'Time and date','II','MCL1','V','ABP','PAP','PLETH','RESP'
'[14:01:22.040 24/11/1995]',0.283,-0.023,0.079,97.875,25.525,-0.269,-0.342
'[14:01:22.042 24/11/1995]',0.286,-0.003,0.099,97.875,25.525,-0.269,-0.342
'[14:01:22.044 24/11/1995]',0.285,0.010,0.099,97.875,25.525,-0.269,-0.342
'[14:01:22.046 24/11/1995]',0.285,0.022,0.108,97.875,25.525,-0.269,-0.342
'[14:01:22.048 24/11/1995]',0.282,0.026,0.108,97.050,25.175,-0.269,-0.339
'[14:01:22.050 24/11/1995]',0.280,0.030,0.099,97.050,25.175,-0.269,-0.339
'[14:01:22.052 24/11/1995]',0.277,0.027,0.099,97.050,25.175,-0.269,-0.339
'[14:01:22.054 24/11/1995]',0.275,0.024,0.108,97.050,25.175,-0.269,-0.339
'[14:01:22.056 24/11/1995]',0.273,0.017,0.108,96.000,24.825,-0.287,-0.338
'[14:01:22.058 24/11/1995]',0.272,0.011,0.108,96.000,24.825,-0.287,-0.338
'[14:01:22.060 24/11/1995]',0.274,0.004,0.099,96.000,24.825,-0.287,-0.338
'[14:01:22.062 24/11/1995]',0.277,-0.003,0.099,96.000,24.825,-0.287,-0.338
'[14:01:22.064 24/11/1995]',0.281,-0.006,0.089,94.800,24.725,-0.292,-0.339
'[14:01:22.066 24/11/1995]',0.285,-0.010,0.079,94.800,24.725,-0.292,-0.339
'[14:01:22.068 24/11/1995]',0.289,-0.010,0.089,94.800,24.725,-0.292,-0.339
'[14:01:22.070 24/11/1995]',0.294,-0.011,0.099,94.800,24.725,-0.292,-0.339
'[14:01:22.072 24/11/1995]',0.297,-0.009,0.099,93.525,24.900,-0.299,-0.343
'[14:01:22.074 24/11/1995]',0.299,-0.008,0.099,93.525,24.900,-0.299,-0.343
'[14:01:22.076 24/11/1995]',0.298,-0.008,0.099,93.525,24.900,-0.299,-0.343
'[14:01:22.078 24/11/1995]',0.297,-0.008,0.099,93.525,24.900,-0.299,-0.343
'[14:01:22.080 24/11/1995]',0.293,-0.010,0.099,92.325,25.600,-0.315,-0.350
'[14:01:22.082 24/11/1995]',0.288,-0.012,0.089,92.325,25.600,-0.315,-0.350
'[14:01:22.084 24/11/1995]',0.284,-0.014,0.069,92.325,25.600,-0.315,-0.350
'[14:01:22.086 24/11/1995]',0.280,-0.016,0.069,92.325,25.600,-0.315,-0.350
'[14:01:22.088 24/11/1995]',0.278,-0.014,0.059,91.050,26.525,-0.333,-0.361
'[14:01:22.090 24/11/1995]',0.277,-0.012,0.069,91.050,26.525,-0.333,-0.361
'[14:01:22.092 24/11/1995]',0.277,-0.006,0.069,91.050,26.525,-0.333,-0.361
'[14:01:22.094 24/11/1995]',0.277,-0.001,0.069,91.050,26.525,-0.333,-0.361
'[14:01:22.096 24/11/1995]',0.280,0.004,0.079,90.000,27.475,-0.355,-0.374
'[14:01:22.098 24/11/1995]',0.283,0.010,0.069,90.000,27.475,-0.355,-0.374
'[14:01:22.100 24/11/1995]',0.287,0.010,0.069,90.000,27.475,-0.355,-0.374
'[14:01:22.102 24/11/1995]',0.291,0.011,0.089,90.000,27.475,-0.355,-0.374
'[14:01:22.104 24/11/1995]',0.298,0.003,0.099,89.025,28.225,-0.380,-0.389
'[14:01:22.106 24/11/1995]',0.305,-0.005,0.099,89.025,28.225,-0.380,-0.389
'[14:01:22.108 24/11/1995]',0.315,-0.022,0.099,89.025,28.225,-0.380,-0.389
'[14:01:22.110 24/11/1995]',0.325,-0.038,0.099,89.025,28.225,-0.380,-0.389
'[14:01:22.112 24/11/1995]',0.335,-0.060,0.089,88.200,28.825,-0.406,-0.404
'[14:01:22.114 24/11/1995]',0.346,-0.081,0.089,88.200,28.825,-0.406,-0.404
'[14:01:22.116 24/11/1995]',0.353,-0.099,0.079,88.200,28.825,-0.406,-0.404
'[14:01:22.118 24/11/1995]',0.360,-0.116,0.059,88.200,28.825,-0.406,-0.404
'[14:01:22.120 24/11/1995]',0.364,-0.123,0.050,87.525,29.275,-0.435,-0.419
'[14:01:22.122 24/11/1995]',0.368,-0.129,0.050,87.525,29.275,-0.435,-0.419
'[14:01:22.124 24/11/1995]',0.366,-0.123,0.050,87.525,29.275,-0.435,-0.419
'[14:01:22.126 24/11/1995]',0.363,-0.117,0.040,87.525,29.275,-0.435,-0.419
'[14:01:22.128 24/11/1995]',0.356,-0.101,0.040,87.000,29.700,-0.466,-0.435
'[14:01:22.130 24/11/1995]',0.349,-0.085,0.040,87.000,29.700,-0.466,-0.435
'[14:01:22.132 24/11/1995]',0.341,-0.066,0.050,87.000,29.700,-0.466,-0.435
'[14:01:22.134 24/11/1995]',0.333,-0.046,0.050,87.000,29.700,-0.466,-0.435
'[14:01:22.136 24/11/1995]',0.325,-0.031,0.059,86.775,29.975,-0.498,-0.452
'[14:01:22.138 24/11/1995]',0.317,-0.016,0.079,86.775,29.975,-0.498,-0.452
'[14:01:22.140 24/11/1995]',0.311,-0.009,0.089,86.775,29.975,-0.498,-0.452
'[14:01:22.142 24/11/1995]',0.305,-0.002,0.099,86.775,29.975,-0.498,-0.452
'[14:01:22.144 24/11/1995]',0.303,-0.004,0.099,86.775,30.050,-0.528,-0.469
'[14:01:22.146 24/11/1995]',0.301,-0.006,0.089,86.775,30.050,-0.528,-0.469
'[14:01:22.148 24/11/1995]',0.304,-0.013,0.079,86.775,30.050,-0.528,-0.469
'[14:01:22.150 24/11/1995]',0.307,-0.021,0.069,86.775,30.050,-0.528,-0.469
'[14:01:22.152 24/11/1995]',0.314,-0.029,0.069,87.450,29.975,-0.559,-0.486
'[14:01:22.154 24/11/1995]',0.320,-0.037,0.059,87.450,29.975,-0.559,-0.486
'[14:01:22.156 24/11/1995]',0.328,-0.044,0.059,87.450,29.975,-0.559,-0.486
'[14:01:22.158 24/11/1995]',0.336,-0.051,0.059,87.450,29.975,-0.559,-0.486
'[14:01:22.160 24/11/1995]',0.343,-0.053,0.059,88.875,29.975,-0.582,-0.503
'[14:01:22.162 24/11/1995]',0.350,-0.055,0.050,88.875,29.975,-0.582,-0.503
'[14:01:22.164 24/11/1995]',0.354,-0.054,0.050,88.875,29.975,-0.582,-0.503
'[14:01:22.166 24/11/1995]',0.357,-0.052,0.050,88.875,29.975,-0.582,-0.503
'[14:01:22.168 24/11/1995]',0.357,-0.047,0.050,91.500,30.175,-0.602,-0.519
'[14:01:22.170 24/11/1995]',0.357,-0.043,0.050,91.500,30.175,-0.602,-0.519
'[14:01:22.172 24/11/1995]',0.355,-0.037,0.050,91.500,30.175,-0.602,-0.519
'[14:01:22.174 24/11/1995]',0.352,-0.032,0.059,91.500,30.175,-0.602,-0.519
'[14:01:22.176 24/11/1995]',0.349,-0.029,0.059,95.475,30.525,-0.622,-0.533
'[14:01:22.178 24/11/1995]',0.346,-0.025,0.059,95.475,30.525,-0.622,-0.533
'[14:01:22.180 24/11/1995]',0.344,-0.025,0.059,95.475,30.525,-0.622,-0.533
'[14:01:22.182 24/11/1995]',0.342,-0.025,0.050,95.475,30.525,-0.622,-0.533
'[14:01:22.184 24/11/1995]',0.345,-0.029,0.059,100.875,30.875,-0.631,-0.545
'[14:01:22.186 24/11/1995]',0.347,-0.034,0.050,100.875,30.875,-0.631,-0.545
'[14:01:22.188 24/11/1995]',0.351,-0.039,0.050,100.875,30.875,-0.631,-0.545
'[14:01:22.190 24/11/1995]',0.355,-0.044,0.050,100.875,30.875,-0.631,-0.545
'[14:01:22.192 24/11/1995]',0.361,-0.046,0.040,107.400,31.150,-0.642,-0.555
'[14:01:22.194 24/11/1995]',0.367,-0.048,0.030,107.400,31.150,-0.642,-0.555
'[14:01:22.196 24/11/1995]',0.372,-0.044,0.020,107.400,31.150,-0.642,-0.555
'[14:01:22.198 24/11/1995]',0.378,-0.040,0.010,107.400,31.150,-0.642,-0.555
'[14:01:22.200 24/11/1995]',0.384,-0.032,0.020,114.975,31.575,-0.644,-0.564
'[14:01:22.202 24/11/1995]',0.391,-0.024,0.040,114.975,31.575,-0.644,-0.564
'[14:01:22.204 24/11/1995]',0.397,-0.016,0.040,114.975,31.575,-0.644,-0.564
'[14:01:22.206 24/11/1995]',0.404,-0.008,0.050,114.975,31.575,-0.644,-0.564
'[14:01:22.208 24/11/1995]',0.412,-0.004,0.050,122.925,32.225,-0.642,-0.571
'[14:01:22.210 24/11/1995]',0.420,-0.001,0.059,122.925,32.225,-0.642,-0.571
'[14:01:22.212 24/11/1995]',0.429,-0.002,0.069,122.925,32.225,-0.642,-0.571
'[14:01:22.214 24/11/1995]',0.439,-0.004,0.059,122.925,32.225,-0.642,-0.571
'[14:01:22.216 24/11/1995]',0.447,-0.009,0.059,130.950,33.100,-0.631,-0.576
'[14:01:22.218 24/11/1995]',0.455,-0.014,0.050,130.950,33.100,-0.631,-0.576
'[14:01:22.220 24/11/1995]',0.461,-0.024,0.050,130.950,33.100,-0.631,-0.576
'[14:01:22.222 24/11/1995]',0.468,-0.034,0.050,130.950,33.100,-0.631,-0.576
'[14:01:22.224 24/11/1995]',0.476,-0.045,0.040,138.450,34.150,-0.614,-0.579
'[14:01:22.226 24/11/1995]',0.484,-0.057,0.030,138.450,34.150,-0.614,-0.579
'[14:01:22.228 24/11/1995]',0.492,-0.069,0.020,138.450,34.150,-0.614,-0.579
'[14:01:22.230 24/11/1995]',0.500,-0.080,0.020,138.450,34.150,-0.614,-0.579
'[14:01:22.232 24/11/1995]',0.509,-0.090,0.001,144.975,35.375,-0.592,-0.582
'[14:01:22.234 24/11/1995]',0.518,-0.099,-0.009,144.975,35.375,-0.592,-0.582
'[14:01:22.236 24/11/1995]',0.526,-0.107,-0.019,144.975,35.375,-0.592,-0.582
'[14:01:22.238 24/11/1995]',0.534,-0.116,-0.009,144.975,35.375,-0.592,-0.582
'[14:01:22.240 24/11/1995]',0.541,-0.124,-0.009,150.225,36.725,-0.556,-0.585
'[14:01:22.242 24/11/1995]',0.548,-0.131,-0.009,150.225,36.725,-0.556,-0.585
'[14:01:22.244 24/11/1995]',0.555,-0.136,-0.009,150.225,36.725,-0.556,-0.585
'[14:01:22.246 24/11/1995]',0.561,-0.140,-0.019,150.225,36.725,-0.556,-0.585
'[14:01:22.248 24/11/1995]',0.565,-0.142,-0.029,153.975,38.075,-0.513,-0.588
'[14:01:22.250 24/11/1995]',0.569,-0.144,-0.038,153.975,38.075,-0.513,-0.588
'[14:01:22.252 24/11/1995]',0.571,-0.143,-0.038,153.975,38.075,-0.513,-0.588
'[14:01:22.254 24/11/1995]',0.572,-0.143,-0.048,153.975,38.075,-0.513,-0.588
'[14:01:22.256 24/11/1995]',0.574,-0.141,-0.038,156.225,39.250,-0.466,-0.591
'[14:01:22.258 24/11/1995]',0.576,-0.139,-0.038,156.225,39.250,-0.466,-0.591
'[14:01:22.260 24/11/1995]',0.581,-0.140,-0.019,156.225,39.250,-0.466,-0.591
'[14:01:22.262 24/11/1995]',0.587,-0.140,-0.038,156.225,39.250,-0.466,-0.591
'[14:01:22.264 24/11/1995]',0.596,-0.143,-0.048,157.200,40.300,-0.403,-0.594
'[14:01:22.266 24/11/1995]',0.605,-0.146,-0.048,157.200,40.300,-0.403,-0.594
'[14:01:22.268 24/11/1995]',0.616,-0.150,-0.068,157.200,40.300,-0.403,-0.594
'[14:01:22.270 24/11/1995]',0.627,-0.153,-0.068,157.200,40.300,-0.403,-0.594
'[14:01:22.272 24/11/1995]',0.639,-0.155,-0.068,157.200,41.175,-0.335,-0.596
'[14:01:22.274 24/11/1995]',0.651,-0.157,-0.068,157.200,41.175,-0.335,-0.596
'[14:01:22.276 24/11/1995]',0.659,-0.159,-0.058,157.200,41.175,-0.335,-0.596
'[14:01:22.278 24/11/1995]',0.667,-0.161,-0.058,157.200,41.175,-0.335,-0.596
'[14:01:22.280 24/11/1995]',0.673,-0.169,-0.058,156.450,41.925,-0.260,-0.597
'[14:01:22.282 24/11/1995]',0.678,-0.176,-0.068,156.450,41.925,-0.260,-0.597
'[14:01:22.284 24/11/1995]',0.683,-0.186,-0.068,156.450,41.925,-0.260,-0.597
'[14:01:22.286 24/11/1995]',0.688,-0.196,-0.078,156.450,41.925,-0.260,-0.597
'[14:01:22.288 24/11/1995]',0.691,-0.204,-0.087,155.325,42.450,-0.181,-0.599
'[14:01:22.290 24/11/1995]',0.693,-0.211,-0.097,155.325,42.450,-0.181,-0.599
'[14:01:22.292 24/11/1995]',0.694,-0.211,-0.097,155.325,42.450,-0.181,-0.599
'[14:01:22.294 24/11/1995]',0.695,-0.211,-0.107,155.325,42.450,-0.181,-0.599
'[14:01:22.296 24/11/1995]',0.694,-0.203,-0.117,153.975,42.875,-0.093,-0.600
'[14:01:22.298 24/11/1995]',0.693,-0.194,-0.117,153.975,42.875,-0.093,-0.600
'[14:01:22.300 24/11/1995]',0.693,-0.183,-0.107,153.975,42.875,-0.093,-0.600
'[14:01:22.302 24/11/1995]',0.693,-0.172,-0.097,153.975,42.875,-0.093,-0.600
'[14:01:22.304 24/11/1995]',0.693,-0.165,-0.078,152.625,43.150,-0.011,-0.600
'[14:01:22.306 24/11/1995]',0.693,-0.158,-0.078,152.625,43.150,-0.011,-0.600
'[14:01:22.308 24/11/1995]',0.693,-0.157,-0.078,152.625,43.150,-0.011,-0.600
'[14:01:22.310 24/11/1995]',0.693,-0.156,-0.068,152.625,43.150,-0.011,-0.600
'[14:01:22.312 24/11/1995]',0.693,-0.157,-0.078,151.500,43.325,0.075,-0.601
'[14:01:22.314 24/11/1995]',0.693,-0.158,-0.087,151.500,43.325,0.075,-0.601
'[14:01:22.316 24/11/1995]',0.693,-0.157,-0.097,151.500,43.325,0.075,-0.601
'[14:01:22.318 24/11/1995]',0.693,-0.156,-0.097,151.500,43.325,0.075,-0.601
'[14:01:22.320 24/11/1995]',0.694,-0.153,-0.097,150.525,43.325,0.158,-0.601
'[14:01:22.322 24/11/1995]',0.695,-0.151,-0.097,150.525,43.325,0.158,-0.601
'[14:01:22.324 24/11/1995]',0.695,-0.151,-0.078,150.525,43.325,0.158,-0.601
'[14:01:22.326 24/11/1995]',0.696,-0.152,-0.078,150.525,43.325,0.158,-0.601
'[14:01:22.328 24/11/1995]',0.695,-0.157,-0.087,149.850,43.275,0.236,-0.600
'[14:01:22.330 24/11/1995]',0.695,-0.162,-0.087,149.850,43.275,0.236,-0.600
'[14:01:22.332 24/11/1995]',0.690,-0.174,-0.087,149.850,43.275,0.236,-0.600
'[14:01:22.334 24/11/1995]',0.685,-0.186,-0.087,149.850,43.275,0.236,-0.600
'[14:01:22.336 24/11/1995]',0.679,-0.198,-0.087,149.400,43.050,0.309,-0.599
'[14:01:22.338 24/11/1995]',0.674,-0.211,-0.097,149.400,43.050,0.309,-0.599
'[14:01:22.340 24/11/1995]',0.668,-0.221,-0.097,149.400,43.050,0.309,-0.599
'[14:01:22.342 24/11/1995]',0.662,-0.230,-0.097,149.400,43.050,0.309,-0.599
'[14:01:22.344 24/11/1995]',0.659,-0.235,-0.107,149.250,42.750,0.377,-0.598
'[14:01:22.346 24/11/1995]',0.656,-0.239,-0.117,149.250,42.750,0.377,-0.598
'[14:01:22.348 24/11/1995]',0.654,-0.240,-0.117,149.250,42.750,0.377,-0.598
'[14:01:22.350 24/11/1995]',0.651,-0.240,-0.117,149.250,42.750,0.377,-0.598
'[14:01:22.352 24/11/1995]',0.650,-0.240,-0.117,149.250,42.400,0.440,-0.595
'[14:01:22.354 24/11/1995]',0.648,-0.239,-0.107,149.250,42.400,0.440,-0.595
'[14:01:22.356 24/11/1995]',0.645,-0.240,-0.097,149.250,42.400,0.440,-0.595
'[14:01:22.358 24/11/1995]',0.643,-0.240,-0.097,149.250,42.400,0.440,-0.595
'[14:01:22.360 24/11/1995]',0.641,-0.239,-0.087,149.400,42.050,0.495,-0.592
'[14:01:22.362 24/11/1995]',0.638,-0.237,-0.097,149.400,42.050,0.495,-0.592
'[14:01:22.364 24/11/1995]',0.633,-0.233,-0.097,149.400,42.050,0.495,-0.592
'[14:01:22.366 24/11/1995]',0.627,-0.228,-0.097,149.400,42.050,0.495,-0.592
'[14:01:22.368 24/11/1995]',0.620,-0.221,-0.097,149.625,41.625,0.548,-0.588
'[14:01:22.370 24/11/1995]',0.613,-0.213,-0.087,149.625,41.625,0.548,-0.588
'[14:01:22.372 24/11/1995]',0.605,-0.204,-0.078,149.625,41.625,0.548,-0.588
'[14:01:22.374 24/11/1995]',0.596,-0.194,-0.068,149.625,41.625,0.548,-0.588
'[14:01:22.376 24/11/1995]',0.587,-0.186,-0.058,149.925,41.225,0.594,-0.583
'[14:01:22.378 24/11/1995]',0.577,-0.178,-0.048,149.925,41.225,0.594,-0.583
'[14:01:22.380 24/11/1995]',0.569,-0.170,-0.058,149.925,41.225,0.594,-0.583
'[14:01:22.382 24/11/1995]',0.561,-0.163,-0.068,149.925,41.225,0.594,-0.583
'[14:01:22.384 24/11/1995]',0.555,-0.157,-0.068,150.075,40.825,0.633,-0.578
'[14:01:22.386 24/11/1995]',0.548,-0.150,-0.058,150.075,40.825,0.633,-0.578
'[14:01:22.388 24/11/1995]',0.539,-0.143,-0.048,150.075,40.825,0.633,-0.578
'[14:01:22.390 24/11/1995]',0.531,-0.136,-0.029,150.075,40.825,0.633,-0.578
'[14:01:22.392 24/11/1995]',0.521,-0.132,-0.019,150.075,40.350,0.669,-0.572
'[14:01:22.394 24/11/1995]',0.511,-0.127,-0.009,150.075,40.350,0.669,-0.572
'[14:01:22.396 24/11/1995]',0.501,-0.127,-0.009,150.075,40.350,0.669,-0.572
'[14:01:22.398 24/11/1995]',0.490,-0.127,-0.009,150.075,40.350,0.669,-0.572
'[14:01:22.400 24/11/1995]',0.481,-0.129,-0.009,149.925,39.900,0.704,-0.567
'[14:01:22.402 24/11/1995]',0.471,-0.132,-0.019,149.925,39.900,0.704,-0.567
'[14:01:22.404 24/11/1995]',0.461,-0.136,-0.019,149.925,39.900,0.704,-0.567
'[14:01:22.406 24/11/1995]',0.452,-0.139,0.001,149.925,39.900,0.704,-0.567
'[14:01:22.408 24/11/1995]',0.441,-0.142,0.001,149.400,39.300,0.729,-0.561
'[14:01:22.410 24/11/1995]',0.431,-0.145,0.001,149.400,39.300,0.729,-0.561
'[14:01:22.412 24/11/1995]',0.421,-0.147,0.001,149.400,39.300,0.729,-0.561
'[14:01:22.414 24/11/1995]',0.412,-0.148,0.001,149.400,39.300,0.729,-0.561
'[14:01:22.416 24/11/1995]',0.404,-0.145,0.001,148.650,38.650,0.752,-0.555
'[14:01:22.418 24/11/1995]',0.395,-0.141,-0.009,148.650,38.650,0.752,-0.555
'[14:01:22.420 24/11/1995]',0.387,-0.132,0.001,148.650,38.650,0.752,-0.555
'[14:01:22.422 24/11/1995]',0.378,-0.122,0.001,148.650,38.650,0.752,-0.555
'[14:01:22.424 24/11/1995]',0.369,-0.110,0.001,147.525,37.950,0.774,-0.550
'[14:01:22.426 24/11/1995]',0.360,-0.097,0.001,147.525,37.950,0.774,-0.550
'[14:01:22.428 24/11/1995]',0.352,-0.088,0.020,147.525,37.950,0.774,-0.550
'[14:01:22.430 24/11/1995]',0.344,-0.079,0.020,147.525,37.950,0.774,-0.550
'[14:01:22.432 24/11/1995]',0.338,-0.079,0.020,145.950,37.200,0.792,-0.547
'[14:01:22.434 24/11/1995]',0.331,-0.079,0.030,145.950,37.200,0.792,-0.547
'[14:01:22.436 24/11/1995]',0.326,-0.085,0.030,145.950,37.200,0.792,-0.547
'[14:01:22.438 24/11/1995]',0.320,-0.091,0.020,145.950,37.200,0.792,-0.547
'[14:01:22.440 24/11/1995]',0.314,-0.098,0.020,143.775,36.375,0.804,-0.544
'[14:01:22.442 24/11/1995]',0.309,-0.105,0.010,143.775,36.375,0.804,-0.544
'[14:01:22.444 24/11/1995]',0.304,-0.107,0.010,143.775,36.375,0.804,-0.544
'[14:01:22.446 24/11/1995]',0.299,-0.110,0.001,143.775,36.375,0.804,-0.544
'[14:01:22.448 24/11/1995]',0.295,-0.105,0.001,141.150,35.600,0.818,-0.543
'[14:01:22.450 24/11/1995]',0.291,-0.100,0.010,141.150,35.600,0.818,-0.543
'[14:01:22.452 24/11/1995]',0.286,-0.090,0.020,141.150,35.600,0.818,-0.543
'[14:01:22.454 24/11/1995]',0.281,-0.080,0.020,141.150,35.600,0.818,-0.543
'[14:01:22.456 24/11/1995]',0.277,-0.069,0.040,137.925,34.800,0.823,-0.541
'[14:01:22.458 24/11/1995]',0.273,-0.058,0.040,137.925,34.800,0.823,-0.541
'[14:01:22.460 24/11/1995]',0.271,-0.049,0.050,137.925,34.800,0.823,-0.541
'[14:01:22.462 24/11/1995]',0.268,-0.040,0.050,137.925,34.800,0.823,-0.541
'[14:01:22.464 24/11/1995]',0.266,-0.036,0.050,134.175,34.025,0.825,-0.537
'[14:01:22.466 24/11/1995]',0.264,-0.032,0.050,134.175,34.025,0.825,-0.537
'[14:01:22.468 24/11/1995]',0.264,-0.033,0.050,134.175,34.025,0.825,-0.537
'[14:01:22.470 24/11/1995]',0.265,-0.034,0.059,134.175,34.025,0.825,-0.537
'[14:01:22.472 24/11/1995]',0.268,-0.037,0.069,130.050,33.375,0.825,-0.532
'[14:01:22.474 24/11/1995]',0.270,-0.041,0.069,130.050,33.375,0.825,-0.532
'[14:01:22.476 24/11/1995]',0.271,-0.045,0.059,130.050,33.375,0.825,-0.532
'[14:01:22.478 24/11/1995]',0.272,-0.049,0.050,130.050,33.375,0.825,-0.532
'[14:01:22.480 24/11/1995]',0.273,-0.051,0.050,125.925,32.750,0.823,-0.526
'[14:01:22.482 24/11/1995]',0.275,-0.053,0.050,125.925,32.750,0.823,-0.526
'[14:01:22.484 24/11/1995]',0.275,-0.051,0.040,125.925,32.750,0.823,-0.526
'[14:01:22.486 24/11/1995]',0.275,-0.050,0.040,125.925,32.750,0.823,-0.526
'[14:01:22.488 24/11/1995]',0.273,-0.047,0.050,122.025,32.275,0.809,-0.519
'[14:01:22.490 24/11/1995]',0.270,-0.044,0.050,122.025,32.275,0.809,-0.519
'[14:01:22.492 24/11/1995]',0.265,-0.040,0.050,122.025,32.275,0.809,-0.519
'[14:01:22.494 24/11/1995]',0.260,-0.036,0.050,122.025,32.275,0.809,-0.519
'[14:01:22.496 24/11/1995]',0.257,-0.034,0.050,118.725,31.850,0.797,-0.511
'[14:01:22.498 24/11/1995]',0.254,-0.032,0.050,118.725,31.850,0.797,-0.511
'[14:01:22.500 24/11/1995]',0.252,-0.034,0.030,118.725,31.850,0.797,-0.511
'[14:01:22.502 24/11/1995]',0.251,-0.036,0.040,118.725,31.850,0.797,-0.511
'[14:01:22.504 24/11/1995]',0.252,-0.042,0.040,116.100,31.625,0.777,-0.504
'[14:01:22.506 24/11/1995]',0.252,-0.048,0.050,116.100,31.625,0.777,-0.504
'[14:01:22.508 24/11/1995]',0.252,-0.057,0.040,116.100,31.625,0.777,-0.504
'[14:01:22.510 24/11/1995]',0.252,-0.065,0.040,116.100,31.625,0.777,-0.504
'[14:01:22.512 24/11/1995]',0.251,-0.073,0.030,114.150,31.500,0.754,-0.496
'[14:01:22.514 24/11/1995]',0.249,-0.080,0.020,114.150,31.500,0.754,-0.496
'[14:01:22.516 24/11/1995]',0.246,-0.082,0.010,114.150,31.500,0.754,-0.496
'[14:01:22.518 24/11/1995]',0.243,-0.084,0.010,114.150,31.500,0.754,-0.496
'[14:01:22.520 24/11/1995]',0.240,-0.079,0.010,112.950,31.500,0.729,-0.488
'[14:01:22.522 24/11/1995]',0.238,-0.075,0.020,112.950,31.500,0.729,-0.488
'[14:01:22.524 24/11/1995]',0.236,-0.066,0.020,112.950,31.500,0.729,-0.488
'[14:01:22.526 24/11/1995]',0.235,-0.057,0.030,112.950,31.500,0.729,-0.488
'[14:01:22.528 24/11/1995]',0.235,-0.050,0.030,112.350,31.675,0.702,-0.482
'[14:01:22.530 24/11/1995]',0.235,-0.043,0.040,112.350,31.675,0.702,-0.482
'[14:01:22.532 24/11/1995]',0.235,-0.043,0.050,112.350,31.675,0.702,-0.482
'[14:01:22.534 24/11/1995]',0.235,-0.044,0.050,112.350,31.675,0.702,-0.482
'[14:01:22.536 24/11/1995]',0.236,-0.051,0.059,112.200,32.050,0.666,-0.476
'[14:01:22.538 24/11/1995]',0.236,-0.059,0.059,112.200,32.050,0.666,-0.476
'[14:01:22.540 24/11/1995]',0.238,-0.069,0.059,112.200,32.050,0.666,-0.476
'[14:01:22.542 24/11/1995]',0.240,-0.079,0.059,112.200,32.050,0.666,-0.476
'[14:01:22.544 24/11/1995]',0.240,-0.087,0.050,112.425,32.500,0.628,-0.471
'[14:01:22.546 24/11/1995]',0.240,-0.095,0.040,112.425,32.500,0.628,-0.471
'[14:01:22.548 24/11/1995]',0.236,-0.099,0.030,112.425,32.500,0.628,-0.471
'[14:01:22.550 24/11/1995]',0.233,-0.103,0.020,112.425,32.500,0.628,-0.471
'[14:01:22.552 24/11/1995]',0.227,-0.104,0.030,112.725,32.850,0.591,-0.467
'[14:01:22.554 24/11/1995]',0.222,-0.105,0.030,112.725,32.850,0.591,-0.467
'[14:01:22.556 24/11/1995]',0.218,-0.106,0.040,112.725,32.850,0.591,-0.467
'[14:01:22.558 24/11/1995]',0.214,-0.106,0.030,112.725,32.850,0.591,-0.467
'[14:01:22.560 24/11/1995]',0.211,-0.107,0.020,113.175,33.150,0.550,-0.462
'[14:01:22.562 24/11/1995]',0.209,-0.107,0.010,113.175,33.150,0.550,-0.462
'[14:01:22.564 24/11/1995]',0.207,-0.107,0.001,113.175,33.150,0.550,-0.462
'[14:01:22.566 24/11/1995]',0.204,-0.108,0.001,113.175,33.150,0.550,-0.462
'[14:01:22.568 24/11/1995]',0.202,-0.106,0.001,113.550,33.275,0.447,-0.458
'[14:01:22.570 24/11/1995]',0.199,-0.103,0.001,113.550,33.275,0.447,-0.458
'[14:01:22.572 24/11/1995]',0.199,-0.100,0.010,113.550,33.275,0.447,-0.458
'[14:01:22.574 24/11/1995]',0.199,-0.097,0.020,113.550,33.275,0.447,-0.458
'[14:01:22.576 24/11/1995]',0.200,-0.094,0.030,113.775,33.275,0.407,-0.453
'[14:01:22.578 24/11/1995]',0.201,-0.091,0.020,113.775,33.275,0.407,-0.453
'[14:01:22.580 24/11/1995]',0.203,-0.090,0.020,113.775,33.275,0.407,-0.453
'[14:01:22.582 24/11/1995]',0.204,-0.088,0.020,113.775,33.275,0.407,-0.453
'[14:01:22.584 24/11/1995]',0.205,-0.088,0.010,113.775,33.100,0.371,-0.449
'[14:01:22.586 24/11/1995]',0.206,-0.087,0.020,113.775,33.100,0.371,-0.449
'[14:01:22.588 24/11/1995]',0.205,-0.087,0.030,113.775,33.100,0.371,-0.449
'[14:01:22.590 24/11/1995]',0.204,-0.087,0.040,113.775,33.100,0.371,-0.449
'[14:01:22.592 24/11/1995]',0.202,-0.086,0.050,113.550,32.850,0.337,-0.445
'[14:01:22.594 24/11/1995]',0.199,-0.085,0.040,113.550,32.850,0.337,-0.445
'[14:01:22.596 24/11/1995]',0.195,-0.080,0.040,113.550,32.850,0.337,-0.445
'[14:01:22.598 24/11/1995]',0.191,-0.075,0.030,113.550,32.850,0.337,-0.445
'[14:01:22.600 24/11/1995]',0.186,-0.064,0.020,113.100,32.575,0.300,-0.441
'[14:01:22.602 24/11/1995]',0.180,-0.053,0.020,113.100,32.575,0.300,-0.441
'[14:01:22.604 24/11/1995]',0.174,-0.037,0.020,113.100,32.575,0.300,-0.441
'[14:01:22.606 24/11/1995]',0.169,-0.021,0.030,113.100,32.575,0.300,-0.441
'[14:01:22.608 24/11/1995]',0.166,-0.005,0.040,112.500,32.225,0.268,-0.438
'[14:01:22.610 24/11/1995]',0.162,0.011,0.050,112.500,32.225,0.268,-0.438
