'Time and date','MCL1 ','V ','ABP ','PAP ','PLETH ','RESP '
'[10:42:14.652 08/05/1995]',-0.034,-0.038,72.766,19.286,-0.414,-0.283
'[10:42:14.654 08/05/1995]',-0.034,-0.038,72.766,19.286,-0.414,-0.283
'[10:42:14.656 08/05/1995]',-0.026,-0.038,72.315,19.236,-0.417,-0.275
'[10:42:14.658 08/05/1995]',-0.026,-0.038,72.315,19.236,-0.417,-0.275
'[10:42:14.660 08/05/1995]',-0.034,-0.038,72.315,19.236,-0.417,-0.275
'[10:42:14.662 08/05/1995]',-0.034,-0.051,72.315,19.236,-0.417,-0.275
'[10:42:14.664 08/05/1995]',-0.034,-0.038,72.015,19.111,-0.420,-0.266
'[10:42:14.666 08/05/1995]',-0.034,-0.051,72.015,19.111,-0.420,-0.266
'[10:42:14.668 08/05/1995]',-0.034,-0.038,72.015,19.111,-0.420,-0.266
'[10:42:14.670 08/05/1995]',-0.026,-0.038,72.015,19.111,-0.420,-0.266
'[10:42:14.672 08/05/1995]',-0.026,-0.038,71.714,18.987,-0.424,-0.258
'[10:42:14.674 08/05/1995]',-0.026,-0.038,71.714,18.987,-0.424,-0.258
'[10:42:14.676 08/05/1995]',-0.034,-0.038,71.714,18.987,-0.424,-0.258
'[10:42:14.678 08/05/1995]',-0.026,-0.038,71.714,18.987,-0.424,-0.258
'[10:42:14.680 08/05/1995]',-0.034,-0.038,71.339,18.887,-0.427,-0.250
'[10:42:14.682 08/05/1995]',-0.026,-0.038,71.339,18.887,-0.427,-0.250
'[10:42:14.684 08/05/1995]',-0.034,-0.038,71.339,18.887,-0.427,-0.250
'[10:42:14.686 08/05/1995]',-0.026,-0.038,71.339,18.887,-0.427,-0.250
'[10:42:14.688 08/05/1995]',-0.026,-0.038,71.039,18.812,-0.432,-0.242
'[10:42:14.690 08/05/1995]',-0.026,-0.038,71.039,18.812,-0.432,-0.242
'[10:42:14.692 08/05/1995]',-0.026,-0.038,71.039,18.812,-0.432,-0.242
'[10:42:14.694 08/05/1995]',-0.026,-0.038,71.039,18.812,-0.432,-0.242
'[10:42:14.696 08/05/1995]',-0.026,-0.038,70.663,18.688,-0.436,-0.234
'[10:42:14.698 08/05/1995]',-0.026,-0.038,70.663,18.688,-0.436,-0.234
'[10:42:14.700 08/05/1995]',-0.026,-0.038,70.663,18.688,-0.436,-0.234
'[10:42:14.702 08/05/1995]',-0.026,-0.038,70.663,18.688,-0.436,-0.234
'[10:42:14.704 08/05/1995]',-0.026,-0.038,70.363,18.588,-0.440,-0.226
'[10:42:14.706 08/05/1995]',-0.026,-0.038,70.363,18.588,-0.440,-0.226
'[10:42:14.708 08/05/1995]',-0.026,-0.038,70.363,18.588,-0.440,-0.226
'[10:42:14.710 08/05/1995]',-0.034,-0.038,70.363,18.588,-0.440,-0.226
'[10:42:14.712 08/05/1995]',-0.034,-0.038,70.137,18.463,-0.444,-0.217
'[10:42:14.714 08/05/1995]',-0.026,-0.038,70.137,18.463,-0.444,-0.217
'[10:42:14.716 08/05/1995]',-0.034,-0.038,70.137,18.463,-0.444,-0.217
'[10:42:14.718 08/05/1995]',-0.026,-0.038,70.137,18.463,-0.444,-0.217
'[10:42:14.720 08/05/1995]',-0.026,-0.025,69.837,18.414,-0.448,-0.209
'[10:42:14.722 08/05/1995]',-0.026,-0.038,69.837,18.414,-0.448,-0.209
'[10:42:14.724 08/05/1995]',-0.026,-0.025,69.837,18.414,-0.448,-0.209
'[10:42:14.726 08/05/1995]',-0.026,-0.038,69.837,18.414,-0.448,-0.209
'[10:42:14.728 08/05/1995]',-0.026,-0.038,69.537,18.339,-0.452,-0.201
'[10:42:14.730 08/05/1995]',-0.034,-0.038,69.537,18.339,-0.452,-0.201
'[10:42:14.732 08/05/1995]',-0.026,-0.038,69.537,18.339,-0.452,-0.201
'[10:42:14.734 08/05/1995]',-0.026,-0.038,69.537,18.339,-0.452,-0.201
'[10:42:14.736 08/05/1995]',-0.026,-0.025,69.236,18.289,-0.456,-0.192
'[10:42:14.738 08/05/1995]',-0.026,-0.025,69.236,18.289,-0.456,-0.192
'[10:42:14.740 08/05/1995]',-0.026,-0.038,69.236,18.289,-0.456,-0.192
'[10:42:14.742 08/05/1995]',-0.026,-0.038,69.236,18.289,-0.456,-0.192
'[10:42:14.744 08/05/1995]',-0.026,-0.038,68.936,18.239,-0.460,-0.183
'[10:42:14.746 08/05/1995]',-0.026,-0.038,68.936,18.239,-0.460,-0.183
'[10:42:14.748 08/05/1995]',-0.034,-0.038,68.936,18.239,-0.460,-0.183
'[10:42:14.750 08/05/1995]',-0.017,-0.038,68.936,18.239,-0.460,-0.183
'[10:42:14.752 08/05/1995]',-0.026,-0.025,68.636,18.115,-0.463,-0.174
'[10:42:14.754 08/05/1995]',-0.026,-0.025,68.636,18.115,-0.463,-0.174
'[10:42:14.756 08/05/1995]',-0.026,-0.025,68.636,18.115,-0.463,-0.174
'[10:42:14.758 08/05/1995]',-0.026,-0.038,68.636,18.115,-0.463,-0.174
'[10:42:14.760 08/05/1995]',-0.034,-0.038,68.410,17.990,-0.467,-0.166
'[10:42:14.762 08/05/1995]',-0.034,-0.038,68.410,17.990,-0.467,-0.166
'[10:42:14.764 08/05/1995]',-0.026,-0.025,68.410,17.990,-0.467,-0.166
'[10:42:14.766 08/05/1995]',-0.026,-0.025,68.410,17.990,-0.467,-0.166
'[10:42:14.768 08/05/1995]',-0.026,-0.025,68.185,17.890,-0.469,-0.157
'[10:42:14.770 08/05/1995]',-0.026,-0.025,68.185,17.890,-0.469,-0.157
'[10:42:14.772 08/05/1995]',-0.026,-0.025,68.185,17.890,-0.469,-0.157
'[10:42:14.774 08/05/1995]',-0.026,-0.025,68.185,17.890,-0.469,-0.157
'[10:42:14.776 08/05/1995]',-0.026,-0.025,67.960,17.766,-0.472,-0.147
'[10:42:14.778 08/05/1995]',-0.026,-0.038,67.960,17.766,-0.472,-0.147
'[10:42:14.780 08/05/1995]',-0.034,-0.038,67.960,17.766,-0.472,-0.147
'[10:42:14.782 08/05/1995]',-0.034,-0.038,67.960,17.766,-0.472,-0.147
'[10:42:14.784 08/05/1995]',-0.034,-0.025,67.659,17.641,-0.475,-0.139
'[10:42:14.786 08/05/1995]',-0.026,-0.038,67.659,17.641,-0.475,-0.139
'[10:42:14.788 08/05/1995]',-0.026,-0.025,67.659,17.641,-0.475,-0.139
'[10:42:14.790 08/05/1995]',-0.026,-0.025,67.659,17.641,-0.475,-0.139
'[10:42:14.792 08/05/1995]',-0.026,-0.038,67.509,17.542,-0.478,-0.130
'[10:42:14.794 08/05/1995]',-0.026,-0.038,67.509,17.542,-0.478,-0.130
'[10:42:14.796 08/05/1995]',-0.026,-0.025,67.509,17.542,-0.478,-0.130
'[10:42:14.798 08/05/1995]',-0.026,-0.025,67.509,17.542,-0.478,-0.130
'[10:42:14.800 08/05/1995]',-0.026,-0.025,67.284,17.467,-0.480,-0.120
'[10:42:14.802 08/05/1995]',-0.017,-0.012,67.284,17.467,-0.480,-0.120
'[10:42:14.804 08/05/1995]',-0.017,-0.025,67.284,17.467,-0.480,-0.120
'[10:42:14.806 08/05/1995]',-0.017,-0.025,67.284,17.467,-0.480,-0.120
'[10:42:14.808 08/05/1995]',-0.026,-0.025,67.059,17.417,-0.482,-0.112
'[10:42:14.810 08/05/1995]',-0.026,-0.025,67.059,17.417,-0.482,-0.112
'[10:42:14.812 08/05/1995]',-0.026,-0.025,67.059,17.417,-0.482,-0.112
'[10:42:14.814 08/05/1995]',-0.026,-0.025,67.059,17.417,-0.482,-0.112
'[10:42:14.816 08/05/1995]',-0.026,-0.025,66.833,17.417,-0.485,-0.102
'[10:42:14.818 08/05/1995]',-0.026,-0.025,66.833,17.417,-0.485,-0.102
'[10:42:14.820 08/05/1995]',-0.017,-0.025,66.833,17.417,-0.485,-0.102
'[10:42:14.822 08/05/1995]',-0.026,-0.025,66.833,17.417,-0.485,-0.102
'[10:42:14.824 08/05/1995]',-0.017,-0.025,66.608,17.367,-0.487,-0.093
'[10:42:14.826 08/05/1995]',-0.026,-0.025,66.608,17.367,-0.487,-0.093
'[10:42:14.828 08/05/1995]',-0.026,-0.025,66.608,17.367,-0.487,-0.093
'[10:42:14.830 08/05/1995]',-0.026,-0.025,66.608,17.367,-0.487,-0.093
'[10:42:14.832 08/05/1995]',-0.026,-0.025,66.308,17.367,-0.488,-0.085
'[10:42:14.834 08/05/1995]',-0.017,-0.025,66.308,17.367,-0.488,-0.085
'[10:42:14.836 08/05/1995]',-0.026,-0.025,66.308,17.367,-0.488,-0.085
'[10:42:14.838 08/05/1995]',-0.017,-0.025,66.308,17.367,-0.488,-0.085
'[10:42:14.840 08/05/1995]',-0.026,-0.025,66.082,17.367,-0.490,-0.075
'[10:42:14.842 08/05/1995]',-0.026,-0.025,66.082,17.367,-0.490,-0.075
'[10:42:14.844 08/05/1995]',-0.034,-0.025,66.082,17.367,-0.490,-0.075
'[10:42:14.846 08/05/1995]',-0.026,-0.025,66.082,17.367,-0.490,-0.075
'[10:42:14.848 08/05/1995]',-0.026,-0.025,65.857,17.367,-0.492,-0.067
'[10:42:14.850 08/05/1995]',-0.026,-0.012,65.857,17.367,-0.492,-0.067
'[10:42:14.852 08/05/1995]',-0.017,-0.012,65.857,17.367,-0.492,-0.067
'[10:42:14.854 08/05/1995]',-0.017,-0.012,65.857,17.367,-0.492,-0.067
'[10:42:14.856 08/05/1995]',-0.017,-0.012,65.632,17.417,-0.493,-0.058
'[10:42:14.858 08/05/1995]',-0.017,-0.012,65.632,17.417,-0.493,-0.058
'[10:42:14.860 08/05/1995]',-0.017,-0.025,65.632,17.417,-0.493,-0.058
'[10:42:14.862 08/05/1995]',-0.026,-0.025,65.632,17.417,-0.493,-0.058
'[10:42:14.864 08/05/1995]',-0.026,-0.012,65.407,17.417,-0.494,-0.050
'[10:42:14.866 08/05/1995]',-0.026,-0.012,65.407,17.417,-0.494,-0.050
'[10:42:14.868 08/05/1995]',-0.017,-0.012,65.407,17.417,-0.494,-0.050
'[10:42:14.870 08/05/1995]',-0.017,-0.012,65.407,17.417,-0.494,-0.050
'[10:42:14.872 08/05/1995]',-0.017,-0.012,65.181,17.417,-0.494,-0.043
'[10:42:14.874 08/05/1995]',-0.017,-0.012,65.181,17.417,-0.494,-0.043
'[10:42:14.876 08/05/1995]',-0.017,-0.012,65.181,17.417,-0.494,-0.043
'[10:42:14.878 08/05/1995]',-0.017,-0.025,65.181,17.417,-0.494,-0.043
'[10:42:14.880 08/05/1995]',-0.017,-0.025,64.956,17.417,-0.495,-0.035
'[10:42:14.882 08/05/1995]',-0.017,-0.012,64.956,17.417,-0.495,-0.035
'[10:42:14.884 08/05/1995]',-0.017,-0.025,64.956,17.417,-0.495,-0.035
'[10:42:14.886 08/05/1995]',-0.017,-0.025,64.956,17.417,-0.495,-0.035
'[10:42:14.888 08/05/1995]',-0.017,-0.012,64.731,17.417,-0.495,-0.027
'[10:42:14.890 08/05/1995]',-0.017,-0.012,64.731,17.417,-0.495,-0.027
'[10:42:14.892 08/05/1995]',-0.017,-0.025,64.731,17.417,-0.495,-0.027
'[10:42:14.894 08/05/1995]',-0.026,-0.025,64.731,17.417,-0.495,-0.027
'[10:42:14.896 08/05/1995]',-0.017,-0.025,64.505,17.417,-0.495,-0.018
'[10:42:14.898 08/05/1995]',-0.026,-0.025,64.505,17.417,-0.495,-0.018
'[10:42:14.900 08/05/1995]',-0.026,-0.025,64.505,17.417,-0.495,-0.018
'[10:42:14.902 08/05/1995]',-0.017,-0.025,64.505,17.417,-0.495,-0.018
'[10:42:14.904 08/05/1995]',-0.017,-0.012,64.280,17.417,-0.495,-0.010
'[10:42:14.906 08/05/1995]',-0.017,-0.012,64.280,17.417,-0.495,-0.010
'[10:42:14.908 08/05/1995]',-0.017,-0.012,64.280,17.417,-0.495,-0.010
'[10:42:14.910 08/05/1995]',-0.017,-0.012,64.280,17.417,-0.495,-0.010
'[10:42:14.912 08/05/1995]',-0.017,-0.012,64.055,17.417,-0.494,-0.001
'[10:42:14.914 08/05/1995]',-0.017,-0.012,64.055,17.417,-0.494,-0.001
'[10:42:14.916 08/05/1995]',-0.017,-0.012,64.055,17.417,-0.494,-0.001
'[10:42:14.918 08/05/1995]',-0.017,-0.012,64.055,17.417,-0.494,-0.001
'[10:42:14.920 08/05/1995]',-0.008,-0.012,63.905,17.417,-0.494,0.008
'[10:42:14.922 08/05/1995]',-0.008,0.001,63.905,17.417,-0.494,0.008
'[10:42:14.924 08/05/1995]',-0.008,0.001,63.905,17.417,-0.494,0.008
'[10:42:14.926 08/05/1995]',-0.017,-0.012,63.905,17.417,-0.494,0.008
'[10:42:14.928 08/05/1995]',-0.017,-0.012,63.679,17.417,-0.493,0.017
'[10:42:14.930 08/05/1995]',-0.017,-0.012,63.679,17.417,-0.493,0.017
'[10:42:14.932 08/05/1995]',-0.017,-0.012,63.679,17.417,-0.493,0.017
'[10:42:14.934 08/05/1995]',-0.017,0.001,63.679,17.417,-0.493,0.017
'[10:42:14.936 08/05/1995]',-0.008,0.001,63.379,17.417,-0.493,0.026
'[10:42:14.938 08/05/1995]',-0.017,0.001,63.379,17.417,-0.493,0.026
'[10:42:14.940 08/05/1995]',-0.008,0.001,63.379,17.417,-0.493,0.026
'[10:42:14.942 08/05/1995]',-0.017,0.001,63.379,17.417,-0.493,0.026
'[10:42:14.944 08/05/1995]',-0.017,0.001,63.229,17.467,-0.491,0.035
'[10:42:14.946 08/05/1995]',-0.017,0.001,63.229,17.467,-0.491,0.035
'[10:42:14.948 08/05/1995]',-0.008,0.001,63.229,17.467,-0.491,0.035
'[10:42:14.950 08/05/1995]',-0.008,0.001,63.229,17.467,-0.491,0.035
'[10:42:14.952 08/05/1995]',0.001,0.001,63.079,17.467,-0.490,0.044
'[10:42:14.954 08/05/1995]',-0.008,0.001,63.079,17.467,-0.490,0.044
'[10:42:14.956 08/05/1995]',-0.008,0.001,63.079,17.467,-0.490,0.044
'[10:42:14.958 08/05/1995]',-0.017,0.001,63.079,17.467,-0.490,0.044
'[10:42:14.960 08/05/1995]',-0.017,-0.012,62.853,17.542,-0.489,0.054
'[10:42:14.962 08/05/1995]',-0.026,-0.012,62.853,17.542,-0.489,0.054
'[10:42:14.964 08/05/1995]',-0.026,-0.012,62.853,17.542,-0.489,0.054
'[10:42:14.966 08/05/1995]',-0.017,-0.012,62.853,17.542,-0.489,0.054
'[10:42:14.968 08/05/1995]',-0.017,-0.012,62.703,17.542,-0.488,0.065
'[10:42:14.970 08/05/1995]',-0.017,-0.012,62.703,17.542,-0.488,0.065
'[10:42:14.972 08/05/1995]',-0.017,-0.012,62.703,17.542,-0.488,0.065
'[10:42:14.974 08/05/1995]',-0.017,-0.012,62.703,17.542,-0.488,0.065
'[10:42:14.976 08/05/1995]',-0.017,-0.012,62.553,17.542,-0.486,0.075
'[10:42:14.978 08/05/1995]',-0.017,-0.012,62.553,17.542,-0.486,0.075
'[10:42:14.980 08/05/1995]',-0.026,-0.012,62.553,17.542,-0.486,0.075
'[10:42:14.982 08/05/1995]',-0.017,-0.012,62.553,17.542,-0.486,0.075
'[10:42:14.984 08/05/1995]',-0.017,-0.012,62.328,17.542,-0.484,0.086
'[10:42:14.986 08/05/1995]',-0.017,-0.012,62.328,17.542,-0.484,0.086
'[10:42:14.988 08/05/1995]',-0.017,-0.012,62.328,17.542,-0.484,0.086
'[10:42:14.990 08/05/1995]',-0.017,-0.012,62.328,17.542,-0.484,0.086
'[10:42:14.992 08/05/1995]',-0.017,-0.012,62.178,17.467,-0.482,0.097
'[10:42:14.994 08/05/1995]',-0.017,-0.012,62.178,17.467,-0.482,0.097
'[10:42:14.996 08/05/1995]',-0.017,-0.025,62.178,17.467,-0.482,0.097
'[10:42:14.998 08/05/1995]',-0.017,-0.025,62.178,17.467,-0.482,0.097
'[10:42:15.000 08/05/1995]',-0.017,-0.025,62.027,17.417,-0.480,0.107
'[10:42:15.002 08/05/1995]',-0.017,-0.012,62.027,17.417,-0.480,0.107
'[10:42:15.004 08/05/1995]',-0.008,-0.012,62.027,17.417,-0.480,0.107
'[10:42:15.006 08/05/1995]',-0.017,-0.012,62.027,17.417,-0.480,0.107
'[10:42:15.008 08/05/1995]',-0.008,-0.012,61.877,17.243,-0.478,0.117
'[10:42:15.010 08/05/1995]',-0.017,-0.012,61.877,17.243,-0.478,0.117
'[10:42:15.012 08/05/1995]',-0.017,-0.025,61.877,17.243,-0.478,0.117
'[10:42:15.014 08/05/1995]',-0.026,-0.025,61.877,17.243,-0.478,0.117
'[10:42:15.016 08/05/1995]',-0.017,-0.025,61.727,17.068,-0.475,0.127
'[10:42:15.018 08/05/1995]',-0.017,-0.025,61.727,17.068,-0.475,0.127
'[10:42:15.020 08/05/1995]',-0.017,-0.012,61.727,17.068,-0.475,0.127
'[10:42:15.022 08/05/1995]',-0.017,-0.012,61.727,17.068,-0.475,0.127
'[10:42:15.024 08/05/1995]',-0.017,-0.012,61.502,16.819,-0.473,0.136
'[10:42:15.026 08/05/1995]',-0.017,-0.012,61.502,16.819,-0.473,0.136
'[10:42:15.028 08/05/1995]',-0.017,-0.025,61.502,16.819,-0.473,0.136
'[10:42:15.030 08/05/1995]',-0.017,-0.012,61.502,16.819,-0.473,0.136
'[10:42:15.032 08/05/1995]',-0.008,0.001,61.352,16.595,-0.471,0.144
'[10:42:15.034 08/05/1995]',-0.008,0.001,61.352,16.595,-0.471,0.144
'[10:42:15.036 08/05/1995]',0.001,0.014,61.352,16.595,-0.471,0.144
'[10:42:15.038 08/05/1995]',0.001,0.040,61.352,16.595,-0.471,0.144
'[10:42:15.040 08/05/1995]',0.001,0.053,61.201,16.370,-0.469,0.152
'[10:42:15.042 08/05/1995]',0.018,0.079,61.201,16.370,-0.469,0.152
'[10:42:15.044 08/05/1995]',0.036,0.093,61.201,16.370,-0.469,0.152
'[10:42:15.046 08/05/1995]',0.053,0.106,61.201,16.370,-0.469,0.152
'[10:42:15.048 08/05/1995]',0.071,0.119,61.051,16.196,-0.466,0.162
'[10:42:15.050 08/05/1995]',0.097,0.132,61.051,16.196,-0.466,0.162
'[10:42:15.052 08/05/1995]',0.124,0.145,61.051,16.196,-0.466,0.162
'[10:42:15.054 08/05/1995]',0.141,0.145,61.051,16.196,-0.466,0.162
'[10:42:15.056 08/05/1995]',0.167,0.158,60.901,16.022,-0.464,0.172
'[10:42:15.058 08/05/1995]',0.194,0.158,60.901,16.022,-0.464,0.172
'[10:42:15.060 08/05/1995]',0.211,0.145,60.901,16.022,-0.464,0.172
'[10:42:15.062 08/05/1995]',0.211,0.119,60.901,16.022,-0.464,0.172
'[10:42:15.064 08/05/1995]',0.202,0.066,60.751,15.897,-0.461,0.182
'[10:42:15.066 08/05/1995]',0.176,0.001,60.751,15.897,-0.461,0.182
'[10:42:15.068 08/05/1995]',0.167,-0.078,60.751,15.897,-0.461,0.182
'[10:42:15.070 08/05/1995]',0.150,-0.170,60.751,15.897,-0.461,0.182
'[10:42:15.072 08/05/1995]',0.132,-0.248,60.601,15.847,-0.458,0.194
'[10:42:15.074 08/05/1995]',0.088,-0.340,60.601,15.847,-0.458,0.194
'[10:42:15.076 08/05/1995]',0.044,-0.405,60.601,15.847,-0.458,0.194
'[10:42:15.078 08/05/1995]',0.001,-0.457,60.601,15.847,-0.458,0.194
'[10:42:15.080 08/05/1995]',-0.034,-0.484,60.450,15.772,-0.455,0.205
'[10:42:15.082 08/05/1995]',-0.096,-0.510,60.450,15.772,-0.455,0.205
'[10:42:15.084 08/05/1995]',-0.157,-0.562,60.450,15.772,-0.455,0.205
'[10:42:15.086 08/05/1995]',-0.228,-0.614,60.450,15.772,-0.455,0.205
'[10:42:15.088 08/05/1995]',-0.280,-0.654,60.375,15.772,-0.453,0.217
'[10:42:15.090 08/05/1995]',-0.315,-0.667,60.375,15.772,-0.453,0.217
'[10:42:15.092 08/05/1995]',-0.342,-0.654,60.375,15.772,-0.453,0.217
'[10:42:15.094 08/05/1995]',-0.350,-0.641,60.375,15.772,-0.453,0.217
'[10:42:15.096 08/05/1995]',-0.359,-0.614,60.300,15.897,-0.449,0.230
'[10:42:15.098 08/05/1995]',-0.342,-0.562,60.300,15.897,-0.449,0.230
'[10:42:15.100 08/05/1995]',-0.324,-0.523,60.300,15.897,-0.449,0.230
'[10:42:15.102 08/05/1995]',-0.306,-0.470,60.300,15.897,-0.449,0.230
'[10:42:15.104 08/05/1995]',-0.271,-0.418,60.150,16.022,-0.447,0.242
'[10:42:15.106 08/05/1995]',-0.254,-0.366,60.150,16.022,-0.447,0.242
'[10:42:15.108 08/05/1995]',-0.228,-0.327,60.150,16.022,-0.447,0.242
'[10:42:15.110 08/05/1995]',-0.201,-0.274,60.150,16.022,-0.447,0.242
'[10:42:15.112 08/05/1995]',-0.166,-0.235,60.075,16.196,-0.443,0.254
'[10:42:15.114 08/05/1995]',-0.140,-0.195,60.075,16.196,-0.443,0.254
'[10:42:15.116 08/05/1995]',-0.114,-0.143,60.075,16.196,-0.443,0.254
'[10:42:15.118 08/05/1995]',-0.096,-0.104,60.075,16.196,-0.443,0.254
'[10:42:15.120 08/05/1995]',-0.078,-0.078,60.000,16.420,-0.440,0.266
'[10:42:15.122 08/05/1995]',-0.052,-0.038,60.000,16.420,-0.440,0.266
'[10:42:15.124 08/05/1995]',-0.034,-0.025,60.000,16.420,-0.440,0.266
'[10:42:15.126 08/05/1995]',-0.026,-0.012,60.000,16.420,-0.440,0.266
'[10:42:15.128 08/05/1995]',-0.026,0.001,59.925,16.719,-0.436,0.278
'[10:42:15.130 08/05/1995]',-0.008,0.014,59.925,16.719,-0.436,0.278
'[10:42:15.132 08/05/1995]',0.001,0.014,59.925,16.719,-0.436,0.278
'[10:42:15.134 08/05/1995]',0.001,0.027,59.925,16.719,-0.436,0.278
'[10:42:15.136 08/05/1995]',0.001,0.040,59.850,17.118,-0.434,0.288
'[10:42:15.138 08/05/1995]',0.001,0.040,59.850,17.118,-0.434,0.288
'[10:42:15.140 08/05/1995]',0.009,0.040,59.850,17.118,-0.434,0.288
'[10:42:15.142 08/05/1995]',0.001,0.053,59.850,17.118,-0.434,0.288
'[10:42:15.144 08/05/1995]',0.001,0.053,59.699,17.716,-0.430,0.298
'[10:42:15.146 08/05/1995]',0.009,0.053,59.699,17.716,-0.430,0.298
'[10:42:15.148 08/05/1995]',0.001,0.066,59.699,17.716,-0.430,0.298
'[10:42:15.150 08/05/1995]',0.009,0.053,59.699,17.716,-0.430,0.298
'[10:42:15.152 08/05/1995]',0.009,0.066,59.624,18.463,-0.427,0.307
'[10:42:15.154 08/05/1995]',0.009,0.066,59.624,18.463,-0.427,0.307
'[10:42:15.156 08/05/1995]',0.018,0.066,59.624,18.463,-0.427,0.307
'[10:42:15.158 08/05/1995]',0.009,0.066,59.624,18.463,-0.427,0.307
'[10:42:15.160 08/05/1995]',0.009,0.066,59.549,19.286,-0.424,0.316
'[10:42:15.162 08/05/1995]',0.009,0.066,59.549,19.286,-0.424,0.316
'[10:42:15.164 08/05/1995]',0.018,0.066,59.549,19.286,-0.424,0.316
'[10:42:15.166 08/05/1995]',0.018,0.079,59.549,19.286,-0.424,0.316
'[10:42:15.168 08/05/1995]',0.027,0.079,59.399,20.033,-0.420,0.323
'[10:42:15.170 08/05/1995]',0.018,0.079,59.399,20.033,-0.420,0.323
'[10:42:15.172 08/05/1995]',0.027,0.079,59.399,20.033,-0.420,0.323
'[10:42:15.174 08/05/1995]',0.018,0.079,59.399,20.033,-0.420,0.323
'[10:42:15.176 08/05/1995]',0.027,0.079,59.249,20.756,-0.417,0.330
'[10:42:15.178 08/05/1995]',0.018,0.079,59.249,20.756,-0.417,0.330
'[10:42:15.180 08/05/1995]',0.027,0.079,59.249,20.756,-0.417,0.330
'[10:42:15.182 08/05/1995]',0.027,0.079,59.249,20.756,-0.417,0.330
'[10:42:15.184 08/05/1995]',0.027,0.079,59.099,21.454,-0.413,0.337
'[10:42:15.186 08/05/1995]',0.036,0.079,59.099,21.454,-0.413,0.337
'[10:42:15.188 08/05/1995]',0.027,0.079,59.099,21.454,-0.413,0.337
'[10:42:15.190 08/05/1995]',0.036,0.079,59.099,21.454,-0.413,0.337
'[10:42:15.192 08/05/1995]',0.027,0.079,59.024,22.251,-0.410,0.344
'[10:42:15.194 08/05/1995]',0.027,0.079,59.024,22.251,-0.410,0.344
'[10:42:15.196 08/05/1995]',0.027,0.079,59.024,22.251,-0.410,0.344
'[10:42:15.198 08/05/1995]',0.027,0.079,59.024,22.251,-0.410,0.344
'[10:42:15.200 08/05/1995]',0.027,0.079,59.099,23.198,-0.407,0.350
'[10:42:15.202 08/05/1995]',0.036,0.079,59.099,23.198,-0.407,0.350
'[10:42:15.204 08/05/1995]',0.036,0.079,59.099,23.198,-0.407,0.350
'[10:42:15.206 08/05/1995]',0.036,0.079,59.099,23.198,-0.407,0.350
'[10:42:15.208 08/05/1995]',0.036,0.079,59.399,24.369,-0.404,0.356
'[10:42:15.210 08/05/1995]',0.036,0.079,59.399,24.369,-0.404,0.356
'[10:42:15.212 08/05/1995]',0.027,0.079,59.399,24.369,-0.404,0.356
'[10:42:15.214 08/05/1995]',0.027,0.079,59.399,24.369,-0.404,0.356
'[10:42:15.216 08/05/1995]',0.036,0.093,60.150,25.590,-0.402,0.363
'[10:42:15.218 08/05/1995]',0.044,0.093,60.150,25.590,-0.402,0.363
'[10:42:15.220 08/05/1995]',0.036,0.093,60.150,25.590,-0.402,0.363
'[10:42:15.222 08/05/1995]',0.044,0.093,60.150,25.590,-0.402,0.363
'[10:42:15.224 08/05/1995]',0.044,0.093,61.427,26.935,-0.399,0.370
'[10:42:15.226 08/05/1995]',0.036,0.093,61.427,26.935,-0.399,0.370
'[10:42:15.228 08/05/1995]',0.044,0.093,61.427,26.935,-0.399,0.370
'[10:42:15.230 08/05/1995]',0.036,0.093,61.427,26.935,-0.399,0.370
'[10:42:15.232 08/05/1995]',0.044,0.093,63.379,28.281,-0.396,0.378
'[10:42:15.234 08/05/1995]',0.044,0.093,63.379,28.281,-0.396,0.378
'[10:42:15.236 08/05/1995]',0.044,0.106,63.379,28.281,-0.396,0.378
'[10:42:15.238 08/05/1995]',0.053,0.106,63.379,28.281,-0.396,0.378
'[10:42:15.240 08/05/1995]',0.053,0.106,65.932,29.502,-0.392,0.385
'[10:42:15.242 08/05/1995]',0.044,0.106,65.932,29.502,-0.392,0.385
'[10:42:15.244 08/05/1995]',0.044,0.106,65.932,29.502,-0.392,0.385
'[10:42:15.246 08/05/1995]',0.044,0.106,65.932,29.502,-0.392,0.385
'[10:42:15.248 08/05/1995]',0.044,0.106,69.236,30.548,-0.387,0.392
'[10:42:15.250 08/05/1995]',0.044,0.106,69.236,30.548,-0.387,0.392
'[10:42:15.252 08/05/1995]',0.053,0.106,69.236,30.548,-0.387,0.392
'[10:42:15.254 08/05/1995]',0.053,0.106,69.236,30.548,-0.387,0.392
'[10:42:15.256 08/05/1995]',0.053,0.106,72.991,31.495,-0.380,0.398
'[10:42:15.258 08/05/1995]',0.062,0.106,72.991,31.495,-0.380,0.398
'[10:42:15.260 08/05/1995]',0.053,0.106,72.991,31.495,-0.380,0.398
'[10:42:15.262 08/05/1995]',0.053,0.106,72.991,31.495,-0.380,0.398
'[10:42:15.264 08/05/1995]',0.053,0.106,76.971,32.317,-0.370,0.405
'[10:42:15.266 08/05/1995]',0.053,0.106,76.971,32.317,-0.370,0.405
'[10:42:15.268 08/05/1995]',0.053,0.119,76.971,32.317,-0.370,0.405
'[10:42:15.270 08/05/1995]',0.062,0.119,76.971,32.317,-0.370,0.405
'[10:42:15.272 08/05/1995]',0.062,0.132,81.101,32.940,-0.356,0.410
