'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:41:25.872 26/05/1995]',-0.072,0.028,-0.017,64.950,34.121,0.000,0.311
'[07:41:25.874 26/05/1995]',-0.114,0.110,-0.073,64.950,34.121,0.000,0.311
'[07:41:25.876 26/05/1995]',-0.145,0.164,-0.128,64.950,34.121,0.000,0.311
'[07:41:25.878 26/05/1995]',-0.176,0.245,-0.184,64.950,34.121,0.000,0.311
'[07:41:25.880 26/05/1995]',-0.217,0.327,-0.258,64.650,34.121,0.000,0.281
'[07:41:25.882 26/05/1995]',-0.270,0.434,-0.351,64.650,34.121,0.000,0.281
'[07:41:25.884 26/05/1995]',-0.321,0.515,-0.425,64.650,34.121,0.000,0.281
'[07:41:25.886 26/05/1995]',-0.373,0.624,-0.518,64.650,34.121,0.000,0.281
'[07:41:25.888 26/05/1995]',-0.425,0.705,-0.591,64.275,34.221,0.000,0.251
'[07:41:25.890 26/05/1995]',-0.446,0.760,-0.647,64.275,34.221,0.000,0.251
'[07:41:25.892 26/05/1995]',-0.456,0.785,-0.666,64.275,34.221,0.000,0.251
'[07:41:25.894 26/05/1995]',-0.467,0.785,-0.684,64.275,34.221,0.000,0.251
'[07:41:25.896 26/05/1995]',-0.467,0.760,-0.684,63.975,34.372,0.000,0.220
'[07:41:25.898 26/05/1995]',-0.467,0.705,-0.628,63.975,34.372,0.000,0.220
'[07:41:25.900 26/05/1995]',-0.456,0.651,-0.591,63.975,34.372,0.000,0.220
'[07:41:25.902 26/05/1995]',-0.446,0.570,-0.535,63.975,34.372,0.000,0.220
'[07:41:25.904 26/05/1995]',-0.446,0.488,-0.481,63.600,34.523,0.000,0.190
'[07:41:25.906 26/05/1995]',-0.436,0.434,-0.443,63.600,34.523,0.000,0.190
'[07:41:25.908 26/05/1995]',-0.425,0.407,-0.425,63.600,34.523,0.000,0.190
'[07:41:25.910 26/05/1995]',-0.405,0.407,-0.388,63.600,34.523,0.000,0.190
'[07:41:25.912 26/05/1995]',-0.373,0.381,-0.351,63.225,34.623,0.000,0.160
'[07:41:25.914 26/05/1995]',-0.332,0.381,-0.332,63.225,34.623,0.000,0.160
'[07:41:25.916 26/05/1995]',-0.311,0.407,-0.332,63.225,34.623,0.000,0.160
'[07:41:25.918 26/05/1995]',-0.249,0.407,-0.313,63.225,34.623,0.000,0.160
'[07:41:25.920 26/05/1995]',-0.176,0.434,-0.295,62.775,34.824,0.000,0.130
'[07:41:25.922 26/05/1995]',-0.103,0.434,-0.258,62.775,34.824,0.000,0.130
'[07:41:25.924 26/05/1995]',-0.030,0.434,-0.258,62.775,34.824,0.000,0.130
'[07:41:25.926 26/05/1995]',0.001,0.434,-0.240,62.775,34.824,0.000,0.130
'[07:41:25.928 26/05/1995]',0.053,0.488,-0.240,62.400,34.975,0.000,0.101
'[07:41:25.930 26/05/1995]',0.084,0.488,-0.221,62.400,34.975,0.000,0.101
'[07:41:25.932 26/05/1995]',0.115,0.461,-0.184,62.400,34.975,0.000,0.101
'[07:41:25.934 26/05/1995]',0.156,0.407,-0.166,62.400,34.975,0.000,0.101
'[07:41:25.936 26/05/1995]',0.177,0.354,-0.128,62.025,35.226,0.000,0.072
'[07:41:25.938 26/05/1995]',0.219,0.273,-0.091,62.025,35.226,0.000,0.072
'[07:41:25.940 26/05/1995]',0.261,0.218,-0.054,62.025,35.226,0.000,0.072
'[07:41:25.942 26/05/1995]',0.292,0.191,-0.035,62.025,35.226,0.000,0.072
'[07:41:25.944 26/05/1995]',0.312,0.164,-0.017,61.575,35.528,0.000,0.044
'[07:41:25.946 26/05/1995]',0.323,0.137,0.002,61.575,35.528,0.000,0.044
'[07:41:25.948 26/05/1995]',0.323,0.110,0.002,61.575,35.528,0.000,0.044
'[07:41:25.950 26/05/1995]',0.312,0.083,0.002,61.575,35.528,0.000,0.044
'[07:41:25.952 26/05/1995]',0.292,0.083,0.019,61.275,35.879,0.000,0.017
'[07:41:25.954 26/05/1995]',0.261,0.083,0.019,61.275,35.879,0.000,0.017
'[07:41:25.956 26/05/1995]',0.229,0.083,0.019,61.275,35.879,0.000,0.017
'[07:41:25.958 26/05/1995]',0.188,0.055,0.038,61.275,35.879,0.000,0.017
'[07:41:25.960 26/05/1995]',0.156,0.028,0.038,60.825,36.231,0.000,-0.010
'[07:41:25.962 26/05/1995]',0.126,0.002,0.057,60.825,36.231,0.000,-0.010
'[07:41:25.964 26/05/1995]',0.094,0.002,0.057,60.825,36.231,0.000,-0.010
'[07:41:25.966 26/05/1995]',0.073,-0.052,0.075,60.825,36.231,0.000,-0.010
'[07:41:25.968 26/05/1995]',0.053,-0.079,0.075,60.525,36.533,0.000,-0.035
'[07:41:25.970 26/05/1995]',0.032,-0.106,0.094,60.525,36.533,0.000,-0.035
'[07:41:25.972 26/05/1995]',0.042,-0.133,0.094,60.525,36.533,0.000,-0.035
'[07:41:25.974 26/05/1995]',0.032,-0.133,0.094,60.525,36.533,0.000,-0.035
'[07:41:25.976 26/05/1995]',0.032,-0.133,0.112,60.150,36.683,0.000,-0.060
'[07:41:25.978 26/05/1995]',0.032,-0.133,0.112,60.150,36.683,0.000,-0.060
'[07:41:25.980 26/05/1995]',0.032,-0.133,0.112,60.150,36.683,0.000,-0.060
'[07:41:25.982 26/05/1995]',0.021,-0.160,0.112,60.150,36.683,0.000,-0.060
'[07:41:25.984 26/05/1995]',0.021,-0.160,0.112,59.850,36.884,0.000,-0.085
'[07:41:25.986 26/05/1995]',0.021,-0.160,0.112,59.850,36.884,0.000,-0.085
'[07:41:25.988 26/05/1995]',0.021,-0.160,0.112,59.850,36.884,0.000,-0.085
'[07:41:25.990 26/05/1995]',0.021,-0.133,0.112,59.850,36.884,0.000,-0.085
'[07:41:25.992 26/05/1995]',0.021,-0.160,0.112,59.625,36.985,0.000,-0.107
'[07:41:25.994 26/05/1995]',0.021,-0.160,0.112,59.625,36.985,0.000,-0.107
'[07:41:25.996 26/05/1995]',0.021,-0.160,0.112,59.625,36.985,0.000,-0.107
'[07:41:25.998 26/05/1995]',0.021,-0.160,0.112,59.625,36.985,0.000,-0.107
'[07:41:26.000 26/05/1995]',0.021,-0.160,0.112,59.475,37.136,0.000,-0.129
'[07:41:26.002 26/05/1995]',0.021,-0.160,0.112,59.475,37.136,0.000,-0.129
'[07:41:26.004 26/05/1995]',0.021,-0.160,0.112,59.475,37.136,0.000,-0.129
'[07:41:26.006 26/05/1995]',0.021,-0.160,0.112,59.475,37.136,0.000,-0.129
'[07:41:26.008 26/05/1995]',0.021,-0.160,0.112,59.400,37.286,0.000,-0.148
'[07:41:26.010 26/05/1995]',0.021,-0.160,0.112,59.400,37.286,0.000,-0.148
'[07:41:26.012 26/05/1995]',0.021,-0.160,0.112,59.400,37.286,0.000,-0.148
'[07:41:26.014 26/05/1995]',0.021,-0.160,0.112,59.400,37.286,0.000,-0.148
'[07:41:26.016 26/05/1995]',0.021,-0.160,0.112,59.325,37.688,0.000,-0.166
'[07:41:26.018 26/05/1995]',0.032,-0.160,0.112,59.325,37.688,0.000,-0.166
'[07:41:26.020 26/05/1995]',0.021,-0.160,0.112,59.325,37.688,0.000,-0.166
'[07:41:26.022 26/05/1995]',0.021,-0.160,0.112,59.325,37.688,0.000,-0.166
'[07:41:26.024 26/05/1995]',0.021,-0.160,0.094,59.250,38.291,0.000,-0.183
'[07:41:26.026 26/05/1995]',0.021,-0.160,0.112,59.250,38.291,0.000,-0.183
'[07:41:26.028 26/05/1995]',0.021,-0.160,0.112,59.250,38.291,0.000,-0.183
'[07:41:26.030 26/05/1995]',0.021,-0.160,0.112,59.250,38.291,0.000,-0.183
'[07:41:26.032 26/05/1995]',0.021,-0.160,0.112,59.250,39.246,0.000,-0.199
'[07:41:26.034 26/05/1995]',0.021,-0.160,0.112,59.250,39.246,0.000,-0.199
'[07:41:26.036 26/05/1995]',0.021,-0.160,0.112,59.250,39.246,0.000,-0.199
'[07:41:26.038 26/05/1995]',0.032,-0.160,0.112,59.250,39.246,0.000,-0.199
'[07:41:26.040 26/05/1995]',0.021,-0.160,0.112,59.175,40.352,0.000,-0.214
'[07:41:26.042 26/05/1995]',0.032,-0.160,0.112,59.175,40.352,0.000,-0.214
'[07:41:26.044 26/05/1995]',0.032,-0.160,0.112,59.175,40.352,0.000,-0.214
'[07:41:26.046 26/05/1995]',0.032,-0.160,0.112,59.175,40.352,0.000,-0.214
'[07:41:26.048 26/05/1995]',0.032,-0.160,0.112,59.250,41.759,0.000,-0.228
'[07:41:26.050 26/05/1995]',0.032,-0.160,0.112,59.250,41.759,0.000,-0.228
'[07:41:26.052 26/05/1995]',0.032,-0.160,0.112,59.250,41.759,0.000,-0.228
'[07:41:26.054 26/05/1995]',0.032,-0.160,0.112,59.250,41.759,0.000,-0.228
'[07:41:26.056 26/05/1995]',0.032,-0.160,0.112,59.475,43.417,0.000,-0.241
'[07:41:26.058 26/05/1995]',0.042,-0.187,0.112,59.475,43.417,0.000,-0.241
'[07:41:26.060 26/05/1995]',0.032,-0.187,0.112,59.475,43.417,0.000,-0.241
'[07:41:26.062 26/05/1995]',0.042,-0.187,0.112,59.475,43.417,0.000,-0.241
'[07:41:26.064 26/05/1995]',0.032,-0.187,0.112,60.075,45.528,0.000,-0.253
'[07:41:26.066 26/05/1995]',0.042,-0.187,0.131,60.075,45.528,0.000,-0.253
'[07:41:26.068 26/05/1995]',0.032,-0.160,0.112,60.075,45.528,0.000,-0.253
'[07:41:26.070 26/05/1995]',0.032,-0.160,0.112,60.075,45.528,0.000,-0.253
'[07:41:26.072 26/05/1995]',0.042,-0.187,0.112,61.125,48.090,0.000,-0.263
'[07:41:26.074 26/05/1995]',0.032,-0.187,0.112,61.125,48.090,0.000,-0.263
'[07:41:26.076 26/05/1995]',0.032,-0.187,0.131,61.125,48.090,0.000,-0.263
'[07:41:26.078 26/05/1995]',0.042,-0.187,0.131,61.125,48.090,0.000,-0.263
'[07:41:26.080 26/05/1995]',0.042,-0.187,0.131,63.000,51.005,0.000,-0.273
'[07:41:26.082 26/05/1995]',0.042,-0.187,0.112,63.000,51.005,0.000,-0.273
'[07:41:26.084 26/05/1995]',0.042,-0.187,0.131,63.000,51.005,0.000,-0.273
'[07:41:26.086 26/05/1995]',0.042,-0.187,0.131,63.000,51.005,0.000,-0.273
'[07:41:26.088 26/05/1995]',0.032,-0.187,0.131,65.700,54.171,0.000,-0.281
'[07:41:26.090 26/05/1995]',0.042,-0.187,0.131,65.700,54.171,0.000,-0.281
'[07:41:26.092 26/05/1995]',0.042,-0.187,0.112,65.700,54.171,0.000,-0.281
'[07:41:26.094 26/05/1995]',0.042,-0.187,0.131,65.700,54.171,0.000,-0.281
'[07:41:26.096 26/05/1995]',0.042,-0.187,0.131,69.300,57.538,0.000,-0.290
'[07:41:26.098 26/05/1995]',0.042,-0.187,0.131,69.300,57.538,0.000,-0.290
'[07:41:26.100 26/05/1995]',0.042,-0.187,0.131,69.300,57.538,0.000,-0.290
'[07:41:26.102 26/05/1995]',0.032,-0.187,0.131,69.300,57.538,0.000,-0.290
'[07:41:26.104 26/05/1995]',0.032,-0.187,0.131,73.500,60.905,0.000,-0.298
'[07:41:26.106 26/05/1995]',0.032,-0.187,0.131,73.500,60.905,0.000,-0.298
'[07:41:26.108 26/05/1995]',0.032,-0.187,0.112,73.500,60.905,0.000,-0.298
'[07:41:26.110 26/05/1995]',0.021,-0.160,0.112,73.500,60.905,0.000,-0.298
'[07:41:26.112 26/05/1995]',0.032,-0.160,0.112,78.300,64.221,0.000,-0.306
'[07:41:26.114 26/05/1995]',0.032,-0.160,0.112,78.300,64.221,0.000,-0.306
'[07:41:26.116 26/05/1995]',0.021,-0.160,0.112,78.300,64.221,0.000,-0.306
'[07:41:26.118 26/05/1995]',0.021,-0.160,0.112,78.300,64.221,0.000,-0.306
'[07:41:26.120 26/05/1995]',0.021,-0.160,0.112,83.400,67.286,0.000,-0.315
'[07:41:26.122 26/05/1995]',0.011,-0.160,0.112,83.400,67.286,0.000,-0.315
'[07:41:26.124 26/05/1995]',0.011,-0.160,0.094,83.400,67.286,0.000,-0.315
'[07:41:26.126 26/05/1995]',0.001,-0.160,0.094,83.400,67.286,0.000,-0.315
'[07:41:26.128 26/05/1995]',0.001,-0.160,0.094,88.575,70.101,0.000,-0.322
'[07:41:26.130 26/05/1995]',0.001,-0.160,0.094,88.575,70.101,0.000,-0.322
'[07:41:26.132 26/05/1995]',0.001,-0.160,0.094,88.575,70.101,0.000,-0.322
'[07:41:26.134 26/05/1995]',0.001,-0.160,0.094,88.575,70.101,0.000,-0.322
'[07:41:26.136 26/05/1995]',0.001,-0.133,0.094,93.525,72.663,0.000,-0.329
'[07:41:26.138 26/05/1995]',0.001,-0.133,0.094,93.525,72.663,0.000,-0.329
'[07:41:26.140 26/05/1995]',0.001,-0.133,0.075,93.525,72.663,0.000,-0.329
'[07:41:26.142 26/05/1995]',0.001,-0.133,0.075,93.525,72.663,0.000,-0.329
'[07:41:26.144 26/05/1995]',0.001,-0.133,0.075,98.025,74.925,0.000,-0.336
'[07:41:26.146 26/05/1995]',0.001,-0.133,0.075,98.025,74.925,0.000,-0.336
'[07:41:26.148 26/05/1995]',-0.009,-0.133,0.075,98.025,74.925,0.000,-0.336
'[07:41:26.150 26/05/1995]',-0.009,-0.133,0.075,98.025,74.925,0.000,-0.336
'[07:41:26.152 26/05/1995]',0.001,-0.106,0.075,101.775,76.884,0.000,-0.342
'[07:41:26.154 26/05/1995]',-0.009,-0.106,0.075,101.775,76.884,0.000,-0.342
'[07:41:26.156 26/05/1995]',-0.009,-0.106,0.075,101.775,76.884,0.000,-0.342
'[07:41:26.158 26/05/1995]',-0.020,-0.106,0.075,101.775,76.884,0.000,-0.342
'[07:41:26.160 26/05/1995]',-0.020,-0.106,0.075,104.925,78.492,0.000,-0.347
'[07:41:26.162 26/05/1995]',-0.020,-0.106,0.057,104.925,78.492,0.000,-0.347
'[07:41:26.164 26/05/1995]',-0.020,-0.079,0.075,104.925,78.492,0.000,-0.347
'[07:41:26.166 26/05/1995]',-0.020,-0.079,0.057,104.925,78.492,0.000,-0.347
'[07:41:26.168 26/05/1995]',-0.020,-0.079,0.057,107.475,79.849,0.000,-0.352
'[07:41:26.170 26/05/1995]',-0.020,-0.079,0.057,107.475,79.849,0.000,-0.352
'[07:41:26.172 26/05/1995]',-0.030,-0.079,0.057,107.475,79.849,0.000,-0.352
'[07:41:26.174 26/05/1995]',-0.030,-0.079,0.038,107.475,79.849,0.000,-0.352
'[07:41:26.176 26/05/1995]',-0.030,-0.079,0.038,109.200,80.905,0.000,-0.356
'[07:41:26.178 26/05/1995]',-0.030,-0.052,0.038,109.200,80.905,0.000,-0.356
'[07:41:26.180 26/05/1995]',-0.030,-0.079,0.038,109.200,80.905,0.000,-0.356
'[07:41:26.182 26/05/1995]',-0.030,-0.052,0.038,109.200,80.905,0.000,-0.356
'[07:41:26.184 26/05/1995]',-0.030,-0.052,0.038,110.325,81.709,0.000,-0.360
'[07:41:26.186 26/05/1995]',-0.041,-0.052,0.038,110.325,81.709,0.000,-0.360
'[07:41:26.188 26/05/1995]',-0.030,-0.052,0.038,110.325,81.709,0.000,-0.360
'[07:41:26.190 26/05/1995]',-0.041,-0.052,0.019,110.325,81.709,0.000,-0.360
'[07:41:26.192 26/05/1995]',-0.041,-0.052,0.019,110.925,82.261,0.000,-0.364
'[07:41:26.194 26/05/1995]',-0.030,-0.052,0.019,110.925,82.261,0.000,-0.364
'[07:41:26.196 26/05/1995]',-0.030,-0.052,0.019,110.925,82.261,0.000,-0.364
'[07:41:26.198 26/05/1995]',-0.041,-0.052,0.019,110.925,82.261,0.000,-0.364
'[07:41:26.200 26/05/1995]',-0.030,-0.052,0.019,110.925,82.613,0.000,-0.368
'[07:41:26.202 26/05/1995]',-0.030,-0.052,0.019,110.925,82.613,0.000,-0.368
'[07:41:26.204 26/05/1995]',-0.030,-0.052,0.019,110.925,82.613,0.000,-0.368
'[07:41:26.206 26/05/1995]',-0.030,-0.052,0.019,110.925,82.613,0.000,-0.368
'[07:41:26.208 26/05/1995]',-0.030,-0.052,0.019,110.700,82.764,0.000,-0.372
'[07:41:26.210 26/05/1995]',-0.030,-0.052,0.002,110.700,82.764,0.000,-0.372
'[07:41:26.212 26/05/1995]',-0.030,-0.052,0.002,110.700,82.764,0.000,-0.372
'[07:41:26.214 26/05/1995]',-0.030,-0.025,0.002,110.700,82.764,0.000,-0.372
'[07:41:26.216 26/05/1995]',-0.030,-0.025,0.002,110.250,82.764,0.000,-0.377
'[07:41:26.218 26/05/1995]',-0.030,-0.025,0.002,110.250,82.764,0.000,-0.377
'[07:41:26.220 26/05/1995]',-0.030,-0.025,0.002,110.250,82.764,0.000,-0.377
'[07:41:26.222 26/05/1995]',-0.030,-0.052,0.002,110.250,82.764,0.000,-0.377
'[07:41:26.224 26/05/1995]',-0.030,-0.025,0.002,109.575,82.462,0.000,-0.380
'[07:41:26.226 26/05/1995]',-0.020,-0.025,0.002,109.575,82.462,0.000,-0.380
'[07:41:26.228 26/05/1995]',-0.020,-0.025,0.002,109.575,82.462,0.000,-0.380
'[07:41:26.230 26/05/1995]',-0.020,-0.025,0.002,109.575,82.462,0.000,-0.380
'[07:41:26.232 26/05/1995]',-0.020,-0.025,0.002,108.825,81.910,0.000,-0.384
'[07:41:26.234 26/05/1995]',-0.020,-0.025,0.002,108.825,81.910,0.000,-0.384
'[07:41:26.236 26/05/1995]',-0.009,-0.025,0.002,108.825,81.910,0.000,-0.384
'[07:41:26.238 26/05/1995]',-0.009,-0.025,0.002,108.825,81.910,0.000,-0.384
'[07:41:26.240 26/05/1995]',-0.009,-0.025,0.002,107.925,81.156,0.000,-0.387
'[07:41:26.242 26/05/1995]',-0.009,-0.025,0.002,107.925,81.156,0.000,-0.387
'[07:41:26.244 26/05/1995]',-0.009,-0.025,0.002,107.925,81.156,0.000,-0.387
'[07:41:26.246 26/05/1995]',0.001,-0.025,0.002,107.925,81.156,0.000,-0.387
'[07:41:26.248 26/05/1995]',0.001,-0.025,0.002,106.800,80.151,0.000,-0.391
'[07:41:26.250 26/05/1995]',0.001,-0.025,0.002,106.800,80.151,0.000,-0.391
'[07:41:26.252 26/05/1995]',0.001,-0.025,0.002,106.800,80.151,0.000,-0.391
'[07:41:26.254 26/05/1995]',0.001,-0.025,0.002,106.800,80.151,0.000,-0.391
'[07:41:26.256 26/05/1995]',0.001,-0.025,0.002,105.525,78.995,0.000,-0.395
'[07:41:26.258 26/05/1995]',0.001,-0.025,0.002,105.525,78.995,0.000,-0.395
'[07:41:26.260 26/05/1995]',0.001,-0.025,0.002,105.525,78.995,0.000,-0.395
'[07:41:26.262 26/05/1995]',0.001,-0.025,0.002,105.525,78.995,0.000,-0.395
'[07:41:26.264 26/05/1995]',0.001,-0.025,0.002,104.100,77.688,0.000,-0.400
'[07:41:26.266 26/05/1995]',0.001,-0.025,0.002,104.100,77.688,0.000,-0.400
'[07:41:26.268 26/05/1995]',0.001,-0.025,0.002,104.100,77.688,0.000,-0.400
'[07:41:26.270 26/05/1995]',0.001,-0.025,0.002,104.100,77.688,0.000,-0.400
'[07:41:26.272 26/05/1995]',0.001,-0.025,0.002,102.450,76.281,0.000,-0.405
'[07:41:26.274 26/05/1995]',0.001,-0.025,0.002,102.450,76.281,0.000,-0.405
'[07:41:26.276 26/05/1995]',0.001,-0.025,0.002,102.450,76.281,0.000,-0.405
'[07:41:26.278 26/05/1995]',0.001,-0.025,0.002,102.450,76.281,0.000,-0.405
'[07:41:26.280 26/05/1995]',0.001,-0.025,0.002,100.575,74.724,0.000,-0.411
'[07:41:26.282 26/05/1995]',0.001,-0.025,0.002,100.575,74.724,0.000,-0.411
'[07:41:26.284 26/05/1995]',0.001,-0.025,0.002,100.575,74.724,0.000,-0.411
'[07:41:26.286 26/05/1995]',0.001,-0.025,0.002,100.575,74.724,0.000,-0.411
'[07:41:26.288 26/05/1995]',0.001,-0.025,0.002,98.325,73.116,0.000,-0.418
'[07:41:26.290 26/05/1995]',0.001,-0.025,0.002,98.325,73.116,0.000,-0.418
'[07:41:26.292 26/05/1995]',0.001,-0.025,0.002,98.325,73.116,0.000,-0.418
'[07:41:26.294 26/05/1995]',0.001,-0.025,0.002,98.325,73.116,0.000,-0.418
'[07:41:26.296 26/05/1995]',0.001,-0.025,0.002,95.925,71.307,0.000,-0.426
'[07:41:26.298 26/05/1995]',0.001,-0.025,0.002,95.925,71.307,0.000,-0.426
'[07:41:26.300 26/05/1995]',0.001,-0.025,0.002,95.925,71.307,0.000,-0.426
'[07:41:26.302 26/05/1995]',0.011,-0.025,0.002,95.925,71.307,0.000,-0.426
'[07:41:26.304 26/05/1995]',0.011,-0.025,0.002,93.300,69.749,0.000,-0.435
'[07:41:26.306 26/05/1995]',0.011,-0.025,0.002,93.300,69.749,0.000,-0.435
'[07:41:26.308 26/05/1995]',0.011,-0.025,0.002,93.300,69.749,0.000,-0.435
'[07:41:26.310 26/05/1995]',0.011,-0.025,0.002,93.300,69.749,0.000,-0.435
'[07:41:26.312 26/05/1995]',0.021,-0.025,0.002,90.750,68.342,0.000,-0.445
'[07:41:26.314 26/05/1995]',0.021,-0.025,0.002,90.750,68.342,0.000,-0.445
'[07:41:26.316 26/05/1995]',0.011,-0.025,0.002,90.750,68.342,0.000,-0.445
'[07:41:26.318 26/05/1995]',0.011,-0.025,0.002,90.750,68.342,0.000,-0.445
'[07:41:26.320 26/05/1995]',0.021,-0.025,0.002,88.275,67.085,0.000,-0.455
'[07:41:26.322 26/05/1995]',0.011,-0.025,0.002,88.275,67.085,0.000,-0.455
'[07:41:26.324 26/05/1995]',0.011,-0.025,0.002,88.275,67.085,0.000,-0.455
'[07:41:26.326 26/05/1995]',0.011,-0.025,0.002,88.275,67.085,0.000,-0.455
'[07:41:26.328 26/05/1995]',0.021,-0.025,0.002,86.100,66.030,0.000,-0.467
'[07:41:26.330 26/05/1995]',0.021,-0.025,0.002,86.100,66.030,0.000,-0.467
'[07:41:26.332 26/05/1995]',0.021,-0.052,0.002,86.100,66.030,0.000,-0.467
'[07:41:26.334 26/05/1995]',0.021,-0.052,0.002,86.100,66.030,0.000,-0.467
'[07:41:26.336 26/05/1995]',0.021,-0.025,0.002,84.300,65.025,0.000,-0.479
'[07:41:26.338 26/05/1995]',0.011,-0.052,0.002,84.300,65.025,0.000,-0.479
'[07:41:26.340 26/05/1995]',0.021,-0.052,0.002,84.300,65.025,0.000,-0.479
'[07:41:26.342 26/05/1995]',0.021,-0.052,0.002,84.300,65.025,0.000,-0.479
'[07:41:26.344 26/05/1995]',0.021,-0.052,0.002,82.875,64.221,0.000,-0.492
'[07:41:26.346 26/05/1995]',0.021,-0.052,0.002,82.875,64.221,0.000,-0.492
'[07:41:26.348 26/05/1995]',0.021,-0.052,0.002,82.875,64.221,0.000,-0.492
'[07:41:26.350 26/05/1995]',0.011,-0.052,0.002,82.875,64.221,0.000,-0.492
'[07:41:26.352 26/05/1995]',0.011,-0.052,0.002,81.675,63.417,0.000,-0.506
'[07:41:26.354 26/05/1995]',0.021,-0.052,0.002,81.675,63.417,0.000,-0.506
'[07:41:26.356 26/05/1995]',0.011,-0.052,0.002,81.675,63.417,0.000,-0.506
'[07:41:26.358 26/05/1995]',0.021,-0.052,0.002,81.675,63.417,0.000,-0.506
'[07:41:26.360 26/05/1995]',0.021,-0.052,0.002,80.850,62.814,0.000,-0.521
'[07:41:26.362 26/05/1995]',0.021,-0.052,0.002,80.850,62.814,0.000,-0.521
'[07:41:26.364 26/05/1995]',0.021,-0.052,0.002,80.850,62.814,0.000,-0.521
'[07:41:26.366 26/05/1995]',0.011,-0.052,0.002,80.850,62.814,0.000,-0.521
'[07:41:26.368 26/05/1995]',0.032,-0.025,0.019,80.175,62.211,0.000,-0.536
'[07:41:26.370 26/05/1995]',0.032,-0.025,0.019,80.175,62.211,0.000,-0.536
'[07:41:26.372 26/05/1995]',0.032,-0.025,0.019,80.175,62.211,0.000,-0.536
'[07:41:26.374 26/05/1995]',0.042,-0.025,0.019,80.175,62.211,0.000,-0.536
'[07:41:26.376 26/05/1995]',0.042,-0.025,0.019,79.650,61.508,0.000,-0.551
'[07:41:26.378 26/05/1995]',0.042,0.002,0.019,79.650,61.508,0.000,-0.551
'[07:41:26.380 26/05/1995]',0.042,-0.025,0.038,79.650,61.508,0.000,-0.551
'[07:41:26.382 26/05/1995]',0.053,0.002,0.038,79.650,61.508,0.000,-0.551
'[07:41:26.384 26/05/1995]',0.053,0.002,0.038,79.275,60.804,0.000,-0.566
'[07:41:26.386 26/05/1995]',0.042,0.002,0.038,79.275,60.804,0.000,-0.566
'[07:41:26.388 26/05/1995]',0.032,0.002,0.019,79.275,60.804,0.000,-0.566
'[07:41:26.390 26/05/1995]',0.021,0.002,0.002,79.275,60.804,0.000,-0.566
'[07:41:26.392 26/05/1995]',0.011,0.002,0.002,78.900,60.000,0.000,-0.580
'[07:41:26.394 26/05/1995]',0.001,0.002,0.002,78.900,60.000,0.000,-0.580
'[07:41:26.396 26/05/1995]',0.001,0.028,0.002,78.900,60.000,0.000,-0.580
'[07:41:26.398 26/05/1995]',0.001,0.002,0.002,78.900,60.000,0.000,-0.580
'[07:41:26.400 26/05/1995]',0.011,0.002,0.002,78.600,59.146,0.000,-0.595
'[07:41:26.402 26/05/1995]',0.001,0.002,0.002,78.600,59.146,0.000,-0.595
'[07:41:26.404 26/05/1995]',0.001,0.002,0.002,78.600,59.146,0.000,-0.595
'[07:41:26.406 26/05/1995]',0.001,0.002,0.002,78.600,59.146,0.000,-0.595
'[07:41:26.408 26/05/1995]',0.001,0.002,-0.017,78.300,58.191,0.000,-0.609
'[07:41:26.410 26/05/1995]',0.001,0.002,0.002,78.300,58.191,0.000,-0.609
'[07:41:26.412 26/05/1995]',0.001,0.002,-0.017,78.300,58.191,0.000,-0.609
'[07:41:26.414 26/05/1995]',0.001,0.002,-0.017,78.300,58.191,0.000,-0.609
'[07:41:26.416 26/05/1995]',0.001,0.002,-0.017,77.925,57.136,0.000,-0.623
'[07:41:26.418 26/05/1995]',0.001,0.002,-0.017,77.925,57.136,0.000,-0.623
'[07:41:26.420 26/05/1995]',0.001,0.002,-0.017,77.925,57.136,0.000,-0.623
'[07:41:26.422 26/05/1995]',0.001,0.002,-0.017,77.925,57.136,0.000,-0.623
'[07:41:26.424 26/05/1995]',0.001,0.002,-0.017,77.550,55.980,0.000,-0.636
'[07:41:26.426 26/05/1995]',0.001,0.002,-0.017,77.550,55.980,0.000,-0.636
'[07:41:26.428 26/05/1995]',0.001,0.002,-0.017,77.550,55.980,0.000,-0.636
'[07:41:26.430 26/05/1995]',0.001,0.002,-0.017,77.550,55.980,0.000,-0.636
'[07:41:26.432 26/05/1995]',0.001,0.002,-0.017,77.100,54.774,0.000,-0.650
'[07:41:26.434 26/05/1995]',0.001,-0.025,-0.017,77.100,54.774,0.000,-0.650
'[07:41:26.436 26/05/1995]',0.001,-0.025,-0.017,77.100,54.774,0.000,-0.650
'[07:41:26.438 26/05/1995]',0.001,-0.025,0.002,77.100,54.774,0.000,-0.650
'[07:41:26.440 26/05/1995]',0.001,-0.025,0.002,76.575,53.618,0.000,-0.663
'[07:41:26.442 26/05/1995]',0.001,-0.025,-0.017,76.575,53.618,0.000,-0.663
'[07:41:26.444 26/05/1995]',0.001,-0.025,0.002,76.575,53.618,0.000,-0.663
'[07:41:26.446 26/05/1995]',0.001,-0.025,0.002,76.575,53.618,0.000,-0.663
'[07:41:26.448 26/05/1995]',0.001,-0.025,0.002,76.050,52.412,0.000,-0.677
'[07:41:26.450 26/05/1995]',0.001,-0.025,0.002,76.050,52.412,0.000,-0.677
