'Time and date','aVL','II','ABP','PAP','PLETH','RESP'
'[08:33:41.870 11/03/1996]',0.175,-0.043,35.509,34.064,-0.061,-0.691
'[08:33:41.872 11/03/1996]',0.194,-0.040,35.309,34.013,-0.106,-0.693
'[08:33:41.874 11/03/1996]',0.212,-0.037,35.309,34.013,-0.106,-0.693
'[08:33:41.876 11/03/1996]',0.226,-0.034,35.309,34.013,-0.106,-0.693
'[08:33:41.878 11/03/1996]',0.240,-0.031,35.309,34.013,-0.106,-0.693
'[08:33:41.880 11/03/1996]',0.247,-0.026,35.209,33.963,-0.151,-0.695
'[08:33:41.882 11/03/1996]',0.255,-0.022,35.209,33.963,-0.151,-0.695
'[08:33:41.884 11/03/1996]',0.258,-0.015,35.209,33.963,-0.151,-0.695
'[08:33:41.886 11/03/1996]',0.261,-0.009,35.209,33.963,-0.151,-0.695
'[08:33:41.888 11/03/1996]',0.262,-0.006,35.108,33.788,-0.194,-0.697
'[08:33:41.890 11/03/1996]',0.263,-0.003,35.108,33.788,-0.194,-0.697
'[08:33:41.892 11/03/1996]',0.265,0.000,35.108,33.788,-0.194,-0.697
'[08:33:41.894 11/03/1996]',0.266,0.003,35.108,33.788,-0.194,-0.697
'[08:33:41.896 11/03/1996]',0.268,0.006,34.908,33.411,-0.234,-0.699
'[08:33:41.898 11/03/1996]',0.269,0.009,34.908,33.411,-0.234,-0.699
'[08:33:41.900 11/03/1996]',0.271,0.009,34.908,33.411,-0.234,-0.699
'[08:33:41.902 11/03/1996]',0.272,0.009,34.908,33.411,-0.234,-0.699
'[08:33:41.904 11/03/1996]',0.273,0.009,34.808,32.834,-0.273,-0.702
'[08:33:41.906 11/03/1996]',0.274,0.009,34.808,32.834,-0.273,-0.702
'[08:33:41.908 11/03/1996]',0.277,0.009,34.808,32.834,-0.273,-0.702
'[08:33:41.910 11/03/1996]',0.280,0.009,34.808,32.834,-0.273,-0.702
'[08:33:41.912 11/03/1996]',0.282,0.011,34.708,32.007,-0.308,-0.705
'[08:33:41.914 11/03/1996]',0.284,0.012,34.708,32.007,-0.308,-0.705
'[08:33:41.916 11/03/1996]',0.287,0.017,34.708,32.007,-0.308,-0.705
'[08:33:41.918 11/03/1996]',0.290,0.022,34.708,32.007,-0.308,-0.705
'[08:33:41.920 11/03/1996]',0.294,0.028,34.608,31.129,-0.338,-0.707
'[08:33:41.922 11/03/1996]',0.298,0.034,34.608,31.129,-0.338,-0.707
'[08:33:41.924 11/03/1996]',0.302,0.035,34.608,31.129,-0.338,-0.707
'[08:33:41.926 11/03/1996]',0.306,0.037,34.608,31.129,-0.338,-0.707
'[08:33:41.928 11/03/1996]',0.311,0.040,34.558,30.426,-0.367,-0.709
'[08:33:41.930 11/03/1996]',0.316,0.043,34.558,30.426,-0.367,-0.709
'[08:33:41.932 11/03/1996]',0.320,0.045,34.558,30.426,-0.367,-0.709
'[08:33:41.934 11/03/1996]',0.324,0.046,34.558,30.426,-0.367,-0.709
'[08:33:41.936 11/03/1996]',0.328,0.045,34.507,30.125,-0.396,-0.711
'[08:33:41.938 11/03/1996]',0.333,0.043,34.507,30.125,-0.396,-0.711
'[08:33:41.940 11/03/1996]',0.337,0.043,34.507,30.125,-0.396,-0.711
'[08:33:41.942 11/03/1996]',0.341,0.043,34.507,30.125,-0.396,-0.711
'[08:33:41.944 11/03/1996]',0.344,0.043,34.457,30.301,-0.418,-0.711
'[08:33:41.946 11/03/1996]',0.347,0.043,34.457,30.301,-0.418,-0.711
'[08:33:41.948 11/03/1996]',0.350,0.043,34.457,30.301,-0.418,-0.711
'[08:33:41.950 11/03/1996]',0.354,0.043,34.457,30.301,-0.418,-0.711
'[08:33:41.952 11/03/1996]',0.359,0.043,34.407,30.778,-0.441,-0.711
'[08:33:41.954 11/03/1996]',0.364,0.043,34.407,30.778,-0.441,-0.711
'[08:33:41.956 11/03/1996]',0.367,0.043,34.407,30.778,-0.441,-0.711
'[08:33:41.958 11/03/1996]',0.371,0.043,34.407,30.778,-0.441,-0.711
'[08:33:41.960 11/03/1996]',0.373,0.043,34.407,31.480,-0.462,-0.710
'[08:33:41.962 11/03/1996]',0.375,0.043,34.407,31.480,-0.462,-0.710
'[08:33:41.964 11/03/1996]',0.377,0.043,34.407,31.480,-0.462,-0.710
'[08:33:41.966 11/03/1996]',0.379,0.043,34.407,31.480,-0.462,-0.710
'[08:33:41.968 11/03/1996]',0.378,0.043,34.507,32.308,-0.479,-0.709
'[08:33:41.970 11/03/1996]',0.378,0.043,34.507,32.308,-0.479,-0.709
'[08:33:41.972 11/03/1996]',0.376,0.043,34.507,32.308,-0.479,-0.709
'[08:33:41.974 11/03/1996]',0.374,0.043,34.507,32.308,-0.479,-0.709
'[08:33:41.976 11/03/1996]',0.372,0.043,34.758,33.135,-0.495,-0.706
'[08:33:41.978 11/03/1996]',0.369,0.043,34.758,33.135,-0.495,-0.706
'[08:33:41.980 11/03/1996]',0.367,0.043,34.758,33.135,-0.495,-0.706
'[08:33:41.982 11/03/1996]',0.364,0.043,34.758,33.135,-0.495,-0.706
'[08:33:41.984 11/03/1996]',0.359,0.043,35.259,33.963,-0.511,-0.703
'[08:33:41.986 11/03/1996]',0.354,0.043,35.259,33.963,-0.511,-0.703
'[08:33:41.988 11/03/1996]',0.347,0.043,35.259,33.963,-0.511,-0.703
'[08:33:41.990 11/03/1996]',0.341,0.043,35.259,33.963,-0.511,-0.703
'[08:33:41.992 11/03/1996]',0.333,0.043,35.960,34.716,-0.522,-0.699
'[08:33:41.994 11/03/1996]',0.325,0.043,35.960,34.716,-0.522,-0.699
'[08:33:41.996 11/03/1996]',0.315,0.043,35.960,34.716,-0.522,-0.699
'[08:33:41.998 11/03/1996]',0.305,0.043,35.960,34.716,-0.522,-0.699
'[08:33:42.000 11/03/1996]',0.294,0.043,36.962,35.418,-0.533,-0.694
'[08:33:42.002 11/03/1996]',0.282,0.043,36.962,35.418,-0.533,-0.694
'[08:33:42.004 11/03/1996]',0.271,0.043,36.962,35.418,-0.533,-0.694
'[08:33:42.006 11/03/1996]',0.259,0.043,36.962,35.418,-0.533,-0.694
'[08:33:42.008 11/03/1996]',0.244,0.043,38.113,35.945,-0.540,-0.689
'[08:33:42.010 11/03/1996]',0.230,0.043,38.113,35.945,-0.540,-0.689
'[08:33:42.012 11/03/1996]',0.216,0.043,38.113,35.945,-0.540,-0.689
'[08:33:42.014 11/03/1996]',0.203,0.043,38.113,35.945,-0.540,-0.689
'[08:33:42.016 11/03/1996]',0.190,0.043,39.215,36.246,-0.544,-0.683
'[08:33:42.018 11/03/1996]',0.178,0.043,39.215,36.246,-0.544,-0.683
'[08:33:42.020 11/03/1996]',0.167,0.043,39.215,36.246,-0.544,-0.683
'[08:33:42.022 11/03/1996]',0.156,0.043,39.215,36.246,-0.544,-0.683
'[08:33:42.024 11/03/1996]',0.147,0.043,40.267,36.296,-0.540,-0.679
'[08:33:42.026 11/03/1996]',0.138,0.043,40.267,36.296,-0.540,-0.679
'[08:33:42.028 11/03/1996]',0.130,0.043,40.267,36.296,-0.540,-0.679
'[08:33:42.030 11/03/1996]',0.122,0.043,40.267,36.296,-0.540,-0.679
'[08:33:42.032 11/03/1996]',0.113,0.043,41.068,36.020,-0.533,-0.677
'[08:33:42.034 11/03/1996]',0.105,0.043,41.068,36.020,-0.533,-0.677
'[08:33:42.036 11/03/1996]',0.096,0.043,41.068,36.020,-0.533,-0.677
'[08:33:42.038 11/03/1996]',0.087,0.043,41.068,36.020,-0.533,-0.677
'[08:33:42.040 11/03/1996]',0.079,0.043,41.669,35.543,-0.520,-0.675
'[08:33:42.042 11/03/1996]',0.072,0.043,41.669,35.543,-0.520,-0.675
'[08:33:42.044 11/03/1996]',0.064,0.043,41.669,35.543,-0.520,-0.675
'[08:33:42.046 11/03/1996]',0.057,0.043,41.669,35.543,-0.520,-0.675
'[08:33:42.048 11/03/1996]',0.051,0.043,42.020,35.017,-0.499,-0.674
'[08:33:42.050 11/03/1996]',0.045,0.043,42.020,35.017,-0.499,-0.674
'[08:33:42.052 11/03/1996]',0.041,0.043,42.020,35.017,-0.499,-0.674
'[08:33:42.054 11/03/1996]',0.037,0.043,42.020,35.017,-0.499,-0.674
'[08:33:42.056 11/03/1996]',0.033,0.043,42.070,34.590,-0.475,-0.673
'[08:33:42.058 11/03/1996]',0.030,0.043,42.070,34.590,-0.475,-0.673
'[08:33:42.060 11/03/1996]',0.027,0.043,42.070,34.590,-0.475,-0.673
'[08:33:42.062 11/03/1996]',0.024,0.043,42.070,34.590,-0.475,-0.673
'[08:33:42.064 11/03/1996]',0.021,0.043,42.020,34.239,-0.441,-0.673
'[08:33:42.066 11/03/1996]',0.018,0.043,42.020,34.239,-0.441,-0.673
'[08:33:42.068 11/03/1996]',0.017,0.043,42.020,34.239,-0.441,-0.673
'[08:33:42.070 11/03/1996]',0.015,0.043,42.020,34.239,-0.441,-0.673
'[08:33:42.072 11/03/1996]',0.014,0.043,41.719,34.064,-0.405,-0.673
'[08:33:42.074 11/03/1996]',0.013,0.043,41.719,34.064,-0.405,-0.673
'[08:33:42.076 11/03/1996]',0.013,0.043,41.719,34.064,-0.405,-0.673
'[08:33:42.078 11/03/1996]',0.012,0.043,41.719,34.064,-0.405,-0.673
'[08:33:42.080 11/03/1996]',0.013,0.043,41.269,34.013,-0.364,-0.674
'[08:33:42.082 11/03/1996]',0.013,0.043,41.269,34.013,-0.364,-0.674
'[08:33:42.084 11/03/1996]',0.013,0.043,41.269,34.013,-0.364,-0.674
'[08:33:42.086 11/03/1996]',0.013,0.043,41.269,34.013,-0.364,-0.674
'[08:33:42.088 11/03/1996]',0.013,0.043,40.668,34.314,-0.322,-0.677
'[08:33:42.090 11/03/1996]',0.013,0.043,40.668,34.314,-0.322,-0.677
'[08:33:42.092 11/03/1996]',0.013,0.043,40.668,34.314,-0.322,-0.677
'[08:33:42.094 11/03/1996]',0.013,0.043,40.668,34.314,-0.322,-0.677
'[08:33:42.096 11/03/1996]',0.013,0.043,39.967,34.841,-0.277,-0.681
'[08:33:42.098 11/03/1996]',0.013,0.043,39.967,34.841,-0.277,-0.681
'[08:33:42.100 11/03/1996]',0.013,0.043,39.967,34.841,-0.277,-0.681
'[08:33:42.102 11/03/1996]',0.012,0.043,39.967,34.841,-0.277,-0.681
'[08:33:42.104 11/03/1996]',0.011,0.043,39.265,35.368,-0.232,-0.688
'[08:33:42.106 11/03/1996]',0.010,0.043,39.265,35.368,-0.232,-0.688
'[08:33:42.108 11/03/1996]',0.008,0.043,39.265,35.368,-0.232,-0.688
'[08:33:42.110 11/03/1996]',0.007,0.043,39.265,35.368,-0.232,-0.688
'[08:33:42.112 11/03/1996]',0.007,0.043,38.714,35.719,-0.194,-0.694
'[08:33:42.114 11/03/1996]',0.007,0.043,38.714,35.719,-0.194,-0.694
'[08:33:42.116 11/03/1996]',0.006,0.043,38.714,35.719,-0.194,-0.694
'[08:33:42.118 11/03/1996]',0.005,0.043,38.714,35.719,-0.194,-0.694
'[08:33:42.120 11/03/1996]',0.004,0.043,38.364,35.844,-0.155,-0.700
'[08:33:42.122 11/03/1996]',0.002,0.043,38.364,35.844,-0.155,-0.700
'[08:33:42.124 11/03/1996]',0.001,0.043,38.364,35.844,-0.155,-0.700
'[08:33:42.126 11/03/1996]',0.000,0.043,38.364,35.844,-0.155,-0.700
'[08:33:42.128 11/03/1996]',-0.001,0.043,38.013,35.769,-0.124,-0.706
'[08:33:42.130 11/03/1996]',-0.002,0.043,38.013,35.769,-0.124,-0.706
'[08:33:42.132 11/03/1996]',-0.004,0.043,38.013,35.769,-0.124,-0.706
'[08:33:42.134 11/03/1996]',-0.005,0.043,38.013,35.769,-0.124,-0.706
'[08:33:42.136 11/03/1996]',-0.007,0.043,37.813,35.594,-0.097,-0.712
'[08:33:42.138 11/03/1996]',-0.008,0.043,37.813,35.594,-0.097,-0.712
'[08:33:42.140 11/03/1996]',-0.009,0.043,37.813,35.594,-0.097,-0.712
'[08:33:42.142 11/03/1996]',-0.010,0.043,37.813,35.594,-0.097,-0.712
'[08:33:42.144 11/03/1996]',-0.010,0.043,37.512,35.192,-0.081,-0.718
'[08:33:42.146 11/03/1996]',-0.010,0.043,37.512,35.192,-0.081,-0.718
'[08:33:42.148 11/03/1996]',-0.009,0.043,37.512,35.192,-0.081,-0.718
'[08:33:42.150 11/03/1996]',-0.008,0.043,37.512,35.192,-0.081,-0.718
'[08:33:42.152 11/03/1996]',-0.008,0.043,37.212,34.716,-0.068,-0.722
'[08:33:42.154 11/03/1996]',-0.008,0.043,37.212,34.716,-0.068,-0.722
'[08:33:42.156 11/03/1996]',-0.008,0.043,37.212,34.716,-0.068,-0.722
'[08:33:42.158 11/03/1996]',-0.008,0.043,37.212,34.716,-0.068,-0.722
'[08:33:42.160 11/03/1996]',-0.008,0.043,36.861,34.139,-0.061,-0.726
'[08:33:42.162 11/03/1996]',-0.007,0.043,36.861,34.139,-0.061,-0.726
'[08:33:42.164 11/03/1996]',-0.008,0.043,36.861,34.139,-0.061,-0.726
'[08:33:42.166 11/03/1996]',-0.008,0.043,36.861,34.139,-0.061,-0.726
'[08:33:42.168 11/03/1996]',-0.009,0.043,36.511,33.537,-0.063,-0.730
'[08:33:42.170 11/03/1996]',-0.010,0.043,36.511,33.537,-0.063,-0.730
'[08:33:42.172 11/03/1996]',-0.010,0.043,36.511,33.537,-0.063,-0.730
'[08:33:42.174 11/03/1996]',-0.010,0.043,36.511,33.537,-0.063,-0.730
'[08:33:42.176 11/03/1996]',-0.010,0.043,36.210,32.960,-0.066,-0.733
'[08:33:42.178 11/03/1996]',-0.010,0.043,36.210,32.960,-0.066,-0.733
'[08:33:42.180 11/03/1996]',-0.011,0.043,36.210,32.960,-0.066,-0.733
'[08:33:42.182 11/03/1996]',-0.012,0.043,36.210,32.960,-0.066,-0.733
'[08:33:42.184 11/03/1996]',-0.013,0.043,35.860,32.433,-0.072,-0.737
'[08:33:42.186 11/03/1996]',-0.014,0.043,35.860,32.433,-0.072,-0.737
'[08:33:42.188 11/03/1996]',-0.016,0.043,35.860,32.433,-0.072,-0.737
'[08:33:42.190 11/03/1996]',-0.018,0.043,35.860,32.433,-0.072,-0.737
'[08:33:42.192 11/03/1996]',-0.018,0.043,35.559,31.906,-0.084,-0.740
'[08:33:42.194 11/03/1996]',-0.018,0.043,35.559,31.906,-0.084,-0.740
'[08:33:42.196 11/03/1996]',-0.017,0.043,35.559,31.906,-0.084,-0.740
'[08:33:42.198 11/03/1996]',-0.017,0.043,35.559,31.906,-0.084,-0.740
'[08:33:42.200 11/03/1996]',-0.015,0.043,35.259,31.430,-0.095,-0.744
'[08:33:42.202 11/03/1996]',-0.014,0.043,35.259,31.430,-0.095,-0.744
'[08:33:42.204 11/03/1996]',-0.014,0.043,35.259,31.430,-0.095,-0.744
'[08:33:42.206 11/03/1996]',-0.013,0.043,35.259,31.430,-0.095,-0.744
'[08:33:42.208 11/03/1996]',-0.014,0.043,35.058,30.953,-0.111,-0.747
'[08:33:42.210 11/03/1996]',-0.014,0.043,35.058,30.953,-0.111,-0.747
'[08:33:42.212 11/03/1996]',-0.017,0.045,35.058,30.953,-0.111,-0.747
'[08:33:42.214 11/03/1996]',-0.019,0.046,35.058,30.953,-0.111,-0.747
'[08:33:42.216 11/03/1996]',-0.021,0.049,34.808,30.552,-0.129,-0.750
'[08:33:42.218 11/03/1996]',-0.023,0.052,34.808,30.552,-0.129,-0.750
'[08:33:42.220 11/03/1996]',-0.025,0.057,34.808,30.552,-0.129,-0.750
'[08:33:42.222 11/03/1996]',-0.027,0.061,34.808,30.552,-0.129,-0.750
'[08:33:42.224 11/03/1996]',-0.029,0.065,34.558,30.201,-0.148,-0.752
'[08:33:42.226 11/03/1996]',-0.031,0.068,34.558,30.201,-0.148,-0.752
'[08:33:42.228 11/03/1996]',-0.030,0.074,34.558,30.201,-0.148,-0.752
'[08:33:42.230 11/03/1996]',-0.030,0.080,34.558,30.201,-0.148,-0.752
'[08:33:42.232 11/03/1996]',-0.025,0.088,34.357,29.849,-0.169,-0.754
'[08:33:42.234 11/03/1996]',-0.020,0.095,34.357,29.849,-0.169,-0.754
'[08:33:42.236 11/03/1996]',-0.012,0.104,34.357,29.849,-0.169,-0.754
'[08:33:42.238 11/03/1996]',-0.004,0.114,34.357,29.849,-0.169,-0.754
'[08:33:42.240 11/03/1996]',0.005,0.124,34.157,29.548,-0.187,-0.755
'[08:33:42.242 11/03/1996]',0.013,0.135,34.157,29.548,-0.187,-0.755
'[08:33:42.244 11/03/1996]',0.016,0.138,34.157,29.548,-0.187,-0.755
'[08:33:42.246 11/03/1996]',0.019,0.141,34.157,29.548,-0.187,-0.755
'[08:33:42.248 11/03/1996]',0.008,0.138,34.007,29.247,-0.207,-0.756
'[08:33:42.250 11/03/1996]',-0.004,0.135,34.007,29.247,-0.207,-0.756
'[08:33:42.252 11/03/1996]',-0.035,0.126,34.007,29.247,-0.207,-0.756
'[08:33:42.254 11/03/1996]',-0.066,0.117,34.007,29.247,-0.207,-0.756
'[08:33:42.256 11/03/1996]',-0.116,0.104,33.806,29.022,-0.230,-0.756
'[08:33:42.258 11/03/1996]',-0.167,0.092,33.806,29.022,-0.230,-0.756
'[08:33:42.260 11/03/1996]',-0.234,0.078,33.806,29.022,-0.230,-0.756
'[08:33:42.262 11/03/1996]',-0.300,0.065,33.806,29.022,-0.230,-0.756
'[08:33:42.264 11/03/1996]',-0.373,0.051,33.556,28.846,-0.252,-0.756
'[08:33:42.266 11/03/1996]',-0.446,0.037,33.556,28.846,-0.252,-0.756
'[08:33:42.268 11/03/1996]',-0.516,0.026,33.556,28.846,-0.252,-0.756
'[08:33:42.270 11/03/1996]',-0.586,0.015,33.556,28.846,-0.252,-0.756
'[08:33:42.272 11/03/1996]',-0.646,0.005,33.406,28.671,-0.275,-0.755
'[08:33:42.274 11/03/1996]',-0.706,-0.006,33.406,28.671,-0.275,-0.755
'[08:33:42.276 11/03/1996]',-0.746,-0.014,33.406,28.671,-0.275,-0.755
'[08:33:42.278 11/03/1996]',-0.787,-0.022,33.406,28.671,-0.275,-0.755
'[08:33:42.280 11/03/1996]',-0.808,-0.023,33.205,28.495,-0.295,-0.754
'[08:33:42.282 11/03/1996]',-0.830,-0.025,33.205,28.495,-0.295,-0.754
'[08:33:42.284 11/03/1996]',-0.836,-0.020,33.205,28.495,-0.295,-0.754
'[08:33:42.286 11/03/1996]',-0.841,-0.015,33.205,28.495,-0.295,-0.754
'[08:33:42.288 11/03/1996]',-0.838,0.000,33.055,28.319,-0.315,-0.753
'[08:33:42.290 11/03/1996]',-0.834,0.015,33.055,28.319,-0.315,-0.753
'[08:33:42.292 11/03/1996]',-0.827,0.034,33.055,28.319,-0.315,-0.753
'[08:33:42.294 11/03/1996]',-0.819,0.052,33.055,28.319,-0.315,-0.753
'[08:33:42.296 11/03/1996]',-0.804,0.066,32.855,28.069,-0.333,-0.751
'[08:33:42.298 11/03/1996]',-0.789,0.080,32.855,28.069,-0.333,-0.751
'[08:33:42.300 11/03/1996]',-0.764,0.081,32.855,28.069,-0.333,-0.751
'[08:33:42.302 11/03/1996]',-0.739,0.083,32.855,28.069,-0.333,-0.751
'[08:33:42.304 11/03/1996]',-0.700,0.074,32.755,27.893,-0.355,-0.750
'[08:33:42.306 11/03/1996]',-0.660,0.065,32.755,27.893,-0.355,-0.750
'[08:33:42.308 11/03/1996]',-0.608,0.052,32.755,27.893,-0.355,-0.750
'[08:33:42.310 11/03/1996]',-0.557,0.040,32.755,27.893,-0.355,-0.750
'[08:33:42.312 11/03/1996]',-0.501,0.029,32.654,27.768,-0.376,-0.749
'[08:33:42.314 11/03/1996]',-0.445,0.018,32.654,27.768,-0.376,-0.749
'[08:33:42.316 11/03/1996]',-0.393,0.015,32.654,27.768,-0.376,-0.749
'[08:33:42.318 11/03/1996]',-0.342,0.012,32.654,27.768,-0.376,-0.749
'[08:33:42.320 11/03/1996]',-0.300,0.017,32.504,27.843,-0.396,-0.749
'[08:33:42.322 11/03/1996]',-0.257,0.022,32.504,27.843,-0.396,-0.749
'[08:33:42.324 11/03/1996]',-0.224,0.029,32.504,27.843,-0.396,-0.749
'[08:33:42.326 11/03/1996]',-0.191,0.037,32.504,27.843,-0.396,-0.749
'[08:33:42.328 11/03/1996]',-0.163,0.040,32.454,28.144,-0.414,-0.750
'[08:33:42.330 11/03/1996]',-0.136,0.043,32.454,28.144,-0.414,-0.750
'[08:33:42.332 11/03/1996]',-0.112,0.045,32.454,28.144,-0.414,-0.750
'[08:33:42.334 11/03/1996]',-0.088,0.046,32.454,28.144,-0.414,-0.750
'[08:33:42.336 11/03/1996]',-0.064,0.043,32.354,28.671,-0.427,-0.750
'[08:33:42.338 11/03/1996]',-0.041,0.040,32.354,28.671,-0.427,-0.750
'[08:33:42.340 11/03/1996]',-0.015,0.034,32.354,28.671,-0.427,-0.750
'[08:33:42.342 11/03/1996]',0.011,0.028,32.354,28.671,-0.427,-0.750
'[08:33:42.344 11/03/1996]',0.036,0.018,32.304,29.423,-0.446,-0.751
'[08:33:42.346 11/03/1996]',0.062,0.009,32.304,29.423,-0.446,-0.751
'[08:33:42.348 11/03/1996]',0.084,0.003,32.304,29.423,-0.446,-0.751
'[08:33:42.350 11/03/1996]',0.106,-0.003,32.304,29.423,-0.446,-0.751
'[08:33:42.352 11/03/1996]',0.126,-0.003,32.204,30.301,-0.462,-0.753
'[08:33:42.354 11/03/1996]',0.147,-0.003,32.204,30.301,-0.462,-0.753
'[08:33:42.356 11/03/1996]',0.164,0.000,32.204,30.301,-0.462,-0.753
'[08:33:42.358 11/03/1996]',0.181,0.003,32.204,30.301,-0.462,-0.753
'[08:33:42.360 11/03/1996]',0.195,0.008,32.103,31.254,-0.475,-0.755
'[08:33:42.362 11/03/1996]',0.209,0.012,32.103,31.254,-0.475,-0.755
'[08:33:42.364 11/03/1996]',0.217,0.015,32.103,31.254,-0.475,-0.755
'[08:33:42.366 11/03/1996]',0.225,0.018,32.103,31.254,-0.475,-0.755
'[08:33:42.368 11/03/1996]',0.229,0.023,32.053,32.007,-0.490,-0.757
'[08:33:42.370 11/03/1996]',0.232,0.028,32.053,32.007,-0.490,-0.757
'[08:33:42.372 11/03/1996]',0.234,0.031,32.053,32.007,-0.490,-0.757
'[08:33:42.374 11/03/1996]',0.236,0.034,32.053,32.007,-0.490,-0.757
'[08:33:42.376 11/03/1996]',0.238,0.038,32.003,32.358,-0.502,-0.760
'[08:33:42.378 11/03/1996]',0.240,0.043,32.003,32.358,-0.502,-0.760
'[08:33:42.380 11/03/1996]',0.240,0.045,32.003,32.358,-0.502,-0.760
'[08:33:42.382 11/03/1996]',0.241,0.046,32.003,32.358,-0.502,-0.760
'[08:33:42.384 11/03/1996]',0.243,0.045,31.903,32.182,-0.513,-0.763
'[08:33:42.386 11/03/1996]',0.246,0.043,31.903,32.182,-0.513,-0.763
'[08:33:42.388 11/03/1996]',0.249,0.043,31.903,32.182,-0.513,-0.763
'[08:33:42.390 11/03/1996]',0.253,0.043,31.903,32.182,-0.513,-0.763
'[08:33:42.392 11/03/1996]',0.256,0.043,31.853,31.655,-0.526,-0.767
'[08:33:42.394 11/03/1996]',0.259,0.043,31.853,31.655,-0.526,-0.767
'[08:33:42.396 11/03/1996]',0.260,0.043,31.853,31.655,-0.526,-0.767
'[08:33:42.398 11/03/1996]',0.262,0.043,31.853,31.655,-0.526,-0.767
'[08:33:42.400 11/03/1996]',0.264,0.043,31.853,31.254,-0.535,-0.771
'[08:33:42.402 11/03/1996]',0.266,0.043,31.853,31.254,-0.535,-0.771
'[08:33:42.404 11/03/1996]',0.269,0.043,31.853,31.254,-0.535,-0.771
'[08:33:42.406 11/03/1996]',0.272,0.043,31.853,31.254,-0.535,-0.771
'[08:33:42.408 11/03/1996]',0.275,0.043,31.803,31.254,-0.544,-0.775
'[08:33:42.410 11/03/1996]',0.279,0.043,31.803,31.254,-0.544,-0.775
'[08:33:42.412 11/03/1996]',0.283,0.043,31.803,31.254,-0.544,-0.775
'[08:33:42.414 11/03/1996]',0.287,0.043,31.803,31.254,-0.544,-0.775
'[08:33:42.416 11/03/1996]',0.293,0.043,31.753,31.906,-0.553,-0.779
'[08:33:42.418 11/03/1996]',0.298,0.043,31.753,31.906,-0.553,-0.779
'[08:33:42.420 11/03/1996]',0.305,0.043,31.753,31.906,-0.553,-0.779
'[08:33:42.422 11/03/1996]',0.311,0.043,31.753,31.906,-0.553,-0.779
'[08:33:42.424 11/03/1996]',0.318,0.043,31.753,32.960,-0.565,-0.783
'[08:33:42.426 11/03/1996]',0.325,0.043,31.753,32.960,-0.565,-0.783
'[08:33:42.428 11/03/1996]',0.331,0.043,31.753,32.960,-0.565,-0.783
'[08:33:42.430 11/03/1996]',0.337,0.043,31.753,32.960,-0.565,-0.783
'[08:33:42.432 11/03/1996]',0.342,0.043,31.803,34.314,-0.574,-0.786
'[08:33:42.434 11/03/1996]',0.347,0.043,31.803,34.314,-0.574,-0.786
'[08:33:42.436 11/03/1996]',0.353,0.043,31.803,34.314,-0.574,-0.786
'[08:33:42.438 11/03/1996]',0.359,0.043,31.803,34.314,-0.574,-0.786
'[08:33:42.440 11/03/1996]',0.364,0.043,32.103,35.844,-0.581,-0.787
'[08:33:42.442 11/03/1996]',0.369,0.043,32.103,35.844,-0.581,-0.787
'[08:33:42.444 11/03/1996]',0.374,0.043,32.103,35.844,-0.581,-0.787
'[08:33:42.446 11/03/1996]',0.379,0.043,32.103,35.844,-0.581,-0.787
'[08:33:42.448 11/03/1996]',0.382,0.043,32.704,37.550,-0.588,-0.786
'[08:33:42.450 11/03/1996]',0.385,0.043,32.704,37.550,-0.588,-0.786
'[08:33:42.452 11/03/1996]',0.386,0.043,32.704,37.550,-0.588,-0.786
'[08:33:42.454 11/03/1996]',0.387,0.043,32.704,37.550,-0.588,-0.786
'[08:33:42.456 11/03/1996]',0.388,0.043,33.906,39.181,-0.592,-0.783
'[08:33:42.458 11/03/1996]',0.389,0.043,33.906,39.181,-0.592,-0.783
'[08:33:42.460 11/03/1996]',0.387,0.043,33.906,39.181,-0.592,-0.783
'[08:33:42.462 11/03/1996]',0.386,0.043,33.906,39.181,-0.592,-0.783
'[08:33:42.464 11/03/1996]',0.384,0.043,35.910,40.836,-0.594,-0.781
'[08:33:42.466 11/03/1996]',0.383,0.043,35.910,40.836,-0.594,-0.781
'[08:33:42.468 11/03/1996]',0.380,0.043,35.910,40.836,-0.594,-0.781
'[08:33:42.470 11/03/1996]',0.377,0.043,35.910,40.836,-0.594,-0.781
'[08:33:42.472 11/03/1996]',0.372,0.043,38.564,42.416,-0.592,-0.779
'[08:33:42.474 11/03/1996]',0.367,0.043,38.564,42.416,-0.592,-0.779
'[08:33:42.476 11/03/1996]',0.361,0.043,38.564,42.416,-0.592,-0.779
'[08:33:42.478 11/03/1996]',0.354,0.043,38.564,42.416,-0.592,-0.779
'[08:33:42.480 11/03/1996]',0.345,0.043,41.569,43.721,-0.585,-0.778
'[08:33:42.482 11/03/1996]',0.336,0.043,41.569,43.721,-0.585,-0.778
'[08:33:42.484 11/03/1996]',0.327,0.043,41.569,43.721,-0.585,-0.778
'[08:33:42.486 11/03/1996]',0.317,0.043,41.569,43.721,-0.585,-0.778
'[08:33:42.488 11/03/1996]',0.306,0.043,44.374,44.774,-0.572,-0.778
'[08:33:42.490 11/03/1996]',0.296,0.043,44.374,44.774,-0.572,-0.778
'[08:33:42.492 11/03/1996]',0.284,0.043,44.374,44.774,-0.572,-0.778
'[08:33:42.494 11/03/1996]',0.272,0.043,44.374,44.774,-0.572,-0.778
'[08:33:42.496 11/03/1996]',0.259,0.043,46.728,45.426,-0.547,-0.778
