'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:16:31.504 22/11/1995]',0.058,0.046,0.068,104.400,36.081,-0.426,-0.941
'[07:16:31.506 22/11/1995]',0.058,0.048,0.068,104.400,36.081,-0.426,-0.941
'[07:16:31.508 22/11/1995]',0.058,0.051,0.049,104.400,36.081,-0.426,-0.941
'[07:16:31.510 22/11/1995]',0.059,0.054,0.049,104.400,36.081,-0.426,-0.941
'[07:16:31.512 22/11/1995]',0.059,0.057,0.049,112.000,36.921,-0.411,-0.940
'[07:16:31.514 22/11/1995]',0.060,0.060,0.058,112.000,36.921,-0.411,-0.940
'[07:16:31.516 22/11/1995]',0.062,0.060,0.058,112.000,36.921,-0.411,-0.940
'[07:16:31.518 22/11/1995]',0.063,0.060,0.068,112.000,36.921,-0.411,-0.940
'[07:16:31.520 22/11/1995]',0.065,0.063,0.077,119.200,38.117,-0.390,-0.936
'[07:16:31.522 22/11/1995]',0.067,0.067,0.068,119.200,38.117,-0.390,-0.936
'[07:16:31.524 22/11/1995]',0.069,0.068,0.058,119.200,38.117,-0.390,-0.936
'[07:16:31.526 22/11/1995]',0.070,0.070,0.049,119.200,38.117,-0.390,-0.936
'[07:16:31.528 22/11/1995]',0.071,0.070,0.049,125.300,39.618,-0.364,-0.933
'[07:16:31.530 22/11/1995]',0.073,0.070,0.058,125.300,39.618,-0.364,-0.933
'[07:16:31.532 22/11/1995]',0.074,0.071,0.068,125.300,39.618,-0.364,-0.933
'[07:16:31.534 22/11/1995]',0.075,0.073,0.077,125.300,39.618,-0.364,-0.933
'[07:16:31.536 22/11/1995]',0.075,0.076,0.077,130.200,41.349,-0.330,-0.929
'[07:16:31.538 22/11/1995]',0.075,0.079,0.077,130.200,41.349,-0.330,-0.929
'[07:16:31.540 22/11/1995]',0.075,0.082,0.068,130.200,41.349,-0.330,-0.929
'[07:16:31.542 22/11/1995]',0.074,0.086,0.049,130.200,41.349,-0.330,-0.929
'[07:16:31.544 22/11/1995]',0.074,0.089,0.049,133.700,43.257,-0.289,-0.924
'[07:16:31.546 22/11/1995]',0.073,0.092,0.049,133.700,43.257,-0.289,-0.924
'[07:16:31.548 22/11/1995]',0.072,0.098,0.049,133.700,43.257,-0.289,-0.924
'[07:16:31.550 22/11/1995]',0.071,0.105,0.049,133.700,43.257,-0.289,-0.924
'[07:16:31.552 22/11/1995]',0.072,0.109,0.058,135.700,45.216,-0.239,-0.920
'[07:16:31.554 22/11/1995]',0.072,0.114,0.058,135.700,45.216,-0.239,-0.920
'[07:16:31.556 22/11/1995]',0.072,0.114,0.049,135.700,45.216,-0.239,-0.920
'[07:16:31.558 22/11/1995]',0.072,0.114,0.049,135.700,45.216,-0.239,-0.920
'[07:16:31.560 22/11/1995]',0.072,0.114,0.049,136.500,47.074,-0.179,-0.915
'[07:16:31.562 22/11/1995]',0.072,0.114,0.049,136.500,47.074,-0.179,-0.915
'[07:16:31.564 22/11/1995]',0.072,0.114,0.039,136.500,47.074,-0.179,-0.915
'[07:16:31.566 22/11/1995]',0.072,0.114,0.049,136.500,47.074,-0.179,-0.915
'[07:16:31.568 22/11/1995]',0.072,0.114,0.049,136.200,48.728,-0.117,-0.910
'[07:16:31.570 22/11/1995]',0.073,0.114,0.049,136.200,48.728,-0.117,-0.910
'[07:16:31.572 22/11/1995]',0.074,0.116,0.049,136.200,48.728,-0.117,-0.910
'[07:16:31.574 22/11/1995]',0.074,0.117,0.049,136.200,48.728,-0.117,-0.910
'[07:16:31.576 22/11/1995]',0.075,0.122,0.049,135.200,50.051,-0.047,-0.905
'[07:16:31.578 22/11/1995]',0.075,0.127,0.039,135.200,50.051,-0.047,-0.905
'[07:16:31.580 22/11/1995]',0.075,0.127,0.049,135.200,50.051,-0.047,-0.905
'[07:16:31.582 22/11/1995]',0.074,0.127,0.049,135.200,50.051,-0.047,-0.905
'[07:16:31.584 22/11/1995]',0.073,0.127,0.049,133.800,50.992,0.026,-0.900
'[07:16:31.586 22/11/1995]',0.072,0.127,0.049,133.800,50.992,0.026,-0.900
'[07:16:31.588 22/11/1995]',0.070,0.128,0.049,133.800,50.992,0.026,-0.900
'[07:16:31.590 22/11/1995]',0.069,0.130,0.039,133.800,50.992,0.026,-0.900
'[07:16:31.592 22/11/1995]',0.068,0.133,0.039,132.100,51.603,0.101,-0.894
'[07:16:31.594 22/11/1995]',0.067,0.136,0.029,132.100,51.603,0.101,-0.894
'[07:16:31.596 22/11/1995]',0.067,0.136,0.020,132.100,51.603,0.101,-0.894
'[07:16:31.598 22/11/1995]',0.066,0.136,0.029,132.100,51.603,0.101,-0.894
'[07:16:31.600 22/11/1995]',0.067,0.133,0.039,130.300,51.908,0.172,-0.887
'[07:16:31.602 22/11/1995]',0.068,0.130,0.049,130.300,51.908,0.172,-0.887
'[07:16:31.604 22/11/1995]',0.069,0.125,0.049,130.300,51.908,0.172,-0.887
'[07:16:31.606 22/11/1995]',0.069,0.120,0.049,130.300,51.908,0.172,-0.887
'[07:16:31.608 22/11/1995]',0.069,0.113,0.049,128.600,51.959,0.240,-0.879
'[07:16:31.610 22/11/1995]',0.069,0.105,0.049,128.600,51.959,0.240,-0.879
'[07:16:31.612 22/11/1995]',0.067,0.103,0.039,128.600,51.959,0.240,-0.879
'[07:16:31.614 22/11/1995]',0.065,0.101,0.049,128.600,51.959,0.240,-0.879
'[07:16:31.616 22/11/1995]',0.062,0.100,0.049,127.000,51.832,0.300,-0.871
'[07:16:31.618 22/11/1995]',0.059,0.098,0.049,127.000,51.832,0.300,-0.871
'[07:16:31.620 22/11/1995]',0.056,0.097,0.049,127.000,51.832,0.300,-0.871
'[07:16:31.622 22/11/1995]',0.053,0.095,0.039,127.000,51.832,0.300,-0.871
'[07:16:31.624 22/11/1995]',0.050,0.092,0.029,125.600,51.527,0.355,-0.862
'[07:16:31.626 22/11/1995]',0.047,0.089,0.020,125.600,51.527,0.355,-0.862
'[07:16:31.628 22/11/1995]',0.043,0.084,0.020,125.600,51.527,0.355,-0.862
'[07:16:31.630 22/11/1995]',0.040,0.079,0.020,125.600,51.527,0.355,-0.862
'[07:16:31.632 22/11/1995]',0.037,0.074,0.029,124.300,51.069,0.401,-0.853
'[07:16:31.634 22/11/1995]',0.035,0.070,0.029,124.300,51.069,0.401,-0.853
'[07:16:31.636 22/11/1995]',0.032,0.067,0.039,124.300,51.069,0.401,-0.853
'[07:16:31.638 22/11/1995]',0.029,0.063,0.039,124.300,51.069,0.401,-0.853
'[07:16:31.640 22/11/1995]',0.025,0.060,0.029,123.300,50.458,0.439,-0.845
'[07:16:31.642 22/11/1995]',0.022,0.057,0.010,123.300,50.458,0.439,-0.845
'[07:16:31.644 22/11/1995]',0.019,0.055,0.001,123.300,50.458,0.439,-0.845
'[07:16:31.646 22/11/1995]',0.017,0.054,0.001,123.300,50.458,0.439,-0.845
'[07:16:31.648 22/11/1995]',0.016,0.051,0.001,122.300,49.695,0.471,-0.838
'[07:16:31.650 22/11/1995]',0.014,0.048,0.010,122.300,49.695,0.471,-0.838
'[07:16:31.652 22/11/1995]',0.013,0.046,0.010,122.300,49.695,0.471,-0.838
'[07:16:31.654 22/11/1995]',0.012,0.044,0.020,122.300,49.695,0.471,-0.838
'[07:16:31.656 22/11/1995]',0.011,0.044,0.010,121.400,48.728,0.492,-0.830
'[07:16:31.658 22/11/1995]',0.009,0.044,0.001,121.400,48.728,0.492,-0.830
'[07:16:31.660 22/11/1995]',0.007,0.044,0.001,121.400,48.728,0.492,-0.830
'[07:16:31.662 22/11/1995]',0.005,0.044,0.001,121.400,48.728,0.492,-0.830
'[07:16:31.664 22/11/1995]',0.003,0.043,0.001,120.500,47.608,0.509,-0.821
'[07:16:31.666 22/11/1995]',0.001,0.041,0.001,120.500,47.608,0.509,-0.821
'[07:16:31.668 22/11/1995]',-0.001,0.036,0.010,120.500,47.608,0.509,-0.821
'[07:16:31.670 22/11/1995]',-0.003,0.032,0.001,120.500,47.608,0.509,-0.821
'[07:16:31.672 22/11/1995]',-0.004,0.027,0.001,119.500,46.361,0.518,-0.810
'[07:16:31.674 22/11/1995]',-0.006,0.022,0.001,119.500,46.361,0.518,-0.810
'[07:16:31.676 22/11/1995]',-0.006,0.021,0.001,119.500,46.361,0.518,-0.810
'[07:16:31.678 22/11/1995]',-0.006,0.019,-0.009,119.500,46.361,0.518,-0.810
'[07:16:31.680 22/11/1995]',-0.005,0.021,0.001,118.300,44.911,0.522,-0.798
'[07:16:31.682 22/11/1995]',-0.005,0.022,0.001,118.300,44.911,0.522,-0.798
'[07:16:31.684 22/11/1995]',-0.005,0.022,0.010,118.300,44.911,0.522,-0.798
'[07:16:31.686 22/11/1995]',-0.005,0.022,0.001,118.300,44.911,0.522,-0.798
'[07:16:31.688 22/11/1995]',-0.005,0.022,0.001,116.800,43.486,0.522,-0.787
'[07:16:31.690 22/11/1995]',-0.006,0.022,0.001,116.800,43.486,0.522,-0.787
'[07:16:31.692 22/11/1995]',-0.005,0.024,-0.009,116.800,43.486,0.522,-0.787
'[07:16:31.694 22/11/1995]',-0.005,0.025,-0.009,116.800,43.486,0.522,-0.787
'[07:16:31.696 22/11/1995]',-0.004,0.029,0.001,114.700,41.985,0.516,-0.776
'[07:16:31.698 22/11/1995]',-0.003,0.032,0.001,114.700,41.985,0.516,-0.776
'[07:16:31.700 22/11/1995]',-0.003,0.033,0.001,114.700,41.985,0.516,-0.776
'[07:16:31.702 22/11/1995]',-0.004,0.035,0.001,114.700,41.985,0.516,-0.776
'[07:16:31.704 22/11/1995]',-0.005,0.035,0.001,112.100,40.560,0.509,-0.765
'[07:16:31.706 22/11/1995]',-0.006,0.035,0.001,112.100,40.560,0.509,-0.765
'[07:16:31.708 22/11/1995]',-0.007,0.035,0.001,112.100,40.560,0.509,-0.765
'[07:16:31.710 22/11/1995]',-0.008,0.035,-0.009,112.100,40.560,0.509,-0.765
'[07:16:31.712 22/11/1995]',-0.007,0.035,0.001,109.000,39.186,0.496,-0.755
'[07:16:31.714 22/11/1995]',-0.007,0.035,-0.009,109.000,39.186,0.496,-0.755
'[07:16:31.716 22/11/1995]',-0.006,0.035,-0.009,109.000,39.186,0.496,-0.755
'[07:16:31.718 22/11/1995]',-0.004,0.035,0.001,109.000,39.186,0.496,-0.755
'[07:16:31.720 22/11/1995]',-0.002,0.035,0.001,105.600,37.939,0.484,-0.746
'[07:16:31.722 22/11/1995]',0.001,0.035,0.001,105.600,37.939,0.484,-0.746
'[07:16:31.724 22/11/1995]',0.003,0.035,0.001,105.600,37.939,0.484,-0.746
'[07:16:31.726 22/11/1995]',0.006,0.035,0.001,105.600,37.939,0.484,-0.746
'[07:16:31.728 22/11/1995]',0.007,0.035,0.001,102.100,36.692,0.467,-0.737
'[07:16:31.730 22/11/1995]',0.008,0.035,0.001,102.100,36.692,0.467,-0.737
'[07:16:31.732 22/11/1995]',0.007,0.036,0.001,102.100,36.692,0.467,-0.737
'[07:16:31.734 22/11/1995]',0.007,0.038,0.010,102.100,36.692,0.467,-0.737
'[07:16:31.736 22/11/1995]',0.006,0.041,0.010,99.000,35.623,0.446,-0.729
'[07:16:31.738 22/11/1995]',0.005,0.044,0.001,99.000,35.623,0.446,-0.729
'[07:16:31.740 22/11/1995]',0.004,0.046,0.001,99.000,35.623,0.446,-0.729
'[07:16:31.742 22/11/1995]',0.002,0.048,0.001,99.000,35.623,0.446,-0.729
'[07:16:31.744 22/11/1995]',0.002,0.044,-0.009,96.300,34.656,0.422,-0.721
'[07:16:31.746 22/11/1995]',0.002,0.041,-0.009,96.300,34.656,0.422,-0.721
'[07:16:31.748 22/11/1995]',0.002,0.038,0.001,96.300,34.656,0.422,-0.721
'[07:16:31.750 22/11/1995]',0.002,0.035,0.001,96.300,34.656,0.422,-0.721
'[07:16:31.752 22/11/1995]',0.002,0.033,0.001,94.300,33.766,0.396,-0.714
'[07:16:31.754 22/11/1995]',0.003,0.032,0.001,94.300,33.766,0.396,-0.714
'[07:16:31.756 22/11/1995]',0.003,0.033,0.001,94.300,33.766,0.396,-0.714
'[07:16:31.758 22/11/1995]',0.004,0.035,0.001,94.300,33.766,0.396,-0.714
'[07:16:31.760 22/11/1995]',0.004,0.035,0.001,93.000,33.003,0.364,-0.708
'[07:16:31.762 22/11/1995]',0.004,0.035,0.001,93.000,33.003,0.364,-0.708
'[07:16:31.764 22/11/1995]',0.004,0.033,0.001,93.000,33.003,0.364,-0.708
'[07:16:31.766 22/11/1995]',0.004,0.032,0.001,93.000,33.003,0.364,-0.708
'[07:16:31.768 22/11/1995]',0.003,0.029,0.001,92.300,32.341,0.328,-0.702
'[07:16:31.770 22/11/1995]',0.003,0.025,0.001,92.300,32.341,0.328,-0.702
'[07:16:31.772 22/11/1995]',0.002,0.022,0.001,92.300,32.341,0.328,-0.702
'[07:16:31.774 22/11/1995]',0.001,0.019,0.001,92.300,32.341,0.328,-0.702
'[07:16:31.776 22/11/1995]',0.001,0.021,0.001,92.200,31.807,0.291,-0.697
'[07:16:31.778 22/11/1995]',0.000,0.022,-0.009,92.200,31.807,0.291,-0.697
'[07:16:31.780 22/11/1995]',-0.000,0.022,-0.009,92.200,31.807,0.291,-0.697
'[07:16:31.782 22/11/1995]',-0.001,0.022,0.001,92.200,31.807,0.291,-0.697
'[07:16:31.784 22/11/1995]',-0.000,0.022,0.001,92.500,31.450,0.248,-0.691
'[07:16:31.786 22/11/1995]',0.000,0.022,0.001,92.500,31.450,0.248,-0.691
'[07:16:31.788 22/11/1995]',0.000,0.021,0.001,92.500,31.450,0.248,-0.691
'[07:16:31.790 22/11/1995]',0.000,0.019,0.001,92.500,31.450,0.248,-0.691
'[07:16:31.792 22/11/1995]',0.000,0.016,0.001,93.100,31.323,0.207,-0.685
'[07:16:31.794 22/11/1995]',0.000,0.013,-0.009,93.100,31.323,0.207,-0.685
'[07:16:31.796 22/11/1995]',0.000,0.011,-0.009,93.100,31.323,0.207,-0.685
'[07:16:31.798 22/11/1995]',0.000,0.010,0.001,93.100,31.323,0.207,-0.685
'[07:16:31.800 22/11/1995]',0.000,0.010,0.001,93.900,31.501,0.161,-0.680
'[07:16:31.802 22/11/1995]',0.000,0.010,0.001,93.900,31.501,0.161,-0.680
'[07:16:31.804 22/11/1995]',-0.001,0.010,0.001,93.900,31.501,0.161,-0.680
'[07:16:31.806 22/11/1995]',-0.001,0.010,0.001,93.900,31.501,0.161,-0.680
'[07:16:31.808 22/11/1995]',-0.003,0.010,0.001,94.800,31.908,0.118,-0.674
'[07:16:31.810 22/11/1995]',-0.004,0.010,0.001,94.800,31.908,0.118,-0.674
'[07:16:31.812 22/11/1995]',-0.006,0.008,0.001,94.800,31.908,0.118,-0.674
'[07:16:31.814 22/11/1995]',-0.007,0.006,0.001,94.800,31.908,0.118,-0.674
'[07:16:31.816 22/11/1995]',-0.008,0.003,0.001,95.500,32.341,0.075,-0.668
'[07:16:31.818 22/11/1995]',-0.009,0.000,0.001,95.500,32.341,0.075,-0.668
'[07:16:31.820 22/11/1995]',-0.010,-0.002,0.001,95.500,32.341,0.075,-0.668
'[07:16:31.822 22/11/1995]',-0.010,-0.003,0.001,95.500,32.341,0.075,-0.668
'[07:16:31.824 22/11/1995]',-0.010,-0.002,0.001,96.200,32.570,0.032,-0.662
'[07:16:31.826 22/11/1995]',-0.010,0.000,-0.009,96.200,32.570,0.032,-0.662
'[07:16:31.828 22/11/1995]',-0.011,0.000,0.001,96.200,32.570,0.032,-0.662
'[07:16:31.830 22/11/1995]',-0.012,0.000,0.001,96.200,32.570,0.032,-0.662
'[07:16:31.832 22/11/1995]',-0.013,0.000,0.001,96.600,32.646,-0.006,-0.656
'[07:16:31.834 22/11/1995]',-0.014,0.000,0.001,96.600,32.646,-0.006,-0.656
'[07:16:31.836 22/11/1995]',-0.014,0.000,0.001,96.600,32.646,-0.006,-0.656
'[07:16:31.838 22/11/1995]',-0.014,0.000,-0.009,96.600,32.646,-0.006,-0.656
'[07:16:31.840 22/11/1995]',-0.013,0.000,-0.009,96.900,32.697,-0.043,-0.650
'[07:16:31.842 22/11/1995]',-0.011,0.000,-0.009,96.900,32.697,-0.043,-0.650
'[07:16:31.844 22/11/1995]',-0.010,0.000,-0.018,96.900,32.697,-0.043,-0.650
'[07:16:31.846 22/11/1995]',-0.008,0.000,-0.009,96.900,32.697,-0.043,-0.650
'[07:16:31.848 22/11/1995]',-0.007,0.002,0.001,96.900,32.926,-0.071,-0.644
'[07:16:31.850 22/11/1995]',-0.006,0.003,0.001,96.900,32.926,-0.071,-0.644
'[07:16:31.852 22/11/1995]',-0.006,0.006,0.001,96.900,32.926,-0.071,-0.644
'[07:16:31.854 22/11/1995]',-0.006,0.010,0.001,96.900,32.926,-0.071,-0.644
'[07:16:31.856 22/11/1995]',-0.007,0.010,0.001,96.700,33.282,-0.097,-0.640
'[07:16:31.858 22/11/1995]',-0.007,0.010,0.001,96.700,33.282,-0.097,-0.640
'[07:16:31.860 22/11/1995]',-0.008,0.010,-0.009,96.700,33.282,-0.097,-0.640
'[07:16:31.862 22/11/1995]',-0.008,0.010,-0.009,96.700,33.282,-0.097,-0.640
'[07:16:31.864 22/11/1995]',-0.009,0.008,0.001,96.300,33.715,-0.122,-0.636
'[07:16:31.866 22/11/1995]',-0.010,0.006,0.001,96.300,33.715,-0.122,-0.636
'[07:16:31.868 22/11/1995]',-0.010,0.003,0.001,96.300,33.715,-0.122,-0.636
'[07:16:31.870 22/11/1995]',-0.009,0.000,0.001,96.300,33.715,-0.122,-0.636
'[07:16:31.872 22/11/1995]',-0.010,-0.002,0.001,95.800,33.995,-0.146,-0.634
'[07:16:31.874 22/11/1995]',-0.010,-0.003,-0.009,95.800,33.995,-0.146,-0.634
'[07:16:31.876 22/11/1995]',-0.010,-0.003,-0.018,95.800,33.995,-0.146,-0.634
'[07:16:31.878 22/11/1995]',-0.011,-0.003,-0.018,95.800,33.995,-0.146,-0.634
'[07:16:31.880 22/11/1995]',-0.011,-0.005,-0.009,95.100,34.122,-0.164,-0.631
'[07:16:31.882 22/11/1995]',-0.011,-0.006,0.001,95.100,34.122,-0.164,-0.631
'[07:16:31.884 22/11/1995]',-0.012,-0.006,0.001,95.100,34.122,-0.164,-0.631
'[07:16:31.886 22/11/1995]',-0.013,-0.006,0.001,95.100,34.122,-0.164,-0.631
'[07:16:31.888 22/11/1995]',-0.013,-0.008,0.001,94.300,33.944,-0.178,-0.627
'[07:16:31.890 22/11/1995]',-0.013,-0.010,0.001,94.300,33.944,-0.178,-0.627
'[07:16:31.892 22/11/1995]',-0.013,-0.011,-0.009,94.300,33.944,-0.178,-0.627
'[07:16:31.894 22/11/1995]',-0.013,-0.013,0.001,94.300,33.944,-0.178,-0.627
'[07:16:31.896 22/11/1995]',-0.013,-0.013,-0.009,93.500,33.639,-0.194,-0.623
'[07:16:31.898 22/11/1995]',-0.013,-0.013,0.001,93.500,33.639,-0.194,-0.623
'[07:16:31.900 22/11/1995]',-0.013,-0.013,0.001,93.500,33.639,-0.194,-0.623
'[07:16:31.902 22/11/1995]',-0.013,-0.013,0.001,93.500,33.639,-0.194,-0.623
'[07:16:31.904 22/11/1995]',-0.013,-0.013,0.001,92.500,33.232,-0.208,-0.617
'[07:16:31.906 22/11/1995]',-0.013,-0.013,0.001,92.500,33.232,-0.208,-0.617
'[07:16:31.908 22/11/1995]',-0.013,-0.011,-0.009,92.500,33.232,-0.208,-0.617
'[07:16:31.910 22/11/1995]',-0.013,-0.010,-0.018,92.500,33.232,-0.208,-0.617
'[07:16:31.912 22/11/1995]',-0.013,-0.005,-0.018,91.500,32.697,-0.219,-0.612
'[07:16:31.914 22/11/1995]',-0.013,0.000,-0.009,91.500,32.697,-0.219,-0.612
'[07:16:31.916 22/11/1995]',-0.012,0.005,0.001,91.500,32.697,-0.219,-0.612
'[07:16:31.918 22/11/1995]',-0.011,0.010,0.001,91.500,32.697,-0.219,-0.612
'[07:16:31.920 22/11/1995]',-0.009,0.011,0.001,90.500,32.087,-0.232,-0.608
'[07:16:31.922 22/11/1995]',-0.008,0.013,0.001,90.500,32.087,-0.232,-0.608
'[07:16:31.924 22/11/1995]',-0.008,0.011,0.001,90.500,32.087,-0.232,-0.608
'[07:16:31.926 22/11/1995]',-0.008,0.010,-0.009,90.500,32.087,-0.232,-0.608
'[07:16:31.928 22/11/1995]',-0.008,0.008,-0.009,89.500,31.552,-0.240,-0.605
'[07:16:31.930 22/11/1995]',-0.008,0.006,0.001,89.500,31.552,-0.240,-0.605
'[07:16:31.932 22/11/1995]',-0.008,0.003,0.001,89.500,31.552,-0.240,-0.605
'[07:16:31.934 22/11/1995]',-0.008,0.000,0.001,89.500,31.552,-0.240,-0.605
'[07:16:31.936 22/11/1995]',-0.008,-0.002,0.001,88.500,30.967,-0.254,-0.602
'[07:16:31.938 22/11/1995]',-0.008,-0.003,0.001,88.500,30.967,-0.254,-0.602
'[07:16:31.940 22/11/1995]',-0.008,-0.002,0.001,88.500,30.967,-0.254,-0.602
'[07:16:31.942 22/11/1995]',-0.008,0.000,-0.018,88.500,30.967,-0.254,-0.602
'[07:16:31.944 22/11/1995]',-0.008,0.000,-0.009,87.500,30.433,-0.265,-0.600
'[07:16:31.946 22/11/1995]',-0.009,0.000,-0.009,87.500,30.433,-0.265,-0.600
'[07:16:31.948 22/11/1995]',-0.011,0.000,-0.009,87.500,30.433,-0.265,-0.600
'[07:16:31.950 22/11/1995]',-0.013,0.000,0.001,87.500,30.433,-0.265,-0.600
'[07:16:31.952 22/11/1995]',-0.013,0.000,0.001,86.700,29.949,-0.277,-0.598
'[07:16:31.954 22/11/1995]',-0.013,0.000,0.001,86.700,29.949,-0.277,-0.598
'[07:16:31.956 22/11/1995]',-0.011,0.000,-0.009,86.700,29.949,-0.277,-0.598
'[07:16:31.958 22/11/1995]',-0.010,0.000,-0.018,86.700,29.949,-0.277,-0.598
'[07:16:31.960 22/11/1995]',-0.007,0.000,-0.018,85.800,29.466,-0.290,-0.597
'[07:16:31.962 22/11/1995]',-0.004,0.000,-0.009,85.800,29.466,-0.290,-0.597
'[07:16:31.964 22/11/1995]',-0.002,0.000,0.001,85.800,29.466,-0.290,-0.597
'[07:16:31.966 22/11/1995]',-0.001,0.000,0.001,85.800,29.466,-0.290,-0.597
'[07:16:31.968 22/11/1995]',-0.000,0.000,0.010,85.000,29.109,-0.303,-0.595
'[07:16:31.970 22/11/1995]',0.000,0.000,0.001,85.000,29.109,-0.303,-0.595
'[07:16:31.972 22/11/1995]',-0.000,0.000,0.001,85.000,29.109,-0.303,-0.595
'[07:16:31.974 22/11/1995]',-0.001,0.000,0.001,85.000,29.109,-0.303,-0.595
'[07:16:31.976 22/11/1995]',-0.001,0.000,0.001,84.300,28.830,-0.316,-0.594
'[07:16:31.978 22/11/1995]',-0.002,0.000,0.001,84.300,28.830,-0.316,-0.594
'[07:16:31.980 22/11/1995]',-0.002,0.002,0.001,84.300,28.830,-0.316,-0.594
'[07:16:31.982 22/11/1995]',-0.003,0.003,0.001,84.300,28.830,-0.316,-0.594
'[07:16:31.984 22/11/1995]',-0.002,0.008,0.001,83.700,28.524,-0.327,-0.593
'[07:16:31.986 22/11/1995]',-0.001,0.013,0.001,83.700,28.524,-0.327,-0.593
'[07:16:31.988 22/11/1995]',0.000,0.017,0.001,83.700,28.524,-0.327,-0.593
'[07:16:31.990 22/11/1995]',0.002,0.022,0.001,83.700,28.524,-0.327,-0.593
'[07:16:31.992 22/11/1995]',0.005,0.029,0.001,83.000,28.270,-0.340,-0.593
'[07:16:31.994 22/11/1995]',0.007,0.035,0.001,83.000,28.270,-0.340,-0.593
'[07:16:31.996 22/11/1995]',0.010,0.036,0.001,83.000,28.270,-0.340,-0.593
'[07:16:31.998 22/11/1995]',0.013,0.038,0.001,83.000,28.270,-0.340,-0.593
'[07:16:32.000 22/11/1995]',0.016,0.043,0.010,82.400,28.041,-0.348,-0.594
'[07:16:32.002 22/11/1995]',0.018,0.048,0.020,82.400,28.041,-0.348,-0.594
'[07:16:32.004 22/11/1995]',0.021,0.052,0.029,82.400,28.041,-0.348,-0.594
'[07:16:32.006 22/11/1995]',0.023,0.057,0.020,82.400,28.041,-0.348,-0.594
'[07:16:32.008 22/11/1995]',0.026,0.060,0.010,81.900,27.812,-0.361,-0.594
'[07:16:32.010 22/11/1995]',0.029,0.063,0.010,81.900,27.812,-0.361,-0.594
'[07:16:32.012 22/11/1995]',0.034,0.065,0.020,81.900,27.812,-0.361,-0.594
'[07:16:32.014 22/11/1995]',0.038,0.067,0.029,81.900,27.812,-0.361,-0.594
'[07:16:32.016 22/11/1995]',0.042,0.068,0.039,81.400,27.634,-0.372,-0.595
'[07:16:32.018 22/11/1995]',0.045,0.070,0.049,81.400,27.634,-0.372,-0.595
'[07:16:32.020 22/11/1995]',0.049,0.070,0.049,81.400,27.634,-0.372,-0.595
'[07:16:32.022 22/11/1995]',0.052,0.070,0.049,81.400,27.634,-0.372,-0.595
'[07:16:32.024 22/11/1995]',0.055,0.070,0.049,81.000,27.455,-0.378,-0.597
'[07:16:32.026 22/11/1995]',0.057,0.070,0.039,81.000,27.455,-0.378,-0.597
'[07:16:32.028 22/11/1995]',0.057,0.071,0.039,81.000,27.455,-0.378,-0.597
'[07:16:32.030 22/11/1995]',0.057,0.073,0.039,81.000,27.455,-0.378,-0.597
'[07:16:32.032 22/11/1995]',0.055,0.076,0.039,80.600,27.328,-0.387,-0.598
'[07:16:32.034 22/11/1995]',0.053,0.079,0.029,80.600,27.328,-0.387,-0.598
'[07:16:32.036 22/11/1995]',0.051,0.082,0.020,80.600,27.328,-0.387,-0.598
'[07:16:32.038 22/11/1995]',0.048,0.086,0.001,80.600,27.328,-0.387,-0.598
'[07:16:32.040 22/11/1995]',0.045,0.087,0.001,80.300,27.201,-0.398,-0.599
'[07:16:32.042 22/11/1995]',0.042,0.089,0.001,80.300,27.201,-0.398,-0.599
'[07:16:32.044 22/11/1995]',0.040,0.092,0.001,80.300,27.201,-0.398,-0.599
'[07:16:32.046 22/11/1995]',0.038,0.095,0.001,80.300,27.201,-0.398,-0.599
'[07:16:32.048 22/11/1995]',0.036,0.098,0.001,80.000,27.150,-0.406,-0.599
'[07:16:32.050 22/11/1995]',0.035,0.101,0.001,80.000,27.150,-0.406,-0.599
'[07:16:32.052 22/11/1995]',0.033,0.101,0.001,80.000,27.150,-0.406,-0.599
'[07:16:32.054 22/11/1995]',0.030,0.101,0.001,80.000,27.150,-0.406,-0.599
'[07:16:32.056 22/11/1995]',0.028,0.097,-0.009,79.700,27.023,-0.412,-0.598
'[07:16:32.058 22/11/1995]',0.026,0.092,-0.009,79.700,27.023,-0.412,-0.598
'[07:16:32.060 22/11/1995]',0.024,0.086,-0.009,79.700,27.023,-0.412,-0.598
'[07:16:32.062 22/11/1995]',0.023,0.079,-0.009,79.700,27.023,-0.412,-0.598
'[07:16:32.064 22/11/1995]',0.020,0.073,-0.009,79.600,26.972,-0.423,-0.597
'[07:16:32.066 22/11/1995]',0.018,0.067,0.001,79.600,26.972,-0.423,-0.597
'[07:16:32.068 22/11/1995]',0.014,0.060,0.001,79.600,26.972,-0.423,-0.597
'[07:16:32.070 22/11/1995]',0.010,0.054,0.001,79.600,26.972,-0.423,-0.597
'[07:16:32.072 22/11/1995]',0.005,0.048,0.001,79.300,27.023,-0.430,-0.595
'[07:16:32.074 22/11/1995]',-0.001,0.041,0.001,79.300,27.023,-0.430,-0.595
'[07:16:32.076 22/11/1995]',-0.005,0.038,-0.009,79.300,27.023,-0.430,-0.595
'[07:16:32.078 22/11/1995]',-0.009,0.035,-0.028,79.300,27.023,-0.430,-0.595
'[07:16:32.080 22/11/1995]',-0.012,0.032,-0.038,79.200,27.023,-0.436,-0.595
