'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:20:51.428 26/01/1995]',0.054,-0.159,119.699,-0.267,0.095
'[14:20:51.430 26/01/1995]',0.053,-0.158,119.699,-0.267,0.095
'[14:20:51.432 26/01/1995]',0.052,-0.158,121.855,-0.220,0.081
'[14:20:51.434 26/01/1995]',0.051,-0.158,121.855,-0.220,0.081
'[14:20:51.436 26/01/1995]',0.050,-0.159,121.855,-0.220,0.081
'[14:20:51.438 26/01/1995]',0.049,-0.160,121.855,-0.220,0.081
'[14:20:51.440 26/01/1995]',0.046,-0.159,123.409,-0.170,0.068
'[14:20:51.442 26/01/1995]',0.044,-0.158,123.409,-0.170,0.068
'[14:20:51.444 26/01/1995]',0.042,-0.155,123.409,-0.170,0.068
'[14:20:51.446 26/01/1995]',0.040,-0.152,123.409,-0.170,0.068
'[14:20:51.448 26/01/1995]',0.037,-0.148,124.612,-0.115,0.053
'[14:20:51.450 26/01/1995]',0.034,-0.145,124.612,-0.115,0.053
'[14:20:51.452 26/01/1995]',0.032,-0.142,124.612,-0.115,0.053
'[14:20:51.454 26/01/1995]',0.029,-0.138,124.612,-0.115,0.053
'[14:20:51.456 26/01/1995]',0.026,-0.133,125.464,-0.056,0.040
'[14:20:51.458 26/01/1995]',0.023,-0.128,125.464,-0.056,0.040
'[14:20:51.460 26/01/1995]',0.019,-0.123,125.464,-0.056,0.040
'[14:20:51.462 26/01/1995]',0.015,-0.118,125.464,-0.056,0.040
'[14:20:51.464 26/01/1995]',0.013,-0.114,126.115,0.001,0.025
'[14:20:51.466 26/01/1995]',0.011,-0.110,126.115,0.001,0.025
'[14:20:51.468 26/01/1995]',0.010,-0.106,126.115,0.001,0.025
'[14:20:51.470 26/01/1995]',0.009,-0.102,126.115,0.001,0.025
'[14:20:51.472 26/01/1995]',0.008,-0.096,126.617,0.057,0.012
'[14:20:51.474 26/01/1995]',0.007,-0.090,126.617,0.057,0.012
'[14:20:51.476 26/01/1995]',0.004,-0.083,126.617,0.057,0.012
'[14:20:51.478 26/01/1995]',0.002,-0.075,126.617,0.057,0.012
'[14:20:51.480 26/01/1995]',0.000,-0.068,126.867,0.111,-0.001
'[14:20:51.482 26/01/1995]',-0.001,-0.060,126.867,0.111,-0.001
'[14:20:51.484 26/01/1995]',-0.003,-0.053,126.867,0.111,-0.001
'[14:20:51.486 26/01/1995]',-0.005,-0.047,126.867,0.111,-0.001
'[14:20:51.488 26/01/1995]',-0.006,-0.040,127.068,0.161,-0.014
'[14:20:51.490 26/01/1995]',-0.007,-0.033,127.068,0.161,-0.014
'[14:20:51.492 26/01/1995]',-0.007,-0.028,127.068,0.161,-0.014
'[14:20:51.494 26/01/1995]',-0.007,-0.022,127.068,0.161,-0.014
'[14:20:51.496 26/01/1995]',-0.005,-0.016,127.068,0.208,-0.026
'[14:20:51.498 26/01/1995]',-0.004,-0.010,127.068,0.208,-0.026
'[14:20:51.500 26/01/1995]',-0.002,-0.004,127.068,0.208,-0.026
'[14:20:51.502 26/01/1995]',0.000,0.002,127.068,0.208,-0.026
'[14:20:51.504 26/01/1995]',0.001,0.007,126.817,0.247,-0.039
'[14:20:51.506 26/01/1995]',0.003,0.013,126.817,0.247,-0.039
'[14:20:51.508 26/01/1995]',0.003,0.017,126.817,0.247,-0.039
'[14:20:51.510 26/01/1995]',0.004,0.020,126.817,0.247,-0.039
'[14:20:51.512 26/01/1995]',0.003,0.022,126.466,0.285,-0.051
'[14:20:51.514 26/01/1995]',0.002,0.023,126.466,0.285,-0.051
'[14:20:51.516 26/01/1995]',0.000,0.024,126.466,0.285,-0.051
'[14:20:51.518 26/01/1995]',-0.001,0.025,126.466,0.285,-0.051
'[14:20:51.520 26/01/1995]',-0.003,0.024,125.865,0.320,-0.063
'[14:20:51.522 26/01/1995]',-0.005,0.023,125.865,0.320,-0.063
'[14:20:51.524 26/01/1995]',-0.007,0.023,125.865,0.320,-0.063
'[14:20:51.526 26/01/1995]',-0.009,0.023,125.865,0.320,-0.063
'[14:20:51.528 26/01/1995]',-0.011,0.023,125.113,0.347,-0.074
'[14:20:51.530 26/01/1995]',-0.014,0.023,125.113,0.347,-0.074
'[14:20:51.532 26/01/1995]',-0.017,0.023,125.113,0.347,-0.074
'[14:20:51.534 26/01/1995]',-0.020,0.023,125.113,0.347,-0.074
'[14:20:51.536 26/01/1995]',-0.023,0.023,124.211,0.374,-0.086
'[14:20:51.538 26/01/1995]',-0.027,0.023,124.211,0.374,-0.086
'[14:20:51.540 26/01/1995]',-0.030,0.023,124.211,0.374,-0.086
'[14:20:51.542 26/01/1995]',-0.033,0.023,124.211,0.374,-0.086
'[14:20:51.544 26/01/1995]',-0.034,0.023,123.108,0.395,-0.096
'[14:20:51.546 26/01/1995]',-0.036,0.023,123.108,0.395,-0.096
'[14:20:51.548 26/01/1995]',-0.038,0.023,123.108,0.395,-0.096
'[14:20:51.550 26/01/1995]',-0.039,0.023,123.108,0.395,-0.096
'[14:20:51.552 26/01/1995]',-0.041,0.023,121.905,0.412,-0.106
'[14:20:51.554 26/01/1995]',-0.043,0.023,121.905,0.412,-0.106
'[14:20:51.556 26/01/1995]',-0.045,0.023,121.905,0.412,-0.106
'[14:20:51.558 26/01/1995]',-0.047,0.023,121.905,0.412,-0.106
'[14:20:51.560 26/01/1995]',-0.049,0.023,120.551,0.427,-0.116
'[14:20:51.562 26/01/1995]',-0.051,0.023,120.551,0.427,-0.116
'[14:20:51.564 26/01/1995]',-0.054,0.023,120.551,0.427,-0.116
'[14:20:51.566 26/01/1995]',-0.057,0.023,120.551,0.427,-0.116
'[14:20:51.568 26/01/1995]',-0.059,0.023,118.997,0.438,-0.126
'[14:20:51.570 26/01/1995]',-0.061,0.023,118.997,0.438,-0.126
'[14:20:51.572 26/01/1995]',-0.062,0.023,118.997,0.438,-0.126
'[14:20:51.574 26/01/1995]',-0.063,0.023,118.997,0.438,-0.126
'[14:20:51.576 26/01/1995]',-0.063,0.023,117.444,0.446,-0.135
'[14:20:51.578 26/01/1995]',-0.063,0.023,117.444,0.446,-0.135
'[14:20:51.580 26/01/1995]',-0.063,0.023,117.444,0.446,-0.135
'[14:20:51.582 26/01/1995]',-0.063,0.023,117.444,0.446,-0.135
'[14:20:51.584 26/01/1995]',-0.064,0.023,115.739,0.450,-0.144
'[14:20:51.586 26/01/1995]',-0.064,0.023,115.739,0.450,-0.144
'[14:20:51.588 26/01/1995]',-0.065,0.023,115.739,0.450,-0.144
'[14:20:51.590 26/01/1995]',-0.066,0.023,115.739,0.450,-0.144
'[14:20:51.592 26/01/1995]',-0.067,0.023,113.835,0.449,-0.154
'[14:20:51.594 26/01/1995]',-0.067,0.023,113.835,0.449,-0.154
'[14:20:51.596 26/01/1995]',-0.067,0.023,113.835,0.449,-0.154
'[14:20:51.598 26/01/1995]',-0.067,0.023,113.835,0.449,-0.154
'[14:20:51.600 26/01/1995]',-0.067,0.023,111.679,0.448,-0.164
'[14:20:51.602 26/01/1995]',-0.067,0.023,111.679,0.448,-0.164
'[14:20:51.604 26/01/1995]',-0.067,0.023,111.679,0.448,-0.164
'[14:20:51.606 26/01/1995]',-0.066,0.023,111.679,0.448,-0.164
'[14:20:51.608 26/01/1995]',-0.065,0.023,109.273,0.443,-0.173
'[14:20:51.610 26/01/1995]',-0.063,0.023,109.273,0.443,-0.173
'[14:20:51.612 26/01/1995]',-0.061,0.023,109.273,0.443,-0.173
'[14:20:51.614 26/01/1995]',-0.059,0.023,109.273,0.443,-0.173
'[14:20:51.616 26/01/1995]',-0.058,0.023,106.566,0.434,-0.183
'[14:20:51.618 26/01/1995]',-0.057,0.023,106.566,0.434,-0.183
'[14:20:51.620 26/01/1995]',-0.056,0.023,106.566,0.434,-0.183
'[14:20:51.622 26/01/1995]',-0.055,0.023,106.566,0.434,-0.183
'[14:20:51.624 26/01/1995]',-0.054,0.023,103.709,0.421,-0.194
'[14:20:51.626 26/01/1995]',-0.053,0.023,103.709,0.421,-0.194
'[14:20:51.628 26/01/1995]',-0.051,0.023,103.709,0.421,-0.194
'[14:20:51.630 26/01/1995]',-0.050,0.023,103.709,0.421,-0.194
'[14:20:51.632 26/01/1995]',-0.049,0.023,100.652,0.406,-0.203
'[14:20:51.634 26/01/1995]',-0.048,0.023,100.652,0.406,-0.203
'[14:20:51.636 26/01/1995]',-0.047,0.023,100.652,0.406,-0.203
'[14:20:51.638 26/01/1995]',-0.046,0.023,100.652,0.406,-0.203
'[14:20:51.640 26/01/1995]',-0.046,0.023,97.494,0.389,-0.213
'[14:20:51.642 26/01/1995]',-0.046,0.023,97.494,0.389,-0.213
'[14:20:51.644 26/01/1995]',-0.046,0.023,97.494,0.389,-0.213
'[14:20:51.646 26/01/1995]',-0.046,0.023,97.494,0.389,-0.213
'[14:20:51.648 26/01/1995]',-0.046,0.023,94.586,0.367,-0.224
'[14:20:51.650 26/01/1995]',-0.046,0.023,94.586,0.367,-0.224
'[14:20:51.652 26/01/1995]',-0.046,0.023,94.586,0.367,-0.224
'[14:20:51.654 26/01/1995]',-0.046,0.023,94.586,0.367,-0.224
'[14:20:51.656 26/01/1995]',-0.046,0.023,91.930,0.345,-0.234
'[14:20:51.658 26/01/1995]',-0.046,0.023,91.930,0.345,-0.234
'[14:20:51.660 26/01/1995]',-0.046,0.023,91.930,0.345,-0.234
'[14:20:51.662 26/01/1995]',-0.046,0.023,91.930,0.345,-0.234
'[14:20:51.664 26/01/1995]',-0.046,0.023,89.574,0.319,-0.243
'[14:20:51.666 26/01/1995]',-0.046,0.023,89.574,0.319,-0.243
'[14:20:51.668 26/01/1995]',-0.045,0.023,89.574,0.319,-0.243
'[14:20:51.670 26/01/1995]',-0.045,0.023,89.574,0.319,-0.243
'[14:20:51.672 26/01/1995]',-0.043,0.023,87.569,0.289,-0.252
'[14:20:51.674 26/01/1995]',-0.041,0.023,87.569,0.289,-0.252
'[14:20:51.676 26/01/1995]',-0.040,0.023,87.569,0.289,-0.252
'[14:20:51.678 26/01/1995]',-0.038,0.023,87.569,0.289,-0.252
'[14:20:51.680 26/01/1995]',-0.036,0.023,85.865,0.258,-0.260
'[14:20:51.682 26/01/1995]',-0.034,0.023,85.865,0.258,-0.260
'[14:20:51.684 26/01/1995]',-0.031,0.023,85.865,0.258,-0.260
'[14:20:51.686 26/01/1995]',-0.029,0.023,85.865,0.258,-0.260
'[14:20:51.688 26/01/1995]',-0.028,0.023,84.511,0.223,-0.268
'[14:20:51.690 26/01/1995]',-0.027,0.023,84.511,0.223,-0.268
'[14:20:51.692 26/01/1995]',-0.026,0.023,84.511,0.223,-0.268
'[14:20:51.694 26/01/1995]',-0.025,0.023,84.511,0.223,-0.268
'[14:20:51.696 26/01/1995]',-0.023,0.023,83.559,0.188,-0.276
'[14:20:51.698 26/01/1995]',-0.021,0.023,83.559,0.188,-0.276
'[14:20:51.700 26/01/1995]',-0.021,0.023,83.559,0.188,-0.276
'[14:20:51.702 26/01/1995]',-0.021,0.023,83.559,0.188,-0.276
'[14:20:51.704 26/01/1995]',-0.021,0.023,82.757,0.150,-0.284
'[14:20:51.706 26/01/1995]',-0.020,0.023,82.757,0.150,-0.284
'[14:20:51.708 26/01/1995]',-0.019,0.023,82.757,0.150,-0.284
'[14:20:51.710 26/01/1995]',-0.018,0.023,82.757,0.150,-0.284
'[14:20:51.712 26/01/1995]',-0.018,0.023,82.206,0.112,-0.292
'[14:20:51.714 26/01/1995]',-0.017,0.023,82.206,0.112,-0.292
'[14:20:51.716 26/01/1995]',-0.018,0.023,82.206,0.112,-0.292
'[14:20:51.718 26/01/1995]',-0.019,0.023,82.206,0.112,-0.292
'[14:20:51.720 26/01/1995]',-0.021,0.023,81.704,0.072,-0.300
'[14:20:51.722 26/01/1995]',-0.022,0.023,81.704,0.072,-0.300
'[14:20:51.724 26/01/1995]',-0.023,0.023,81.704,0.072,-0.300
'[14:20:51.726 26/01/1995]',-0.024,0.023,81.704,0.072,-0.300
'[14:20:51.728 26/01/1995]',-0.024,0.023,81.404,0.034,-0.307
'[14:20:51.730 26/01/1995]',-0.025,0.023,81.404,0.034,-0.307
'[14:20:51.732 26/01/1995]',-0.023,0.023,81.404,0.034,-0.307
'[14:20:51.734 26/01/1995]',-0.021,0.023,81.404,0.034,-0.307
'[14:20:51.736 26/01/1995]',-0.019,0.023,81.153,-0.004,-0.315
'[14:20:51.738 26/01/1995]',-0.017,0.023,81.153,-0.004,-0.315
'[14:20:51.740 26/01/1995]',-0.016,0.023,81.153,-0.004,-0.315
'[14:20:51.742 26/01/1995]',-0.015,0.023,81.153,-0.004,-0.315
'[14:20:51.744 26/01/1995]',-0.017,0.023,80.852,-0.041,-0.322
'[14:20:51.746 26/01/1995]',-0.018,0.023,80.852,-0.041,-0.322
'[14:20:51.748 26/01/1995]',-0.021,0.023,80.852,-0.041,-0.322
'[14:20:51.750 26/01/1995]',-0.023,0.023,80.852,-0.041,-0.322
'[14:20:51.752 26/01/1995]',-0.026,0.023,80.551,-0.075,-0.328
'[14:20:51.754 26/01/1995]',-0.029,0.023,80.551,-0.075,-0.328
'[14:20:51.756 26/01/1995]',-0.030,0.023,80.551,-0.075,-0.328
'[14:20:51.758 26/01/1995]',-0.032,0.023,80.551,-0.075,-0.328
'[14:20:51.760 26/01/1995]',-0.032,0.023,80.201,-0.110,-0.335
'[14:20:51.762 26/01/1995]',-0.033,0.023,80.201,-0.110,-0.335
'[14:20:51.764 26/01/1995]',-0.032,0.023,80.201,-0.110,-0.335
'[14:20:51.766 26/01/1995]',-0.032,0.023,80.201,-0.110,-0.335
'[14:20:51.768 26/01/1995]',-0.031,0.023,79.850,-0.140,-0.342
'[14:20:51.770 26/01/1995]',-0.031,0.023,79.850,-0.140,-0.342
'[14:20:51.772 26/01/1995]',-0.029,0.023,79.850,-0.140,-0.342
'[14:20:51.774 26/01/1995]',-0.027,0.023,79.850,-0.140,-0.342
'[14:20:51.776 26/01/1995]',-0.023,0.024,79.499,-0.171,-0.349
'[14:20:51.778 26/01/1995]',-0.019,0.025,79.499,-0.171,-0.349
'[14:20:51.780 26/01/1995]',-0.013,0.027,79.499,-0.171,-0.349
'[14:20:51.782 26/01/1995]',-0.007,0.028,79.499,-0.171,-0.349
'[14:20:51.784 26/01/1995]',0.001,0.031,79.098,-0.198,-0.357
'[14:20:51.786 26/01/1995]',0.010,0.033,79.098,-0.198,-0.357
'[14:20:51.788 26/01/1995]',0.018,0.035,79.098,-0.198,-0.357
'[14:20:51.790 26/01/1995]',0.027,0.037,79.098,-0.198,-0.357
'[14:20:51.792 26/01/1995]',0.037,0.040,78.596,-0.223,-0.364
'[14:20:51.794 26/01/1995]',0.047,0.043,78.596,-0.223,-0.364
'[14:20:51.796 26/01/1995]',0.056,0.048,78.596,-0.223,-0.364
'[14:20:51.798 26/01/1995]',0.065,0.052,78.596,-0.223,-0.364
'[14:20:51.800 26/01/1995]',0.071,0.057,78.095,-0.246,-0.372
'[14:20:51.802 26/01/1995]',0.078,0.062,78.095,-0.246,-0.372
'[14:20:51.804 26/01/1995]',0.082,0.068,78.095,-0.246,-0.372
'[14:20:51.806 26/01/1995]',0.087,0.073,78.095,-0.246,-0.372
'[14:20:51.808 26/01/1995]',0.091,0.076,77.494,-0.270,-0.380
'[14:20:51.810 26/01/1995]',0.094,0.078,77.494,-0.270,-0.380
'[14:20:51.812 26/01/1995]',0.097,0.079,77.494,-0.270,-0.380
'[14:20:51.814 26/01/1995]',0.101,0.080,77.494,-0.270,-0.380
'[14:20:51.816 26/01/1995]',0.103,0.078,76.892,-0.290,-0.387
'[14:20:51.818 26/01/1995]',0.106,0.077,76.892,-0.290,-0.387
'[14:20:51.820 26/01/1995]',0.110,0.072,76.892,-0.290,-0.387
'[14:20:51.822 26/01/1995]',0.113,0.068,76.892,-0.290,-0.387
'[14:20:51.824 26/01/1995]',0.116,0.061,76.291,-0.309,-0.394
'[14:20:51.826 26/01/1995]',0.120,0.053,76.291,-0.309,-0.394
'[14:20:51.828 26/01/1995]',0.121,0.047,76.291,-0.309,-0.394
'[14:20:51.830 26/01/1995]',0.123,0.040,76.291,-0.309,-0.394
'[14:20:51.832 26/01/1995]',0.122,0.037,75.689,-0.328,-0.400
'[14:20:51.834 26/01/1995]',0.122,0.033,75.689,-0.328,-0.400
'[14:20:51.836 26/01/1995]',0.120,0.031,75.689,-0.328,-0.400
'[14:20:51.838 26/01/1995]',0.118,0.028,75.689,-0.328,-0.400
'[14:20:51.840 26/01/1995]',0.114,0.027,75.038,-0.344,-0.406
'[14:20:51.842 26/01/1995]',0.110,0.025,75.038,-0.344,-0.406
'[14:20:51.844 26/01/1995]',0.104,0.024,75.038,-0.344,-0.406
'[14:20:51.846 26/01/1995]',0.099,0.023,75.038,-0.344,-0.406
'[14:20:51.848 26/01/1995]',0.091,0.023,74.436,-0.359,-0.411
'[14:20:51.850 26/01/1995]',0.084,0.023,74.436,-0.359,-0.411
'[14:20:51.852 26/01/1995]',0.077,0.022,74.436,-0.359,-0.411
'[14:20:51.854 26/01/1995]',0.070,0.022,74.436,-0.359,-0.411
'[14:20:51.856 26/01/1995]',0.063,0.020,73.835,-0.376,-0.416
'[14:20:51.858 26/01/1995]',0.057,0.018,73.835,-0.376,-0.416
'[14:20:51.860 26/01/1995]',0.049,0.018,73.835,-0.376,-0.416
'[14:20:51.862 26/01/1995]',0.041,0.017,73.835,-0.376,-0.416
'[14:20:51.864 26/01/1995]',0.034,0.018,73.233,-0.391,-0.421
'[14:20:51.866 26/01/1995]',0.026,0.018,73.233,-0.391,-0.421
'[14:20:51.868 26/01/1995]',0.019,0.019,73.233,-0.391,-0.421
'[14:20:51.870 26/01/1995]',0.012,0.020,73.233,-0.391,-0.421
'[14:20:51.872 26/01/1995]',0.005,0.022,72.682,-0.405,-0.426
'[14:20:51.874 26/01/1995]',-0.003,0.023,72.682,-0.405,-0.426
'[14:20:51.876 26/01/1995]',-0.011,0.024,72.682,-0.405,-0.426
'[14:20:51.878 26/01/1995]',-0.019,0.025,72.682,-0.405,-0.426
'[14:20:51.880 26/01/1995]',-0.027,0.024,72.130,-0.418,-0.431
'[14:20:51.882 26/01/1995]',-0.034,0.023,72.130,-0.418,-0.431
'[14:20:51.884 26/01/1995]',-0.042,0.023,72.130,-0.418,-0.431
'[14:20:51.886 26/01/1995]',-0.050,0.023,72.130,-0.418,-0.431
'[14:20:51.888 26/01/1995]',-0.057,0.023,71.579,-0.429,-0.436
'[14:20:51.890 26/01/1995]',-0.065,0.023,71.579,-0.429,-0.436
'[14:20:51.892 26/01/1995]',-0.070,0.023,71.579,-0.429,-0.436
'[14:20:51.894 26/01/1995]',-0.076,0.023,71.579,-0.429,-0.436
'[14:20:51.896 26/01/1995]',-0.079,0.023,71.028,-0.442,-0.441
'[14:20:51.898 26/01/1995]',-0.081,0.023,71.028,-0.442,-0.441
'[14:20:51.900 26/01/1995]',-0.083,0.023,71.028,-0.442,-0.441
'[14:20:51.902 26/01/1995]',-0.085,0.023,71.028,-0.442,-0.441
'[14:20:51.904 26/01/1995]',-0.086,0.023,70.576,-0.454,-0.445
'[14:20:51.906 26/01/1995]',-0.086,0.023,70.576,-0.454,-0.445
'[14:20:51.908 26/01/1995]',-0.086,0.023,70.576,-0.454,-0.445
'[14:20:51.910 26/01/1995]',-0.086,0.023,70.576,-0.454,-0.445
'[14:20:51.912 26/01/1995]',-0.086,0.023,70.075,-0.464,-0.449
'[14:20:51.914 26/01/1995]',-0.085,0.023,70.075,-0.464,-0.449
'[14:20:51.916 26/01/1995]',-0.085,0.023,70.075,-0.464,-0.449
'[14:20:51.918 26/01/1995]',-0.084,0.023,70.075,-0.464,-0.449
'[14:20:51.920 26/01/1995]',-0.085,0.023,69.674,-0.474,-0.452
'[14:20:51.922 26/01/1995]',-0.085,0.023,69.674,-0.474,-0.452
'[14:20:51.924 26/01/1995]',-0.086,0.024,69.674,-0.474,-0.452
'[14:20:51.926 26/01/1995]',-0.086,0.025,69.674,-0.474,-0.452
'[14:20:51.928 26/01/1995]',-0.084,0.028,69.123,-0.484,-0.453
'[14:20:51.930 26/01/1995]',-0.081,0.032,69.123,-0.484,-0.453
'[14:20:51.932 26/01/1995]',-0.074,0.040,69.123,-0.484,-0.453
'[14:20:51.934 26/01/1995]',-0.067,0.048,69.123,-0.484,-0.453
'[14:20:51.936 26/01/1995]',-0.054,0.062,68.672,-0.494,-0.454
'[14:20:51.938 26/01/1995]',-0.041,0.075,68.672,-0.494,-0.454
'[14:20:51.940 26/01/1995]',-0.023,0.093,68.672,-0.494,-0.454
'[14:20:51.942 26/01/1995]',-0.004,0.112,68.672,-0.494,-0.454
'[14:20:51.944 26/01/1995]',0.021,0.133,68.221,-0.503,-0.454
'[14:20:51.946 26/01/1995]',0.046,0.153,68.221,-0.503,-0.454
'[14:20:51.948 26/01/1995]',0.075,0.171,68.221,-0.503,-0.454
'[14:20:51.950 26/01/1995]',0.104,0.188,68.221,-0.503,-0.454
'[14:20:51.952 26/01/1995]',0.137,0.198,67.820,-0.512,-0.454
'[14:20:51.954 26/01/1995]',0.170,0.207,67.820,-0.512,-0.454
'[14:20:51.956 26/01/1995]',0.206,0.200,67.820,-0.512,-0.454
'[14:20:51.958 26/01/1995]',0.243,0.193,67.820,-0.512,-0.454
'[14:20:51.960 26/01/1995]',0.286,0.174,67.318,-0.519,-0.454
'[14:20:51.962 26/01/1995]',0.329,0.155,67.318,-0.519,-0.454
'[14:20:51.964 26/01/1995]',0.375,0.123,67.318,-0.519,-0.454
'[14:20:51.966 26/01/1995]',0.421,0.092,67.318,-0.519,-0.454
'[14:20:51.968 26/01/1995]',0.464,0.048,66.917,-0.526,-0.453
'[14:20:51.970 26/01/1995]',0.507,0.005,66.917,-0.526,-0.453
'[14:20:51.972 26/01/1995]',0.531,-0.043,66.917,-0.526,-0.453
'[14:20:51.974 26/01/1995]',0.555,-0.090,66.917,-0.526,-0.453
'[14:20:51.976 26/01/1995]',0.548,-0.135,66.516,-0.532,-0.453
'[14:20:51.978 26/01/1995]',0.542,-0.180,66.516,-0.532,-0.453
'[14:20:51.980 26/01/1995]',0.506,-0.214,66.516,-0.532,-0.453
'[14:20:51.982 26/01/1995]',0.470,-0.248,66.516,-0.532,-0.453
'[14:20:51.984 26/01/1995]',0.417,-0.260,66.115,-0.540,-0.452
'[14:20:51.986 26/01/1995]',0.363,-0.272,66.115,-0.540,-0.452
'[14:20:51.988 26/01/1995]',0.310,-0.255,66.115,-0.540,-0.452
'[14:20:51.990 26/01/1995]',0.258,-0.238,66.115,-0.540,-0.452
'[14:20:51.992 26/01/1995]',0.220,-0.197,65.714,-0.545,-0.452
'[14:20:51.994 26/01/1995]',0.183,-0.155,65.714,-0.545,-0.452
'[14:20:51.996 26/01/1995]',0.167,-0.094,65.714,-0.545,-0.452
'[14:20:51.998 26/01/1995]',0.150,-0.033,65.714,-0.545,-0.452
'[14:20:52.000 26/01/1995]',0.152,0.039,65.363,-0.550,-0.452
'[14:20:52.002 26/01/1995]',0.153,0.112,65.363,-0.550,-0.452
'[14:20:52.004 26/01/1995]',0.162,0.189,65.363,-0.550,-0.452
'[14:20:52.006 26/01/1995]',0.170,0.267,65.363,-0.550,-0.452
'[14:20:52.008 26/01/1995]',0.176,0.345,65.013,-0.554,-0.452
'[14:20:52.010 26/01/1995]',0.182,0.423,65.013,-0.554,-0.452
'[14:20:52.012 26/01/1995]',0.175,0.500,65.013,-0.554,-0.452
'[14:20:52.014 26/01/1995]',0.168,0.577,65.013,-0.554,-0.452
'[14:20:52.016 26/01/1995]',0.145,0.647,64.662,-0.560,-0.452
'[14:20:52.018 26/01/1995]',0.123,0.717,64.662,-0.560,-0.452
'[14:20:52.020 26/01/1995]',0.091,0.776,64.662,-0.560,-0.452
'[14:20:52.022 26/01/1995]',0.060,0.835,64.662,-0.560,-0.452
'[14:20:52.024 26/01/1995]',0.031,0.882,64.411,-0.565,-0.452
'[14:20:52.026 26/01/1995]',0.002,0.928,64.411,-0.565,-0.452
'[14:20:52.028 26/01/1995]',-0.018,0.953,64.411,-0.565,-0.452
'[14:20:52.030 26/01/1995]',-0.037,0.977,64.411,-0.565,-0.452
'[14:20:52.032 26/01/1995]',-0.045,0.968,64.060,-0.569,-0.452
'[14:20:52.034 26/01/1995]',-0.052,0.960,64.060,-0.569,-0.452
'[14:20:52.036 26/01/1995]',-0.051,0.915,64.060,-0.569,-0.452
'[14:20:52.038 26/01/1995]',-0.051,0.870,64.060,-0.569,-0.452
'[14:20:52.040 26/01/1995]',-0.048,0.794,63.659,-0.572,-0.452
'[14:20:52.042 26/01/1995]',-0.045,0.718,63.659,-0.572,-0.452
'[14:20:52.044 26/01/1995]',-0.045,0.623,63.659,-0.572,-0.452
'[14:20:52.046 26/01/1995]',-0.044,0.528,63.659,-0.572,-0.452
'[14:20:52.048 26/01/1995]',-0.047,0.434,63.308,-0.576,-0.452
'[14:20:52.050 26/01/1995]',-0.051,0.340,63.308,-0.576,-0.452
'[14:20:52.052 26/01/1995]',-0.057,0.262,63.308,-0.576,-0.452
'[14:20:52.054 26/01/1995]',-0.064,0.183,63.308,-0.576,-0.452
'[14:20:52.056 26/01/1995]',-0.072,0.128,63.058,-0.579,-0.453
'[14:20:52.058 26/01/1995]',-0.080,0.072,63.058,-0.579,-0.453
'[14:20:52.060 26/01/1995]',-0.087,0.037,63.058,-0.579,-0.453
'[14:20:52.062 26/01/1995]',-0.094,0.003,63.058,-0.579,-0.453
'[14:20:52.064 26/01/1995]',-0.099,-0.014,62.707,-0.583,-0.453
'[14:20:52.066 26/01/1995]',-0.103,-0.032,62.707,-0.583,-0.453
'[14:20:52.068 26/01/1995]',-0.105,-0.040,62.707,-0.583,-0.453
'[14:20:52.070 26/01/1995]',-0.107,-0.048,62.707,-0.583,-0.453
'[14:20:52.072 26/01/1995]',-0.107,-0.053,62.406,-0.584,-0.455
'[14:20:52.074 26/01/1995]',-0.107,-0.058,62.406,-0.584,-0.455
'[14:20:52.076 26/01/1995]',-0.107,-0.064,62.406,-0.584,-0.455
'[14:20:52.078 26/01/1995]',-0.106,-0.070,62.406,-0.584,-0.455
'[14:20:52.080 26/01/1995]',-0.105,-0.076,62.155,-0.587,-0.457
'[14:20:52.082 26/01/1995]',-0.103,-0.082,62.155,-0.587,-0.457
'[14:20:52.084 26/01/1995]',-0.102,-0.084,62.155,-0.587,-0.457
'[14:20:52.086 26/01/1995]',-0.102,-0.087,62.155,-0.587,-0.457
'[14:20:52.088 26/01/1995]',-0.100,-0.087,61.805,-0.588,-0.461
'[14:20:52.090 26/01/1995]',-0.098,-0.087,61.805,-0.588,-0.461
'[14:20:52.092 26/01/1995]',-0.096,-0.086,61.805,-0.588,-0.461
'[14:20:52.094 26/01/1995]',-0.095,-0.085,61.805,-0.588,-0.461
'[14:20:52.096 26/01/1995]',-0.095,-0.085,61.504,-0.591,-0.465
'[14:20:52.098 26/01/1995]',-0.095,-0.085,61.504,-0.591,-0.465
'[14:20:52.100 26/01/1995]',-0.094,-0.086,61.504,-0.591,-0.465
'[14:20:52.102 26/01/1995]',-0.094,-0.087,61.504,-0.591,-0.465
'[14:20:52.104 26/01/1995]',-0.092,-0.087,61.153,-0.591,-0.470
'[14:20:52.106 26/01/1995]',-0.090,-0.087,61.153,-0.591,-0.470
'[14:20:52.108 26/01/1995]',-0.087,-0.086,61.153,-0.591,-0.470
'[14:20:52.110 26/01/1995]',-0.083,-0.085,61.153,-0.591,-0.470
'[14:20:52.112 26/01/1995]',-0.080,-0.085,60.852,-0.592,-0.475
'[14:20:52.114 26/01/1995]',-0.077,-0.085,60.852,-0.592,-0.475
'[14:20:52.116 26/01/1995]',-0.075,-0.086,60.852,-0.592,-0.475
