'Time and date','II ','V ','PLETH ','RESP '
'[08:22:44.046 24/01/1995]',0.067,-0.030,-0.349,-0.516
'[08:22:44.048 24/01/1995]',0.034,-0.030,-0.367,-0.516
'[08:22:44.050 24/01/1995]',0.034,-0.030,-0.367,-0.516
'[08:22:44.052 24/01/1995]',0.034,-0.030,-0.367,-0.516
'[08:22:44.054 24/01/1995]',0.034,-0.030,-0.367,-0.516
'[08:22:44.056 24/01/1995]',0.034,-0.030,-0.385,-0.516
'[08:22:44.058 24/01/1995]',0.034,-0.030,-0.385,-0.516
'[08:22:44.060 24/01/1995]',0.034,-0.030,-0.385,-0.516
'[08:22:44.062 24/01/1995]',0.034,-0.030,-0.385,-0.516
'[08:22:44.064 24/01/1995]',0.034,-0.030,-0.391,-0.516
'[08:22:44.066 24/01/1995]',0.034,-0.030,-0.391,-0.516
'[08:22:44.068 24/01/1995]',0.034,-0.030,-0.391,-0.516
'[08:22:44.070 24/01/1995]',0.034,-0.030,-0.391,-0.516
'[08:22:44.072 24/01/1995]',0.034,-0.030,-0.409,-0.516
'[08:22:44.074 24/01/1995]',0.003,0.003,-0.409,-0.516
'[08:22:44.076 24/01/1995]',0.003,0.003,-0.409,-0.516
'[08:22:44.078 24/01/1995]',0.003,0.003,-0.409,-0.516
'[08:22:44.080 24/01/1995]',0.003,0.003,-0.427,-0.516
'[08:22:44.082 24/01/1995]',0.003,0.003,-0.427,-0.516
'[08:22:44.084 24/01/1995]',0.003,0.003,-0.427,-0.516
'[08:22:44.086 24/01/1995]',0.003,0.003,-0.427,-0.516
'[08:22:44.088 24/01/1995]',0.003,0.003,-0.433,-0.516
'[08:22:44.090 24/01/1995]',0.003,0.003,-0.433,-0.516
'[08:22:44.092 24/01/1995]',0.003,0.003,-0.433,-0.516
'[08:22:44.094 24/01/1995]',0.003,0.003,-0.433,-0.516
'[08:22:44.096 24/01/1995]',0.003,0.003,-0.452,-0.516
'[08:22:44.098 24/01/1995]',0.003,0.003,-0.452,-0.516
'[08:22:44.100 24/01/1995]',0.003,0.003,-0.452,-0.516
'[08:22:44.102 24/01/1995]',0.003,0.003,-0.452,-0.516
'[08:22:44.104 24/01/1995]',0.003,0.003,-0.458,-0.516
'[08:22:44.106 24/01/1995]',0.003,0.003,-0.458,-0.516
'[08:22:44.108 24/01/1995]',0.003,0.003,-0.458,-0.516
'[08:22:44.110 24/01/1995]',0.003,0.003,-0.458,-0.516
'[08:22:44.112 24/01/1995]',0.003,0.003,-0.469,-0.516
'[08:22:44.114 24/01/1995]',0.003,0.003,-0.469,-0.516
'[08:22:44.116 24/01/1995]',0.003,0.003,-0.469,-0.516
'[08:22:44.118 24/01/1995]',0.003,0.003,-0.469,-0.516
'[08:22:44.120 24/01/1995]',0.003,0.003,-0.475,-0.516
'[08:22:44.122 24/01/1995]',0.003,0.003,-0.475,-0.516
'[08:22:44.124 24/01/1995]',0.003,0.003,-0.475,-0.516
'[08:22:44.126 24/01/1995]',0.003,0.003,-0.475,-0.516
'[08:22:44.128 24/01/1995]',0.003,0.035,-0.487,-0.516
'[08:22:44.130 24/01/1995]',0.003,0.035,-0.487,-0.516
'[08:22:44.132 24/01/1995]',0.003,0.035,-0.487,-0.516
'[08:22:44.134 24/01/1995]',0.034,0.068,-0.487,-0.516
'[08:22:44.136 24/01/1995]',0.034,0.068,-0.493,-0.516
'[08:22:44.138 24/01/1995]',0.034,0.068,-0.493,-0.516
'[08:22:44.140 24/01/1995]',0.067,0.102,-0.493,-0.516
'[08:22:44.142 24/01/1995]',0.067,0.102,-0.493,-0.516
'[08:22:44.144 24/01/1995]',0.099,0.102,-0.505,-0.516
'[08:22:44.146 24/01/1995]',0.165,0.102,-0.505,-0.516
'[08:22:44.148 24/01/1995]',0.263,0.068,-0.505,-0.516
'[08:22:44.150 24/01/1995]',0.361,0.035,-0.505,-0.516
'[08:22:44.152 24/01/1995]',0.458,0.003,-0.511,-0.516
'[08:22:44.154 24/01/1995]',0.588,-0.097,-0.511,-0.516
'[08:22:44.156 24/01/1995]',0.620,-0.131,-0.511,-0.516
'[08:22:44.158 24/01/1995]',0.620,-0.164,-0.511,-0.516
'[08:22:44.160 24/01/1995]',0.588,-0.231,-0.511,-0.516
'[08:22:44.162 24/01/1995]',0.458,-0.264,-0.511,-0.516
'[08:22:44.164 24/01/1995]',0.328,-0.298,-0.511,-0.516
'[08:22:44.166 24/01/1995]',0.197,-0.298,-0.511,-0.516
'[08:22:44.168 24/01/1995]',0.099,-0.298,-0.523,-0.516
'[08:22:44.170 24/01/1995]',0.034,-0.331,-0.523,-0.516
'[08:22:44.172 24/01/1995]',0.003,-0.331,-0.523,-0.516
'[08:22:44.174 24/01/1995]',-0.030,-0.298,-0.523,-0.516
'[08:22:44.176 24/01/1995]',-0.095,-0.264,-0.535,-0.516
'[08:22:44.178 24/01/1995]',-0.160,-0.198,-0.535,-0.516
'[08:22:44.180 24/01/1995]',-0.226,-0.164,-0.535,-0.516
'[08:22:44.182 24/01/1995]',-0.258,-0.131,-0.535,-0.516
'[08:22:44.184 24/01/1995]',-0.291,-0.097,-0.541,-0.516
'[08:22:44.186 24/01/1995]',-0.291,-0.064,-0.541,-0.516
'[08:22:44.188 24/01/1995]',-0.226,-0.030,-0.541,-0.516
'[08:22:44.190 24/01/1995]',-0.193,-0.030,-0.541,-0.516
'[08:22:44.192 24/01/1995]',-0.160,0.003,-0.547,-0.516
'[08:22:44.194 24/01/1995]',-0.095,0.003,-0.547,-0.516
'[08:22:44.196 24/01/1995]',-0.062,0.003,-0.547,-0.516
'[08:22:44.198 24/01/1995]',-0.062,0.003,-0.547,-0.516
'[08:22:44.200 24/01/1995]',-0.062,0.003,-0.559,-0.516
'[08:22:44.202 24/01/1995]',-0.030,0.003,-0.559,-0.516
'[08:22:44.204 24/01/1995]',-0.030,0.003,-0.559,-0.516
'[08:22:44.206 24/01/1995]',-0.030,0.003,-0.559,-0.516
'[08:22:44.208 24/01/1995]',0.003,0.003,-0.566,-0.516
'[08:22:44.210 24/01/1995]',0.003,0.003,-0.566,-0.516
'[08:22:44.212 24/01/1995]',-0.030,0.003,-0.566,-0.516
'[08:22:44.214 24/01/1995]',-0.030,0.003,-0.566,-0.516
'[08:22:44.216 24/01/1995]',-0.030,0.003,-0.578,-0.516
'[08:22:44.218 24/01/1995]',-0.030,0.003,-0.578,-0.516
'[08:22:44.220 24/01/1995]',-0.030,0.003,-0.578,-0.516
'[08:22:44.222 24/01/1995]',-0.030,0.003,-0.578,-0.516
'[08:22:44.224 24/01/1995]',-0.030,0.035,-0.584,-0.516
'[08:22:44.226 24/01/1995]',-0.030,0.035,-0.584,-0.516
'[08:22:44.228 24/01/1995]',-0.030,0.003,-0.584,-0.516
'[08:22:44.230 24/01/1995]',-0.030,0.003,-0.584,-0.516
'[08:22:44.232 24/01/1995]',0.003,0.003,-0.602,-0.516
'[08:22:44.234 24/01/1995]',0.003,0.003,-0.602,-0.516
'[08:22:44.236 24/01/1995]',0.003,0.003,-0.602,-0.516
'[08:22:44.238 24/01/1995]',0.003,0.003,-0.602,-0.516
'[08:22:44.240 24/01/1995]',0.003,0.003,-0.608,-0.516
'[08:22:44.242 24/01/1995]',0.003,0.003,-0.608,-0.516
'[08:22:44.244 24/01/1995]',0.003,0.003,-0.608,-0.516
'[08:22:44.246 24/01/1995]',0.003,0.003,-0.608,-0.516
'[08:22:44.248 24/01/1995]',0.003,0.003,-0.620,-0.516
'[08:22:44.250 24/01/1995]',0.003,-0.030,-0.620,-0.516
'[08:22:44.252 24/01/1995]',0.003,-0.030,-0.620,-0.516
'[08:22:44.254 24/01/1995]',0.003,-0.030,-0.620,-0.516
'[08:22:44.256 24/01/1995]',0.003,-0.030,-0.626,-0.516
'[08:22:44.258 24/01/1995]',0.003,-0.030,-0.626,-0.516
'[08:22:44.260 24/01/1995]',0.003,-0.030,-0.626,-0.516
'[08:22:44.262 24/01/1995]',0.003,0.003,-0.626,-0.516
'[08:22:44.264 24/01/1995]',0.003,0.003,-0.632,-0.516
'[08:22:44.266 24/01/1995]',0.003,0.003,-0.632,-0.516
'[08:22:44.268 24/01/1995]',0.003,0.003,-0.632,-0.516
'[08:22:44.270 24/01/1995]',0.003,0.003,-0.632,-0.516
'[08:22:44.272 24/01/1995]',0.003,0.003,-0.638,-0.516
'[08:22:44.274 24/01/1995]',0.003,0.003,-0.638,-0.516
'[08:22:44.276 24/01/1995]',0.003,0.003,-0.638,-0.516
'[08:22:44.278 24/01/1995]',0.003,0.003,-0.638,-0.516
'[08:22:44.280 24/01/1995]',0.003,0.003,-0.644,-0.516
'[08:22:44.282 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.284 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.286 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.288 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.290 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.292 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.294 24/01/1995]',-0.030,0.003,-0.644,-0.516
'[08:22:44.296 24/01/1995]',-0.030,0.003,-0.656,-0.516
'[08:22:44.298 24/01/1995]',-0.030,0.003,-0.656,-0.516
'[08:22:44.300 24/01/1995]',-0.030,0.003,-0.656,-0.516
'[08:22:44.302 24/01/1995]',0.003,0.003,-0.656,-0.516
'[08:22:44.304 24/01/1995]',0.003,0.003,-0.650,-0.516
'[08:22:44.306 24/01/1995]',0.003,0.003,-0.650,-0.516
'[08:22:44.308 24/01/1995]',0.003,0.003,-0.650,-0.516
'[08:22:44.310 24/01/1995]',0.003,0.003,-0.650,-0.516
'[08:22:44.312 24/01/1995]',0.003,0.003,-0.656,-0.516
'[08:22:44.314 24/01/1995]',0.003,0.003,-0.656,-0.516
'[08:22:44.316 24/01/1995]',0.003,0.003,-0.656,-0.516
'[08:22:44.318 24/01/1995]',0.003,0.003,-0.656,-0.516
'[08:22:44.320 24/01/1995]',0.003,0.003,-0.650,-0.516
'[08:22:44.322 24/01/1995]',0.034,0.003,-0.650,-0.516
'[08:22:44.324 24/01/1995]',0.034,0.003,-0.650,-0.516
'[08:22:44.326 24/01/1995]',0.067,0.003,-0.650,-0.516
'[08:22:44.328 24/01/1995]',0.067,0.003,-0.656,-0.516
'[08:22:44.330 24/01/1995]',0.067,0.003,-0.656,-0.516
'[08:22:44.332 24/01/1995]',0.067,0.003,-0.656,-0.516
'[08:22:44.334 24/01/1995]',0.067,0.003,-0.656,-0.516
'[08:22:44.336 24/01/1995]',0.067,0.003,-0.662,-0.516
'[08:22:44.338 24/01/1995]',0.067,0.003,-0.662,-0.516
'[08:22:44.340 24/01/1995]',0.067,0.003,-0.662,-0.516
'[08:22:44.342 24/01/1995]',0.099,0.003,-0.662,-0.516
'[08:22:44.344 24/01/1995]',0.099,0.003,-0.656,-0.516
'[08:22:44.346 24/01/1995]',0.132,0.003,-0.656,-0.516
'[08:22:44.348 24/01/1995]',0.165,0.003,-0.656,-0.516
'[08:22:44.350 24/01/1995]',0.165,0.003,-0.656,-0.516
'[08:22:44.352 24/01/1995]',0.165,0.003,-0.656,-0.516
'[08:22:44.354 24/01/1995]',0.197,-0.030,-0.656,-0.516
'[08:22:44.356 24/01/1995]',0.197,-0.030,-0.656,-0.516
'[08:22:44.358 24/01/1995]',0.197,-0.030,-0.656,-0.516
'[08:22:44.360 24/01/1995]',0.197,0.003,-0.662,-0.516
'[08:22:44.362 24/01/1995]',0.197,0.003,-0.662,-0.516
'[08:22:44.364 24/01/1995]',0.197,0.003,-0.662,-0.516
'[08:22:44.366 24/01/1995]',0.197,0.003,-0.662,-0.516
'[08:22:44.368 24/01/1995]',0.230,0.003,-0.656,-0.516
'[08:22:44.370 24/01/1995]',0.230,-0.030,-0.656,-0.516
'[08:22:44.372 24/01/1995]',0.230,-0.030,-0.656,-0.516
'[08:22:44.374 24/01/1995]',0.263,-0.030,-0.656,-0.516
'[08:22:44.376 24/01/1995]',0.230,-0.030,-0.650,-0.516
'[08:22:44.378 24/01/1995]',0.230,-0.030,-0.650,-0.516
'[08:22:44.380 24/01/1995]',0.263,-0.030,-0.650,-0.516
'[08:22:44.382 24/01/1995]',0.263,-0.030,-0.650,-0.516
'[08:22:44.384 24/01/1995]',0.263,-0.030,-0.638,-0.516
'[08:22:44.386 24/01/1995]',0.295,-0.030,-0.638,-0.516
'[08:22:44.388 24/01/1995]',0.295,-0.030,-0.638,-0.516
'[08:22:44.390 24/01/1995]',0.295,-0.030,-0.638,-0.516
'[08:22:44.392 24/01/1995]',0.295,-0.030,-0.614,-0.516
'[08:22:44.394 24/01/1995]',0.295,-0.030,-0.614,-0.516
'[08:22:44.396 24/01/1995]',0.295,-0.030,-0.614,-0.516
'[08:22:44.398 24/01/1995]',0.263,-0.030,-0.614,-0.516
'[08:22:44.400 24/01/1995]',0.263,-0.030,-0.578,-0.516
'[08:22:44.402 24/01/1995]',0.295,-0.030,-0.578,-0.516
'[08:22:44.404 24/01/1995]',0.295,-0.064,-0.578,-0.516
'[08:22:44.406 24/01/1995]',0.295,-0.030,-0.578,-0.516
'[08:22:44.408 24/01/1995]',0.295,-0.030,-0.535,-0.516
'[08:22:44.410 24/01/1995]',0.263,-0.030,-0.535,-0.516
'[08:22:44.412 24/01/1995]',0.263,-0.030,-0.535,-0.516
'[08:22:44.414 24/01/1995]',0.230,-0.030,-0.535,-0.516
'[08:22:44.416 24/01/1995]',0.197,-0.030,-0.481,-0.516
'[08:22:44.418 24/01/1995]',0.197,-0.030,-0.481,-0.516
'[08:22:44.420 24/01/1995]',0.165,-0.030,-0.481,-0.516
'[08:22:44.422 24/01/1995]',0.165,-0.030,-0.481,-0.516
'[08:22:44.424 24/01/1995]',0.165,-0.064,-0.415,-0.516
'[08:22:44.426 24/01/1995]',0.132,-0.064,-0.415,-0.516
'[08:22:44.428 24/01/1995]',0.132,-0.030,-0.415,-0.516
'[08:22:44.430 24/01/1995]',0.099,-0.030,-0.415,-0.516
'[08:22:44.432 24/01/1995]',0.067,-0.030,-0.331,-0.516
'[08:22:44.434 24/01/1995]',0.067,-0.030,-0.331,-0.516
'[08:22:44.436 24/01/1995]',0.067,-0.030,-0.331,-0.516
'[08:22:44.438 24/01/1995]',0.067,-0.030,-0.331,-0.516
'[08:22:44.440 24/01/1995]',0.067,-0.064,-0.253,-0.516
'[08:22:44.442 24/01/1995]',0.067,-0.064,-0.253,-0.516
'[08:22:44.444 24/01/1995]',0.034,-0.030,-0.253,-0.516
'[08:22:44.446 24/01/1995]',0.003,-0.030,-0.253,-0.516
'[08:22:44.448 24/01/1995]',0.003,-0.030,-0.163,-0.516
'[08:22:44.450 24/01/1995]',0.003,-0.030,-0.163,-0.516
'[08:22:44.452 24/01/1995]',0.003,-0.030,-0.163,-0.516
'[08:22:44.454 24/01/1995]',0.003,-0.030,-0.163,-0.516
'[08:22:44.456 24/01/1995]',-0.030,-0.030,-0.085,-0.516
'[08:22:44.458 24/01/1995]',-0.030,-0.030,-0.085,-0.516
'[08:22:44.460 24/01/1995]',-0.030,-0.030,-0.085,-0.516
'[08:22:44.462 24/01/1995]',-0.062,-0.030,-0.085,-0.516
'[08:22:44.464 24/01/1995]',-0.062,0.003,0.000,-0.516
'[08:22:44.466 24/01/1995]',-0.095,0.003,0.000,-0.516
'[08:22:44.468 24/01/1995]',-0.095,0.003,0.000,-0.516
'[08:22:44.470 24/01/1995]',-0.095,-0.030,0.000,-0.516
'[08:22:44.472 24/01/1995]',-0.095,-0.030,0.072,-0.516
'[08:22:44.474 24/01/1995]',-0.095,0.003,0.072,-0.516
'[08:22:44.476 24/01/1995]',-0.062,0.003,0.072,-0.516
'[08:22:44.478 24/01/1995]',-0.062,0.003,0.072,-0.516
'[08:22:44.480 24/01/1995]',-0.062,0.003,0.216,-0.516
'[08:22:44.482 24/01/1995]',-0.062,0.003,0.216,-0.516
'[08:22:44.484 24/01/1995]',-0.062,0.003,0.216,-0.516
'[08:22:44.486 24/01/1995]',-0.095,0.003,0.216,-0.516
'[08:22:44.488 24/01/1995]',-0.095,0.003,0.271,-0.516
'[08:22:44.490 24/01/1995]',-0.095,0.003,0.271,-0.516
'[08:22:44.492 24/01/1995]',-0.095,0.003,0.271,-0.516
'[08:22:44.494 24/01/1995]',-0.095,0.003,0.271,-0.516
'[08:22:44.496 24/01/1995]',-0.095,0.003,0.325,-0.516
'[08:22:44.498 24/01/1995]',-0.095,0.003,0.325,-0.516
'[08:22:44.500 24/01/1995]',-0.095,0.003,0.325,-0.516
'[08:22:44.502 24/01/1995]',-0.095,0.003,0.325,-0.516
'[08:22:44.504 24/01/1995]',-0.095,0.003,0.361,-0.516
'[08:22:44.506 24/01/1995]',-0.095,0.003,0.361,-0.516
'[08:22:44.508 24/01/1995]',-0.062,0.003,0.361,-0.516
'[08:22:44.510 24/01/1995]',-0.062,0.003,0.361,-0.516
'[08:22:44.512 24/01/1995]',-0.095,0.003,0.385,-0.516
'[08:22:44.514 24/01/1995]',-0.095,0.003,0.385,-0.516
'[08:22:44.516 24/01/1995]',-0.128,0.003,0.385,-0.516
'[08:22:44.518 24/01/1995]',-0.095,0.003,0.385,-0.516
'[08:22:44.520 24/01/1995]',-0.095,0.003,0.415,-0.516
'[08:22:44.522 24/01/1995]',-0.095,0.003,0.415,-0.516
'[08:22:44.524 24/01/1995]',-0.062,0.003,0.415,-0.516
'[08:22:44.526 24/01/1995]',-0.062,0.003,0.415,-0.516
'[08:22:44.528 24/01/1995]',-0.062,0.003,0.427,-0.516
'[08:22:44.530 24/01/1995]',-0.062,0.003,0.427,-0.516
'[08:22:44.532 24/01/1995]',-0.030,-0.030,0.427,-0.516
'[08:22:44.534 24/01/1995]',-0.030,-0.030,0.427,-0.516
'[08:22:44.536 24/01/1995]',-0.062,0.003,0.439,-0.516
'[08:22:44.538 24/01/1995]',-0.062,0.003,0.439,-0.516
'[08:22:44.540 24/01/1995]',-0.062,0.003,0.439,-0.516
'[08:22:44.542 24/01/1995]',-0.062,0.003,0.439,-0.516
'[08:22:44.544 24/01/1995]',-0.062,0.003,0.439,-0.516
'[08:22:44.546 24/01/1995]',-0.030,0.003,0.439,-0.516
'[08:22:44.548 24/01/1995]',-0.030,0.003,0.439,-0.516
'[08:22:44.550 24/01/1995]',-0.030,0.003,0.439,-0.516
'[08:22:44.552 24/01/1995]',-0.030,0.003,0.439,-0.516
'[08:22:44.554 24/01/1995]',-0.030,0.003,0.439,-0.516
'[08:22:44.556 24/01/1995]',-0.062,0.003,0.439,-0.516
'[08:22:44.558 24/01/1995]',-0.030,0.003,0.439,-0.516
'[08:22:44.560 24/01/1995]',-0.030,0.003,0.433,-0.516
'[08:22:44.562 24/01/1995]',-0.030,0.003,0.433,-0.516
'[08:22:44.564 24/01/1995]',0.003,0.003,0.433,-0.516
'[08:22:44.566 24/01/1995]',0.003,0.003,0.433,-0.516
'[08:22:44.568 24/01/1995]',0.003,0.003,0.415,-0.516
'[08:22:44.570 24/01/1995]',0.003,0.003,0.415,-0.516
'[08:22:44.572 24/01/1995]',0.003,0.003,0.415,-0.516
'[08:22:44.574 24/01/1995]',0.003,0.003,0.415,-0.516
'[08:22:44.576 24/01/1995]',0.003,0.003,0.403,-0.516
'[08:22:44.578 24/01/1995]',0.003,0.035,0.403,-0.516
'[08:22:44.580 24/01/1995]',0.003,0.035,0.403,-0.516
'[08:22:44.582 24/01/1995]',0.034,0.035,0.403,-0.516
'[08:22:44.584 24/01/1995]',0.003,0.035,0.379,-0.516
'[08:22:44.586 24/01/1995]',0.034,0.035,0.379,-0.516
'[08:22:44.588 24/01/1995]',0.034,0.068,0.379,-0.516
'[08:22:44.590 24/01/1995]',0.067,0.068,0.379,-0.516
'[08:22:44.592 24/01/1995]',0.099,0.068,0.343,-0.516
'[08:22:44.594 24/01/1995]',0.132,0.035,0.343,-0.516
'[08:22:44.596 24/01/1995]',0.165,0.035,0.343,-0.516
'[08:22:44.598 24/01/1995]',0.230,0.003,0.343,-0.516
'[08:22:44.600 24/01/1995]',0.361,-0.030,0.313,-0.516
'[08:22:44.602 24/01/1995]',0.458,-0.097,0.313,-0.516
'[08:22:44.604 24/01/1995]',0.588,-0.198,0.313,-0.516
'[08:22:44.606 24/01/1995]',0.653,-0.264,0.313,-0.516
'[08:22:44.608 24/01/1995]',0.653,-0.298,0.283,-0.516
'[08:22:44.610 24/01/1995]',0.588,-0.365,0.283,-0.516
'[08:22:44.612 24/01/1995]',0.458,-0.365,0.283,-0.516
'[08:22:44.614 24/01/1995]',0.328,-0.398,0.283,-0.516
'[08:22:44.616 24/01/1995]',0.197,-0.432,0.229,-0.516
'[08:22:44.618 24/01/1995]',0.132,-0.398,0.229,-0.516
'[08:22:44.620 24/01/1995]',0.067,-0.365,0.229,-0.516
'[08:22:44.622 24/01/1995]',0.003,-0.331,0.229,-0.516
'[08:22:44.624 24/01/1995]',-0.030,-0.298,0.193,-0.516
'[08:22:44.626 24/01/1995]',-0.095,-0.231,0.193,-0.516
'[08:22:44.628 24/01/1995]',-0.160,-0.164,0.193,-0.516
'[08:22:44.630 24/01/1995]',-0.226,-0.131,0.193,-0.516
'[08:22:44.632 24/01/1995]',-0.226,-0.064,0.144,-0.516
'[08:22:44.634 24/01/1995]',-0.226,-0.064,0.144,-0.516
'[08:22:44.636 24/01/1995]',-0.193,-0.030,0.144,-0.516
'[08:22:44.638 24/01/1995]',-0.160,-0.030,0.144,-0.516
'[08:22:44.640 24/01/1995]',-0.160,0.003,0.102,-0.516
'[08:22:44.642 24/01/1995]',-0.128,0.003,0.102,-0.516
'[08:22:44.644 24/01/1995]',-0.128,0.003,0.102,-0.516
'[08:22:44.646 24/01/1995]',-0.128,0.003,0.102,-0.516
'[08:22:44.648 24/01/1995]',-0.095,0.003,0.067,-0.516
'[08:22:44.650 24/01/1995]',-0.095,0.003,0.067,-0.516
'[08:22:44.652 24/01/1995]',-0.095,0.003,0.067,-0.516
'[08:22:44.654 24/01/1995]',-0.095,0.003,0.067,-0.516
'[08:22:44.656 24/01/1995]',-0.128,0.003,0.030,-0.516
'[08:22:44.658 24/01/1995]',-0.095,0.003,0.030,-0.516
'[08:22:44.660 24/01/1995]',-0.128,0.003,0.030,-0.516
'[08:22:44.662 24/01/1995]',-0.160,0.035,0.030,-0.516
'[08:22:44.664 24/01/1995]',-0.160,0.035,-0.012,-0.516
'[08:22:44.666 24/01/1995]',-0.160,0.035,-0.012,-0.516
'[08:22:44.668 24/01/1995]',-0.160,0.035,-0.012,-0.516
'[08:22:44.670 24/01/1995]',-0.160,0.035,-0.012,-0.516
'[08:22:44.672 24/01/1995]',-0.160,0.035,-0.030,-0.516
'[08:22:44.674 24/01/1995]',-0.160,0.035,-0.030,-0.516
'[08:22:44.676 24/01/1995]',-0.160,0.035,-0.030,-0.516
'[08:22:44.678 24/01/1995]',-0.160,0.035,-0.030,-0.516
'[08:22:44.680 24/01/1995]',-0.160,0.035,-0.054,-0.516
'[08:22:44.682 24/01/1995]',-0.160,0.035,-0.054,-0.516
'[08:22:44.684 24/01/1995]',-0.160,0.035,-0.054,-0.516
'[08:22:44.686 24/01/1995]',-0.128,0.035,-0.054,-0.516
'[08:22:44.688 24/01/1995]',-0.128,0.003,-0.072,-0.516
'[08:22:44.690 24/01/1995]',-0.128,0.003,-0.072,-0.516
'[08:22:44.692 24/01/1995]',-0.128,0.003,-0.072,-0.516
'[08:22:44.694 24/01/1995]',-0.128,0.003,-0.072,-0.516
'[08:22:44.696 24/01/1995]',-0.160,0.035,-0.090,-0.516
'[08:22:44.698 24/01/1995]',-0.160,0.035,-0.090,-0.516
'[08:22:44.700 24/01/1995]',-0.160,0.035,-0.090,-0.516
'[08:22:44.702 24/01/1995]',-0.160,0.035,-0.090,-0.516
'[08:22:44.704 24/01/1995]',-0.128,0.035,-0.102,-0.516
'[08:22:44.706 24/01/1995]',-0.128,0.035,-0.102,-0.516
'[08:22:44.708 24/01/1995]',-0.128,0.035,-0.102,-0.516
'[08:22:44.710 24/01/1995]',-0.128,0.035,-0.102,-0.516
'[08:22:44.712 24/01/1995]',-0.128,0.035,-0.120,-0.516
'[08:22:44.714 24/01/1995]',-0.128,0.035,-0.120,-0.516
'[08:22:44.716 24/01/1995]',-0.095,0.035,-0.120,-0.516
'[08:22:44.718 24/01/1995]',-0.095,0.035,-0.120,-0.516
'[08:22:44.720 24/01/1995]',-0.095,0.035,-0.133,-0.516
'[08:22:44.722 24/01/1995]',-0.095,0.035,-0.133,-0.516
'[08:22:44.724 24/01/1995]',-0.095,0.035,-0.133,-0.516
'[08:22:44.726 24/01/1995]',-0.095,0.035,-0.133,-0.516
'[08:22:44.728 24/01/1995]',-0.128,0.035,-0.150,-0.516
'[08:22:44.730 24/01/1995]',-0.128,0.035,-0.150,-0.516
'[08:22:44.732 24/01/1995]',-0.095,0.035,-0.150,-0.516
'[08:22:44.734 24/01/1995]',-0.095,0.035,-0.150,-0.516
'[08:22:44.736 24/01/1995]',-0.095,0.035,-0.163,-0.516
'[08:22:44.738 24/01/1995]',-0.062,0.035,-0.163,-0.516
'[08:22:44.740 24/01/1995]',-0.062,0.035,-0.163,-0.516
'[08:22:44.742 24/01/1995]',-0.030,0.035,-0.163,-0.516
'[08:22:44.744 24/01/1995]',-0.030,0.035,-0.180,-0.516
'[08:22:44.746 24/01/1995]',-0.030,0.035,-0.180,-0.516
'[08:22:44.748 24/01/1995]',-0.030,0.035,-0.180,-0.516
'[08:22:44.750 24/01/1995]',-0.030,0.035,-0.180,-0.516
'[08:22:44.752 24/01/1995]',0.003,0.035,-0.204,-0.516
'[08:22:44.754 24/01/1995]',0.003,0.035,-0.204,-0.516
'[08:22:44.756 24/01/1995]',0.003,0.035,-0.204,-0.516
'[08:22:44.758 24/01/1995]',0.003,0.035,-0.204,-0.516
'[08:22:44.760 24/01/1995]',0.003,0.035,-0.229,-0.516
'[08:22:44.762 24/01/1995]',0.003,0.003,-0.229,-0.516
'[08:22:44.764 24/01/1995]',0.003,0.003,-0.229,-0.516
'[08:22:44.766 24/01/1995]',0.034,0.003,-0.229,-0.516
'[08:22:44.768 24/01/1995]',0.034,0.003,-0.246,-0.516
'[08:22:44.770 24/01/1995]',0.067,0.003,-0.246,-0.516
'[08:22:44.772 24/01/1995]',0.067,0.003,-0.246,-0.516
'[08:22:44.774 24/01/1995]',0.067,0.003,-0.246,-0.516
'[08:22:44.776 24/01/1995]',0.099,0.003,-0.259,-0.516
'[08:22:44.778 24/01/1995]',0.099,0.003,-0.259,-0.516
'[08:22:44.780 24/01/1995]',0.099,0.003,-0.259,-0.516
'[08:22:44.782 24/01/1995]',0.099,0.003,-0.259,-0.516
'[08:22:44.784 24/01/1995]',0.132,0.003,-0.265,-0.516
'[08:22:44.786 24/01/1995]',0.132,0.003,-0.265,-0.516
'[08:22:44.788 24/01/1995]',0.132,-0.030,-0.265,-0.516
'[08:22:44.790 24/01/1995]',0.132,-0.030,-0.265,-0.516
'[08:22:44.792 24/01/1995]',0.165,-0.030,-0.265,-0.516
'[08:22:44.794 24/01/1995]',0.165,-0.030,-0.265,-0.516
'[08:22:44.796 24/01/1995]',0.165,-0.030,-0.265,-0.516
'[08:22:44.798 24/01/1995]',0.132,-0.030,-0.265,-0.516
'[08:22:44.800 24/01/1995]',0.132,-0.030,-0.265,-0.516
'[08:22:44.802 24/01/1995]',0.132,0.003,-0.265,-0.516
'[08:22:44.804 24/01/1995]',0.132,-0.030,-0.265,-0.516
'[08:22:44.806 24/01/1995]',0.132,-0.030,-0.265,-0.516
'[08:22:44.808 24/01/1995]',0.132,-0.030,-0.259,-0.516
'[08:22:44.810 24/01/1995]',0.132,-0.030,-0.259,-0.516
