'Time and date','II','V','ABP','PLETH','RESP'
'[07:46:52.630 05/06/1995]',-0.176,0.093,91.687,-0.059,0.740
'[07:46:52.632 05/06/1995]',-0.176,0.093,91.384,-0.067,0.764
'[07:46:52.634 05/06/1995]',-0.176,0.093,91.384,-0.067,0.764
'[07:46:52.636 05/06/1995]',-0.140,0.093,91.384,-0.067,0.764
'[07:46:52.638 05/06/1995]',-0.140,0.093,91.384,-0.067,0.764
'[07:46:52.640 05/06/1995]',-0.140,0.123,91.080,-0.080,0.787
'[07:46:52.642 05/06/1995]',-0.140,0.123,91.080,-0.080,0.787
'[07:46:52.644 05/06/1995]',-0.140,0.123,91.080,-0.080,0.787
'[07:46:52.646 05/06/1995]',-0.140,0.093,91.080,-0.080,0.787
'[07:46:52.648 05/06/1995]',-0.140,0.123,90.548,-0.088,0.807
'[07:46:52.650 05/06/1995]',-0.140,0.123,90.548,-0.088,0.807
'[07:46:52.652 05/06/1995]',-0.140,0.123,90.548,-0.088,0.807
'[07:46:52.654 05/06/1995]',-0.140,0.123,90.548,-0.088,0.807
'[07:46:52.656 05/06/1995]',-0.140,0.123,89.864,-0.092,0.826
'[07:46:52.658 05/06/1995]',-0.104,0.123,89.864,-0.092,0.826
'[07:46:52.660 05/06/1995]',-0.104,0.123,89.864,-0.092,0.826
'[07:46:52.662 05/06/1995]',-0.104,0.123,89.864,-0.092,0.826
'[07:46:52.664 05/06/1995]',-0.104,0.154,89.105,-0.096,0.843
'[07:46:52.666 05/06/1995]',-0.104,0.154,89.105,-0.096,0.843
'[07:46:52.668 05/06/1995]',-0.104,0.154,89.105,-0.096,0.843
'[07:46:52.670 05/06/1995]',-0.068,0.154,89.105,-0.096,0.843
'[07:46:52.672 05/06/1995]',-0.068,0.154,88.345,-0.096,0.857
'[07:46:52.674 05/06/1995]',-0.033,0.154,88.345,-0.096,0.857
'[07:46:52.676 05/06/1995]',-0.033,0.154,88.345,-0.096,0.857
'[07:46:52.678 05/06/1995]',-0.033,0.154,88.345,-0.096,0.857
'[07:46:52.680 05/06/1995]',-0.033,0.154,87.585,-0.096,0.870
'[07:46:52.682 05/06/1995]',-0.033,0.154,87.585,-0.096,0.870
'[07:46:52.684 05/06/1995]',-0.033,0.154,87.585,-0.096,0.870
'[07:46:52.686 05/06/1995]',-0.033,0.154,87.585,-0.096,0.870
'[07:46:52.688 05/06/1995]',0.003,0.184,86.902,-0.096,0.881
'[07:46:52.690 05/06/1995]',0.003,0.184,86.902,-0.096,0.881
'[07:46:52.692 05/06/1995]',0.037,0.184,86.902,-0.096,0.881
'[07:46:52.694 05/06/1995]',0.037,0.214,86.902,-0.096,0.881
'[07:46:52.696 05/06/1995]',0.073,0.214,86.446,-0.092,0.892
'[07:46:52.698 05/06/1995]',0.073,0.214,86.446,-0.092,0.892
'[07:46:52.700 05/06/1995]',0.073,0.214,86.446,-0.092,0.892
'[07:46:52.702 05/06/1995]',0.073,0.214,86.446,-0.092,0.892
'[07:46:52.704 05/06/1995]',0.073,0.214,86.598,-0.084,0.901
'[07:46:52.706 05/06/1995]',0.109,0.214,86.598,-0.084,0.901
'[07:46:52.708 05/06/1995]',0.109,0.214,86.598,-0.084,0.901
'[07:46:52.710 05/06/1995]',0.109,0.214,86.598,-0.084,0.901
'[07:46:52.712 05/06/1995]',0.109,0.214,87.889,-0.075,0.910
'[07:46:52.714 05/06/1995]',0.109,0.184,87.889,-0.075,0.910
'[07:46:52.716 05/06/1995]',0.109,0.214,87.889,-0.075,0.910
'[07:46:52.718 05/06/1995]',0.109,0.184,87.889,-0.075,0.910
'[07:46:52.720 05/06/1995]',0.109,0.184,91.156,-0.071,0.916
'[07:46:52.722 05/06/1995]',0.145,0.214,91.156,-0.071,0.916
'[07:46:52.724 05/06/1995]',0.145,0.184,91.156,-0.071,0.916
'[07:46:52.726 05/06/1995]',0.109,0.184,91.156,-0.071,0.916
'[07:46:52.728 05/06/1995]',0.109,0.184,96.929,-0.063,0.920
'[07:46:52.730 05/06/1995]',0.109,0.154,96.929,-0.063,0.920
'[07:46:52.732 05/06/1995]',0.109,0.154,96.929,-0.063,0.920
'[07:46:52.734 05/06/1995]',0.109,0.154,96.929,-0.063,0.920
'[07:46:52.736 05/06/1995]',0.109,0.154,105.209,-0.046,0.920
'[07:46:52.738 05/06/1995]',0.109,0.154,105.209,-0.046,0.920
'[07:46:52.740 05/06/1995]',0.109,0.154,105.209,-0.046,0.920
'[07:46:52.742 05/06/1995]',0.073,0.123,105.209,-0.046,0.920
'[07:46:52.744 05/06/1995]',0.109,0.154,115.692,-0.025,0.919
'[07:46:52.746 05/06/1995]',0.109,0.123,115.692,-0.025,0.919
'[07:46:52.748 05/06/1995]',0.073,0.123,115.692,-0.025,0.919
'[07:46:52.750 05/06/1995]',0.073,0.123,115.692,-0.025,0.919
'[07:46:52.752 05/06/1995]',0.073,0.123,127.162,0.000,0.915
'[07:46:52.754 05/06/1995]',0.073,0.123,127.162,0.000,0.915
'[07:46:52.756 05/06/1995]',0.073,0.123,127.162,0.000,0.915
'[07:46:52.758 05/06/1995]',0.037,0.093,127.162,0.000,0.915
'[07:46:52.760 05/06/1995]',0.037,0.093,138.633,0.029,0.911
'[07:46:52.762 05/06/1995]',0.003,0.093,138.633,0.029,0.911
'[07:46:52.764 05/06/1995]',0.003,0.093,138.633,0.029,0.911
'[07:46:52.766 05/06/1995]',0.003,0.093,138.633,0.029,0.911
'[07:46:52.768 05/06/1995]',0.003,0.093,148.888,0.070,0.905
'[07:46:52.770 05/06/1995]',0.003,0.093,148.888,0.070,0.905
'[07:46:52.772 05/06/1995]',0.003,0.093,148.888,0.070,0.905
'[07:46:52.774 05/06/1995]',0.003,0.062,148.888,0.070,0.905
'[07:46:52.776 05/06/1995]',0.003,0.093,157.016,0.117,0.899
'[07:46:52.778 05/06/1995]',0.003,0.062,157.016,0.117,0.899
'[07:46:52.780 05/06/1995]',0.003,0.062,157.016,0.117,0.899
'[07:46:52.782 05/06/1995]',0.003,0.062,157.016,0.117,0.899
'[07:46:52.784 05/06/1995]',-0.033,0.032,162.713,0.171,0.892
'[07:46:52.786 05/06/1995]',-0.068,0.032,162.713,0.171,0.892
'[07:46:52.788 05/06/1995]',-0.068,0.032,162.713,0.171,0.892
'[07:46:52.790 05/06/1995]',-0.104,0.032,162.713,0.171,0.892
'[07:46:52.792 05/06/1995]',-0.104,0.032,165.979,0.221,0.886
'[07:46:52.794 05/06/1995]',-0.068,0.032,165.979,0.221,0.886
'[07:46:52.796 05/06/1995]',-0.068,0.032,165.979,0.221,0.886
'[07:46:52.798 05/06/1995]',-0.068,0.032,165.979,0.221,0.886
'[07:46:52.800 05/06/1995]',-0.068,0.032,167.195,0.287,0.880
'[07:46:52.802 05/06/1995]',-0.068,0.032,167.195,0.287,0.880
'[07:46:52.804 05/06/1995]',-0.104,0.032,167.195,0.287,0.880
'[07:46:52.806 05/06/1995]',-0.104,0.032,167.195,0.287,0.880
'[07:46:52.808 05/06/1995]',-0.104,0.003,166.739,0.350,0.875
'[07:46:52.810 05/06/1995]',-0.104,0.003,166.739,0.350,0.875
'[07:46:52.812 05/06/1995]',-0.104,0.003,166.739,0.350,0.875
'[07:46:52.814 05/06/1995]',-0.104,0.032,166.739,0.350,0.875
'[07:46:52.816 05/06/1995]',-0.068,0.032,165.220,0.417,0.870
'[07:46:52.818 05/06/1995]',-0.068,0.032,165.220,0.417,0.870
'[07:46:52.820 05/06/1995]',-0.104,0.032,165.220,0.417,0.870
'[07:46:52.822 05/06/1995]',-0.104,0.032,165.220,0.417,0.870
'[07:46:52.824 05/06/1995]',-0.104,0.003,162.789,0.475,0.865
'[07:46:52.826 05/06/1995]',-0.104,0.032,162.789,0.475,0.865
'[07:46:52.828 05/06/1995]',-0.068,0.032,162.789,0.475,0.865
'[07:46:52.830 05/06/1995]',-0.068,0.032,162.789,0.475,0.865
'[07:46:52.832 05/06/1995]',-0.068,0.032,159.826,0.529,0.861
'[07:46:52.834 05/06/1995]',-0.068,0.032,159.826,0.529,0.861
'[07:46:52.836 05/06/1995]',-0.068,0.032,159.826,0.529,0.861
'[07:46:52.838 05/06/1995]',-0.104,0.032,159.826,0.529,0.861
'[07:46:52.840 05/06/1995]',-0.068,0.032,156.408,0.580,0.856
'[07:46:52.842 05/06/1995]',-0.068,0.032,156.408,0.580,0.856
'[07:46:52.844 05/06/1995]',-0.068,0.032,156.408,0.580,0.856
'[07:46:52.846 05/06/1995]',-0.068,0.032,156.408,0.580,0.856
'[07:46:52.848 05/06/1995]',-0.068,0.032,152.686,0.613,0.854
'[07:46:52.850 05/06/1995]',-0.033,0.032,152.686,0.613,0.854
'[07:46:52.852 05/06/1995]',-0.033,0.032,152.686,0.613,0.854
'[07:46:52.854 05/06/1995]',-0.033,0.032,152.686,0.613,0.854
'[07:46:52.856 05/06/1995]',-0.033,0.032,148.812,0.642,0.856
'[07:46:52.858 05/06/1995]',-0.033,0.032,148.812,0.642,0.856
'[07:46:52.860 05/06/1995]',0.003,0.062,148.812,0.642,0.856
'[07:46:52.862 05/06/1995]',0.003,0.062,148.812,0.642,0.856
'[07:46:52.864 05/06/1995]',0.003,0.062,144.634,0.655,0.861
'[07:46:52.866 05/06/1995]',0.003,0.062,144.634,0.655,0.861
'[07:46:52.868 05/06/1995]',0.003,0.062,144.634,0.655,0.861
'[07:46:52.870 05/06/1995]',0.003,0.062,144.634,0.655,0.861
'[07:46:52.872 05/06/1995]',0.003,0.062,140.228,0.663,0.868
'[07:46:52.874 05/06/1995]',0.003,0.062,140.228,0.663,0.868
'[07:46:52.876 05/06/1995]',0.003,0.062,140.228,0.663,0.868
'[07:46:52.878 05/06/1995]',0.003,0.062,140.228,0.663,0.868
'[07:46:52.880 05/06/1995]',0.003,0.062,135.670,0.663,0.879
'[07:46:52.882 05/06/1995]',0.003,0.062,135.670,0.663,0.879
'[07:46:52.884 05/06/1995]',0.003,0.032,135.670,0.663,0.879
'[07:46:52.886 05/06/1995]',0.003,0.032,135.670,0.663,0.879
'[07:46:52.888 05/06/1995]',0.037,0.032,130.808,0.659,0.893
'[07:46:52.890 05/06/1995]',0.003,0.003,130.808,0.659,0.893
'[07:46:52.892 05/06/1995]',0.003,0.003,130.808,0.659,0.893
'[07:46:52.894 05/06/1995]',0.003,0.003,130.808,0.659,0.893
'[07:46:52.896 05/06/1995]',0.003,0.003,125.795,0.646,0.910
'[07:46:52.898 05/06/1995]',0.003,0.003,125.795,0.646,0.910
'[07:46:52.900 05/06/1995]',0.003,0.003,125.795,0.646,0.910
'[07:46:52.902 05/06/1995]',0.003,0.003,125.795,0.646,0.910
'[07:46:52.904 05/06/1995]',0.003,0.003,120.553,0.634,0.929
'[07:46:52.906 05/06/1995]',0.003,0.003,120.553,0.634,0.929
'[07:46:52.908 05/06/1995]',-0.033,0.003,120.553,0.634,0.929
'[07:46:52.910 05/06/1995]',-0.033,0.003,120.553,0.634,0.929
'[07:46:52.912 05/06/1995]',-0.033,0.003,115.464,0.617,0.950
'[07:46:52.914 05/06/1995]',-0.033,0.003,115.464,0.617,0.950
'[07:46:52.916 05/06/1995]',-0.033,0.003,115.464,0.617,0.950
'[07:46:52.918 05/06/1995]',-0.068,0.003,115.464,0.617,0.950
'[07:46:52.920 05/06/1995]',-0.068,0.003,110.754,0.592,0.970
'[07:46:52.922 05/06/1995]',-0.068,0.003,110.754,0.592,0.970
'[07:46:52.924 05/06/1995]',-0.068,0.003,110.754,0.592,0.970
'[07:46:52.926 05/06/1995]',-0.104,0.003,110.754,0.592,0.970
'[07:46:52.928 05/06/1995]',-0.104,0.003,106.424,0.563,0.990
'[07:46:52.930 05/06/1995]',-0.104,0.003,106.424,0.563,0.990
'[07:46:52.932 05/06/1995]',-0.104,0.003,106.424,0.563,0.990
'[07:46:52.934 05/06/1995]',-0.140,0.003,106.424,0.563,0.990
'[07:46:52.936 05/06/1995]',-0.140,0.003,102.778,0.534,1.010
'[07:46:52.938 05/06/1995]',-0.140,0.003,102.778,0.534,1.010
'[07:46:52.940 05/06/1995]',-0.140,0.003,102.778,0.534,1.010
'[07:46:52.942 05/06/1995]',-0.140,0.003,102.778,0.534,1.010
'[07:46:52.944 05/06/1995]',-0.104,0.003,99.739,0.508,1.024
'[07:46:52.946 05/06/1995]',-0.104,0.003,99.739,0.508,1.024
'[07:46:52.948 05/06/1995]',-0.140,0.003,99.739,0.508,1.024
'[07:46:52.950 05/06/1995]',-0.104,0.003,99.739,0.508,1.024
'[07:46:52.952 05/06/1995]',-0.104,0.003,97.309,0.467,1.024
'[07:46:52.954 05/06/1995]',-0.104,0.003,97.309,0.467,1.024
'[07:46:52.956 05/06/1995]',-0.104,0.003,97.309,0.467,1.024
'[07:46:52.958 05/06/1995]',-0.104,0.003,97.309,0.467,1.024
'[07:46:52.960 05/06/1995]',-0.104,0.003,95.486,0.438,1.024
'[07:46:52.962 05/06/1995]',-0.140,0.003,95.486,0.438,1.024
'[07:46:52.964 05/06/1995]',-0.176,0.003,95.486,0.438,1.024
'[07:46:52.966 05/06/1995]',-0.140,0.003,95.486,0.438,1.024
'[07:46:52.968 05/06/1995]',-0.140,0.003,94.194,0.392,1.024
'[07:46:52.970 05/06/1995]',-0.140,0.003,94.194,0.392,1.024
'[07:46:52.972 05/06/1995]',-0.140,0.003,94.194,0.392,1.024
'[07:46:52.974 05/06/1995]',-0.176,0.003,94.194,0.392,1.024
'[07:46:52.976 05/06/1995]',-0.176,0.003,93.359,0.350,1.024
'[07:46:52.978 05/06/1995]',-0.212,0.003,93.359,0.350,1.024
'[07:46:52.980 05/06/1995]',-0.212,0.032,93.359,0.350,1.024
'[07:46:52.982 05/06/1995]',-0.176,0.032,93.359,0.350,1.024
'[07:46:52.984 05/06/1995]',-0.104,0.062,92.903,0.312,1.024
'[07:46:52.986 05/06/1995]',-0.033,0.093,92.903,0.312,1.024
'[07:46:52.988 05/06/1995]',0.037,0.093,92.903,0.312,1.024
'[07:46:52.990 05/06/1995]',0.181,0.093,92.903,0.312,1.024
'[07:46:52.992 05/06/1995]',0.360,0.032,92.675,0.271,1.024
'[07:46:52.994 05/06/1995]',0.537,-0.058,92.675,0.271,1.024
'[07:46:52.996 05/06/1995]',0.788,-0.210,92.675,0.271,1.024
'[07:46:52.998 05/06/1995]',1.037,-0.423,92.675,0.271,1.024
'[07:46:53.000 05/06/1995]',1.252,-0.635,92.675,0.229,1.024
'[07:46:53.002 05/06/1995]',1.432,-0.817,92.675,0.229,1.024
'[07:46:53.004 05/06/1995]',1.503,-1.029,92.675,0.229,1.024
'[07:46:53.006 05/06/1995]',1.537,-1.151,92.675,0.229,1.024
'[07:46:53.008 05/06/1995]',1.360,-1.242,92.903,0.192,1.024
'[07:46:53.010 05/06/1995]',1.145,-1.302,92.903,0.192,1.024
'[07:46:53.012 05/06/1995]',0.896,-1.242,92.903,0.192,1.024
'[07:46:53.014 05/06/1995]',0.645,-1.151,92.903,0.192,1.024
'[07:46:53.016 05/06/1995]',0.432,-1.059,93.055,0.159,1.024
'[07:46:53.018 05/06/1995]',0.252,-0.938,93.055,0.159,1.024
'[07:46:53.020 05/06/1995]',0.145,-0.848,93.055,0.159,1.024
'[07:46:53.022 05/06/1995]',0.073,-0.757,93.055,0.159,1.024
'[07:46:53.024 05/06/1995]',0.003,-0.665,93.359,0.125,1.024
'[07:46:53.026 05/06/1995]',0.003,-0.544,93.359,0.125,1.024
'[07:46:53.028 05/06/1995]',-0.068,-0.452,93.359,0.125,1.024
'[07:46:53.030 05/06/1995]',-0.104,-0.332,93.359,0.125,1.024
'[07:46:53.032 05/06/1995]',-0.104,-0.241,93.586,0.096,1.024
'[07:46:53.034 05/06/1995]',-0.104,-0.149,93.586,0.096,1.024
'[07:46:53.036 05/06/1995]',-0.104,-0.089,93.586,0.096,1.024
'[07:46:53.038 05/06/1995]',-0.104,-0.028,93.586,0.096,1.024
'[07:46:53.040 05/06/1995]',-0.104,0.003,93.814,0.075,1.024
'[07:46:53.042 05/06/1995]',-0.104,0.003,93.814,0.075,1.024
'[07:46:53.044 05/06/1995]',-0.140,0.003,93.814,0.075,1.024
'[07:46:53.046 05/06/1995]',-0.176,0.003,93.814,0.075,1.024
'[07:46:53.048 05/06/1995]',-0.212,0.032,93.890,0.058,1.024
'[07:46:53.050 05/06/1995]',-0.212,0.032,93.890,0.058,1.024
'[07:46:53.052 05/06/1995]',-0.248,0.032,93.890,0.058,1.024
'[07:46:53.054 05/06/1995]',-0.212,0.062,93.890,0.058,1.024
'[07:46:53.056 05/06/1995]',-0.176,0.062,93.890,0.037,1.024
'[07:46:53.058 05/06/1995]',-0.212,0.062,93.890,0.037,1.024
'[07:46:53.060 05/06/1995]',-0.212,0.062,93.890,0.037,1.024
'[07:46:53.062 05/06/1995]',-0.212,0.093,93.890,0.037,1.024
'[07:46:53.064 05/06/1995]',-0.212,0.093,93.814,0.029,1.024
'[07:46:53.066 05/06/1995]',-0.212,0.093,93.814,0.029,1.024
'[07:46:53.068 05/06/1995]',-0.176,0.093,93.814,0.029,1.024
'[07:46:53.070 05/06/1995]',-0.212,0.093,93.814,0.029,1.024
'[07:46:53.072 05/06/1995]',-0.212,0.093,93.510,0.017,1.024
'[07:46:53.074 05/06/1995]',-0.212,0.093,93.510,0.017,1.024
'[07:46:53.076 05/06/1995]',-0.176,0.123,93.510,0.017,1.024
'[07:46:53.078 05/06/1995]',-0.176,0.123,93.510,0.017,1.024
'[07:46:53.080 05/06/1995]',-0.176,0.093,93.055,0.004,1.024
'[07:46:53.082 05/06/1995]',-0.176,0.093,93.055,0.004,1.024
'[07:46:53.084 05/06/1995]',-0.212,0.093,93.055,0.004,1.024
'[07:46:53.086 05/06/1995]',-0.212,0.093,93.055,0.004,1.024
'[07:46:53.088 05/06/1995]',-0.212,0.093,92.447,-0.004,1.024
'[07:46:53.090 05/06/1995]',-0.176,0.093,92.447,-0.004,1.024
'[07:46:53.092 05/06/1995]',-0.212,0.093,92.447,-0.004,1.024
'[07:46:53.094 05/06/1995]',-0.176,0.123,92.447,-0.004,1.024
'[07:46:53.096 05/06/1995]',-0.176,0.123,91.763,-0.013,1.024
'[07:46:53.098 05/06/1995]',-0.140,0.123,91.763,-0.013,1.024
'[07:46:53.100 05/06/1995]',-0.140,0.123,91.763,-0.013,1.024
'[07:46:53.102 05/06/1995]',-0.140,0.123,91.763,-0.013,1.024
'[07:46:53.104 05/06/1995]',-0.140,0.123,90.928,-0.017,1.024
'[07:46:53.106 05/06/1995]',-0.140,0.123,90.928,-0.017,1.024
'[07:46:53.108 05/06/1995]',-0.104,0.154,90.928,-0.017,1.024
'[07:46:53.110 05/06/1995]',-0.104,0.154,90.928,-0.017,1.024
'[07:46:53.112 05/06/1995]',-0.068,0.154,90.016,-0.025,1.024
'[07:46:53.114 05/06/1995]',-0.068,0.154,90.016,-0.025,1.024
'[07:46:53.116 05/06/1995]',-0.104,0.154,90.016,-0.025,1.024
'[07:46:53.118 05/06/1995]',-0.104,0.154,90.016,-0.025,1.024
'[07:46:53.120 05/06/1995]',-0.068,0.154,89.105,-0.042,1.024
'[07:46:53.122 05/06/1995]',-0.068,0.154,89.105,-0.042,1.024
'[07:46:53.124 05/06/1995]',-0.068,0.154,89.105,-0.042,1.024
'[07:46:53.126 05/06/1995]',-0.068,0.154,89.105,-0.042,1.024
'[07:46:53.128 05/06/1995]',-0.068,0.154,88.193,-0.046,1.024
'[07:46:53.130 05/06/1995]',-0.068,0.154,88.193,-0.046,1.024
'[07:46:53.132 05/06/1995]',-0.033,0.154,88.193,-0.046,1.024
'[07:46:53.134 05/06/1995]',-0.033,0.184,88.193,-0.046,1.024
'[07:46:53.136 05/06/1995]',0.003,0.184,87.433,-0.054,1.024
'[07:46:53.138 05/06/1995]',0.003,0.184,87.433,-0.054,1.024
'[07:46:53.140 05/06/1995]',0.003,0.184,87.433,-0.054,1.024
'[07:46:53.142 05/06/1995]',0.003,0.184,87.433,-0.054,1.024
'[07:46:53.144 05/06/1995]',0.037,0.214,86.902,-0.067,1.024
'[07:46:53.146 05/06/1995]',0.037,0.214,86.902,-0.067,1.024
'[07:46:53.148 05/06/1995]',0.037,0.214,86.902,-0.067,1.024
'[07:46:53.150 05/06/1995]',0.037,0.214,86.902,-0.067,1.024
'[07:46:53.152 05/06/1995]',0.037,0.214,86.902,-0.080,1.024
'[07:46:53.154 05/06/1995]',0.073,0.214,86.902,-0.080,1.024
'[07:46:53.156 05/06/1995]',0.073,0.214,86.902,-0.080,1.024
'[07:46:53.158 05/06/1995]',0.073,0.214,86.902,-0.080,1.024
'[07:46:53.160 05/06/1995]',0.109,0.214,87.889,-0.092,1.024
'[07:46:53.162 05/06/1995]',0.109,0.214,87.889,-0.092,1.024
'[07:46:53.164 05/06/1995]',0.109,0.214,87.889,-0.092,1.024
'[07:46:53.166 05/06/1995]',0.109,0.214,87.889,-0.092,1.024
'[07:46:53.168 05/06/1995]',0.109,0.214,90.776,-0.096,1.024
'[07:46:53.170 05/06/1995]',0.109,0.214,90.776,-0.096,1.024
'[07:46:53.172 05/06/1995]',0.109,0.214,90.776,-0.096,1.024
'[07:46:53.174 05/06/1995]',0.109,0.184,90.776,-0.096,1.024
'[07:46:53.176 05/06/1995]',0.073,0.184,95.941,-0.113,1.024
'[07:46:53.178 05/06/1995]',0.073,0.184,95.941,-0.113,1.024
'[07:46:53.180 05/06/1995]',0.109,0.184,95.941,-0.113,1.024
'[07:46:53.182 05/06/1995]',0.109,0.184,95.941,-0.113,1.024
'[07:46:53.184 05/06/1995]',0.073,0.154,103.538,-0.121,1.024
'[07:46:53.186 05/06/1995]',0.073,0.154,103.538,-0.121,1.024
'[07:46:53.188 05/06/1995]',0.073,0.154,103.538,-0.121,1.024
'[07:46:53.190 05/06/1995]',0.037,0.154,103.538,-0.121,1.024
'[07:46:53.192 05/06/1995]',0.073,0.154,113.337,-0.130,1.024
'[07:46:53.194 05/06/1995]',0.073,0.154,113.337,-0.130,1.024
'[07:46:53.196 05/06/1995]',0.073,0.154,113.337,-0.130,1.024
'[07:46:53.198 05/06/1995]',0.073,0.154,113.337,-0.130,1.024
'[07:46:53.200 05/06/1995]',0.037,0.154,124.427,-0.134,1.024
'[07:46:53.202 05/06/1995]',0.037,0.123,124.427,-0.134,1.024
'[07:46:53.204 05/06/1995]',0.037,0.123,124.427,-0.134,1.024
'[07:46:53.206 05/06/1995]',0.037,0.123,124.427,-0.134,1.024
'[07:46:53.208 05/06/1995]',0.037,0.123,135.442,-0.138,1.024
'[07:46:53.210 05/06/1995]',0.003,0.093,135.442,-0.138,1.024
'[07:46:53.212 05/06/1995]',0.003,0.093,135.442,-0.138,1.024
'[07:46:53.214 05/06/1995]',0.003,0.093,135.442,-0.138,1.024
'[07:46:53.216 05/06/1995]',0.003,0.093,145.469,-0.138,1.024
'[07:46:53.218 05/06/1995]',0.003,0.093,145.469,-0.138,1.024
'[07:46:53.220 05/06/1995]',0.003,0.093,145.469,-0.138,1.024
'[07:46:53.222 05/06/1995]',-0.033,0.093,145.469,-0.138,1.024
'[07:46:53.224 05/06/1995]',-0.033,0.062,153.597,-0.134,1.024
'[07:46:53.226 05/06/1995]',-0.068,0.062,153.597,-0.134,1.024
'[07:46:53.228 05/06/1995]',-0.068,0.062,153.597,-0.134,1.024
'[07:46:53.230 05/06/1995]',-0.068,0.062,153.597,-0.134,1.024
'[07:46:53.232 05/06/1995]',-0.068,0.062,159.370,-0.126,1.024
'[07:46:53.234 05/06/1995]',-0.068,0.062,159.370,-0.126,1.024
'[07:46:53.236 05/06/1995]',-0.068,0.062,159.370,-0.126,1.024
'[07:46:53.238 05/06/1995]',-0.068,0.032,159.370,-0.126,1.024
'[07:46:53.240 05/06/1995]',-0.068,0.032,162.713,-0.113,1.024
'[07:46:53.242 05/06/1995]',-0.104,0.032,162.713,-0.113,1.024
'[07:46:53.244 05/06/1995]',-0.104,0.032,162.713,-0.113,1.024
'[07:46:53.246 05/06/1995]',-0.104,0.032,162.713,-0.113,1.024
'[07:46:53.248 05/06/1995]',-0.068,0.032,164.004,-0.088,1.024
'[07:46:53.250 05/06/1995]',-0.104,0.032,164.004,-0.088,1.024
'[07:46:53.252 05/06/1995]',-0.104,0.032,164.004,-0.088,1.024
'[07:46:53.254 05/06/1995]',-0.104,0.032,164.004,-0.088,1.024
'[07:46:53.256 05/06/1995]',-0.104,0.032,163.624,-0.063,1.024
'[07:46:53.258 05/06/1995]',-0.104,0.032,163.624,-0.063,1.024
'[07:46:53.260 05/06/1995]',-0.104,0.032,163.624,-0.063,1.024
'[07:46:53.262 05/06/1995]',-0.068,0.032,163.624,-0.063,1.024
'[07:46:53.264 05/06/1995]',-0.068,0.032,162.029,-0.034,1.024
'[07:46:53.266 05/06/1995]',-0.068,0.032,162.029,-0.034,1.024
'[07:46:53.268 05/06/1995]',-0.068,0.032,162.029,-0.034,1.024
'[07:46:53.270 05/06/1995]',-0.033,0.032,162.029,-0.034,1.024
'[07:46:53.272 05/06/1995]',0.003,0.003,159.522,0.000,1.024
'[07:46:53.274 05/06/1995]',0.003,0.003,159.522,0.000,1.024
'[07:46:53.276 05/06/1995]',0.037,0.003,159.522,0.000,1.024
'[07:46:53.278 05/06/1995]',0.073,0.003,159.522,0.000,1.024
'[07:46:53.280 05/06/1995]',0.073,0.003,156.484,0.029,1.024
'[07:46:53.282 05/06/1995]',0.109,0.003,156.484,0.029,1.024
'[07:46:53.284 05/06/1995]',0.109,-0.028,156.484,0.029,1.024
'[07:46:53.286 05/06/1995]',0.109,-0.028,156.484,0.029,1.024
'[07:46:53.288 05/06/1995]',0.073,-0.028,152.914,0.058,1.024
'[07:46:53.290 05/06/1995]',0.037,-0.058,152.914,0.058,1.024
'[07:46:53.292 05/06/1995]',0.003,-0.058,152.914,0.058,1.024
'[07:46:53.294 05/06/1995]',-0.104,-0.058,152.914,0.058,1.024
'[07:46:53.296 05/06/1995]',-0.212,-0.028,149.115,0.083,1.024
'[07:46:53.298 05/06/1995]',-0.283,-0.028,149.115,0.083,1.024
'[07:46:53.300 05/06/1995]',-0.319,-0.028,149.115,0.083,1.024
'[07:46:53.302 05/06/1995]',-0.391,-0.028,149.115,0.083,1.024
'[07:46:53.304 05/06/1995]',-0.463,-0.028,145.013,0.108,1.024
'[07:46:53.306 05/06/1995]',-0.498,-0.028,145.013,0.108,1.024
'[07:46:53.308 05/06/1995]',-0.533,0.003,145.013,0.108,1.024
'[07:46:53.310 05/06/1995]',-0.604,0.003,145.013,0.108,1.024
'[07:46:53.312 05/06/1995]',-0.676,0.003,140.684,0.125,1.024
'[07:46:53.314 05/06/1995]',-0.676,-0.028,140.684,0.125,1.024
'[07:46:53.316 05/06/1995]',-0.676,-0.089,140.684,0.125,1.024
'[07:46:53.318 05/06/1995]',-0.676,-0.119,140.684,0.125,1.024
'[07:46:53.320 05/06/1995]',-0.676,-0.089,136.126,0.138,1.024
'[07:46:53.322 05/06/1995]',-0.640,-0.028,136.126,0.138,1.024
'[07:46:53.324 05/06/1995]',-0.604,0.003,136.126,0.138,1.024
'[07:46:53.326 05/06/1995]',-0.568,0.062,136.126,0.138,1.024
'[07:46:53.328 05/06/1995]',-0.533,0.154,131.264,0.150,1.003
'[07:46:53.330 05/06/1995]',-0.533,0.214,131.264,0.150,1.003
'[07:46:53.332 05/06/1995]',-0.533,0.306,131.264,0.150,1.003
'[07:46:53.334 05/06/1995]',-0.463,0.367,131.264,0.150,1.003
'[07:46:53.336 05/06/1995]',-0.391,0.427,126.251,0.154,0.970
'[07:46:53.338 05/06/1995]',-0.355,0.487,126.251,0.154,0.970
'[07:46:53.340 05/06/1995]',-0.355,0.578,126.251,0.154,0.970
'[07:46:53.342 05/06/1995]',-0.319,0.639,126.251,0.154,0.970
