'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[11:35:58.362 05/05/1995]',-0.270,-0.320,-0.331,180.015,-0.514,-
'[11:35:58.364 05/05/1995]',-0.268,-0.320,-0.331,180.015,-0.514,-
'[11:35:58.366 05/05/1995]',-0.266,-0.320,-0.331,180.015,-0.514,-
'[11:35:58.368 05/05/1995]',-0.263,-0.320,-0.331,180.015,-0.528,-
'[11:35:58.370 05/05/1995]',-0.260,-0.320,-0.331,180.015,-0.528,-
'[11:35:58.372 05/05/1995]',-0.260,-0.320,-0.298,180.015,-0.528,-
'[11:35:58.374 05/05/1995]',-0.259,-0.320,-0.298,180.015,-0.528,-
'[11:35:58.376 05/05/1995]',-0.258,-0.302,-0.298,180.015,-0.537,-
'[11:35:58.378 05/05/1995]',-0.256,-0.302,-0.298,180.015,-0.537,-
'[11:35:58.380 05/05/1995]',-0.255,-0.302,-0.298,180.015,-0.537,-
'[11:35:58.382 05/05/1995]',-0.253,-0.320,-0.298,180.015,-0.537,-
'[11:35:58.384 05/05/1995]',-0.251,-0.302,-0.298,180.015,-0.535,-
'[11:35:58.386 05/05/1995]',-0.249,-0.302,-0.298,180.015,-0.535,-
'[11:35:58.388 05/05/1995]',-0.246,-0.302,-0.298,180.015,-0.535,-
'[11:35:58.390 05/05/1995]',-0.243,-0.302,-0.298,180.015,-0.535,-
'[11:35:58.392 05/05/1995]',-0.241,-0.302,-0.298,180.165,-0.539,-
'[11:35:58.394 05/05/1995]',-0.239,-0.302,-0.298,180.165,-0.539,-
'[11:35:58.396 05/05/1995]',-0.236,-0.302,-0.298,180.165,-0.539,-
'[11:35:58.398 05/05/1995]',-0.233,-0.284,-0.298,180.165,-0.539,-
'[11:35:58.400 05/05/1995]',-0.231,-0.302,-0.298,178.212,-0.526,-
'[11:35:58.402 05/05/1995]',-0.229,-0.302,-0.298,178.212,-0.526,-
'[11:35:58.404 05/05/1995]',-0.229,-0.284,-0.298,178.212,-0.526,-
'[11:35:58.406 05/05/1995]',-0.229,-0.284,-0.298,178.212,-0.526,-
'[11:35:58.408 05/05/1995]',-0.228,-0.284,-0.264,162.810,-0.508,-
'[11:35:58.410 05/05/1995]',-0.228,-0.284,-0.264,162.810,-0.508,-
'[11:35:58.412 05/05/1995]',-0.226,-0.284,-0.264,162.810,-0.508,-
'[11:35:58.414 05/05/1995]',-0.223,-0.284,-0.264,162.810,-0.508,-
'[11:35:58.416 05/05/1995]',-0.221,-0.284,-0.264,121.412,-0.489,-
'[11:35:58.418 05/05/1995]',-0.219,-0.284,-0.264,121.412,-0.489,-
'[11:35:58.420 05/05/1995]',-0.218,-0.284,-0.264,121.412,-0.489,-
'[11:35:58.422 05/05/1995]',-0.216,-0.284,-0.264,121.412,-0.489,-
'[11:35:58.424 05/05/1995]',-0.210,-0.266,-0.264,64.237,-0.467,-
'[11:35:58.426 05/05/1995]',-0.204,-0.266,-0.264,64.237,-0.467,-
'[11:35:58.428 05/05/1995]',-0.186,-0.266,-0.264,64.237,-0.467,-
'[11:35:58.430 05/05/1995]',-0.168,-0.266,-0.264,64.237,-0.467,-
'[11:35:58.432 05/05/1995]',-0.142,-0.266,-0.264,20.511,-0.446,-
'[11:35:58.434 05/05/1995]',-0.117,-0.266,-0.264,20.511,-0.446,-
'[11:35:58.436 05/05/1995]',-0.086,-0.266,-0.264,20.511,-0.446,-
'[11:35:58.438 05/05/1995]',-0.056,-0.266,-0.264,20.511,-0.446,-
'[11:35:58.440 05/05/1995]',-0.031,0.002,0.003,2.855,-0.425,-
'[11:35:58.442 05/05/1995]',-0.007,0.002,0.003,2.855,-0.425,-
'[11:35:58.444 05/05/1995]',0.006,0.002,0.003,2.855,-0.425,-
'[11:35:58.446 05/05/1995]',0.019,0.002,0.003,2.855,-0.425,-
'[11:35:58.448 05/05/1995]',0.021,0.002,0.003,-0.075,-0.407,-
'[11:35:58.450 05/05/1995]',0.024,0.002,0.003,-0.075,-0.407,-
'[11:35:58.452 05/05/1995]',0.023,0.002,0.003,-0.075,-0.407,-
'[11:35:58.454 05/05/1995]',0.021,0.002,0.003,-0.075,-0.407,-
'[11:35:58.456 05/05/1995]',0.021,0.002,0.003,0.000,-0.394,-
'[11:35:58.458 05/05/1995]',0.020,0.002,0.003,0.000,-0.394,-
'[11:35:58.460 05/05/1995]',0.020,0.002,0.003,0.000,-0.394,-
'[11:35:58.462 05/05/1995]',0.020,0.002,0.003,0.000,-0.394,-
'[11:35:58.464 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.466 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.468 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.470 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.472 05/05/1995]',0.020,0.002,0.003,0.000,-0.372,-
'[11:35:58.474 05/05/1995]',0.020,0.002,0.003,0.000,-0.372,-
'[11:35:58.476 05/05/1995]',0.020,0.002,0.003,0.000,-0.372,-
'[11:35:58.478 05/05/1995]',0.020,0.002,0.003,0.000,-0.372,-
'[11:35:58.480 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.482 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.484 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.486 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.488 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.490 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.492 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.494 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.496 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.498 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.500 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.502 05/05/1995]',0.020,0.002,0.003,0.000,-0.366,-
'[11:35:58.504 05/05/1995]',0.020,0.002,0.003,0.000,-0.370,-
'[11:35:58.506 05/05/1995]',0.020,0.002,0.003,0.000,-0.370,-
'[11:35:58.508 05/05/1995]',0.020,0.002,0.003,0.000,-0.370,-
'[11:35:58.510 05/05/1995]',0.020,0.002,0.003,0.000,-0.370,-
'[11:35:58.512 05/05/1995]',0.020,0.002,0.003,0.000,-0.376,-
'[11:35:58.514 05/05/1995]',0.020,0.002,0.003,0.000,-0.376,-
'[11:35:58.516 05/05/1995]',0.020,0.002,0.003,0.000,-0.376,-
'[11:35:58.518 05/05/1995]',0.020,0.002,0.003,0.000,-0.376,-
'[11:35:58.520 05/05/1995]',0.020,0.002,0.003,0.000,-0.380,-
'[11:35:58.522 05/05/1995]',0.020,0.002,0.003,0.000,-0.380,-
'[11:35:58.524 05/05/1995]',0.020,0.002,0.003,0.000,-0.380,-
'[11:35:58.526 05/05/1995]',0.020,0.002,0.003,0.000,-0.380,-
'[11:35:58.528 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.530 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.532 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.534 05/05/1995]',0.020,0.002,0.003,0.000,-0.381,-
'[11:35:58.536 05/05/1995]',0.020,0.002,0.003,0.000,-0.373,-
'[11:35:58.538 05/05/1995]',0.020,0.002,0.003,0.000,-0.373,-
'[11:35:58.540 05/05/1995]',0.020,0.002,0.003,0.000,-0.373,-
'[11:35:58.542 05/05/1995]',0.020,0.002,0.003,0.000,-0.373,-
'[11:35:58.544 05/05/1995]',0.020,0.002,0.003,0.000,-0.360,-
'[11:35:58.546 05/05/1995]',0.020,0.002,0.003,0.000,-0.360,-
'[11:35:58.548 05/05/1995]',0.020,0.002,0.003,0.000,-0.360,-
'[11:35:58.550 05/05/1995]',0.020,0.002,0.003,0.000,-0.360,-
'[11:35:58.552 05/05/1995]',0.020,0.002,0.003,0.000,-0.331,-
'[11:35:58.554 05/05/1995]',0.020,0.002,0.003,0.000,-0.331,-
'[11:35:58.556 05/05/1995]',0.020,0.002,0.003,0.000,-0.331,-
'[11:35:58.558 05/05/1995]',0.020,0.002,0.003,0.000,-0.331,-
'[11:35:58.560 05/05/1995]',0.020,0.002,0.003,0.000,-0.286,-
'[11:35:58.562 05/05/1995]',0.020,0.002,0.003,0.000,-0.286,-
'[11:35:58.564 05/05/1995]',0.020,0.002,0.003,0.000,-0.286,-
'[11:35:58.566 05/05/1995]',0.020,0.002,0.003,0.000,-0.286,-
'[11:35:58.568 05/05/1995]',0.020,0.002,0.003,0.000,-0.227,-
'[11:35:58.570 05/05/1995]',0.020,0.002,0.003,0.000,-0.227,-
'[11:35:58.572 05/05/1995]',0.020,0.002,0.003,0.000,-0.227,-
'[11:35:58.574 05/05/1995]',0.020,0.002,0.003,0.000,-0.227,-
'[11:35:58.576 05/05/1995]',0.020,0.002,0.003,0.000,-0.151,-
'[11:35:58.578 05/05/1995]',0.020,0.002,0.003,0.000,-0.151,-
'[11:35:58.580 05/05/1995]',0.020,0.002,0.003,0.000,-0.151,-
'[11:35:58.582 05/05/1995]',0.020,0.002,0.003,0.000,-0.151,-
'[11:35:58.584 05/05/1995]',0.020,0.002,0.003,0.000,-0.063,-
'[11:35:58.586 05/05/1995]',0.020,0.002,0.003,0.000,-0.063,-
'[11:35:58.588 05/05/1995]',0.020,0.002,0.003,0.000,-0.063,-
'[11:35:58.590 05/05/1995]',0.020,0.002,0.003,0.000,-0.063,-
'[11:35:58.592 05/05/1995]',0.020,0.002,0.003,0.000,0.031,-
'[11:35:58.594 05/05/1995]',0.020,0.002,0.003,0.000,0.031,-
'[11:35:58.596 05/05/1995]',0.020,0.002,0.003,0.000,0.031,-
'[11:35:58.598 05/05/1995]',0.020,0.002,0.003,0.000,0.031,-
'[11:35:58.600 05/05/1995]',0.020,0.002,0.003,0.000,0.128,-
'[11:35:58.602 05/05/1995]',0.020,0.002,0.003,0.000,0.128,-
'[11:35:58.604 05/05/1995]',0.020,0.002,0.003,0.000,0.128,-
'[11:35:58.606 05/05/1995]',0.020,0.002,0.003,0.000,0.128,-
'[11:35:58.608 05/05/1995]',0.020,0.002,0.003,0.000,0.221,-
'[11:35:58.610 05/05/1995]',0.020,0.002,0.003,0.000,0.221,-
'[11:35:58.612 05/05/1995]',0.020,0.002,0.003,0.000,0.221,-
'[11:35:58.614 05/05/1995]',0.020,0.002,0.003,0.000,0.221,-
'[11:35:58.616 05/05/1995]',0.020,0.002,0.003,0.000,0.303,-
'[11:35:58.618 05/05/1995]',0.020,0.002,0.003,0.000,0.303,-
'[11:35:58.620 05/05/1995]',0.020,0.002,0.003,0.000,0.303,-
'[11:35:58.622 05/05/1995]',0.020,0.002,0.003,0.000,0.303,-
'[11:35:58.624 05/05/1995]',0.020,0.002,0.003,1.653,0.373,-
'[11:35:58.626 05/05/1995]',0.020,0.002,0.003,1.653,0.373,-
'[11:35:58.628 05/05/1995]',0.020,0.002,0.003,1.653,0.373,-
'[11:35:58.630 05/05/1995]',0.020,0.002,0.003,1.653,0.373,-
'[11:35:58.632 05/05/1995]',0.020,0.002,0.003,12.171,0.426,-
'[11:35:58.634 05/05/1995]',0.020,0.002,0.003,12.171,0.426,-
'[11:35:58.636 05/05/1995]',0.020,0.002,0.003,12.171,0.426,-
'[11:35:58.638 05/05/1995]',0.020,0.002,0.003,12.171,0.426,-
'[11:35:58.640 05/05/1995]',0.020,0.002,0.003,37.941,0.461,-
'[11:35:58.642 05/05/1995]',0.020,0.002,0.003,37.941,0.461,-
'[11:35:58.644 05/05/1995]',0.020,0.002,0.003,37.941,0.461,-
'[11:35:58.646 05/05/1995]',0.020,0.002,0.003,37.941,0.461,-
'[11:35:58.648 05/05/1995]',0.020,0.002,0.003,71.525,0.477,-0.430
'[11:35:58.650 05/05/1995]',0.020,0.002,0.003,71.525,0.477,-0.430
'[11:35:58.652 05/05/1995]',0.020,0.002,0.003,71.525,0.477,-0.430
'[11:35:58.654 05/05/1995]',0.020,0.002,0.003,71.525,0.477,-0.430
'[11:35:58.656 05/05/1995]',0.020,0.002,0.003,94.891,0.475,-0.358
'[11:35:58.658 05/05/1995]',0.020,0.002,0.003,94.891,0.475,-0.358
'[11:35:58.660 05/05/1995]',0.020,0.002,0.003,94.891,0.475,-0.358
'[11:35:58.662 05/05/1995]',0.020,0.002,0.003,94.891,0.475,-0.358
'[11:35:58.664 05/05/1995]',0.020,0.002,0.003,101.803,0.460,-0.277
'[11:35:58.666 05/05/1995]',0.020,0.002,0.003,101.803,0.460,-0.277
'[11:35:58.668 05/05/1995]',0.020,0.002,0.003,101.803,0.460,-0.277
'[11:35:58.670 05/05/1995]',0.020,0.002,0.003,101.803,0.460,-0.277
'[11:35:58.672 05/05/1995]',0.020,0.002,0.003,99.925,0.432,-0.195
'[11:35:58.674 05/05/1995]',0.020,0.002,0.003,99.925,0.432,-0.195
'[11:35:58.676 05/05/1995]',0.020,0.002,0.003,99.925,0.432,-0.195
'[11:35:58.678 05/05/1995]',0.020,0.002,0.003,99.925,0.432,-0.195
'[11:35:58.680 05/05/1995]',0.020,0.002,0.003,97.145,0.392,-0.123
'[11:35:58.682 05/05/1995]',0.020,0.002,0.003,97.145,0.392,-0.123
'[11:35:58.684 05/05/1995]',0.020,0.002,0.003,97.145,0.392,-0.123
'[11:35:58.686 05/05/1995]',0.020,0.002,0.003,97.145,0.392,-0.123
'[11:35:58.688 05/05/1995]',0.020,0.002,0.003,95.116,0.342,-0.041
'[11:35:58.690 05/05/1995]',0.020,0.002,0.003,95.116,0.342,-0.041
'[11:35:58.692 05/05/1995]',0.020,0.002,0.003,95.116,0.342,-0.041
'[11:35:58.694 05/05/1995]',0.020,0.002,0.003,95.116,0.342,-0.041
'[11:35:58.696 05/05/1995]',0.020,0.002,0.003,93.989,0.285,0.041
'[11:35:58.698 05/05/1995]',0.020,0.002,0.003,93.989,0.285,0.041
'[11:35:58.700 05/05/1995]',0.020,0.002,0.003,93.989,0.285,0.041
'[11:35:58.702 05/05/1995]',0.020,0.002,0.003,93.989,0.285,0.041
'[11:35:58.704 05/05/1995]',0.020,0.002,0.003,93.388,0.221,0.122
'[11:35:58.706 05/05/1995]',0.020,0.002,0.003,93.388,0.221,0.122
'[11:35:58.708 05/05/1995]',0.020,0.002,0.003,93.388,0.221,0.122
'[11:35:58.710 05/05/1995]',0.020,0.002,0.003,93.388,0.221,0.122
'[11:35:58.712 05/05/1995]',0.020,0.002,0.003,93.238,0.150,0.194
'[11:35:58.714 05/05/1995]',0.020,0.002,0.003,93.238,0.150,0.194
'[11:35:58.716 05/05/1995]',0.020,0.002,0.003,93.238,0.150,0.194
'[11:35:58.718 05/05/1995]',0.020,0.002,0.003,93.238,0.150,0.194
'[11:35:58.720 05/05/1995]',0.020,0.002,0.003,93.464,0.079,0.276
'[11:35:58.722 05/05/1995]',0.020,0.002,0.003,93.464,0.079,0.276
'[11:35:58.724 05/05/1995]',0.020,0.002,0.003,93.464,0.079,0.276
'[11:35:58.726 05/05/1995]',0.020,0.002,0.003,93.464,0.079,0.276
'[11:35:58.728 05/05/1995]',0.020,0.002,0.003,93.764,0.003,0.358
'[11:35:58.730 05/05/1995]',0.020,0.002,0.003,93.764,0.003,0.358
'[11:35:58.732 05/05/1995]',0.020,0.002,0.003,93.764,0.003,0.358
'[11:35:58.734 05/05/1995]',0.020,0.002,0.003,93.764,0.003,0.358
'[11:35:58.736 05/05/1995]',0.020,0.002,0.003,94.290,-0.074,0.429
'[11:35:58.738 05/05/1995]',0.020,0.002,0.003,94.290,-0.074,0.429
'[11:35:58.740 05/05/1995]',0.020,0.002,0.003,94.290,-0.074,0.429
'[11:35:58.742 05/05/1995]',0.020,0.002,0.003,94.290,-0.074,0.429
'[11:35:58.744 05/05/1995]',0.020,0.002,0.003,94.741,-0.148,0.511
'[11:35:58.746 05/05/1995]',0.020,0.002,0.003,94.741,-0.148,0.511
'[11:35:58.748 05/05/1995]',0.020,0.002,0.003,94.741,-0.148,0.511
'[11:35:58.750 05/05/1995]',0.020,0.002,0.003,94.741,-0.148,0.511
'[11:35:58.752 05/05/1995]',0.020,0.002,0.003,95.267,-0.220,0.429
'[11:35:58.754 05/05/1995]',0.020,0.002,0.003,95.267,-0.220,0.429
'[11:35:58.756 05/05/1995]',0.020,0.002,0.003,95.267,-0.220,0.429
'[11:35:58.758 05/05/1995]',0.020,0.002,0.003,95.267,-0.220,0.429
'[11:35:58.760 05/05/1995]',0.020,0.002,0.003,95.718,-0.287,0.358
'[11:35:58.762 05/05/1995]',0.020,0.002,0.003,95.718,-0.287,0.358
'[11:35:58.764 05/05/1995]',0.020,0.002,0.003,95.718,-0.287,0.358
'[11:35:58.766 05/05/1995]',0.020,0.002,0.003,95.718,-0.287,0.358
'[11:35:58.768 05/05/1995]',0.020,0.002,0.003,96.243,-0.346,0.276
'[11:35:58.770 05/05/1995]',0.020,0.002,0.003,96.243,-0.346,0.276
'[11:35:58.772 05/05/1995]',0.020,0.002,0.003,96.243,-0.346,0.276
'[11:35:58.774 05/05/1995]',0.020,0.002,0.003,96.243,-0.346,0.276
'[11:35:58.776 05/05/1995]',0.020,0.002,0.003,96.694,-0.400,0.194
'[11:35:58.778 05/05/1995]',0.020,0.002,0.003,96.694,-0.400,0.194
'[11:35:58.780 05/05/1995]',0.020,0.002,0.003,96.694,-0.400,0.194
'[11:35:58.782 05/05/1995]',0.020,0.002,0.003,96.694,-0.400,0.194
'[11:35:58.784 05/05/1995]',0.020,0.002,0.003,97.145,-0.446,0.122
'[11:35:58.786 05/05/1995]',0.020,0.002,0.003,97.145,-0.446,0.122
'[11:35:58.788 05/05/1995]',0.020,0.002,0.003,97.145,-0.446,0.122
'[11:35:58.790 05/05/1995]',0.020,0.002,0.003,97.145,-0.446,0.122
'[11:35:58.792 05/05/1995]',0.020,0.002,0.003,97.521,-0.480,0.041
'[11:35:58.794 05/05/1995]',0.020,0.002,0.003,97.521,-0.480,0.041
'[11:35:58.796 05/05/1995]',0.020,0.002,0.003,97.521,-0.480,0.041
'[11:35:58.798 05/05/1995]',0.020,0.002,0.003,97.521,-0.480,0.041
'[11:35:58.800 05/05/1995]',0.020,0.002,0.003,97.746,-0.505,-0.041
'[11:35:58.802 05/05/1995]',0.020,0.002,0.003,97.746,-0.505,-0.041
'[11:35:58.804 05/05/1995]',0.020,0.002,0.003,97.746,-0.505,-0.041
'[11:35:58.806 05/05/1995]',0.020,0.002,0.003,97.746,-0.505,-0.041
'[11:35:58.808 05/05/1995]',0.020,0.002,0.003,97.746,-0.520,-0.123
'[11:35:58.810 05/05/1995]',0.020,0.002,0.003,97.746,-0.520,-0.123
'[11:35:58.812 05/05/1995]',0.020,0.002,0.003,97.746,-0.520,-0.123
'[11:35:58.814 05/05/1995]',0.020,0.002,0.003,97.746,-0.520,-0.123
'[11:35:58.816 05/05/1995]',0.020,0.002,0.003,97.671,-0.526,-0.195
'[11:35:58.818 05/05/1995]',0.020,0.002,0.003,97.671,-0.526,-0.195
'[11:35:58.820 05/05/1995]',0.020,0.002,0.003,97.671,-0.526,-0.195
'[11:35:58.822 05/05/1995]',0.020,0.002,0.003,97.671,-0.526,-0.195
'[11:35:58.824 05/05/1995]',0.020,0.002,0.003,97.446,-0.523,-0.277
'[11:35:58.826 05/05/1995]',0.020,0.002,0.003,97.446,-0.523,-0.277
'[11:35:58.828 05/05/1995]',0.020,0.002,0.003,97.446,-0.523,-0.277
'[11:35:58.830 05/05/1995]',0.020,0.002,0.003,97.446,-0.523,-0.277
'[11:35:58.832 05/05/1995]',0.020,0.002,0.003,97.145,-0.515,-0.358
'[11:35:58.834 05/05/1995]',0.020,0.002,0.003,97.145,-0.515,-0.358
'[11:35:58.836 05/05/1995]',0.020,0.002,0.003,97.145,-0.515,-0.358
'[11:35:58.838 05/05/1995]',0.020,0.002,0.003,97.145,-0.515,-0.358
'[11:35:58.840 05/05/1995]',0.020,0.002,0.003,96.694,-0.501,-0.430
'[11:35:58.842 05/05/1995]',0.020,0.002,0.003,96.694,-0.501,-0.430
'[11:35:58.844 05/05/1995]',0.020,0.002,0.003,96.694,-0.501,-0.430
'[11:35:58.846 05/05/1995]',0.020,0.002,0.003,96.694,-0.501,-0.430
'[11:35:58.848 05/05/1995]',0.020,0.002,0.003,96.243,-0.481,-
'[11:35:58.850 05/05/1995]',0.020,0.002,0.003,96.243,-0.481,-
'[11:35:58.852 05/05/1995]',0.020,0.002,0.003,96.243,-0.481,-
'[11:35:58.854 05/05/1995]',0.020,0.002,0.003,96.243,-0.481,-
'[11:35:58.856 05/05/1995]',0.020,0.002,0.003,95.718,-0.458,-0.430
'[11:35:58.858 05/05/1995]',0.020,0.002,0.003,95.718,-0.458,-0.430
'[11:35:58.860 05/05/1995]',0.020,0.002,0.003,95.718,-0.458,-0.430
'[11:35:58.862 05/05/1995]',0.020,0.002,0.003,95.718,-0.458,-0.430
'[11:35:58.864 05/05/1995]',0.020,0.002,0.003,95.192,-0.434,-0.358
'[11:35:58.866 05/05/1995]',0.020,0.002,0.003,95.192,-0.434,-0.358
'[11:35:58.868 05/05/1995]',0.020,0.002,0.003,95.192,-0.434,-0.358
'[11:35:58.870 05/05/1995]',0.020,0.002,0.003,95.192,-0.434,-0.358
'[11:35:58.872 05/05/1995]',0.020,0.002,0.003,94.591,-0.409,-0.277
'[11:35:58.874 05/05/1995]',0.020,0.002,0.003,94.591,-0.409,-0.277
'[11:35:58.876 05/05/1995]',0.020,0.002,0.003,94.591,-0.409,-0.277
'[11:35:58.878 05/05/1995]',0.020,0.002,0.003,94.591,-0.409,-0.277
'[11:35:58.880 05/05/1995]',0.020,0.002,0.003,94.065,-0.388,-0.195
'[11:35:58.882 05/05/1995]',0.020,0.002,0.003,94.065,-0.388,-0.195
'[11:35:58.884 05/05/1995]',0.020,0.002,0.003,94.065,-0.388,-0.195
'[11:35:58.886 05/05/1995]',0.020,0.002,0.003,94.065,-0.388,-0.195
'[11:35:58.888 05/05/1995]',0.020,0.002,0.003,93.464,-0.366,-0.123
'[11:35:58.890 05/05/1995]',0.020,0.002,0.003,93.464,-0.366,-0.123
'[11:35:58.892 05/05/1995]',0.020,0.002,0.003,93.464,-0.366,-0.123
'[11:35:58.894 05/05/1995]',0.020,0.002,0.003,93.464,-0.366,-0.123
'[11:35:58.896 05/05/1995]',0.020,0.002,0.003,92.938,-0.349,-0.041
'[11:35:58.898 05/05/1995]',0.020,0.002,0.003,92.938,-0.349,-0.041
'[11:35:58.900 05/05/1995]',0.020,0.002,0.003,92.938,-0.349,-0.041
'[11:35:58.902 05/05/1995]',0.020,0.002,0.003,92.938,-0.349,-0.041
'[11:35:58.904 05/05/1995]',0.020,0.002,0.003,92.412,-0.325,0.041
'[11:35:58.906 05/05/1995]',0.020,0.002,0.003,92.412,-0.325,0.041
'[11:35:58.908 05/05/1995]',0.020,0.002,0.003,92.412,-0.325,0.041
'[11:35:58.910 05/05/1995]',0.020,0.002,0.003,92.412,-0.325,0.041
'[11:35:58.912 05/05/1995]',0.020,0.002,0.003,92.186,-0.315,0.122
'[11:35:58.914 05/05/1995]',0.020,0.002,0.003,92.186,-0.315,0.122
'[11:35:58.916 05/05/1995]',0.020,0.002,0.003,92.186,-0.315,0.122
'[11:35:58.918 05/05/1995]',0.020,0.002,0.003,92.186,-0.315,0.122
'[11:35:58.920 05/05/1995]',0.020,0.002,0.003,92.562,-0.307,0.194
'[11:35:58.922 05/05/1995]',0.020,0.002,0.003,92.562,-0.307,0.194
'[11:35:58.924 05/05/1995]',0.020,0.002,0.003,92.562,-0.307,0.194
'[11:35:58.926 05/05/1995]',0.020,0.002,0.003,92.562,-0.307,0.194
'[11:35:58.928 05/05/1995]',0.020,0.002,0.003,94.215,-0.303,0.276
'[11:35:58.930 05/05/1995]',0.020,0.002,0.003,94.215,-0.303,0.276
'[11:35:58.932 05/05/1995]',0.020,0.002,0.003,94.215,-0.303,0.276
'[11:35:58.934 05/05/1995]',0.020,0.002,0.003,94.215,-0.303,0.276
'[11:35:58.936 05/05/1995]',0.021,0.002,0.003,98.347,-0.302,0.358
'[11:35:58.938 05/05/1995]',0.023,0.002,0.003,98.347,-0.302,0.358
'[11:35:58.940 05/05/1995]',0.026,0.002,0.003,98.347,-0.302,0.358
'[11:35:58.942 05/05/1995]',0.030,0.002,0.003,98.347,-0.302,0.358
'[11:35:58.944 05/05/1995]',0.036,0.002,0.003,105.560,-0.307,0.429
'[11:35:58.946 05/05/1995]',0.041,0.002,0.003,105.560,-0.307,0.429
'[11:35:58.948 05/05/1995]',0.046,0.002,0.003,105.560,-0.307,0.429
'[11:35:58.950 05/05/1995]',0.051,0.002,0.003,105.560,-0.307,0.429
'[11:35:58.952 05/05/1995]',0.056,0.840,0.635,115.853,-0.312,0.511
'[11:35:58.954 05/05/1995]',0.060,0.858,0.669,115.853,-0.312,0.511
'[11:35:58.956 05/05/1995]',0.063,0.858,0.669,115.853,-0.312,0.511
'[11:35:58.958 05/05/1995]',0.065,0.876,0.669,115.853,-0.312,0.511
'[11:35:58.960 05/05/1995]',0.065,0.876,0.669,127.498,-0.316,0.429
'[11:35:58.962 05/05/1995]',0.064,0.858,0.669,127.498,-0.316,0.429
'[11:35:58.964 05/05/1995]',0.061,0.840,0.635,127.498,-0.316,0.429
'[11:35:58.966 05/05/1995]',0.058,0.822,0.635,127.498,-0.316,0.429
'[11:35:58.968 05/05/1995]',0.055,0.805,0.635,138.317,-0.320,0.358
'[11:35:58.970 05/05/1995]',0.051,0.805,0.602,138.317,-0.320,0.358
'[11:35:58.972 05/05/1995]',0.047,0.805,0.602,138.317,-0.320,0.358
'[11:35:58.974 05/05/1995]',0.043,0.787,0.602,138.317,-0.320,0.358
'[11:35:58.976 05/05/1995]',0.039,0.787,0.568,146.732,-0.316,0.276
'[11:35:58.978 05/05/1995]',0.036,0.752,0.568,146.732,-0.316,0.276
'[11:35:58.980 05/05/1995]',0.032,0.734,0.535,146.732,-0.316,0.276
'[11:35:58.982 05/05/1995]',0.028,0.716,0.502,146.732,-0.316,0.276
'[11:35:58.984 05/05/1995]',0.024,0.698,0.502,151.991,-0.305,0.194
'[11:35:58.986 05/05/1995]',0.020,0.680,0.502,151.991,-0.305,0.194
'[11:35:58.988 05/05/1995]',0.016,0.680,0.470,151.991,-0.305,0.194
'[11:35:58.990 05/05/1995]',0.013,0.662,0.470,151.991,-0.305,0.194
'[11:35:58.992 05/05/1995]',0.007,0.662,0.436,154.545,-0.279,0.122
'[11:35:58.994 05/05/1995]',0.001,0.644,0.436,154.545,-0.279,0.122
'[11:35:58.996 05/05/1995]',-0.006,0.626,0.403,154.545,-0.279,0.122
'[11:35:58.998 05/05/1995]',-0.013,0.590,0.369,154.545,-0.279,0.122
'[11:35:59.000 05/05/1995]',-0.019,0.572,0.369,155.222,-0.239,0.041
'[11:35:59.002 05/05/1995]',-0.026,0.572,0.336,155.222,-0.239,0.041
'[11:35:59.004 05/05/1995]',-0.032,0.555,0.336,155.222,-0.239,0.041
'[11:35:59.006 05/05/1995]',-0.038,0.555,0.336,155.222,-0.239,0.041
'[11:35:59.008 05/05/1995]',-0.044,0.555,0.336,154.771,-0.183,-0.041
'[11:35:59.010 05/05/1995]',-0.050,0.537,0.302,154.771,-0.183,-0.041
'[11:35:59.012 05/05/1995]',-0.055,0.537,0.302,154.771,-0.183,-0.041
'[11:35:59.014 05/05/1995]',-0.060,0.519,0.302,154.771,-0.183,-0.041
'[11:35:59.016 05/05/1995]',-0.065,0.502,0.269,153.343,-0.113,-0.123
