'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[12:42:07.286 25/01/1995]',-0.036,-0.014,63.556,-0.279,-0.124
'[12:42:07.288 25/01/1995]',-0.039,-0.014,63.000,-0.302,-0.113
'[12:42:07.290 25/01/1995]',-0.042,0.001,63.000,-0.302,-0.113
'[12:42:07.292 25/01/1995]',-0.045,-0.014,63.000,-0.302,-0.113
'[12:42:07.294 25/01/1995]',-0.047,-0.014,63.000,-0.302,-0.113
'[12:42:07.296 25/01/1995]',-0.047,-0.014,62.444,-0.279,-0.102
'[12:42:07.298 25/01/1995]',-0.047,-0.029,62.444,-0.279,-0.102
'[12:42:07.300 25/01/1995]',-0.047,-0.029,62.444,-0.279,-0.102
'[12:42:07.302 25/01/1995]',-0.047,-0.014,62.444,-0.279,-0.102
'[12:42:07.304 25/01/1995]',-0.047,-0.014,61.938,-0.302,-0.091
'[12:42:07.306 25/01/1995]',-0.047,-0.029,61.938,-0.302,-0.091
'[12:42:07.308 25/01/1995]',-0.048,-0.029,61.938,-0.302,-0.091
'[12:42:07.310 25/01/1995]',-0.048,-0.029,61.938,-0.302,-0.091
'[12:42:07.312 25/01/1995]',-0.050,-0.029,61.433,-0.302,-0.080
'[12:42:07.314 25/01/1995]',-0.052,-0.029,61.433,-0.302,-0.080
'[12:42:07.316 25/01/1995]',-0.052,-0.014,61.433,-0.302,-0.080
'[12:42:07.318 25/01/1995]',-0.053,-0.014,61.433,-0.302,-0.080
'[12:42:07.320 25/01/1995]',-0.050,-0.014,61.028,-0.326,-0.068
'[12:42:07.322 25/01/1995]',-0.047,-0.014,61.028,-0.326,-0.068
'[12:42:07.324 25/01/1995]',-0.038,-0.014,61.028,-0.326,-0.068
'[12:42:07.326 25/01/1995]',-0.030,-0.014,61.028,-0.326,-0.068
'[12:42:07.328 25/01/1995]',-0.013,-0.014,60.624,-0.348,-0.056
'[12:42:07.330 25/01/1995]',0.005,-0.014,60.624,-0.348,-0.056
'[12:42:07.332 25/01/1995]',0.030,0.001,60.624,-0.348,-0.056
'[12:42:07.334 25/01/1995]',0.056,0.001,60.624,-0.348,-0.056
'[12:42:07.336 25/01/1995]',0.088,0.016,60.270,-0.372,-0.044
'[12:42:07.338 25/01/1995]',0.119,0.046,60.270,-0.372,-0.044
'[12:42:07.340 25/01/1995]',0.156,0.076,60.270,-0.372,-0.044
'[12:42:07.342 25/01/1995]',0.192,0.091,60.270,-0.372,-0.044
'[12:42:07.344 25/01/1995]',0.231,0.106,59.916,-0.372,-0.032
'[12:42:07.346 25/01/1995]',0.271,0.136,59.916,-0.372,-0.032
'[12:42:07.348 25/01/1995]',0.312,0.151,59.916,-0.372,-0.032
'[12:42:07.350 25/01/1995]',0.353,0.166,59.916,-0.372,-0.032
'[12:42:07.352 25/01/1995]',0.402,0.181,59.562,-0.395,-0.020
'[12:42:07.354 25/01/1995]',0.450,0.181,59.562,-0.395,-0.020
'[12:42:07.356 25/01/1995]',0.498,0.166,59.562,-0.395,-0.020
'[12:42:07.358 25/01/1995]',0.546,0.151,59.562,-0.395,-0.020
'[12:42:07.360 25/01/1995]',0.580,0.121,59.258,-0.395,-0.007
'[12:42:07.362 25/01/1995]',0.615,0.091,59.258,-0.395,-0.007
'[12:42:07.364 25/01/1995]',0.621,0.046,59.258,-0.395,-0.007
'[12:42:07.366 25/01/1995]',0.627,0.016,59.258,-0.395,-0.007
'[12:42:07.368 25/01/1995]',0.597,-0.014,59.006,-0.386,0.005
'[12:42:07.370 25/01/1995]',0.568,-0.059,59.006,-0.386,0.005
'[12:42:07.372 25/01/1995]',0.507,-0.104,59.006,-0.386,0.005
'[12:42:07.374 25/01/1995]',0.447,-0.149,59.006,-0.386,0.005
'[12:42:07.376 25/01/1995]',0.377,-0.179,58.753,-0.386,0.018
'[12:42:07.378 25/01/1995]',0.306,-0.223,58.753,-0.386,0.018
'[12:42:07.380 25/01/1995]',0.248,-0.238,58.753,-0.386,0.018
'[12:42:07.382 25/01/1995]',0.189,-0.238,58.753,-0.386,0.018
'[12:42:07.384 25/01/1995]',0.160,-0.238,58.550,-0.410,0.030
'[12:42:07.386 25/01/1995]',0.131,-0.209,58.550,-0.410,0.030
'[12:42:07.388 25/01/1995]',0.132,-0.179,58.550,-0.410,0.030
'[12:42:07.390 25/01/1995]',0.133,-0.134,58.550,-0.410,0.030
'[12:42:07.392 25/01/1995]',0.152,-0.089,58.348,-0.386,0.043
'[12:42:07.394 25/01/1995]',0.170,-0.014,58.348,-0.386,0.043
'[12:42:07.396 25/01/1995]',0.188,0.031,58.348,-0.386,0.043
'[12:42:07.398 25/01/1995]',0.206,0.136,58.348,-0.386,0.043
'[12:42:07.400 25/01/1995]',0.209,0.225,58.247,-0.386,0.055
'[12:42:07.402 25/01/1995]',0.211,0.301,58.247,-0.386,0.055
'[12:42:07.404 25/01/1995]',0.192,0.376,58.247,-0.386,0.055
'[12:42:07.406 25/01/1995]',0.174,0.450,58.247,-0.386,0.055
'[12:42:07.408 25/01/1995]',0.140,0.495,58.045,-0.410,0.067
'[12:42:07.410 25/01/1995]',0.106,0.525,58.045,-0.410,0.067
'[12:42:07.412 25/01/1995]',0.069,0.525,58.045,-0.410,0.067
'[12:42:07.414 25/01/1995]',0.031,0.525,58.045,-0.410,0.067
'[12:42:07.416 25/01/1995]',-0.002,0.525,57.893,-0.410,0.079
'[12:42:07.418 25/01/1995]',-0.034,0.540,57.893,-0.410,0.079
'[12:42:07.420 25/01/1995]',-0.056,0.540,57.893,-0.410,0.079
'[12:42:07.422 25/01/1995]',-0.077,0.570,57.893,-0.410,0.079
'[12:42:07.424 25/01/1995]',-0.086,0.600,57.792,-0.410,0.091
'[12:42:07.426 25/01/1995]',-0.095,0.615,57.792,-0.410,0.091
'[12:42:07.428 25/01/1995]',-0.097,0.615,57.792,-0.410,0.091
'[12:42:07.430 25/01/1995]',-0.099,0.585,57.792,-0.410,0.091
'[12:42:07.432 25/01/1995]',-0.098,0.540,57.640,-0.386,0.102
'[12:42:07.434 25/01/1995]',-0.097,0.480,57.640,-0.386,0.102
'[12:42:07.436 25/01/1995]',-0.095,0.406,57.640,-0.386,0.102
'[12:42:07.438 25/01/1995]',-0.094,0.301,57.640,-0.386,0.102
'[12:42:07.440 25/01/1995]',-0.093,0.211,57.539,-0.410,0.114
'[12:42:07.442 25/01/1995]',-0.092,0.106,57.539,-0.410,0.114
'[12:42:07.444 25/01/1995]',-0.091,0.046,57.539,-0.410,0.114
'[12:42:07.446 25/01/1995]',-0.089,0.001,57.539,-0.410,0.114
'[12:42:07.448 25/01/1995]',-0.087,-0.014,57.489,-0.434,0.124
'[12:42:07.450 25/01/1995]',-0.084,-0.029,57.489,-0.434,0.124
'[12:42:07.452 25/01/1995]',-0.080,-0.044,57.489,-0.434,0.124
'[12:42:07.454 25/01/1995]',-0.075,-0.044,57.489,-0.434,0.124
'[12:42:07.456 25/01/1995]',-0.071,-0.044,57.337,-0.410,0.134
'[12:42:07.458 25/01/1995]',-0.067,-0.044,57.337,-0.410,0.134
'[12:42:07.460 25/01/1995]',-0.065,-0.059,57.337,-0.410,0.134
'[12:42:07.462 25/01/1995]',-0.063,-0.059,57.337,-0.410,0.134
'[12:42:07.464 25/01/1995]',-0.062,-0.074,57.286,-0.434,0.143
'[12:42:07.466 25/01/1995]',-0.061,-0.074,57.286,-0.434,0.143
'[12:42:07.468 25/01/1995]',-0.059,-0.074,57.286,-0.434,0.143
'[12:42:07.470 25/01/1995]',-0.058,-0.074,57.286,-0.434,0.143
'[12:42:07.472 25/01/1995]',-0.057,-0.074,57.236,-0.410,0.152
'[12:42:07.474 25/01/1995]',-0.056,-0.074,57.236,-0.410,0.152
'[12:42:07.476 25/01/1995]',-0.054,-0.074,57.236,-0.410,0.152
'[12:42:07.478 25/01/1995]',-0.052,-0.074,57.236,-0.410,0.152
'[12:42:07.480 25/01/1995]',-0.049,-0.074,57.135,-0.434,0.161
'[12:42:07.482 25/01/1995]',-0.047,-0.074,57.135,-0.434,0.161
'[12:42:07.484 25/01/1995]',-0.046,-0.074,57.135,-0.434,0.161
'[12:42:07.486 25/01/1995]',-0.045,-0.059,57.135,-0.434,0.161
'[12:42:07.488 25/01/1995]',-0.046,-0.059,56.983,-0.459,0.169
'[12:42:07.490 25/01/1995]',-0.047,-0.059,56.983,-0.459,0.169
'[12:42:07.492 25/01/1995]',-0.046,-0.059,56.983,-0.459,0.169
'[12:42:07.494 25/01/1995]',-0.045,-0.059,56.983,-0.459,0.169
'[12:42:07.496 25/01/1995]',-0.044,-0.074,56.882,-0.434,0.175
'[12:42:07.498 25/01/1995]',-0.042,-0.074,56.882,-0.434,0.175
'[12:42:07.500 25/01/1995]',-0.040,-0.074,56.882,-0.434,0.175
'[12:42:07.502 25/01/1995]',-0.038,-0.074,56.882,-0.434,0.175
'[12:42:07.504 25/01/1995]',-0.036,-0.074,56.781,-0.434,0.182
'[12:42:07.506 25/01/1995]',-0.034,-0.074,56.781,-0.434,0.182
'[12:42:07.508 25/01/1995]',-0.031,-0.074,56.781,-0.434,0.182
'[12:42:07.510 25/01/1995]',-0.028,-0.074,56.781,-0.434,0.182
'[12:42:07.512 25/01/1995]',-0.025,-0.074,56.579,-0.459,0.188
'[12:42:07.514 25/01/1995]',-0.022,-0.074,56.579,-0.459,0.188
'[12:42:07.516 25/01/1995]',-0.019,-0.074,56.579,-0.459,0.188
'[12:42:07.518 25/01/1995]',-0.016,-0.074,56.579,-0.459,0.188
'[12:42:07.520 25/01/1995]',-0.013,-0.074,56.427,-0.459,0.194
'[12:42:07.522 25/01/1995]',-0.011,-0.089,56.427,-0.459,0.194
'[12:42:07.524 25/01/1995]',-0.008,-0.089,56.427,-0.459,0.194
'[12:42:07.526 25/01/1995]',-0.005,-0.089,56.427,-0.459,0.194
'[12:42:07.528 25/01/1995]',-0.002,-0.074,56.225,-0.434,0.200
'[12:42:07.530 25/01/1995]',0.000,-0.074,56.225,-0.434,0.200
'[12:42:07.532 25/01/1995]',0.002,-0.074,56.225,-0.434,0.200
'[12:42:07.534 25/01/1995]',0.005,-0.074,56.225,-0.434,0.200
'[12:42:07.536 25/01/1995]',0.005,-0.074,55.972,-0.459,0.206
'[12:42:07.538 25/01/1995]',0.006,-0.074,55.972,-0.459,0.206
'[12:42:07.540 25/01/1995]',0.006,-0.074,55.972,-0.459,0.206
'[12:42:07.542 25/01/1995]',0.006,-0.074,55.972,-0.459,0.206
'[12:42:07.544 25/01/1995]',0.009,-0.074,55.770,-0.459,0.213
'[12:42:07.546 25/01/1995]',0.011,-0.074,55.770,-0.459,0.213
'[12:42:07.548 25/01/1995]',0.014,-0.074,55.770,-0.459,0.213
'[12:42:07.550 25/01/1995]',0.017,-0.074,55.770,-0.459,0.213
'[12:42:07.552 25/01/1995]',0.018,-0.059,55.618,-0.434,0.221
'[12:42:07.554 25/01/1995]',0.019,-0.074,55.618,-0.434,0.221
'[12:42:07.556 25/01/1995]',0.021,-0.074,55.618,-0.434,0.221
'[12:42:07.558 25/01/1995]',0.023,-0.074,55.618,-0.434,0.221
'[12:42:07.560 25/01/1995]',0.026,-0.074,55.770,-0.434,0.228
'[12:42:07.562 25/01/1995]',0.028,-0.074,55.770,-0.434,0.228
'[12:42:07.564 25/01/1995]',0.030,-0.074,55.770,-0.434,0.228
'[12:42:07.566 25/01/1995]',0.031,-0.074,55.770,-0.434,0.228
'[12:42:07.568 25/01/1995]',0.033,-0.089,56.427,-0.434,0.235
'[12:42:07.570 25/01/1995]',0.034,-0.089,56.427,-0.434,0.235
'[12:42:07.572 25/01/1995]',0.038,-0.089,56.427,-0.434,0.235
'[12:42:07.574 25/01/1995]',0.041,-0.089,56.427,-0.434,0.235
'[12:42:07.576 25/01/1995]',0.044,-0.089,57.994,-0.434,0.243
'[12:42:07.578 25/01/1995]',0.047,-0.104,57.994,-0.434,0.243
'[12:42:07.580 25/01/1995]',0.049,-0.089,57.994,-0.434,0.243
'[12:42:07.582 25/01/1995]',0.052,-0.089,57.994,-0.434,0.243
'[12:42:07.584 25/01/1995]',0.054,-0.089,60.977,-0.459,0.252
'[12:42:07.586 25/01/1995]',0.056,-0.089,60.977,-0.459,0.252
'[12:42:07.588 25/01/1995]',0.057,-0.074,60.977,-0.459,0.252
'[12:42:07.590 25/01/1995]',0.058,-0.074,60.977,-0.459,0.252
'[12:42:07.592 25/01/1995]',0.061,-0.074,65.781,-0.434,-0.512
'[12:42:07.594 25/01/1995]',0.064,-0.089,65.781,-0.434,-0.512
'[12:42:07.596 25/01/1995]',0.066,-0.089,65.781,-0.434,-0.512
'[12:42:07.598 25/01/1995]',0.067,-0.089,65.781,-0.434,-0.512
'[12:42:07.600 25/01/1995]',0.069,-0.089,72.404,-0.459,-0.512
'[12:42:07.602 25/01/1995]',0.070,-0.089,72.404,-0.459,-0.512
'[12:42:07.604 25/01/1995]',0.073,-0.089,72.404,-0.459,-0.512
'[12:42:07.606 25/01/1995]',0.075,-0.089,72.404,-0.459,-0.512
'[12:42:07.608 25/01/1995]',0.077,-0.089,80.697,-0.434,-0.512
'[12:42:07.610 25/01/1995]',0.080,-0.089,80.697,-0.434,-0.512
'[12:42:07.612 25/01/1995]',0.083,-0.089,80.697,-0.434,-0.512
'[12:42:07.614 25/01/1995]',0.086,-0.104,80.697,-0.434,-0.512
'[12:42:07.616 25/01/1995]',0.086,-0.089,89.899,-0.434,-0.512
'[12:42:07.618 25/01/1995]',0.086,-0.104,89.899,-0.434,-0.512
'[12:42:07.620 25/01/1995]',0.087,-0.089,89.899,-0.434,-0.512
'[12:42:07.622 25/01/1995]',0.088,-0.089,89.899,-0.434,-0.512
'[12:42:07.624 25/01/1995]',0.088,-0.089,99.202,-0.434,-0.512
'[12:42:07.626 25/01/1995]',0.088,-0.089,99.202,-0.434,-0.512
'[12:42:07.628 25/01/1995]',0.084,-0.089,99.202,-0.434,-0.512
'[12:42:07.630 25/01/1995]',0.080,-0.074,99.202,-0.434,-0.512
'[12:42:07.632 25/01/1995]',0.071,-0.089,107.646,-0.434,-0.512
'[12:42:07.634 25/01/1995]',0.063,-0.089,107.646,-0.434,-0.512
'[12:42:07.636 25/01/1995]',0.053,-0.089,107.646,-0.434,-0.512
'[12:42:07.638 25/01/1995]',0.044,-0.074,107.646,-0.434,-0.512
'[12:42:07.640 25/01/1995]',0.037,0.001,114.421,-0.410,-0.512
'[12:42:07.642 25/01/1995]',0.030,0.001,114.421,-0.410,-0.512
'[12:42:07.644 25/01/1995]',0.027,0.001,114.421,-0.410,-0.512
'[12:42:07.646 25/01/1995]',0.023,0.001,114.421,-0.410,-0.512
'[12:42:07.648 25/01/1995]',0.023,0.001,119.174,-0.362,-0.512
'[12:42:07.650 25/01/1995]',0.022,0.001,119.174,-0.362,-0.512
'[12:42:07.652 25/01/1995]',0.022,0.001,119.174,-0.362,-0.512
'[12:42:07.654 25/01/1995]',0.022,0.001,119.174,-0.362,-0.512
'[12:42:07.656 25/01/1995]',0.022,0.001,121.904,-0.314,-0.512
'[12:42:07.658 25/01/1995]',0.022,0.001,121.904,-0.314,-0.512
'[12:42:07.660 25/01/1995]',0.022,0.001,121.904,-0.314,-0.512
'[12:42:07.662 25/01/1995]',0.022,0.001,121.904,-0.314,-0.512
'[12:42:07.664 25/01/1995]',0.022,0.001,122.966,-0.266,-0.512
'[12:42:07.666 25/01/1995]',0.022,0.001,122.966,-0.266,-0.512
'[12:42:07.668 25/01/1995]',0.022,0.001,122.966,-0.266,-0.512
'[12:42:07.670 25/01/1995]',0.022,0.001,122.966,-0.266,-0.512
'[12:42:07.672 25/01/1995]',0.022,0.001,122.764,-0.217,-0.512
'[12:42:07.674 25/01/1995]',0.022,0.001,122.764,-0.217,-0.512
'[12:42:07.676 25/01/1995]',0.022,0.001,122.764,-0.217,-0.512
'[12:42:07.678 25/01/1995]',0.022,0.001,122.764,-0.217,-0.512
'[12:42:07.680 25/01/1995]',0.022,0.001,121.753,-0.120,-0.512
'[12:42:07.682 25/01/1995]',0.022,0.001,121.753,-0.120,-0.512
'[12:42:07.684 25/01/1995]',0.022,0.001,121.753,-0.120,-0.512
'[12:42:07.686 25/01/1995]',0.022,0.001,121.753,-0.120,-0.512
'[12:42:07.688 25/01/1995]',0.022,0.001,120.236,-0.072,-0.512
'[12:42:07.690 25/01/1995]',0.022,0.001,120.236,-0.072,-0.512
'[12:42:07.692 25/01/1995]',0.022,0.001,120.236,-0.072,-0.512
'[12:42:07.694 25/01/1995]',0.022,0.001,120.236,-0.072,-0.512
'[12:42:07.696 25/01/1995]',0.022,0.001,117.910,0.048,-0.512
'[12:42:07.698 25/01/1995]',0.022,0.001,117.910,0.048,-0.512
'[12:42:07.700 25/01/1995]',0.022,0.001,117.910,0.048,-0.512
'[12:42:07.702 25/01/1995]',0.022,0.001,117.910,0.048,-0.512
'[12:42:07.704 25/01/1995]',0.022,0.001,114.573,0.120,-0.512
'[12:42:07.706 25/01/1995]',0.022,0.001,114.573,0.120,-0.512
'[12:42:07.708 25/01/1995]',0.022,0.001,114.573,0.120,-0.512
'[12:42:07.710 25/01/1995]',0.022,0.001,114.573,0.120,-0.512
'[12:42:07.712 25/01/1995]',0.022,0.001,110.680,0.169,-0.512
'[12:42:07.714 25/01/1995]',0.022,0.001,110.680,0.169,-0.512
'[12:42:07.716 25/01/1995]',0.022,0.001,110.680,0.169,-0.512
'[12:42:07.718 25/01/1995]',0.022,0.001,110.680,0.169,-0.512
'[12:42:07.720 25/01/1995]',0.022,0.001,107.343,0.266,-0.512
'[12:42:07.722 25/01/1995]',0.022,0.001,107.343,0.266,-0.512
'[12:42:07.724 25/01/1995]',0.022,0.001,107.343,0.266,-0.512
'[12:42:07.726 25/01/1995]',0.022,0.001,107.343,0.266,-0.512
'[12:42:07.728 25/01/1995]',0.022,0.001,104.916,0.338,-0.512
'[12:42:07.730 25/01/1995]',0.022,0.001,104.916,0.338,-0.512
'[12:42:07.732 25/01/1995]',0.022,0.001,104.916,0.338,-0.512
'[12:42:07.734 25/01/1995]',0.022,0.001,104.916,0.338,-0.512
'[12:42:07.736 25/01/1995]',0.022,0.001,103.045,0.410,-0.512
'[12:42:07.738 25/01/1995]',0.022,0.001,103.045,0.410,-0.512
'[12:42:07.740 25/01/1995]',0.022,0.001,103.045,0.410,-0.512
'[12:42:07.742 25/01/1995]',0.022,0.001,103.045,0.410,-0.512
'[12:42:07.744 25/01/1995]',0.022,0.001,101.275,0.434,-0.512
'[12:42:07.746 25/01/1995]',0.022,0.001,101.275,0.434,-0.512
'[12:42:07.748 25/01/1995]',0.022,0.001,101.275,0.434,-0.512
'[12:42:07.750 25/01/1995]',0.022,0.001,101.275,0.434,-0.512
'[12:42:07.752 25/01/1995]',0.022,0.001,99.506,0.459,-0.512
'[12:42:07.754 25/01/1995]',0.022,0.001,99.506,0.459,-0.512
'[12:42:07.756 25/01/1995]',0.022,0.001,99.506,0.459,-0.512
'[12:42:07.758 25/01/1995]',0.022,0.001,99.506,0.459,-0.512
'[12:42:07.760 25/01/1995]',0.022,0.001,97.786,0.482,-0.512
'[12:42:07.762 25/01/1995]',0.022,0.001,97.786,0.482,-0.512
'[12:42:07.764 25/01/1995]',0.022,0.001,97.786,0.482,-0.512
'[12:42:07.766 25/01/1995]',0.022,0.001,97.786,0.482,-0.512
'[12:42:07.768 25/01/1995]',0.022,0.001,96.118,0.482,-0.512
'[12:42:07.770 25/01/1995]',0.022,0.001,96.118,0.482,-0.512
'[12:42:07.772 25/01/1995]',0.022,0.001,96.118,0.482,-0.512
'[12:42:07.774 25/01/1995]',0.022,0.001,96.118,0.482,-0.512
'[12:42:07.776 25/01/1995]',0.022,0.001,94.500,0.530,-0.512
'[12:42:07.778 25/01/1995]',0.022,0.001,94.500,0.530,-0.512
'[12:42:07.780 25/01/1995]',0.022,0.001,94.500,0.530,-0.512
'[12:42:07.782 25/01/1995]',0.022,0.001,94.500,0.530,-0.512
'[12:42:07.784 25/01/1995]',0.022,0.001,92.882,0.530,-0.512
'[12:42:07.786 25/01/1995]',0.022,0.001,92.882,0.530,-0.512
'[12:42:07.788 25/01/1995]',0.022,0.001,92.882,0.530,-0.512
'[12:42:07.790 25/01/1995]',0.022,0.001,92.882,0.530,-0.512
'[12:42:07.792 25/01/1995]',0.022,0.001,91.365,0.555,-0.512
'[12:42:07.794 25/01/1995]',0.022,0.001,91.365,0.555,-0.512
'[12:42:07.796 25/01/1995]',0.022,0.001,91.365,0.555,-0.512
'[12:42:07.798 25/01/1995]',0.022,0.001,91.365,0.555,-0.512
'[12:42:07.800 25/01/1995]',0.022,0.001,89.848,0.530,-0.512
'[12:42:07.802 25/01/1995]',0.022,0.001,89.848,0.530,-0.512
'[12:42:07.804 25/01/1995]',0.022,0.001,89.848,0.530,-0.512
'[12:42:07.806 25/01/1995]',0.022,0.001,89.848,0.530,-0.512
'[12:42:07.808 25/01/1995]',0.022,0.001,88.281,0.530,-0.512
'[12:42:07.810 25/01/1995]',0.022,0.001,88.281,0.530,-0.512
'[12:42:07.812 25/01/1995]',0.022,0.001,88.281,0.530,-0.512
'[12:42:07.814 25/01/1995]',0.022,0.001,88.281,0.530,-0.512
'[12:42:07.816 25/01/1995]',0.022,0.001,86.663,0.530,-0.512
'[12:42:07.818 25/01/1995]',0.022,0.001,86.663,0.530,-0.512
'[12:42:07.820 25/01/1995]',0.022,0.001,86.663,0.530,-0.512
'[12:42:07.822 25/01/1995]',0.022,0.001,86.663,0.530,-0.512
'[12:42:07.824 25/01/1995]',0.022,0.001,84.893,0.555,-0.512
'[12:42:07.826 25/01/1995]',0.022,0.001,84.893,0.555,-0.512
'[12:42:07.828 25/01/1995]',0.022,0.001,84.893,0.555,-0.512
'[12:42:07.830 25/01/1995]',0.022,0.001,84.893,0.555,-0.512
'[12:42:07.832 25/01/1995]',0.022,0.001,83.073,0.506,-0.512
'[12:42:07.834 25/01/1995]',0.022,0.001,83.073,0.506,-0.512
'[12:42:07.836 25/01/1995]',0.022,0.001,83.073,0.506,-0.512
'[12:42:07.838 25/01/1995]',0.022,0.001,83.073,0.506,-0.512
'[12:42:07.840 25/01/1995]',0.022,0.001,81.101,0.506,-0.512
'[12:42:07.842 25/01/1995]',0.022,0.001,81.101,0.506,-0.512
'[12:42:07.844 25/01/1995]',0.022,0.001,81.101,0.506,-0.512
'[12:42:07.846 25/01/1995]',0.022,0.001,81.101,0.506,-0.512
'[12:42:07.848 25/01/1995]',0.022,0.001,78.977,0.506,-0.512
'[12:42:07.850 25/01/1995]',0.022,0.001,78.977,0.506,-0.512
'[12:42:07.852 25/01/1995]',0.022,0.001,78.977,0.506,-0.512
'[12:42:07.854 25/01/1995]',0.022,0.001,78.977,0.506,-0.512
'[12:42:07.856 25/01/1995]',0.022,0.001,76.753,0.482,-0.512
'[12:42:07.858 25/01/1995]',0.022,0.001,76.753,0.482,-0.512
'[12:42:07.860 25/01/1995]',0.022,0.001,76.753,0.482,-0.512
'[12:42:07.862 25/01/1995]',0.022,0.001,76.753,0.482,-0.512
'[12:42:07.864 25/01/1995]',0.022,0.001,74.528,0.482,-0.512
'[12:42:07.866 25/01/1995]',0.022,0.001,74.528,0.482,-0.512
'[12:42:07.868 25/01/1995]',0.022,0.001,74.528,0.482,-0.512
'[12:42:07.870 25/01/1995]',0.022,0.001,74.528,0.482,-0.512
'[12:42:07.872 25/01/1995]',0.022,0.001,72.404,0.459,-0.512
'[12:42:07.874 25/01/1995]',0.022,0.001,72.404,0.459,-0.512
'[12:42:07.876 25/01/1995]',0.022,0.001,72.404,0.459,-0.512
'[12:42:07.878 25/01/1995]',0.022,0.001,72.404,0.459,-0.512
'[12:42:07.880 25/01/1995]',0.022,0.001,70.584,0.410,-0.512
'[12:42:07.882 25/01/1995]',0.022,0.001,70.584,0.410,-0.512
'[12:42:07.884 25/01/1995]',0.022,0.001,70.584,0.410,-0.512
'[12:42:07.886 25/01/1995]',0.022,0.001,70.584,0.410,-0.512
'[12:42:07.888 25/01/1995]',0.022,0.001,68.916,0.386,-0.512
'[12:42:07.890 25/01/1995]',0.022,0.001,68.916,0.386,-0.512
'[12:42:07.892 25/01/1995]',0.022,0.001,68.916,0.386,-0.512
'[12:42:07.894 25/01/1995]',0.022,0.001,68.916,0.386,-0.512
'[12:42:07.896 25/01/1995]',0.022,0.001,67.550,0.362,-0.512
'[12:42:07.898 25/01/1995]',0.022,0.001,67.550,0.362,-0.512
'[12:42:07.900 25/01/1995]',0.022,0.001,67.550,0.362,-0.512
'[12:42:07.902 25/01/1995]',0.022,0.001,67.550,0.362,-0.512
'[12:42:07.904 25/01/1995]',0.022,0.001,66.539,0.314,-0.512
'[12:42:07.906 25/01/1995]',0.022,0.001,66.539,0.314,-0.512
'[12:42:07.908 25/01/1995]',0.022,0.001,66.539,0.314,-0.512
'[12:42:07.910 25/01/1995]',0.022,0.001,66.539,0.314,-0.512
'[12:42:07.912 25/01/1995]',0.022,0.001,65.831,0.289,-0.512
'[12:42:07.914 25/01/1995]',0.022,0.001,65.831,0.289,-0.512
'[12:42:07.916 25/01/1995]',0.022,0.001,65.831,0.289,-0.512
'[12:42:07.918 25/01/1995]',0.022,0.001,65.831,0.289,-0.512
'[12:42:07.920 25/01/1995]',0.022,0.001,64.365,0.241,-0.512
'[12:42:07.922 25/01/1995]',0.022,0.001,64.365,0.241,-0.512
'[12:42:07.924 25/01/1995]',0.022,0.001,64.365,0.241,-0.512
'[12:42:07.926 25/01/1995]',0.022,0.001,64.365,0.241,-0.512
'[12:42:07.928 25/01/1995]',0.022,0.001,57.994,0.217,-0.512
'[12:42:07.930 25/01/1995]',0.022,0.001,57.994,0.217,-0.512
'[12:42:07.932 25/01/1995]',0.022,0.001,57.994,0.217,-0.512
'[12:42:07.934 25/01/1995]',0.022,0.001,57.994,0.217,-0.512
'[12:42:07.936 25/01/1995]',0.022,0.001,42.674,0.169,-0.512
'[12:42:07.938 25/01/1995]',0.022,0.001,42.674,0.169,-0.512
'[12:42:07.940 25/01/1995]',0.022,0.001,42.674,0.169,-0.512
'[12:42:07.942 25/01/1995]',0.022,0.001,42.674,0.169,-0.512
'[12:42:07.944 25/01/1995]',0.022,0.001,22.298,0.145,-0.512
'[12:42:07.946 25/01/1995]',0.022,0.001,22.298,0.145,-0.512
'[12:42:07.948 25/01/1995]',0.022,0.001,22.298,0.145,-0.512
'[12:42:07.950 25/01/1995]',0.022,0.001,22.298,0.145,-0.512
'[12:42:07.952 25/01/1995]',0.022,0.001,7.028,0.097,-0.512
'[12:42:07.954 25/01/1995]',0.022,0.001,7.028,0.097,-0.512
'[12:42:07.956 25/01/1995]',0.022,0.001,7.028,0.097,-0.512
'[12:42:07.958 25/01/1995]',0.022,0.001,7.028,0.097,-0.512
'[12:42:07.960 25/01/1995]',0.022,0.001,0.961,0.072,-0.512
'[12:42:07.962 25/01/1995]',0.022,0.001,0.961,0.072,-0.512
'[12:42:07.964 25/01/1995]',0.022,0.001,0.961,0.072,-0.512
'[12:42:07.966 25/01/1995]',0.022,0.001,0.961,0.072,-0.512
'[12:42:07.968 25/01/1995]',0.022,0.001,0.000,0.049,-0.512
'[12:42:07.970 25/01/1995]',0.022,0.001,0.000,0.049,-0.512
'[12:42:07.972 25/01/1995]',0.022,0.001,0.000,0.049,-0.512
'[12:42:07.974 25/01/1995]',0.022,0.001,0.000,0.049,-0.512
'[12:42:07.976 25/01/1995]',0.022,0.001,0.051,0.024,-0.512
'[12:42:07.978 25/01/1995]',0.022,0.001,0.051,0.024,-0.512
'[12:42:07.980 25/01/1995]',0.022,0.001,0.051,0.024,-0.512
'[12:42:07.982 25/01/1995]',0.022,0.001,0.051,0.024,-0.512
'[12:42:07.984 25/01/1995]',0.022,0.001,0.051,-0.024,-0.512
