'Time and date','I','I','V','ABP','PLETH','RESP'
'[05:20:22.252 03/05/1995]',-0.031,-0.034,-0.174,82.200,-0.275,0.512
'[05:20:22.254 03/05/1995]',-0.030,-0.022,-0.151,82.200,-0.275,0.512
'[05:20:22.256 03/05/1995]',-0.031,-0.022,-0.128,81.825,-0.271,0.512
'[05:20:22.258 03/05/1995]',-0.032,-0.022,-0.093,81.825,-0.271,0.512
'[05:20:22.260 03/05/1995]',-0.034,-0.034,-0.069,81.825,-0.271,0.512
'[05:20:22.262 03/05/1995]',-0.035,-0.034,-0.057,81.825,-0.271,0.512
'[05:20:22.264 03/05/1995]',-0.037,-0.034,-0.046,81.375,-0.266,0.512
'[05:20:22.266 03/05/1995]',-0.038,-0.046,-0.034,81.375,-0.266,0.512
'[05:20:22.268 03/05/1995]',-0.038,-0.058,-0.034,81.375,-0.266,0.512
'[05:20:22.270 03/05/1995]',-0.038,-0.058,-0.034,81.375,-0.266,0.512
'[05:20:22.272 03/05/1995]',-0.039,-0.046,-0.022,81.075,-0.266,0.512
'[05:20:22.274 03/05/1995]',-0.039,-0.058,-0.022,81.075,-0.266,0.512
'[05:20:22.276 03/05/1995]',-0.040,-0.058,-0.022,81.075,-0.266,0.512
'[05:20:22.278 03/05/1995]',-0.041,-0.046,-0.011,81.075,-0.266,0.512
'[05:20:22.280 03/05/1995]',-0.042,-0.058,-0.011,80.625,-0.268,0.512
'[05:20:22.282 03/05/1995]',-0.042,-0.058,-0.011,80.625,-0.268,0.512
'[05:20:22.284 03/05/1995]',-0.042,-0.058,0.001,80.625,-0.268,0.512
'[05:20:22.286 03/05/1995]',-0.041,-0.058,-0.011,80.625,-0.268,0.512
'[05:20:22.288 03/05/1995]',-0.041,-0.058,-0.022,80.175,-0.266,0.512
'[05:20:22.290 03/05/1995]',-0.041,-0.058,-0.011,80.175,-0.266,0.512
'[05:20:22.292 03/05/1995]',-0.041,-0.058,0.001,80.175,-0.266,0.512
'[05:20:22.294 03/05/1995]',-0.041,-0.058,0.001,80.175,-0.266,0.512
'[05:20:22.296 03/05/1995]',-0.041,-0.058,0.001,79.725,-0.273,0.512
'[05:20:22.298 03/05/1995]',-0.040,-0.046,0.001,79.725,-0.273,0.512
'[05:20:22.300 03/05/1995]',-0.039,-0.058,0.001,79.725,-0.273,0.512
'[05:20:22.302 03/05/1995]',-0.037,-0.058,0.001,79.725,-0.273,0.512
'[05:20:22.304 03/05/1995]',-0.036,-0.046,0.001,79.350,-0.275,0.512
'[05:20:22.306 03/05/1995]',-0.035,-0.058,0.001,79.350,-0.275,0.512
'[05:20:22.308 03/05/1995]',-0.034,-0.046,0.001,79.350,-0.275,0.512
'[05:20:22.310 03/05/1995]',-0.033,-0.046,0.001,79.350,-0.275,0.512
'[05:20:22.312 03/05/1995]',-0.032,-0.046,0.001,78.900,-0.282,0.512
'[05:20:22.314 03/05/1995]',-0.030,-0.034,0.001,78.900,-0.282,0.512
'[05:20:22.316 03/05/1995]',-0.028,-0.046,0.001,78.900,-0.282,0.512
'[05:20:22.318 03/05/1995]',-0.027,-0.046,0.012,78.900,-0.282,0.512
'[05:20:22.320 03/05/1995]',-0.026,-0.046,0.001,78.600,-0.289,0.512
'[05:20:22.322 03/05/1995]',-0.025,-0.046,0.001,78.600,-0.289,0.512
'[05:20:22.324 03/05/1995]',-0.024,-0.046,0.001,78.600,-0.289,0.512
'[05:20:22.326 03/05/1995]',-0.024,-0.034,0.001,78.600,-0.289,0.512
'[05:20:22.328 03/05/1995]',-0.023,-0.034,0.001,78.375,-0.296,0.512
'[05:20:22.330 03/05/1995]',-0.022,-0.034,0.012,78.375,-0.296,0.512
'[05:20:22.332 03/05/1995]',-0.020,-0.034,0.012,78.375,-0.296,0.512
'[05:20:22.334 03/05/1995]',-0.019,-0.034,0.012,78.375,-0.296,0.512
'[05:20:22.336 03/05/1995]',-0.017,-0.034,0.012,78.225,-0.308,0.512
'[05:20:22.338 03/05/1995]',-0.015,-0.034,0.001,78.225,-0.308,0.512
'[05:20:22.340 03/05/1995]',-0.013,-0.034,0.012,78.225,-0.308,0.512
'[05:20:22.342 03/05/1995]',-0.011,-0.034,0.001,78.225,-0.308,0.512
'[05:20:22.344 03/05/1995]',-0.011,-0.022,0.024,78.075,-0.315,0.512
'[05:20:22.346 03/05/1995]',-0.010,-0.022,0.024,78.075,-0.315,0.512
'[05:20:22.348 03/05/1995]',-0.009,-0.022,0.024,78.075,-0.315,0.512
'[05:20:22.350 03/05/1995]',-0.007,-0.011,0.024,78.075,-0.315,0.512
'[05:20:22.352 03/05/1995]',-0.005,-0.022,0.012,78.000,-0.325,0.512
'[05:20:22.354 03/05/1995]',-0.003,-0.011,0.012,78.000,-0.325,0.512
'[05:20:22.356 03/05/1995]',-0.002,-0.011,0.012,78.000,-0.325,0.512
'[05:20:22.358 03/05/1995]',0.000,-0.011,0.024,78.000,-0.325,0.512
'[05:20:22.360 03/05/1995]',0.002,-0.011,0.024,78.150,-0.334,0.512
'[05:20:22.362 03/05/1995]',0.004,-0.011,0.024,78.150,-0.334,0.512
'[05:20:22.364 03/05/1995]',0.006,-0.011,0.024,78.150,-0.334,0.512
'[05:20:22.366 03/05/1995]',0.008,-0.011,0.024,78.150,-0.334,0.512
'[05:20:22.368 03/05/1995]',0.010,-0.011,0.024,78.900,-0.343,0.512
'[05:20:22.370 03/05/1995]',0.011,-0.011,0.024,78.900,-0.343,0.512
'[05:20:22.372 03/05/1995]',0.012,-0.011,0.024,78.900,-0.343,0.512
'[05:20:22.374 03/05/1995]',0.012,0.001,0.024,78.900,-0.343,0.512
'[05:20:22.376 03/05/1995]',0.013,0.001,0.024,80.400,-0.348,0.512
'[05:20:22.378 03/05/1995]',0.015,0.001,0.036,80.400,-0.348,0.512
'[05:20:22.380 03/05/1995]',0.015,0.001,0.036,80.400,-0.348,0.512
'[05:20:22.382 03/05/1995]',0.016,0.001,0.036,80.400,-0.348,0.512
'[05:20:22.384 03/05/1995]',0.015,0.001,0.036,82.575,-0.357,0.512
'[05:20:22.386 03/05/1995]',0.015,0.001,0.036,82.575,-0.357,0.512
'[05:20:22.388 03/05/1995]',0.015,0.001,0.036,82.575,-0.357,0.512
'[05:20:22.390 03/05/1995]',0.016,0.001,0.036,82.575,-0.357,0.512
'[05:20:22.392 03/05/1995]',0.017,0.001,0.047,85.125,-0.359,0.512
'[05:20:22.394 03/05/1995]',0.018,0.001,0.047,85.125,-0.359,0.512
'[05:20:22.396 03/05/1995]',0.020,0.001,0.059,85.125,-0.359,0.512
'[05:20:22.398 03/05/1995]',0.022,0.001,0.059,85.125,-0.359,0.512
'[05:20:22.400 03/05/1995]',0.024,0.012,0.059,87.675,-0.357,0.512
'[05:20:22.402 03/05/1995]',0.027,0.001,0.047,87.675,-0.357,0.512
'[05:20:22.404 03/05/1995]',0.032,0.012,0.059,87.675,-0.357,0.512
'[05:20:22.406 03/05/1995]',0.036,0.012,0.059,87.675,-0.357,0.512
'[05:20:22.408 03/05/1995]',0.041,0.012,0.059,90.000,-0.345,0.512
'[05:20:22.410 03/05/1995]',0.046,0.024,0.059,90.000,-0.345,0.512
'[05:20:22.412 03/05/1995]',0.049,0.024,0.071,90.000,-0.345,0.512
'[05:20:22.414 03/05/1995]',0.052,0.024,0.071,90.000,-0.345,0.512
'[05:20:22.416 03/05/1995]',0.055,0.024,0.082,92.325,-0.327,0.512
'[05:20:22.418 03/05/1995]',0.058,0.024,0.071,92.325,-0.327,0.512
'[05:20:22.420 03/05/1995]',0.062,0.024,0.082,92.325,-0.327,0.512
'[05:20:22.422 03/05/1995]',0.065,0.024,0.082,92.325,-0.327,0.512
'[05:20:22.424 03/05/1995]',0.069,0.036,0.082,94.575,-0.301,0.512
'[05:20:22.426 03/05/1995]',0.074,0.036,0.082,94.575,-0.301,0.512
'[05:20:22.428 03/05/1995]',0.077,0.048,0.094,94.575,-0.301,0.512
'[05:20:22.430 03/05/1995]',0.081,0.048,0.094,94.575,-0.301,0.512
'[05:20:22.432 03/05/1995]',0.085,0.048,0.106,96.975,-0.261,0.512
'[05:20:22.434 03/05/1995]',0.089,0.059,0.106,96.975,-0.261,0.512
'[05:20:22.436 03/05/1995]',0.092,0.059,0.106,96.975,-0.261,0.512
'[05:20:22.438 03/05/1995]',0.095,0.059,0.106,96.975,-0.261,0.512
'[05:20:22.440 03/05/1995]',0.097,0.071,0.106,99.300,-0.207,0.512
'[05:20:22.442 03/05/1995]',0.099,0.071,0.106,99.300,-0.207,0.512
'[05:20:22.444 03/05/1995]',0.101,0.083,0.118,99.300,-0.207,0.512
'[05:20:22.446 03/05/1995]',0.103,0.083,0.118,99.300,-0.207,0.512
'[05:20:22.448 03/05/1995]',0.104,0.083,0.118,101.250,-0.145,0.512
'[05:20:22.450 03/05/1995]',0.106,0.083,0.118,101.250,-0.145,0.512
'[05:20:22.452 03/05/1995]',0.107,0.083,0.118,101.250,-0.145,0.512
'[05:20:22.454 03/05/1995]',0.108,0.083,0.118,101.250,-0.145,0.512
'[05:20:22.456 03/05/1995]',0.108,0.083,0.118,102.750,-0.070,0.512
'[05:20:22.458 03/05/1995]',0.109,0.095,0.118,102.750,-0.070,0.512
'[05:20:22.460 03/05/1995]',0.109,0.095,0.106,102.750,-0.070,0.512
'[05:20:22.462 03/05/1995]',0.110,0.095,0.106,102.750,-0.070,0.512
'[05:20:22.464 03/05/1995]',0.109,0.095,0.106,103.800,0.009,0.512
'[05:20:22.466 03/05/1995]',0.109,0.083,0.106,103.800,0.009,0.512
'[05:20:22.468 03/05/1995]',0.107,0.095,0.094,103.800,0.009,0.512
'[05:20:22.470 03/05/1995]',0.106,0.083,0.082,103.800,0.009,0.512
'[05:20:22.472 03/05/1995]',0.103,0.083,0.082,104.400,0.097,0.512
'[05:20:22.474 03/05/1995]',0.099,0.083,0.082,104.400,0.097,0.512
'[05:20:22.476 03/05/1995]',0.097,0.083,0.082,104.400,0.097,0.512
'[05:20:22.478 03/05/1995]',0.094,0.083,0.082,104.400,0.097,0.512
'[05:20:22.480 03/05/1995]',0.091,0.083,0.082,104.625,0.181,0.512
'[05:20:22.482 03/05/1995]',0.088,0.083,0.071,104.625,0.181,0.512
'[05:20:22.484 03/05/1995]',0.083,0.071,0.071,104.625,0.181,0.512
'[05:20:22.486 03/05/1995]',0.079,0.071,0.059,104.625,0.181,0.512
'[05:20:22.488 03/05/1995]',0.074,0.059,0.047,104.325,0.266,0.512
'[05:20:22.490 03/05/1995]',0.068,0.059,0.047,104.325,0.266,0.512
'[05:20:22.492 03/05/1995]',0.063,0.059,0.036,104.325,0.266,0.512
'[05:20:22.494 03/05/1995]',0.058,0.059,0.036,104.325,0.266,0.512
'[05:20:22.496 03/05/1995]',0.052,0.048,0.036,103.725,0.341,0.512
'[05:20:22.498 03/05/1995]',0.046,0.036,0.036,103.725,0.341,0.512
'[05:20:22.500 03/05/1995]',0.039,0.036,0.024,103.725,0.341,0.512
'[05:20:22.502 03/05/1995]',0.033,0.024,0.024,103.725,0.341,0.512
'[05:20:22.504 03/05/1995]',0.028,0.024,0.012,102.975,0.407,0.512
'[05:20:22.506 03/05/1995]',0.023,0.024,0.001,102.975,0.407,0.512
'[05:20:22.508 03/05/1995]',0.018,0.012,0.001,102.975,0.407,0.512
'[05:20:22.510 03/05/1995]',0.013,0.001,0.001,102.975,0.407,0.512
'[05:20:22.512 03/05/1995]',0.009,0.001,0.001,102.225,0.464,0.512
'[05:20:22.514 03/05/1995]',0.005,0.001,0.001,102.225,0.464,0.512
'[05:20:22.516 03/05/1995]',0.002,0.001,0.001,102.225,0.464,0.512
'[05:20:22.518 03/05/1995]',-0.002,0.001,0.001,102.225,0.464,0.512
'[05:20:22.520 03/05/1995]',-0.005,-0.011,0.001,101.325,0.501,0.512
'[05:20:22.522 03/05/1995]',-0.008,-0.011,-0.011,101.325,0.501,0.512
'[05:20:22.524 03/05/1995]',-0.011,-0.022,-0.022,101.325,0.501,0.512
'[05:20:22.526 03/05/1995]',-0.013,-0.022,-0.022,101.325,0.501,0.512
'[05:20:22.528 03/05/1995]',-0.015,-0.022,-0.011,100.575,0.529,0.512
'[05:20:22.530 03/05/1995]',-0.017,-0.022,-0.011,100.575,0.529,0.512
'[05:20:22.532 03/05/1995]',-0.018,-0.022,-0.011,100.575,0.529,0.512
'[05:20:22.534 03/05/1995]',-0.020,-0.022,-0.022,100.575,0.529,0.512
'[05:20:22.536 03/05/1995]',-0.022,-0.022,-0.022,99.825,0.543,0.512
'[05:20:22.538 03/05/1995]',-0.024,-0.022,-0.022,99.825,0.543,0.512
'[05:20:22.540 03/05/1995]',-0.026,-0.022,-0.022,99.825,0.543,0.512
'[05:20:22.542 03/05/1995]',-0.028,-0.022,-0.022,99.825,0.543,0.512
'[05:20:22.544 03/05/1995]',-0.030,-0.034,-0.022,98.925,0.548,0.512
'[05:20:22.546 03/05/1995]',-0.031,-0.034,-0.022,98.925,0.548,0.512
'[05:20:22.548 03/05/1995]',-0.031,-0.034,-0.011,98.925,0.548,0.512
'[05:20:22.550 03/05/1995]',-0.031,-0.034,-0.011,98.925,0.548,0.512
'[05:20:22.552 03/05/1995]',-0.031,-0.046,-0.022,98.025,0.536,0.512
'[05:20:22.554 03/05/1995]',-0.031,-0.046,-0.022,98.025,0.536,0.512
'[05:20:22.556 03/05/1995]',-0.031,-0.046,-0.022,98.025,0.536,0.512
'[05:20:22.558 03/05/1995]',-0.031,-0.046,-0.022,98.025,0.536,0.512
'[05:20:22.560 03/05/1995]',-0.031,-0.034,-0.022,97.125,0.515,0.512
'[05:20:22.562 03/05/1995]',-0.031,-0.034,-0.022,97.125,0.515,0.512
'[05:20:22.564 03/05/1995]',-0.031,-0.034,-0.011,97.125,0.515,0.512
'[05:20:22.566 03/05/1995]',-0.031,-0.046,-0.011,97.125,0.515,0.512
'[05:20:22.568 03/05/1995]',-0.031,-0.034,-0.011,96.150,0.491,0.512
'[05:20:22.570 03/05/1995]',-0.031,-0.046,-0.022,96.150,0.491,0.512
'[05:20:22.572 03/05/1995]',-0.031,-0.034,-0.022,96.150,0.491,0.512
'[05:20:22.574 03/05/1995]',-0.031,-0.046,-0.022,96.150,0.491,0.512
'[05:20:22.576 03/05/1995]',-0.031,-0.034,-0.022,95.250,0.452,0.512
'[05:20:22.578 03/05/1995]',-0.031,-0.034,-0.011,95.250,0.452,0.512
'[05:20:22.580 03/05/1995]',-0.031,-0.034,-0.011,95.250,0.452,0.512
'[05:20:22.582 03/05/1995]',-0.031,-0.046,-0.011,95.250,0.452,0.512
'[05:20:22.584 03/05/1995]',-0.031,-0.034,-0.011,94.200,0.411,0.512
'[05:20:22.586 03/05/1995]',-0.031,-0.046,-0.011,94.200,0.411,0.512
'[05:20:22.588 03/05/1995]',-0.031,-0.034,-0.022,94.200,0.411,0.512
'[05:20:22.590 03/05/1995]',-0.031,-0.034,-0.022,94.200,0.411,0.512
'[05:20:22.592 03/05/1995]',-0.031,-0.034,-0.011,93.075,0.360,0.512
'[05:20:22.594 03/05/1995]',-0.030,-0.034,-0.011,93.075,0.360,0.512
'[05:20:22.596 03/05/1995]',-0.029,-0.034,0.001,93.075,0.360,0.512
'[05:20:22.598 03/05/1995]',-0.028,-0.034,0.001,93.075,0.360,0.512
'[05:20:22.600 03/05/1995]',-0.027,-0.034,0.001,91.725,0.303,0.512
'[05:20:22.602 03/05/1995]',-0.026,-0.034,0.001,91.725,0.303,0.512
'[05:20:22.604 03/05/1995]',-0.026,-0.034,0.001,91.725,0.303,0.512
'[05:20:22.606 03/05/1995]',-0.027,-0.034,-0.011,91.725,0.303,0.512
'[05:20:22.608 03/05/1995]',-0.027,-0.034,-0.011,90.300,0.249,0.512
'[05:20:22.610 03/05/1995]',-0.027,-0.034,0.001,90.300,0.249,0.512
'[05:20:22.612 03/05/1995]',-0.027,-0.022,0.001,90.300,0.249,0.512
'[05:20:22.614 03/05/1995]',-0.028,-0.022,0.001,90.300,0.249,0.512
'[05:20:22.616 03/05/1995]',-0.029,-0.034,0.001,88.875,0.186,0.512
'[05:20:22.618 03/05/1995]',-0.030,-0.034,0.001,88.875,0.186,0.512
'[05:20:22.620 03/05/1995]',-0.030,-0.046,-0.011,88.875,0.186,0.512
'[05:20:22.622 03/05/1995]',-0.030,-0.034,0.001,88.875,0.186,0.512
'[05:20:22.624 03/05/1995]',-0.029,-0.034,-0.011,87.675,0.127,0.512
'[05:20:22.626 03/05/1995]',-0.028,-0.034,-0.011,87.675,0.127,0.512
'[05:20:22.628 03/05/1995]',-0.026,-0.034,0.001,87.675,0.127,0.512
'[05:20:22.630 03/05/1995]',-0.025,-0.034,0.001,87.675,0.127,0.512
'[05:20:22.632 03/05/1995]',-0.024,-0.022,0.001,86.625,0.057,0.512
'[05:20:22.634 03/05/1995]',-0.023,-0.022,0.001,86.625,0.057,0.512
'[05:20:22.636 03/05/1995]',-0.021,-0.022,0.001,86.625,0.057,0.512
'[05:20:22.638 03/05/1995]',-0.019,-0.034,0.001,86.625,0.057,0.512
'[05:20:22.640 03/05/1995]',-0.018,-0.022,0.001,85.875,-0.007,0.512
'[05:20:22.642 03/05/1995]',-0.017,-0.022,0.001,85.875,-0.007,0.512
'[05:20:22.644 03/05/1995]',-0.017,-0.022,0.001,85.875,-0.007,0.512
'[05:20:22.646 03/05/1995]',-0.018,-0.034,0.001,85.875,-0.007,0.512
'[05:20:22.648 03/05/1995]',-0.017,-0.022,0.001,85.350,-0.069,0.512
'[05:20:22.650 03/05/1995]',-0.017,-0.034,0.001,85.350,-0.069,0.512
'[05:20:22.652 03/05/1995]',-0.016,-0.034,-0.011,85.350,-0.069,0.512
'[05:20:22.654 03/05/1995]',-0.015,-0.022,-0.011,85.350,-0.069,0.512
'[05:20:22.656 03/05/1995]',-0.013,-0.022,-0.011,84.975,-0.132,0.512
'[05:20:22.658 03/05/1995]',-0.012,-0.034,0.001,84.975,-0.132,0.512
'[05:20:22.660 03/05/1995]',-0.014,-0.022,0.001,84.975,-0.132,0.512
'[05:20:22.662 03/05/1995]',-0.016,-0.022,0.001,84.975,-0.132,0.512
'[05:20:22.664 03/05/1995]',-0.018,-0.022,0.001,84.825,-0.191,0.512
'[05:20:22.666 03/05/1995]',-0.020,-0.034,0.001,84.825,-0.191,0.512
'[05:20:22.668 03/05/1995]',-0.021,-0.034,0.001,84.825,-0.191,0.512
'[05:20:22.670 03/05/1995]',-0.023,-0.034,0.001,84.825,-0.191,0.512
'[05:20:22.672 03/05/1995]',-0.023,-0.034,0.001,84.675,-0.247,0.512
'[05:20:22.674 03/05/1995]',-0.023,-0.034,0.001,84.675,-0.247,0.512
'[05:20:22.676 03/05/1995]',-0.021,-0.034,0.001,84.675,-0.247,0.512
'[05:20:22.678 03/05/1995]',-0.019,-0.022,0.001,84.675,-0.247,0.512
'[05:20:22.680 03/05/1995]',-0.017,-0.022,0.001,84.825,-0.299,0.512
'[05:20:22.682 03/05/1995]',-0.015,-0.022,0.001,84.825,-0.299,0.512
'[05:20:22.684 03/05/1995]',-0.012,-0.022,0.001,84.825,-0.299,0.512
'[05:20:22.686 03/05/1995]',-0.010,-0.022,0.001,84.825,-0.299,0.512
'[05:20:22.688 03/05/1995]',-0.009,-0.022,0.001,84.900,-0.344,0.512
'[05:20:22.690 03/05/1995]',-0.008,-0.022,-0.011,84.900,-0.344,0.512
'[05:20:22.692 03/05/1995]',-0.008,-0.022,-0.011,84.900,-0.344,0.512
'[05:20:22.694 03/05/1995]',-0.007,-0.011,0.001,84.900,-0.344,0.512
'[05:20:22.696 03/05/1995]',-0.008,-0.011,0.001,85.050,-0.389,0.512
'[05:20:22.698 03/05/1995]',-0.009,-0.011,-0.011,85.050,-0.389,0.512
'[05:20:22.700 03/05/1995]',-0.012,-0.011,-0.011,85.050,-0.389,0.512
'[05:20:22.702 03/05/1995]',-0.016,-0.022,-0.011,85.050,-0.389,0.512
'[05:20:22.704 03/05/1995]',-0.018,-0.022,-0.022,85.275,-0.427,0.512
'[05:20:22.706 03/05/1995]',-0.021,-0.022,-0.034,85.275,-0.427,0.512
'[05:20:22.708 03/05/1995]',-0.021,-0.022,-0.022,85.275,-0.427,0.512
'[05:20:22.710 03/05/1995]',-0.022,-0.034,-0.022,85.275,-0.427,0.512
'[05:20:22.712 03/05/1995]',-0.018,-0.022,-0.022,85.500,-0.463,0.512
'[05:20:22.714 03/05/1995]',-0.015,-0.034,-0.022,85.500,-0.463,0.512
'[05:20:22.716 03/05/1995]',-0.010,-0.034,-0.034,85.500,-0.463,0.512
'[05:20:22.718 03/05/1995]',-0.005,-0.022,-0.034,85.500,-0.463,0.512
'[05:20:22.720 03/05/1995]',-0.001,-0.022,-0.022,85.650,-0.488,0.512
'[05:20:22.722 03/05/1995]',0.004,-0.022,-0.022,85.650,-0.488,0.512
'[05:20:22.724 03/05/1995]',0.008,-0.011,-0.022,85.650,-0.488,0.512
'[05:20:22.726 03/05/1995]',0.011,0.001,-0.022,85.650,-0.488,0.512
'[05:20:22.728 03/05/1995]',0.012,0.001,-0.022,85.875,-0.507,0.512
'[05:20:22.730 03/05/1995]',0.012,0.001,-0.011,85.875,-0.507,0.512
'[05:20:22.732 03/05/1995]',0.011,0.001,-0.011,85.875,-0.507,0.512
'[05:20:22.734 03/05/1995]',0.009,0.001,-0.011,85.875,-0.507,0.512
'[05:20:22.736 03/05/1995]',0.006,0.001,-0.011,85.950,-0.523,0.512
'[05:20:22.738 03/05/1995]',0.002,0.001,-0.022,85.950,-0.523,0.512
'[05:20:22.740 03/05/1995]',-0.004,-0.011,-0.022,85.950,-0.523,0.512
'[05:20:22.742 03/05/1995]',-0.010,-0.011,-0.011,85.950,-0.523,0.512
'[05:20:22.744 03/05/1995]',-0.015,-0.022,-0.022,86.025,-0.533,0.512
'[05:20:22.746 03/05/1995]',-0.020,-0.011,-0.011,86.025,-0.533,0.512
'[05:20:22.748 03/05/1995]',-0.022,-0.022,-0.022,86.025,-0.533,0.512
'[05:20:22.750 03/05/1995]',-0.025,-0.022,-0.022,86.025,-0.533,0.512
'[05:20:22.752 03/05/1995]',-0.026,-0.034,-0.022,86.025,-0.538,0.512
'[05:20:22.754 03/05/1995]',-0.028,-0.034,-0.022,86.025,-0.538,0.512
'[05:20:22.756 03/05/1995]',-0.029,-0.034,-0.022,86.025,-0.538,0.512
'[05:20:22.758 03/05/1995]',-0.030,-0.034,-0.022,86.025,-0.538,0.512
'[05:20:22.760 03/05/1995]',-0.031,-0.034,-0.022,85.950,-0.538,0.512
'[05:20:22.762 03/05/1995]',-0.031,-0.034,-0.022,85.950,-0.538,0.512
'[05:20:22.764 03/05/1995]',-0.031,-0.034,-0.022,85.950,-0.538,0.512
'[05:20:22.766 03/05/1995]',-0.031,-0.034,-0.022,85.950,-0.538,0.512
'[05:20:22.768 03/05/1995]',-0.031,-0.034,-0.022,85.875,-0.531,0.512
'[05:20:22.770 03/05/1995]',-0.031,-0.034,-0.022,85.875,-0.531,0.512
'[05:20:22.772 03/05/1995]',-0.031,-0.034,-0.022,85.875,-0.531,0.512
'[05:20:22.774 03/05/1995]',-0.031,-0.034,-0.022,85.875,-0.531,0.512
'[05:20:22.776 03/05/1995]',-0.031,-0.034,-0.022,85.725,-0.523,0.512
'[05:20:22.778 03/05/1995]',-0.031,-0.034,-0.022,85.725,-0.523,0.512
'[05:20:22.780 03/05/1995]',-0.032,-0.034,-0.022,85.725,-0.523,0.512
'[05:20:22.782 03/05/1995]',-0.032,-0.034,-0.022,85.725,-0.523,0.512
'[05:20:22.784 03/05/1995]',-0.034,-0.034,-0.022,85.500,-0.512,0.512
'[05:20:22.786 03/05/1995]',-0.036,-0.046,-0.034,85.500,-0.512,0.512
'[05:20:22.788 03/05/1995]',-0.040,-0.046,-0.034,85.500,-0.512,0.512
'[05:20:22.790 03/05/1995]',-0.045,-0.046,-0.034,85.500,-0.512,0.512
'[05:20:22.792 03/05/1995]',-0.051,-0.034,-0.022,85.200,-0.493,0.512
'[05:20:22.794 03/05/1995]',-0.057,-0.046,-0.022,85.200,-0.493,0.512
'[05:20:22.796 03/05/1995]',-0.063,-0.058,-0.022,85.200,-0.493,0.512
'[05:20:22.798 03/05/1995]',-0.069,-0.070,-0.022,85.200,-0.493,0.512
'[05:20:22.800 03/05/1995]',-0.072,-0.081,-0.011,84.825,-0.479,0.512
'[05:20:22.802 03/05/1995]',-0.075,-0.081,-0.011,84.825,-0.479,0.512
'[05:20:22.804 03/05/1995]',-0.070,-0.081,0.001,84.825,-0.479,0.512
'[05:20:22.806 03/05/1995]',-0.065,-0.093,0.001,84.825,-0.479,0.512
'[05:20:22.808 03/05/1995]',-0.051,-0.093,0.024,84.525,-0.460,0.512
'[05:20:22.810 03/05/1995]',-0.036,-0.081,0.047,84.525,-0.460,0.512
'[05:20:22.812 03/05/1995]',-0.012,-0.081,0.071,84.525,-0.460,0.512
'[05:20:22.814 03/05/1995]',0.012,-0.058,0.106,84.525,-0.460,0.512
'[05:20:22.816 03/05/1995]',0.047,-0.034,0.141,84.150,-0.446,0.512
'[05:20:22.818 03/05/1995]',0.081,-0.022,0.164,84.150,-0.446,0.512
'[05:20:22.820 03/05/1995]',0.121,0.012,0.199,84.150,-0.446,0.512
'[05:20:22.822 03/05/1995]',0.162,0.048,0.222,84.150,-0.446,0.512
'[05:20:22.824 03/05/1995]',0.204,0.083,0.234,83.700,-0.429,0.512
'[05:20:22.826 03/05/1995]',0.247,0.142,0.246,83.700,-0.429,0.512
'[05:20:22.828 03/05/1995]',0.287,0.177,0.269,83.700,-0.429,0.512
'[05:20:22.830 03/05/1995]',0.328,0.212,0.269,83.700,-0.429,0.512
'[05:20:22.832 03/05/1995]',0.360,0.247,0.257,83.325,-0.413,0.512
'[05:20:22.834 03/05/1995]',0.392,0.294,0.234,83.325,-0.413,0.512
'[05:20:22.836 03/05/1995]',0.406,0.330,0.211,83.325,-0.413,0.512
'[05:20:22.838 03/05/1995]',0.421,0.364,0.176,83.325,-0.413,0.512
'[05:20:22.840 03/05/1995]',0.411,0.400,0.118,82.875,-0.399,0.512
'[05:20:22.842 03/05/1995]',0.402,0.411,0.071,82.875,-0.399,0.512
'[05:20:22.844 03/05/1995]',0.368,0.411,0.024,82.875,-0.399,0.512
'[05:20:22.846 03/05/1995]',0.334,0.411,-0.022,82.875,-0.399,0.512
'[05:20:22.848 03/05/1995]',0.283,0.364,-0.069,82.500,-0.385,0.512
'[05:20:22.850 03/05/1995]',0.233,0.306,-0.128,82.500,-0.385,0.512
'[05:20:22.852 03/05/1995]',0.180,0.247,-0.186,82.500,-0.385,0.512
'[05:20:22.854 03/05/1995]',0.127,0.200,-0.256,82.500,-0.385,0.512
'[05:20:22.856 03/05/1995]',0.086,0.142,-0.326,82.125,-0.378,0.512
'[05:20:22.858 03/05/1995]',0.045,0.083,-0.396,82.125,-0.378,0.512
'[05:20:22.860 03/05/1995]',0.021,0.012,-0.454,82.125,-0.378,0.512
'[05:20:22.862 03/05/1995]',-0.003,-0.022,-0.466,82.125,-0.378,0.512
'[05:20:22.864 03/05/1995]',-0.012,-0.034,-0.466,81.750,-0.370,0.512
'[05:20:22.866 03/05/1995]',-0.021,-0.034,-0.431,81.750,-0.370,0.512
'[05:20:22.868 03/05/1995]',-0.021,-0.034,-0.384,81.750,-0.370,0.512
'[05:20:22.870 03/05/1995]',-0.021,-0.022,-0.337,81.750,-0.370,0.512
'[05:20:22.872 03/05/1995]',-0.019,-0.022,-0.303,81.300,-0.363,0.512
'[05:20:22.874 03/05/1995]',-0.017,-0.022,-0.256,81.300,-0.363,0.512
'[05:20:22.876 03/05/1995]',-0.018,-0.022,-0.221,81.300,-0.363,0.512
'[05:20:22.878 03/05/1995]',-0.019,-0.022,-0.186,81.300,-0.363,0.512
