'Time and date','II ','II ','V ','PAP ','PLETH ','RESP '
'[12:49:27.916 25/01/1995]',-0.072,-0.068,0.003,18.367,-0.608,-0.560
'[12:49:27.918 25/01/1995]',-0.072,-0.068,0.035,18.367,-0.608,-0.560
'[12:49:27.920 25/01/1995]',-0.057,-0.068,0.035,19.799,-0.611,-0.562
'[12:49:27.922 25/01/1995]',-0.057,-0.033,0.035,19.799,-0.611,-0.562
'[12:49:27.924 25/01/1995]',-0.028,-0.033,0.035,19.799,-0.611,-0.562
'[12:49:27.926 25/01/1995]',-0.013,-0.033,0.068,19.799,-0.611,-0.562
'[12:49:27.928 25/01/1995]',-0.013,0.003,0.068,21.432,-0.609,-0.565
'[12:49:27.930 25/01/1995]',0.001,0.003,0.102,21.432,-0.609,-0.565
'[12:49:27.932 25/01/1995]',0.001,0.003,0.102,21.432,-0.609,-0.565
'[12:49:27.934 25/01/1995]',0.015,0.003,0.102,21.432,-0.609,-0.565
'[12:49:27.936 25/01/1995]',0.015,0.003,0.135,22.739,-0.612,-0.567
'[12:49:27.938 25/01/1995]',0.030,0.037,0.102,22.739,-0.612,-0.567
'[12:49:27.940 25/01/1995]',0.030,0.037,0.102,22.739,-0.612,-0.567
'[12:49:27.942 25/01/1995]',0.030,0.037,0.102,22.739,-0.612,-0.567
'[12:49:27.944 25/01/1995]',0.015,0.003,0.102,23.492,-0.612,-0.569
'[12:49:27.946 25/01/1995]',0.015,0.003,0.102,23.492,-0.612,-0.569
'[12:49:27.948 25/01/1995]',0.015,0.003,0.068,23.492,-0.612,-0.569
'[12:49:27.950 25/01/1995]',0.015,0.003,0.068,23.492,-0.612,-0.569
'[12:49:27.952 25/01/1995]',0.015,0.003,0.068,23.618,-0.611,-0.571
'[12:49:27.954 25/01/1995]',0.015,0.003,0.035,23.618,-0.611,-0.571
'[12:49:27.956 25/01/1995]',0.001,0.003,0.035,23.618,-0.611,-0.571
'[12:49:27.958 25/01/1995]',0.001,0.003,0.035,23.618,-0.611,-0.571
'[12:49:27.960 25/01/1995]',0.001,0.003,0.035,23.492,-0.611,-0.572
'[12:49:27.962 25/01/1995]',0.001,0.003,0.003,23.492,-0.611,-0.572
'[12:49:27.964 25/01/1995]',0.001,0.003,0.003,23.492,-0.611,-0.572
'[12:49:27.966 25/01/1995]',0.001,0.003,0.003,23.492,-0.611,-0.572
'[12:49:27.968 25/01/1995]',0.001,0.003,0.003,23.492,-0.612,-0.573
'[12:49:27.970 25/01/1995]',0.001,0.003,0.003,23.492,-0.612,-0.573
'[12:49:27.972 25/01/1995]',0.001,0.003,0.003,23.492,-0.612,-0.573
'[12:49:27.974 25/01/1995]',0.001,0.003,0.003,23.492,-0.612,-0.573
'[12:49:27.976 25/01/1995]',0.001,0.003,0.003,23.844,-0.612,-0.572
'[12:49:27.978 25/01/1995]',0.001,0.003,0.003,23.844,-0.612,-0.572
'[12:49:27.980 25/01/1995]',0.001,0.003,0.003,23.844,-0.612,-0.572
'[12:49:27.982 25/01/1995]',0.001,0.003,0.003,23.844,-0.612,-0.572
'[12:49:27.984 25/01/1995]',0.015,0.003,0.003,24.497,-0.609,-0.570
'[12:49:27.986 25/01/1995]',0.015,0.003,0.003,24.497,-0.609,-0.570
'[12:49:27.988 25/01/1995]',0.030,0.037,0.003,24.497,-0.609,-0.570
'[12:49:27.990 25/01/1995]',0.045,0.037,0.003,24.497,-0.609,-0.570
'[12:49:27.992 25/01/1995]',0.059,0.073,0.003,25.503,-0.608,-0.566
'[12:49:27.994 25/01/1995]',0.074,0.073,0.003,25.503,-0.608,-0.566
'[12:49:27.996 25/01/1995]',0.074,0.073,0.003,25.503,-0.608,-0.566
'[12:49:27.998 25/01/1995]',0.089,0.073,0.003,25.503,-0.608,-0.566
'[12:49:28.000 25/01/1995]',0.089,0.073,0.003,26.985,-0.608,-0.561
'[12:49:28.002 25/01/1995]',0.074,0.073,0.003,26.985,-0.608,-0.561
'[12:49:28.004 25/01/1995]',0.089,0.073,0.003,26.985,-0.608,-0.561
'[12:49:28.006 25/01/1995]',0.104,0.109,0.003,26.985,-0.608,-0.561
'[12:49:28.008 25/01/1995]',0.104,0.109,0.003,29.045,-0.607,-0.555
'[12:49:28.010 25/01/1995]',0.104,0.109,0.003,29.045,-0.607,-0.555
'[12:49:28.012 25/01/1995]',0.104,0.109,0.003,29.045,-0.607,-0.555
'[12:49:28.014 25/01/1995]',0.104,0.109,0.003,29.045,-0.607,-0.555
'[12:49:28.016 25/01/1995]',0.104,0.109,0.003,31.558,-0.607,-0.548
'[12:49:28.018 25/01/1995]',0.104,0.109,0.003,31.558,-0.607,-0.548
'[12:49:28.020 25/01/1995]',0.104,0.109,0.003,31.558,-0.607,-0.548
'[12:49:28.022 25/01/1995]',0.104,0.109,0.003,31.558,-0.607,-0.548
'[12:49:28.024 25/01/1995]',0.104,0.109,0.003,34.397,-0.602,-0.540
'[12:49:28.026 25/01/1995]',0.118,0.109,0.003,34.397,-0.602,-0.540
'[12:49:28.028 25/01/1995]',0.118,0.109,0.003,34.397,-0.602,-0.540
'[12:49:28.030 25/01/1995]',0.133,0.145,0.003,34.397,-0.602,-0.540
'[12:49:28.032 25/01/1995]',0.148,0.145,0.003,37.387,-0.598,-0.532
'[12:49:28.034 25/01/1995]',0.148,0.145,0.003,37.387,-0.598,-0.532
'[12:49:28.036 25/01/1995]',0.148,0.145,0.003,37.387,-0.598,-0.532
'[12:49:28.038 25/01/1995]',0.162,0.145,0.003,37.387,-0.598,-0.532
'[12:49:28.040 25/01/1995]',0.162,0.181,0.003,40.402,-0.588,-0.524
'[12:49:28.042 25/01/1995]',0.177,0.181,0.003,40.402,-0.588,-0.524
'[12:49:28.044 25/01/1995]',0.192,0.181,0.003,40.402,-0.588,-0.524
'[12:49:28.046 25/01/1995]',0.177,0.181,0.003,40.402,-0.588,-0.524
'[12:49:28.048 25/01/1995]',0.177,0.181,0.003,43.417,-0.568,-0.516
'[12:49:28.050 25/01/1995]',0.192,0.181,0.035,43.417,-0.568,-0.516
'[12:49:28.052 25/01/1995]',0.192,0.181,0.003,43.417,-0.568,-0.516
'[12:49:28.054 25/01/1995]',0.192,0.181,0.035,43.417,-0.568,-0.516
'[12:49:28.056 25/01/1995]',0.192,0.181,0.035,46.357,-0.536,-0.508
'[12:49:28.058 25/01/1995]',0.192,0.217,0.035,46.357,-0.536,-0.508
'[12:49:28.060 25/01/1995]',0.192,0.217,0.035,46.357,-0.536,-0.508
'[12:49:28.062 25/01/1995]',0.192,0.217,0.035,46.357,-0.536,-0.508
'[12:49:28.064 25/01/1995]',0.192,0.181,0.035,49.121,-0.489,-0.501
'[12:49:28.066 25/01/1995]',0.162,0.181,0.035,49.121,-0.489,-0.501
'[12:49:28.068 25/01/1995]',0.162,0.181,0.035,49.121,-0.489,-0.501
'[12:49:28.070 25/01/1995]',0.148,0.145,0.003,49.121,-0.489,-0.501
'[12:49:28.072 25/01/1995]',0.162,0.145,0.035,51.357,-0.421,-0.494
'[12:49:28.074 25/01/1995]',0.148,0.145,0.035,51.357,-0.421,-0.494
'[12:49:28.076 25/01/1995]',0.148,0.145,0.035,51.357,-0.421,-0.494
'[12:49:28.078 25/01/1995]',0.148,0.145,0.035,51.357,-0.421,-0.494
'[12:49:28.080 25/01/1995]',0.148,0.145,0.035,53.015,-0.330,-0.487
'[12:49:28.082 25/01/1995]',0.148,0.145,0.035,53.015,-0.330,-0.487
'[12:49:28.084 25/01/1995]',0.148,0.145,0.068,53.015,-0.330,-0.487
'[12:49:28.086 25/01/1995]',0.148,0.145,0.068,53.015,-0.330,-0.487
'[12:49:28.088 25/01/1995]',0.148,0.145,0.102,54.171,-0.213,-0.480
'[12:49:28.090 25/01/1995]',0.148,0.145,0.102,54.171,-0.213,-0.480
'[12:49:28.092 25/01/1995]',0.148,0.145,0.135,54.171,-0.213,-0.480
'[12:49:28.094 25/01/1995]',0.148,0.145,0.135,54.171,-0.213,-0.480
'[12:49:28.096 25/01/1995]',0.148,0.145,0.135,54.950,-0.076,-0.473
'[12:49:28.098 25/01/1995]',0.133,0.145,0.102,54.950,-0.076,-0.473
'[12:49:28.100 25/01/1995]',0.118,0.109,0.102,54.950,-0.076,-0.473
'[12:49:28.102 25/01/1995]',0.104,0.109,0.102,54.950,-0.076,-0.473
'[12:49:28.104 25/01/1995]',0.104,0.109,0.102,55.477,0.082,-0.468
'[12:49:28.106 25/01/1995]',0.089,0.073,0.068,55.477,0.082,-0.468
'[12:49:28.108 25/01/1995]',0.074,0.073,0.068,55.477,0.082,-0.468
'[12:49:28.110 25/01/1995]',0.074,0.073,0.068,55.477,0.082,-0.468
'[12:49:28.112 25/01/1995]',0.059,0.073,0.068,55.829,0.246,-0.463
'[12:49:28.114 25/01/1995]',0.059,0.037,0.035,55.829,0.246,-0.463
'[12:49:28.116 25/01/1995]',0.045,0.037,0.035,55.829,0.246,-0.463
'[12:49:28.118 25/01/1995]',0.030,0.037,0.035,55.829,0.246,-0.463
'[12:49:28.120 25/01/1995]',0.030,0.037,0.035,55.955,0.418,-0.459
'[12:49:28.122 25/01/1995]',0.030,0.003,0.003,55.955,0.418,-0.459
'[12:49:28.124 25/01/1995]',0.015,0.003,0.003,55.955,0.418,-0.459
'[12:49:28.126 25/01/1995]',0.001,0.003,0.003,55.955,0.418,-0.459
'[12:49:28.128 25/01/1995]',0.001,0.003,0.003,55.779,0.588,-0.455
'[12:49:28.130 25/01/1995]',-0.013,0.003,0.003,55.779,0.588,-0.455
'[12:49:28.132 25/01/1995]',-0.013,0.003,0.003,55.779,0.588,-0.455
'[12:49:28.134 25/01/1995]',-0.028,-0.033,-0.030,55.779,0.588,-0.455
'[12:49:28.136 25/01/1995]',-0.028,-0.033,-0.030,55.251,0.742,-0.453
'[12:49:28.138 25/01/1995]',-0.043,-0.033,-0.030,55.251,0.742,-0.453
'[12:49:28.140 25/01/1995]',-0.043,-0.033,-0.030,55.251,0.742,-0.453
'[12:49:28.142 25/01/1995]',-0.043,-0.033,-0.030,55.251,0.742,-0.453
'[12:49:28.144 25/01/1995]',-0.028,-0.033,-0.030,54.347,0.877,-0.451
'[12:49:28.146 25/01/1995]',-0.028,-0.033,-0.030,54.347,0.877,-0.451
'[12:49:28.148 25/01/1995]',-0.028,-0.033,-0.030,54.347,0.877,-0.451
'[12:49:28.150 25/01/1995]',-0.028,-0.033,-0.030,54.347,0.877,-0.451
'[12:49:28.152 25/01/1995]',-0.028,-0.033,-0.030,53.291,0.991,-0.450
'[12:49:28.154 25/01/1995]',-0.043,-0.033,-0.030,53.291,0.991,-0.450
'[12:49:28.156 25/01/1995]',-0.028,-0.033,-0.030,53.291,0.991,-0.450
'[12:49:28.158 25/01/1995]',-0.028,-0.033,-0.030,53.291,0.991,-0.450
'[12:49:28.160 25/01/1995]',-0.013,0.003,-0.030,52.186,1.024,-0.450
'[12:49:28.162 25/01/1995]',-0.013,0.003,-0.030,52.186,1.024,-0.450
'[12:49:28.164 25/01/1995]',-0.013,0.003,-0.030,52.186,1.024,-0.450
'[12:49:28.166 25/01/1995]',-0.028,-0.033,-0.030,52.186,1.024,-0.450
'[12:49:28.168 25/01/1995]',-0.028,-0.033,-0.030,50.955,1.024,-0.451
'[12:49:28.170 25/01/1995]',-0.043,-0.033,-0.030,50.955,1.024,-0.451
'[12:49:28.172 25/01/1995]',-0.043,-0.033,-0.030,50.955,1.024,-0.451
'[12:49:28.174 25/01/1995]',-0.043,-0.033,-0.030,50.955,1.024,-0.451
'[12:49:28.176 25/01/1995]',-0.043,-0.033,-0.030,49.523,1.024,-0.452
'[12:49:28.178 25/01/1995]',-0.057,-0.033,-0.030,49.523,1.024,-0.452
'[12:49:28.180 25/01/1995]',-0.057,-0.033,-0.030,49.523,1.024,-0.452
'[12:49:28.182 25/01/1995]',-0.043,-0.033,-0.030,49.523,1.024,-0.452
'[12:49:28.184 25/01/1995]',-0.043,-0.033,-0.030,47.889,1.024,-0.454
'[12:49:28.186 25/01/1995]',-0.028,-0.033,-0.030,47.889,1.024,-0.454
'[12:49:28.188 25/01/1995]',-0.028,-0.033,-0.030,47.889,1.024,-0.454
'[12:49:28.190 25/01/1995]',-0.028,-0.033,-0.030,47.889,1.024,-0.454
'[12:49:28.192 25/01/1995]',-0.028,-0.033,0.003,45.879,1.024,-0.456
'[12:49:28.194 25/01/1995]',-0.028,-0.033,0.003,45.879,1.024,-0.456
'[12:49:28.196 25/01/1995]',-0.028,-0.033,0.003,45.879,1.024,-0.456
'[12:49:28.198 25/01/1995]',-0.043,-0.033,0.003,45.879,1.024,-0.456
'[12:49:28.200 25/01/1995]',-0.028,-0.033,0.003,43.693,1.024,-0.458
'[12:49:28.202 25/01/1995]',-0.028,-0.033,0.003,43.693,1.024,-0.458
'[12:49:28.204 25/01/1995]',-0.028,-0.033,0.003,43.693,1.024,-0.458
'[12:49:28.206 25/01/1995]',-0.028,0.003,0.003,43.693,1.024,-0.458
'[12:49:28.208 25/01/1995]',-0.013,0.003,0.003,41.583,1.024,-0.460
'[12:49:28.210 25/01/1995]',-0.013,0.003,0.003,41.583,1.024,-0.460
'[12:49:28.212 25/01/1995]',-0.013,0.003,0.003,41.583,1.024,-0.460
'[12:49:28.214 25/01/1995]',-0.013,0.003,0.003,41.583,1.024,-0.460
'[12:49:28.216 25/01/1995]',0.001,0.003,0.003,39.749,1.024,-0.461
'[12:49:28.218 25/01/1995]',-0.013,0.003,0.003,39.749,1.024,-0.461
'[12:49:28.220 25/01/1995]',0.001,0.003,0.003,39.749,1.024,-0.461
'[12:49:28.222 25/01/1995]',-0.013,0.003,0.003,39.749,1.024,-0.461
'[12:49:28.224 25/01/1995]',-0.013,0.003,0.003,38.291,1.024,-0.462
'[12:49:28.226 25/01/1995]',0.001,0.003,0.003,38.291,1.024,-0.462
'[12:49:28.228 25/01/1995]',-0.013,0.003,0.003,38.291,1.024,-0.462
'[12:49:28.230 25/01/1995]',-0.013,0.003,0.003,38.291,1.024,-0.462
'[12:49:28.232 25/01/1995]',-0.013,0.003,0.003,36.809,1.024,-0.463
'[12:49:28.234 25/01/1995]',0.001,0.003,0.003,36.809,1.024,-0.463
'[12:49:28.236 25/01/1995]',0.001,0.003,0.003,36.809,1.024,-0.463
'[12:49:28.238 25/01/1995]',0.001,0.003,0.003,36.809,1.024,-0.463
'[12:49:28.240 25/01/1995]',0.001,0.003,0.035,35.151,1.024,-0.464
'[12:49:28.242 25/01/1995]',0.015,0.003,0.035,35.151,1.024,-0.464
'[12:49:28.244 25/01/1995]',0.015,0.003,0.068,35.151,1.024,-0.464
'[12:49:28.246 25/01/1995]',0.015,0.003,0.068,35.151,1.024,-0.464
'[12:49:28.248 25/01/1995]',0.030,0.037,0.068,33.392,0.961,-0.464
'[12:49:28.250 25/01/1995]',0.030,0.037,0.068,33.392,0.961,-0.464
'[12:49:28.252 25/01/1995]',0.030,0.037,0.102,33.392,0.961,-0.464
'[12:49:28.254 25/01/1995]',0.030,0.037,0.068,33.392,0.961,-0.464
'[12:49:28.256 25/01/1995]',0.030,0.037,0.068,31.910,0.889,-0.464
'[12:49:28.258 25/01/1995]',0.030,0.037,0.068,31.910,0.889,-0.464
'[12:49:28.260 25/01/1995]',0.030,0.003,0.068,31.910,0.889,-0.464
'[12:49:28.262 25/01/1995]',0.030,0.003,0.068,31.910,0.889,-0.464
'[12:49:28.264 25/01/1995]',0.015,0.003,0.068,30.980,0.813,-0.464
'[12:49:28.266 25/01/1995]',0.015,0.003,0.035,30.980,0.813,-0.464
'[12:49:28.268 25/01/1995]',0.015,0.003,0.035,30.980,0.813,-0.464
'[12:49:28.270 25/01/1995]',0.001,0.003,0.035,30.980,0.813,-0.464
'[12:49:28.272 25/01/1995]',0.001,0.003,0.035,30.578,0.734,-0.463
'[12:49:28.274 25/01/1995]',0.001,0.003,0.035,30.578,0.734,-0.463
'[12:49:28.276 25/01/1995]',0.001,0.003,0.003,30.578,0.734,-0.463
'[12:49:28.278 25/01/1995]',-0.013,0.003,0.003,30.578,0.734,-0.463
'[12:49:28.280 25/01/1995]',-0.013,0.003,0.003,30.327,0.652,-0.463
'[12:49:28.282 25/01/1995]',-0.028,-0.033,0.003,30.327,0.652,-0.463
'[12:49:28.284 25/01/1995]',-0.028,-0.033,0.003,30.327,0.652,-0.463
'[12:49:28.286 25/01/1995]',-0.043,-0.033,0.003,30.327,0.652,-0.463
'[12:49:28.288 25/01/1995]',-0.057,-0.068,0.003,30.025,0.571,-0.462
'[12:49:28.290 25/01/1995]',-0.057,-0.068,0.003,30.025,0.571,-0.462
'[12:49:28.292 25/01/1995]',-0.072,-0.068,0.003,30.025,0.571,-0.462
'[12:49:28.294 25/01/1995]',-0.072,-0.068,0.003,30.025,0.571,-0.462
'[12:49:28.296 25/01/1995]',-0.072,-0.068,-0.030,29.673,0.490,-0.461
'[12:49:28.298 25/01/1995]',-0.072,-0.068,-0.030,29.673,0.490,-0.461
'[12:49:28.300 25/01/1995]',-0.072,-0.068,-0.030,29.673,0.490,-0.461
'[12:49:28.302 25/01/1995]',-0.087,-0.068,-0.030,29.673,0.490,-0.461
'[12:49:28.304 25/01/1995]',-0.087,-0.068,-0.030,29.397,0.414,-0.461
'[12:49:28.306 25/01/1995]',-0.087,-0.068,-0.030,29.397,0.414,-0.461
'[12:49:28.308 25/01/1995]',-0.102,-0.104,-0.030,29.397,0.414,-0.461
'[12:49:28.310 25/01/1995]',-0.102,-0.104,-0.030,29.397,0.414,-0.461
'[12:49:28.312 25/01/1995]',-0.102,-0.104,-0.030,29.397,0.340,-0.460
'[12:49:28.314 25/01/1995]',-0.102,-0.104,-0.030,29.397,0.340,-0.460
'[12:49:28.316 25/01/1995]',-0.102,-0.104,-0.030,29.397,0.340,-0.460
'[12:49:28.318 25/01/1995]',-0.102,-0.104,-0.030,29.397,0.340,-0.460
'[12:49:28.320 25/01/1995]',-0.102,-0.104,-0.030,29.623,0.271,-0.460
'[12:49:28.322 25/01/1995]',-0.102,-0.104,-0.030,29.623,0.271,-0.460
'[12:49:28.324 25/01/1995]',-0.116,-0.104,-0.030,29.623,0.271,-0.460
'[12:49:28.326 25/01/1995]',-0.116,-0.104,-0.030,29.623,0.271,-0.460
'[12:49:28.328 25/01/1995]',-0.116,-0.104,-0.030,29.925,0.206,-0.459
'[12:49:28.330 25/01/1995]',-0.116,-0.104,-0.030,29.925,0.206,-0.459
'[12:49:28.332 25/01/1995]',-0.116,-0.104,0.003,29.925,0.206,-0.459
'[12:49:28.334 25/01/1995]',-0.116,-0.104,0.003,29.925,0.206,-0.459
'[12:49:28.336 25/01/1995]',-0.116,-0.104,0.003,30.101,0.150,-0.458
'[12:49:28.338 25/01/1995]',-0.116,-0.104,0.003,30.101,0.150,-0.458
'[12:49:28.340 25/01/1995]',-0.116,-0.104,-0.030,30.101,0.150,-0.458
'[12:49:28.342 25/01/1995]',-0.116,-0.104,0.003,30.101,0.150,-0.458
'[12:49:28.344 25/01/1995]',-0.116,-0.104,0.003,30.402,0.098,-0.457
'[12:49:28.346 25/01/1995]',-0.116,-0.104,0.003,30.402,0.098,-0.457
'[12:49:28.348 25/01/1995]',-0.116,-0.104,0.003,30.402,0.098,-0.457
'[12:49:28.350 25/01/1995]',-0.116,-0.104,0.003,30.402,0.098,-0.457
'[12:49:28.352 25/01/1995]',-0.116,-0.104,0.003,30.678,0.051,-0.456
'[12:49:28.354 25/01/1995]',-0.116,-0.104,0.003,30.678,0.051,-0.456
'[12:49:28.356 25/01/1995]',-0.116,-0.104,0.003,30.678,0.051,-0.456
'[12:49:28.358 25/01/1995]',-0.102,-0.104,0.003,30.678,0.051,-0.456
'[12:49:28.360 25/01/1995]',-0.102,-0.104,0.003,31.106,0.010,-0.455
'[12:49:28.362 25/01/1995]',-0.102,-0.104,0.003,31.106,0.010,-0.455
'[12:49:28.364 25/01/1995]',-0.102,-0.104,0.003,31.106,0.010,-0.455
'[12:49:28.366 25/01/1995]',-0.102,-0.104,0.003,31.106,0.010,-0.455
'[12:49:28.368 25/01/1995]',-0.102,-0.068,0.003,31.457,-0.025,-0.453
'[12:49:28.370 25/01/1995]',-0.087,-0.068,0.003,31.457,-0.025,-0.453
'[12:49:28.372 25/01/1995]',-0.102,-0.104,0.003,31.457,-0.025,-0.453
'[12:49:28.374 25/01/1995]',-0.102,-0.104,0.003,31.457,-0.025,-0.453
'[12:49:28.376 25/01/1995]',-0.087,-0.068,0.003,31.633,-0.056,-0.451
'[12:49:28.378 25/01/1995]',-0.102,-0.104,0.003,31.633,-0.056,-0.451
'[12:49:28.380 25/01/1995]',-0.102,-0.104,0.003,31.633,-0.056,-0.451
'[12:49:28.382 25/01/1995]',-0.102,-0.104,0.003,31.633,-0.056,-0.451
'[12:49:28.384 25/01/1995]',-0.102,-0.104,0.003,31.457,-0.083,-0.449
'[12:49:28.386 25/01/1995]',-0.102,-0.104,0.003,31.457,-0.083,-0.449
'[12:49:28.388 25/01/1995]',-0.102,-0.104,0.003,31.457,-0.083,-0.449
'[12:49:28.390 25/01/1995]',-0.102,-0.104,0.003,31.457,-0.083,-0.449
'[12:49:28.392 25/01/1995]',-0.087,-0.068,0.035,31.106,-0.109,-0.448
'[12:49:28.394 25/01/1995]',-0.072,-0.068,0.035,31.106,-0.109,-0.448
'[12:49:28.396 25/01/1995]',-0.057,-0.068,0.068,31.106,-0.109,-0.448
'[12:49:28.398 25/01/1995]',-0.043,-0.033,0.102,31.106,-0.109,-0.448
'[12:49:28.400 25/01/1995]',-0.028,0.003,0.102,30.754,-0.129,-0.447
'[12:49:28.402 25/01/1995]',-0.013,0.003,0.102,30.754,-0.129,-0.447
'[12:49:28.404 25/01/1995]',0.001,0.003,0.102,30.754,-0.129,-0.447
'[12:49:28.406 25/01/1995]',0.030,0.037,0.068,30.754,-0.129,-0.447
'[12:49:28.408 25/01/1995]',0.074,0.073,0.068,30.402,-0.146,-0.446
'[12:49:28.410 25/01/1995]',0.118,0.109,0.068,30.402,-0.146,-0.446
'[12:49:28.412 25/01/1995]',0.192,0.181,0.102,30.402,-0.146,-0.446
'[12:49:28.414 25/01/1995]',0.265,0.288,0.068,30.402,-0.146,-0.446
'[12:49:28.416 25/01/1995]',0.353,0.360,0.068,29.975,-0.165,-0.446
'[12:49:28.418 25/01/1995]',0.455,0.503,0.068,29.975,-0.165,-0.446
'[12:49:28.420 25/01/1995]',0.543,0.573,0.035,29.975,-0.165,-0.446
'[12:49:28.422 25/01/1995]',0.558,0.609,0.035,29.975,-0.165,-0.446
'[12:49:28.424 25/01/1995]',0.529,0.537,0.003,29.397,-0.179,-0.446
'[12:49:28.426 25/01/1995]',0.470,0.503,0.003,29.397,-0.179,-0.446
'[12:49:28.428 25/01/1995]',0.353,0.360,-0.030,29.397,-0.179,-0.446
'[12:49:28.430 25/01/1995]',0.207,0.217,-0.064,29.397,-0.179,-0.446
'[12:49:28.432 25/01/1995]',0.074,0.037,-0.097,28.693,-0.195,-0.447
'[12:49:28.434 25/01/1995]',-0.028,-0.033,-0.131,28.693,-0.195,-0.447
'[12:49:28.436 25/01/1995]',-0.131,-0.140,-0.131,28.693,-0.195,-0.447
'[12:49:28.438 25/01/1995]',-0.190,-0.212,-0.131,28.693,-0.195,-0.447
'[12:49:28.440 25/01/1995]',-0.263,-0.283,-0.131,27.965,-0.208,-0.447
'[12:49:28.442 25/01/1995]',-0.322,-0.355,-0.131,27.965,-0.208,-0.447
'[12:49:28.444 25/01/1995]',-0.366,-0.391,-0.164,27.965,-0.208,-0.447
'[12:49:28.446 25/01/1995]',-0.395,-0.427,-0.198,27.965,-0.208,-0.447
'[12:49:28.448 25/01/1995]',-0.424,-0.463,-0.198,27.337,-0.222,-0.448
'[12:49:28.450 25/01/1995]',-0.439,-0.463,-0.198,27.337,-0.222,-0.448
'[12:49:28.452 25/01/1995]',-0.424,-0.463,-0.198,27.337,-0.222,-0.448
'[12:49:28.454 25/01/1995]',-0.395,-0.427,-0.198,27.337,-0.222,-0.448
'[12:49:28.456 25/01/1995]',-0.351,-0.355,-0.164,26.910,-0.236,-0.448
'[12:49:28.458 25/01/1995]',-0.307,-0.319,-0.131,26.910,-0.236,-0.448
'[12:49:28.460 25/01/1995]',-0.248,-0.248,-0.097,26.910,-0.236,-0.448
'[12:49:28.462 25/01/1995]',-0.205,-0.212,-0.097,26.910,-0.236,-0.448
'[12:49:28.464 25/01/1995]',-0.175,-0.176,-0.064,26.633,-0.248,-0.449
'[12:49:28.466 25/01/1995]',-0.160,-0.176,-0.030,26.633,-0.248,-0.449
'[12:49:28.468 25/01/1995]',-0.146,-0.140,-0.030,26.633,-0.248,-0.449
'[12:49:28.470 25/01/1995]',-0.146,-0.140,-0.030,26.633,-0.248,-0.449
'[12:49:28.472 25/01/1995]',-0.146,-0.140,-0.030,26.382,-0.264,-0.449
'[12:49:28.474 25/01/1995]',-0.146,-0.140,0.003,26.382,-0.264,-0.449
'[12:49:28.476 25/01/1995]',-0.146,-0.140,0.003,26.382,-0.264,-0.449
'[12:49:28.478 25/01/1995]',-0.146,-0.140,0.003,26.382,-0.264,-0.449
'[12:49:28.480 25/01/1995]',-0.146,-0.140,0.003,26.206,-0.277,-0.450
'[12:49:28.482 25/01/1995]',-0.146,-0.140,0.003,26.206,-0.277,-0.450
'[12:49:28.484 25/01/1995]',-0.146,-0.140,0.003,26.206,-0.277,-0.450
'[12:49:28.486 25/01/1995]',-0.146,-0.140,0.003,26.206,-0.277,-0.450
'[12:49:28.488 25/01/1995]',-0.131,-0.140,0.003,26.080,-0.289,-0.451
'[12:49:28.490 25/01/1995]',-0.131,-0.140,0.003,26.080,-0.289,-0.451
'[12:49:28.492 25/01/1995]',-0.146,-0.140,0.003,26.080,-0.289,-0.451
'[12:49:28.494 25/01/1995]',-0.131,-0.140,0.003,26.080,-0.289,-0.451
'[12:49:28.496 25/01/1995]',-0.131,-0.140,0.003,26.030,-0.304,-0.452
'[12:49:28.498 25/01/1995]',-0.131,-0.140,0.003,26.030,-0.304,-0.452
'[12:49:28.500 25/01/1995]',-0.131,-0.104,0.003,26.030,-0.304,-0.452
'[12:49:28.502 25/01/1995]',-0.116,-0.104,0.003,26.030,-0.304,-0.452
'[12:49:28.504 25/01/1995]',-0.116,-0.104,0.003,25.905,-0.318,-0.453
'[12:49:28.506 25/01/1995]',-0.116,-0.104,0.003,25.905,-0.318,-0.453
'[12:49:28.508 25/01/1995]',-0.102,-0.104,0.003,25.905,-0.318,-0.453
'[12:49:28.510 25/01/1995]',-0.102,-0.104,0.003,25.905,-0.318,-0.453
'[12:49:28.512 25/01/1995]',-0.087,-0.068,0.003,25.854,-0.334,-0.454
'[12:49:28.514 25/01/1995]',-0.087,-0.068,0.003,25.854,-0.334,-0.454
'[12:49:28.516 25/01/1995]',-0.087,-0.068,0.003,25.854,-0.334,-0.454
'[12:49:28.518 25/01/1995]',-0.087,-0.068,0.003,25.854,-0.334,-0.454
'[12:49:28.520 25/01/1995]',-0.072,-0.068,0.003,25.854,-0.349,-0.455
'[12:49:28.522 25/01/1995]',-0.072,-0.068,0.003,25.854,-0.349,-0.455
'[12:49:28.524 25/01/1995]',-0.072,-0.068,0.003,25.854,-0.349,-0.455
'[12:49:28.526 25/01/1995]',-0.072,-0.068,0.003,25.854,-0.349,-0.455
'[12:49:28.528 25/01/1995]',-0.072,-0.068,0.003,26.156,-0.365,-0.456
'[12:49:28.530 25/01/1995]',-0.057,-0.068,0.003,26.156,-0.365,-0.456
'[12:49:28.532 25/01/1995]',-0.057,-0.068,0.003,26.156,-0.365,-0.456
'[12:49:28.534 25/01/1995]',-0.057,-0.033,0.003,26.156,-0.365,-0.456
'[12:49:28.536 25/01/1995]',-0.057,-0.068,0.003,26.985,-0.382,-0.457
