'Time and date','II','V','ABP','PLETH','RESP'
'[07:00:57.006 31/05/1995]',0.002,0.002,75.789,-0.445,-0.559
'[07:00:57.008 31/05/1995]',0.002,0.002,75.714,-0.449,-0.559
'[07:00:57.010 31/05/1995]',0.002,0.022,75.714,-0.449,-0.559
'[07:00:57.012 31/05/1995]',0.002,0.002,75.714,-0.449,-0.559
'[07:00:57.014 31/05/1995]',0.026,0.002,75.714,-0.449,-0.559
'[07:00:57.016 31/05/1995]',0.026,0.002,76.391,-0.452,-0.560
'[07:00:57.018 31/05/1995]',0.051,0.002,76.391,-0.452,-0.560
'[07:00:57.020 31/05/1995]',0.051,0.002,76.391,-0.452,-0.560
'[07:00:57.022 31/05/1995]',0.051,0.002,76.391,-0.452,-0.560
'[07:00:57.024 31/05/1995]',0.051,0.002,78.797,-0.453,-0.561
'[07:00:57.026 31/05/1995]',0.051,0.002,78.797,-0.453,-0.561
'[07:00:57.028 31/05/1995]',0.051,0.002,78.797,-0.453,-0.561
'[07:00:57.030 31/05/1995]',0.051,0.002,78.797,-0.453,-0.561
'[07:00:57.032 31/05/1995]',0.076,0.002,83.835,-0.454,-0.562
'[07:00:57.034 31/05/1995]',0.076,0.002,83.835,-0.454,-0.562
'[07:00:57.036 31/05/1995]',0.076,0.002,83.835,-0.454,-0.562
'[07:00:57.038 31/05/1995]',0.101,0.002,83.835,-0.454,-0.562
'[07:00:57.040 31/05/1995]',0.101,0.002,91.278,-0.456,-0.564
'[07:00:57.042 31/05/1995]',0.101,0.002,91.278,-0.456,-0.564
'[07:00:57.044 31/05/1995]',0.101,0.002,91.278,-0.456,-0.564
'[07:00:57.046 31/05/1995]',0.101,0.002,91.278,-0.456,-0.564
'[07:00:57.048 31/05/1995]',0.126,0.002,99.850,-0.454,-0.566
'[07:00:57.050 31/05/1995]',0.126,0.002,99.850,-0.454,-0.566
'[07:00:57.052 31/05/1995]',0.151,0.002,99.850,-0.454,-0.566
'[07:00:57.054 31/05/1995]',0.151,-0.020,99.850,-0.454,-0.566
'[07:00:57.056 31/05/1995]',0.151,0.002,108.120,-0.449,-0.568
'[07:00:57.058 31/05/1995]',0.151,0.002,108.120,-0.449,-0.568
'[07:00:57.060 31/05/1995]',0.151,0.002,108.120,-0.449,-0.568
'[07:00:57.062 31/05/1995]',0.151,0.002,108.120,-0.449,-0.568
'[07:00:57.064 31/05/1995]',0.176,0.002,115.414,-0.437,-0.569
'[07:00:57.066 31/05/1995]',0.176,-0.020,115.414,-0.437,-0.569
'[07:00:57.068 31/05/1995]',0.201,-0.020,115.414,-0.437,-0.569
'[07:00:57.070 31/05/1995]',0.201,-0.020,115.414,-0.437,-0.569
'[07:00:57.072 31/05/1995]',0.201,-0.020,121.955,-0.415,-0.568
'[07:00:57.074 31/05/1995]',0.201,-0.020,121.955,-0.415,-0.568
'[07:00:57.076 31/05/1995]',0.201,-0.020,121.955,-0.415,-0.568
'[07:00:57.078 31/05/1995]',0.201,-0.020,121.955,-0.415,-0.568
'[07:00:57.080 31/05/1995]',0.226,-0.020,127.594,-0.382,-0.567
'[07:00:57.082 31/05/1995]',0.226,-0.020,127.594,-0.382,-0.567
'[07:00:57.084 31/05/1995]',0.251,-0.020,127.594,-0.382,-0.567
'[07:00:57.086 31/05/1995]',0.251,-0.041,127.594,-0.382,-0.567
'[07:00:57.088 31/05/1995]',0.251,-0.041,131.805,-0.332,-0.566
'[07:00:57.090 31/05/1995]',0.251,-0.041,131.805,-0.332,-0.566
'[07:00:57.092 31/05/1995]',0.251,-0.020,131.805,-0.332,-0.566
'[07:00:57.094 31/05/1995]',0.251,-0.020,131.805,-0.332,-0.566
'[07:00:57.096 31/05/1995]',0.251,-0.020,134.211,-0.266,-0.565
'[07:00:57.098 31/05/1995]',0.251,-0.041,134.211,-0.266,-0.565
'[07:00:57.100 31/05/1995]',0.251,-0.041,134.211,-0.266,-0.565
'[07:00:57.102 31/05/1995]',0.251,-0.041,134.211,-0.266,-0.565
'[07:00:57.104 31/05/1995]',0.251,-0.041,134.737,-0.183,-0.564
'[07:00:57.106 31/05/1995]',0.251,-0.041,134.737,-0.183,-0.564
'[07:00:57.108 31/05/1995]',0.251,-0.041,134.737,-0.183,-0.564
'[07:00:57.110 31/05/1995]',0.226,-0.041,134.737,-0.183,-0.564
'[07:00:57.112 31/05/1995]',0.251,-0.020,133.759,-0.089,-0.564
'[07:00:57.114 31/05/1995]',0.251,-0.041,133.759,-0.089,-0.564
'[07:00:57.116 31/05/1995]',0.251,-0.041,133.759,-0.089,-0.564
'[07:00:57.118 31/05/1995]',0.226,-0.041,133.759,-0.089,-0.564
'[07:00:57.120 31/05/1995]',0.226,-0.041,131.805,0.015,-0.563
'[07:00:57.122 31/05/1995]',0.201,-0.041,131.805,0.015,-0.563
'[07:00:57.124 31/05/1995]',0.201,-0.041,131.805,0.015,-0.563
'[07:00:57.126 31/05/1995]',0.201,-0.041,131.805,0.015,-0.563
'[07:00:57.128 31/05/1995]',0.201,-0.020,129.098,0.122,-0.562
'[07:00:57.130 31/05/1995]',0.176,-0.041,129.098,0.122,-0.562
'[07:00:57.132 31/05/1995]',0.176,-0.041,129.098,0.122,-0.562
'[07:00:57.134 31/05/1995]',0.176,-0.041,129.098,0.122,-0.562
'[07:00:57.136 31/05/1995]',0.176,-0.062,126.090,0.228,-0.560
'[07:00:57.138 31/05/1995]',0.151,-0.041,126.090,0.228,-0.560
'[07:00:57.140 31/05/1995]',0.151,-0.041,126.090,0.228,-0.560
'[07:00:57.142 31/05/1995]',0.151,-0.041,126.090,0.228,-0.560
'[07:00:57.144 31/05/1995]',0.126,-0.041,122.932,0.325,-0.558
'[07:00:57.146 31/05/1995]',0.126,-0.041,122.932,0.325,-0.558
'[07:00:57.148 31/05/1995]',0.126,-0.041,122.932,0.325,-0.558
'[07:00:57.150 31/05/1995]',0.101,-0.041,122.932,0.325,-0.558
'[07:00:57.152 31/05/1995]',0.101,-0.041,120.000,0.407,-0.557
'[07:00:57.154 31/05/1995]',0.076,-0.041,120.000,0.407,-0.557
'[07:00:57.156 31/05/1995]',0.076,-0.041,120.000,0.407,-0.557
'[07:00:57.158 31/05/1995]',0.051,-0.020,120.000,0.407,-0.557
'[07:00:57.160 31/05/1995]',0.051,-0.020,117.143,0.472,-0.556
'[07:00:57.162 31/05/1995]',0.051,-0.020,117.143,0.472,-0.556
'[07:00:57.164 31/05/1995]',0.026,-0.020,117.143,0.472,-0.556
'[07:00:57.166 31/05/1995]',0.026,-0.020,117.143,0.472,-0.556
'[07:00:57.168 31/05/1995]',0.002,-0.020,114.662,0.518,-0.557
'[07:00:57.170 31/05/1995]',0.002,-0.041,114.662,0.518,-0.557
'[07:00:57.172 31/05/1995]',0.002,-0.020,114.662,0.518,-0.557
'[07:00:57.174 31/05/1995]',0.002,-0.020,114.662,0.518,-0.557
'[07:00:57.176 31/05/1995]',-0.023,0.002,112.406,0.545,-0.558
'[07:00:57.178 31/05/1995]',-0.023,0.002,112.406,0.545,-0.558
'[07:00:57.180 31/05/1995]',-0.023,0.002,112.406,0.545,-0.558
'[07:00:57.182 31/05/1995]',-0.023,-0.020,112.406,0.545,-0.558
'[07:00:57.184 31/05/1995]',-0.048,-0.020,110.376,0.556,-0.560
'[07:00:57.186 31/05/1995]',-0.048,-0.020,110.376,0.556,-0.560
'[07:00:57.188 31/05/1995]',-0.048,0.002,110.376,0.556,-0.560
'[07:00:57.190 31/05/1995]',-0.073,0.002,110.376,0.556,-0.560
'[07:00:57.192 31/05/1995]',-0.073,0.002,108.722,0.548,-0.562
'[07:00:57.194 31/05/1995]',-0.098,0.002,108.722,0.548,-0.562
'[07:00:57.196 31/05/1995]',-0.098,0.002,108.722,0.548,-0.562
'[07:00:57.198 31/05/1995]',-0.098,0.002,108.722,0.548,-0.562
'[07:00:57.200 31/05/1995]',-0.098,0.002,107.143,0.529,-0.565
'[07:00:57.202 31/05/1995]',-0.098,0.002,107.143,0.529,-0.565
'[07:00:57.204 31/05/1995]',-0.098,0.002,107.143,0.529,-0.565
'[07:00:57.206 31/05/1995]',-0.122,0.002,107.143,0.529,-0.565
'[07:00:57.208 31/05/1995]',-0.122,0.002,105.789,0.500,-0.568
'[07:00:57.210 31/05/1995]',-0.122,0.002,105.789,0.500,-0.568
'[07:00:57.212 31/05/1995]',-0.122,0.002,105.789,0.500,-0.568
'[07:00:57.214 31/05/1995]',-0.122,0.002,105.789,0.500,-0.568
'[07:00:57.216 31/05/1995]',-0.122,0.002,104.436,0.463,-0.571
'[07:00:57.218 31/05/1995]',-0.122,0.002,104.436,0.463,-0.571
'[07:00:57.220 31/05/1995]',-0.122,0.002,104.436,0.463,-0.571
'[07:00:57.222 31/05/1995]',-0.122,0.002,104.436,0.463,-0.571
'[07:00:57.224 31/05/1995]',-0.147,0.002,103.083,0.421,-0.574
'[07:00:57.226 31/05/1995]',-0.147,0.002,103.083,0.421,-0.574
'[07:00:57.228 31/05/1995]',-0.147,0.002,103.083,0.421,-0.574
'[07:00:57.230 31/05/1995]',-0.147,0.002,103.083,0.421,-0.574
'[07:00:57.232 31/05/1995]',-0.122,0.002,101.729,0.375,-0.576
'[07:00:57.234 31/05/1995]',-0.122,0.002,101.729,0.375,-0.576
'[07:00:57.236 31/05/1995]',-0.122,0.002,101.729,0.375,-0.576
'[07:00:57.238 31/05/1995]',-0.147,0.002,101.729,0.375,-0.576
'[07:00:57.240 31/05/1995]',-0.122,0.002,100.226,0.328,-0.578
'[07:00:57.242 31/05/1995]',-0.147,0.002,100.226,0.328,-0.578
'[07:00:57.244 31/05/1995]',-0.147,0.002,100.226,0.328,-0.578
'[07:00:57.246 31/05/1995]',-0.122,0.002,100.226,0.328,-0.578
'[07:00:57.248 31/05/1995]',-0.122,0.002,98.571,0.279,-0.580
'[07:00:57.250 31/05/1995]',-0.122,0.002,98.571,0.279,-0.580
'[07:00:57.252 31/05/1995]',-0.122,0.002,98.571,0.279,-0.580
'[07:00:57.254 31/05/1995]',-0.122,0.002,98.571,0.279,-0.580
'[07:00:57.256 31/05/1995]',-0.122,0.002,96.842,0.232,-0.581
'[07:00:57.258 31/05/1995]',-0.122,0.002,96.842,0.232,-0.581
'[07:00:57.260 31/05/1995]',-0.122,0.002,96.842,0.232,-0.581
'[07:00:57.262 31/05/1995]',-0.122,0.002,96.842,0.232,-0.581
'[07:00:57.264 31/05/1995]',-0.122,0.002,95.038,0.183,-0.583
'[07:00:57.266 31/05/1995]',-0.098,0.002,95.038,0.183,-0.583
'[07:00:57.268 31/05/1995]',-0.098,0.002,95.038,0.183,-0.583
'[07:00:57.270 31/05/1995]',-0.122,0.002,95.038,0.183,-0.583
'[07:00:57.272 31/05/1995]',-0.098,0.002,93.308,0.137,-0.584
'[07:00:57.274 31/05/1995]',-0.122,0.002,93.308,0.137,-0.584
'[07:00:57.276 31/05/1995]',-0.122,0.002,93.308,0.137,-0.584
'[07:00:57.278 31/05/1995]',-0.122,0.002,93.308,0.137,-0.584
'[07:00:57.280 31/05/1995]',-0.098,0.002,91.805,0.091,-0.586
'[07:00:57.282 31/05/1995]',-0.098,0.002,91.805,0.091,-0.586
'[07:00:57.284 31/05/1995]',-0.098,0.002,91.805,0.091,-0.586
'[07:00:57.286 31/05/1995]',-0.098,0.002,91.805,0.091,-0.586
'[07:00:57.288 31/05/1995]',-0.098,0.002,90.526,0.046,-0.587
'[07:00:57.290 31/05/1995]',-0.098,0.002,90.526,0.046,-0.587
'[07:00:57.292 31/05/1995]',-0.122,0.002,90.526,0.046,-0.587
'[07:00:57.294 31/05/1995]',-0.098,0.002,90.526,0.046,-0.587
'[07:00:57.296 31/05/1995]',-0.098,0.002,89.624,0.004,-0.588
'[07:00:57.298 31/05/1995]',-0.098,0.002,89.624,0.004,-0.588
'[07:00:57.300 31/05/1995]',-0.098,0.002,89.624,0.004,-0.588
'[07:00:57.302 31/05/1995]',-0.098,0.002,89.624,0.004,-0.588
'[07:00:57.304 31/05/1995]',-0.098,0.002,89.098,-0.040,-0.589
'[07:00:57.306 31/05/1995]',-0.098,0.002,89.098,-0.040,-0.589
'[07:00:57.308 31/05/1995]',-0.122,0.002,89.098,-0.040,-0.589
'[07:00:57.310 31/05/1995]',-0.122,0.002,89.098,-0.040,-0.589
'[07:00:57.312 31/05/1995]',-0.122,0.002,88.872,-0.081,-0.590
'[07:00:57.314 31/05/1995]',-0.098,0.002,88.872,-0.081,-0.590
'[07:00:57.316 31/05/1995]',-0.098,0.002,88.872,-0.081,-0.590
'[07:00:57.318 31/05/1995]',-0.098,0.002,88.872,-0.081,-0.590
'[07:00:57.320 31/05/1995]',-0.098,0.002,88.947,-0.121,-0.591
'[07:00:57.322 31/05/1995]',-0.122,0.002,88.947,-0.121,-0.591
'[07:00:57.324 31/05/1995]',-0.122,0.002,88.947,-0.121,-0.591
'[07:00:57.326 31/05/1995]',-0.122,0.002,88.947,-0.121,-0.591
'[07:00:57.328 31/05/1995]',-0.122,0.002,89.248,-0.161,-0.592
'[07:00:57.330 31/05/1995]',-0.122,0.002,89.248,-0.161,-0.592
'[07:00:57.332 31/05/1995]',-0.098,0.002,89.248,-0.161,-0.592
'[07:00:57.334 31/05/1995]',-0.098,0.002,89.248,-0.161,-0.592
'[07:00:57.336 31/05/1995]',-0.122,0.002,89.850,-0.198,-0.593
'[07:00:57.338 31/05/1995]',-0.122,0.002,89.850,-0.198,-0.593
'[07:00:57.340 31/05/1995]',-0.122,0.002,89.850,-0.198,-0.593
'[07:00:57.342 31/05/1995]',-0.122,0.002,89.850,-0.198,-0.593
'[07:00:57.344 31/05/1995]',-0.122,0.002,90.602,-0.232,-0.594
'[07:00:57.346 31/05/1995]',-0.122,0.002,90.602,-0.232,-0.594
'[07:00:57.348 31/05/1995]',-0.122,0.002,90.602,-0.232,-0.594
'[07:00:57.350 31/05/1995]',-0.098,0.002,90.602,-0.232,-0.594
'[07:00:57.352 31/05/1995]',-0.098,0.002,91.504,-0.264,-0.595
'[07:00:57.354 31/05/1995]',-0.122,0.002,91.504,-0.264,-0.595
'[07:00:57.356 31/05/1995]',-0.098,0.002,91.504,-0.264,-0.595
'[07:00:57.358 31/05/1995]',-0.098,0.002,91.504,-0.264,-0.595
'[07:00:57.360 31/05/1995]',-0.098,0.002,92.556,-0.292,-0.596
'[07:00:57.362 31/05/1995]',-0.098,0.002,92.556,-0.292,-0.596
'[07:00:57.364 31/05/1995]',-0.073,0.022,92.556,-0.292,-0.596
'[07:00:57.366 31/05/1995]',-0.073,0.022,92.556,-0.292,-0.596
'[07:00:57.368 31/05/1995]',-0.073,0.022,93.534,-0.316,-0.598
'[07:00:57.370 31/05/1995]',-0.048,0.002,93.534,-0.316,-0.598
'[07:00:57.372 31/05/1995]',-0.048,0.022,93.534,-0.316,-0.598
'[07:00:57.374 31/05/1995]',-0.048,0.022,93.534,-0.316,-0.598
'[07:00:57.376 31/05/1995]',-0.048,0.044,94.436,-0.334,-0.599
'[07:00:57.378 31/05/1995]',-0.023,0.044,94.436,-0.334,-0.599
'[07:00:57.380 31/05/1995]',-0.023,0.044,94.436,-0.334,-0.599
'[07:00:57.382 31/05/1995]',-0.023,0.044,94.436,-0.334,-0.599
'[07:00:57.384 31/05/1995]',-0.023,0.044,95.038,-0.345,-0.600
'[07:00:57.386 31/05/1995]',-0.023,0.022,95.038,-0.345,-0.600
'[07:00:57.388 31/05/1995]',-0.023,0.022,95.038,-0.345,-0.600
'[07:00:57.390 31/05/1995]',-0.023,0.022,95.038,-0.345,-0.600
'[07:00:57.392 31/05/1995]',-0.023,0.022,95.489,-0.352,-0.601
'[07:00:57.394 31/05/1995]',-0.023,0.002,95.489,-0.352,-0.601
'[07:00:57.396 31/05/1995]',-0.023,0.002,95.489,-0.352,-0.601
'[07:00:57.398 31/05/1995]',-0.023,0.002,95.489,-0.352,-0.601
'[07:00:57.400 31/05/1995]',0.002,0.002,95.564,-0.354,-0.601
'[07:00:57.402 31/05/1995]',0.002,0.002,95.564,-0.354,-0.601
'[07:00:57.404 31/05/1995]',-0.023,-0.020,95.564,-0.354,-0.601
'[07:00:57.406 31/05/1995]',0.002,0.002,95.564,-0.354,-0.601
'[07:00:57.408 31/05/1995]',0.002,0.002,95.564,-0.350,-0.601
'[07:00:57.410 31/05/1995]',0.002,0.002,95.564,-0.350,-0.601
'[07:00:57.412 31/05/1995]',0.002,0.002,95.564,-0.350,-0.601
'[07:00:57.414 31/05/1995]',0.002,0.002,95.564,-0.350,-0.601
'[07:00:57.416 31/05/1995]',-0.023,0.002,95.338,-0.343,-0.602
'[07:00:57.418 31/05/1995]',-0.023,-0.020,95.338,-0.343,-0.602
'[07:00:57.420 31/05/1995]',-0.048,-0.020,95.338,-0.343,-0.602
'[07:00:57.422 31/05/1995]',-0.048,0.002,95.338,-0.343,-0.602
'[07:00:57.424 31/05/1995]',-0.048,0.002,94.887,-0.331,-0.602
'[07:00:57.426 31/05/1995]',-0.048,0.002,94.887,-0.331,-0.602
'[07:00:57.428 31/05/1995]',-0.073,0.002,94.887,-0.331,-0.602
'[07:00:57.430 31/05/1995]',-0.073,0.002,94.887,-0.331,-0.602
'[07:00:57.432 31/05/1995]',-0.098,0.002,94.211,-0.318,-0.603
'[07:00:57.434 31/05/1995]',-0.098,0.002,94.211,-0.318,-0.603
'[07:00:57.436 31/05/1995]',-0.098,0.002,94.211,-0.318,-0.603
'[07:00:57.438 31/05/1995]',-0.098,0.002,94.211,-0.318,-0.603
'[07:00:57.440 31/05/1995]',-0.122,0.002,93.459,-0.303,-0.603
'[07:00:57.442 31/05/1995]',-0.122,0.002,93.459,-0.303,-0.603
'[07:00:57.444 31/05/1995]',-0.147,0.002,93.459,-0.303,-0.603
'[07:00:57.446 31/05/1995]',-0.147,0.002,93.459,-0.303,-0.603
'[07:00:57.448 31/05/1995]',-0.147,0.002,92.632,-0.287,-0.603
'[07:00:57.450 31/05/1995]',-0.147,0.002,92.632,-0.287,-0.603
'[07:00:57.452 31/05/1995]',-0.147,0.002,92.632,-0.287,-0.603
'[07:00:57.454 31/05/1995]',-0.147,0.002,92.632,-0.287,-0.603
'[07:00:57.456 31/05/1995]',-0.147,0.002,91.579,-0.275,-0.603
'[07:00:57.458 31/05/1995]',-0.147,0.002,91.579,-0.275,-0.603
'[07:00:57.460 31/05/1995]',-0.147,0.002,91.579,-0.275,-0.603
'[07:00:57.462 31/05/1995]',-0.147,0.002,91.579,-0.275,-0.603
'[07:00:57.464 31/05/1995]',-0.147,0.002,90.602,-0.263,-0.602
'[07:00:57.466 31/05/1995]',-0.147,0.002,90.602,-0.263,-0.602
'[07:00:57.468 31/05/1995]',-0.147,0.002,90.602,-0.263,-0.602
'[07:00:57.470 31/05/1995]',-0.122,0.002,90.602,-0.263,-0.602
'[07:00:57.472 31/05/1995]',-0.147,0.002,89.624,-0.254,-0.602
'[07:00:57.474 31/05/1995]',-0.147,0.002,89.624,-0.254,-0.602
'[07:00:57.476 31/05/1995]',-0.147,0.002,89.624,-0.254,-0.602
'[07:00:57.478 31/05/1995]',-0.147,0.002,89.624,-0.254,-0.602
'[07:00:57.480 31/05/1995]',-0.122,0.002,88.722,-0.247,-0.601
'[07:00:57.482 31/05/1995]',-0.122,0.002,88.722,-0.247,-0.601
'[07:00:57.484 31/05/1995]',-0.122,0.002,88.722,-0.247,-0.601
'[07:00:57.486 31/05/1995]',-0.122,0.022,88.722,-0.247,-0.601
'[07:00:57.488 31/05/1995]',-0.122,0.044,87.744,-0.244,-0.601
'[07:00:57.490 31/05/1995]',-0.122,0.087,87.744,-0.244,-0.601
'[07:00:57.492 31/05/1995]',-0.147,0.108,87.744,-0.244,-0.601
'[07:00:57.494 31/05/1995]',-0.147,0.130,87.744,-0.244,-0.601
'[07:00:57.496 31/05/1995]',-0.147,0.151,86.842,-0.244,-0.600
'[07:00:57.498 31/05/1995]',-0.098,0.151,86.842,-0.244,-0.600
'[07:00:57.500 31/05/1995]',-0.073,0.130,86.842,-0.244,-0.600
'[07:00:57.502 31/05/1995]',-0.048,0.108,86.842,-0.244,-0.600
'[07:00:57.504 31/05/1995]',0.002,0.087,85.940,-0.247,-0.599
'[07:00:57.506 31/05/1995]',0.076,0.087,85.940,-0.247,-0.599
'[07:00:57.508 31/05/1995]',0.176,0.044,85.940,-0.247,-0.599
'[07:00:57.510 31/05/1995]',0.325,0.002,85.940,-0.247,-0.599
'[07:00:57.512 31/05/1995]',0.499,-0.127,85.113,-0.253,-0.597
'[07:00:57.514 31/05/1995]',0.698,-0.277,85.113,-0.253,-0.597
'[07:00:57.516 31/05/1995]',0.947,-0.448,85.113,-0.253,-0.597
'[07:00:57.518 31/05/1995]',1.145,-0.619,85.113,-0.253,-0.597
'[07:00:57.520 31/05/1995]',1.270,-0.705,84.286,-0.260,-0.595
'[07:00:57.522 31/05/1995]',1.220,-0.770,84.286,-0.260,-0.595
'[07:00:57.524 31/05/1995]',1.022,-0.748,84.286,-0.260,-0.595
'[07:00:57.526 31/05/1995]',0.624,-0.641,84.286,-0.260,-0.595
'[07:00:57.528 31/05/1995]',0.201,-0.513,83.609,-0.271,-0.593
'[07:00:57.530 31/05/1995]',-0.073,-0.427,83.609,-0.271,-0.593
'[07:00:57.532 31/05/1995]',-0.272,-0.362,83.609,-0.271,-0.593
'[07:00:57.534 31/05/1995]',-0.421,-0.299,83.609,-0.271,-0.593
'[07:00:57.536 31/05/1995]',-0.545,-0.299,82.932,-0.281,-0.590
'[07:00:57.538 31/05/1995]',-0.620,-0.277,82.932,-0.281,-0.590
'[07:00:57.540 31/05/1995]',-0.620,-0.256,82.932,-0.281,-0.590
'[07:00:57.542 31/05/1995]',-0.595,-0.234,82.932,-0.281,-0.590
'[07:00:57.544 31/05/1995]',-0.520,-0.191,82.256,-0.294,-0.587
'[07:00:57.546 31/05/1995]',-0.471,-0.148,82.256,-0.294,-0.587
'[07:00:57.548 31/05/1995]',-0.371,-0.105,82.256,-0.294,-0.587
'[07:00:57.550 31/05/1995]',-0.322,-0.084,82.256,-0.294,-0.587
'[07:00:57.552 31/05/1995]',-0.247,-0.062,81.654,-0.306,-0.584
'[07:00:57.554 31/05/1995]',-0.222,-0.020,81.654,-0.306,-0.584
'[07:00:57.556 31/05/1995]',-0.172,0.002,81.654,-0.306,-0.584
'[07:00:57.558 31/05/1995]',-0.172,0.002,81.654,-0.306,-0.584
'[07:00:57.560 31/05/1995]',-0.147,0.002,81.128,-0.321,-0.581
'[07:00:57.562 31/05/1995]',-0.122,0.022,81.128,-0.321,-0.581
'[07:00:57.564 31/05/1995]',-0.122,0.022,81.128,-0.321,-0.581
'[07:00:57.566 31/05/1995]',-0.122,0.022,81.128,-0.321,-0.581
'[07:00:57.568 31/05/1995]',-0.098,0.022,80.677,-0.336,-0.577
'[07:00:57.570 31/05/1995]',-0.098,0.022,80.677,-0.336,-0.577
'[07:00:57.572 31/05/1995]',-0.098,0.022,80.677,-0.336,-0.577
'[07:00:57.574 31/05/1995]',-0.098,0.022,80.677,-0.336,-0.577
'[07:00:57.576 31/05/1995]',-0.098,0.044,80.226,-0.350,-0.574
'[07:00:57.578 31/05/1995]',-0.098,0.044,80.226,-0.350,-0.574
'[07:00:57.580 31/05/1995]',-0.098,0.044,80.226,-0.350,-0.574
'[07:00:57.582 31/05/1995]',-0.098,0.044,80.226,-0.350,-0.574
'[07:00:57.584 31/05/1995]',-0.098,0.044,79.925,-0.364,-0.572
'[07:00:57.586 31/05/1995]',-0.098,0.022,79.925,-0.364,-0.572
'[07:00:57.588 31/05/1995]',-0.098,0.022,79.925,-0.364,-0.572
'[07:00:57.590 31/05/1995]',-0.098,0.044,79.925,-0.364,-0.572
'[07:00:57.592 31/05/1995]',-0.098,0.044,79.549,-0.379,-0.569
'[07:00:57.594 31/05/1995]',-0.098,0.044,79.549,-0.379,-0.569
'[07:00:57.596 31/05/1995]',-0.098,0.044,79.549,-0.379,-0.569
'[07:00:57.598 31/05/1995]',-0.073,0.044,79.549,-0.379,-0.569
'[07:00:57.600 31/05/1995]',-0.073,0.022,79.248,-0.393,-0.567
'[07:00:57.602 31/05/1995]',-0.073,0.022,79.248,-0.393,-0.567
'[07:00:57.604 31/05/1995]',-0.073,0.022,79.248,-0.393,-0.567
'[07:00:57.606 31/05/1995]',-0.098,0.044,79.248,-0.393,-0.567
'[07:00:57.608 31/05/1995]',-0.073,0.044,78.947,-0.406,-0.564
'[07:00:57.610 31/05/1995]',-0.073,0.044,78.947,-0.406,-0.564
'[07:00:57.612 31/05/1995]',-0.073,0.044,78.947,-0.406,-0.564
'[07:00:57.614 31/05/1995]',-0.073,0.044,78.947,-0.406,-0.564
'[07:00:57.616 31/05/1995]',-0.073,0.044,78.647,-0.418,-0.561
'[07:00:57.618 31/05/1995]',-0.048,0.044,78.647,-0.418,-0.561
'[07:00:57.620 31/05/1995]',-0.073,0.022,78.647,-0.418,-0.561
'[07:00:57.622 31/05/1995]',-0.073,0.022,78.647,-0.418,-0.561
'[07:00:57.624 31/05/1995]',-0.073,0.044,78.346,-0.428,-0.559
'[07:00:57.626 31/05/1995]',-0.073,0.044,78.346,-0.428,-0.559
'[07:00:57.628 31/05/1995]',-0.048,0.044,78.346,-0.428,-0.559
'[07:00:57.630 31/05/1995]',-0.048,0.044,78.346,-0.428,-0.559
'[07:00:57.632 31/05/1995]',-0.048,0.044,78.045,-0.439,-0.556
'[07:00:57.634 31/05/1995]',-0.048,0.022,78.045,-0.439,-0.556
'[07:00:57.636 31/05/1995]',-0.048,0.022,78.045,-0.439,-0.556
'[07:00:57.638 31/05/1995]',-0.048,0.022,78.045,-0.439,-0.556
'[07:00:57.640 31/05/1995]',-0.048,0.022,77.669,-0.447,-0.554
'[07:00:57.642 31/05/1995]',-0.048,0.044,77.669,-0.447,-0.554
'[07:00:57.644 31/05/1995]',-0.048,0.044,77.669,-0.447,-0.554
'[07:00:57.646 31/05/1995]',-0.048,0.044,77.669,-0.447,-0.554
'[07:00:57.648 31/05/1995]',-0.048,0.044,77.293,-0.456,-0.551
'[07:00:57.650 31/05/1995]',-0.023,0.022,77.293,-0.456,-0.551
'[07:00:57.652 31/05/1995]',-0.023,0.022,77.293,-0.456,-0.551
'[07:00:57.654 31/05/1995]',-0.023,0.022,77.293,-0.456,-0.551
'[07:00:57.656 31/05/1995]',-0.023,0.022,77.068,-0.461,-0.549
'[07:00:57.658 31/05/1995]',-0.023,0.022,77.068,-0.461,-0.549
'[07:00:57.660 31/05/1995]',-0.023,0.022,77.068,-0.461,-0.549
'[07:00:57.662 31/05/1995]',0.002,0.044,77.068,-0.461,-0.549
'[07:00:57.664 31/05/1995]',0.002,0.022,76.692,-0.467,-0.547
'[07:00:57.666 31/05/1995]',0.002,0.022,76.692,-0.467,-0.547
'[07:00:57.668 31/05/1995]',0.002,0.002,76.692,-0.467,-0.547
'[07:00:57.670 31/05/1995]',0.002,0.002,76.692,-0.467,-0.547
'[07:00:57.672 31/05/1995]',0.002,0.002,76.466,-0.471,-0.545
'[07:00:57.674 31/05/1995]',0.002,0.022,76.466,-0.471,-0.545
'[07:00:57.676 31/05/1995]',0.002,0.022,76.466,-0.471,-0.545
'[07:00:57.678 31/05/1995]',0.002,0.022,76.466,-0.471,-0.545
'[07:00:57.680 31/05/1995]',0.002,0.022,76.692,-0.474,-0.544
'[07:00:57.682 31/05/1995]',0.002,0.022,76.692,-0.474,-0.544
'[07:00:57.684 31/05/1995]',0.026,0.002,76.692,-0.474,-0.544
'[07:00:57.686 31/05/1995]',0.026,0.002,76.692,-0.474,-0.544
'[07:00:57.688 31/05/1995]',0.026,0.002,78.045,-0.476,-0.543
'[07:00:57.690 31/05/1995]',0.026,0.002,78.045,-0.476,-0.543
'[07:00:57.692 31/05/1995]',0.026,0.002,78.045,-0.476,-0.543
