'Time and date','V','ABP','PLETH','RESP'
'[08:26:34.192 17/05/1995]',0.096,93.505,0.000,-0.716
'[08:26:34.194 17/05/1995]',0.094,93.505,0.000,-0.716
'[08:26:34.196 17/05/1995]',0.092,93.505,0.000,-0.716
'[08:26:34.198 17/05/1995]',0.090,93.505,0.000,-0.716
'[08:26:34.200 17/05/1995]',0.089,102.371,0.000,-0.722
'[08:26:34.202 17/05/1995]',0.088,102.371,0.000,-0.722
'[08:26:34.204 17/05/1995]',0.086,102.371,0.000,-0.722
'[08:26:34.206 17/05/1995]',0.084,102.371,0.000,-0.722
'[08:26:34.208 17/05/1995]',0.082,110.619,0.000,-0.727
'[08:26:34.210 17/05/1995]',0.079,110.619,0.000,-0.727
'[08:26:34.212 17/05/1995]',0.076,110.619,0.000,-0.727
'[08:26:34.214 17/05/1995]',0.073,110.619,0.000,-0.727
'[08:26:34.216 17/05/1995]',0.072,117.938,0.000,-0.732
'[08:26:34.218 17/05/1995]',0.070,117.938,0.000,-0.732
'[08:26:34.220 17/05/1995]',0.068,117.938,0.000,-0.732
'[08:26:34.222 17/05/1995]',0.066,117.938,0.000,-0.732
'[08:26:34.224 17/05/1995]',0.063,124.330,0.000,-0.736
'[08:26:34.226 17/05/1995]',0.061,124.330,0.000,-0.736
'[08:26:34.228 17/05/1995]',0.059,124.330,0.000,-0.736
'[08:26:34.230 17/05/1995]',0.057,124.330,0.000,-0.736
'[08:26:34.232 17/05/1995]',0.055,129.794,0.000,-0.740
'[08:26:34.234 17/05/1995]',0.053,129.794,0.000,-0.740
'[08:26:34.236 17/05/1995]',0.054,129.794,0.000,-0.740
'[08:26:34.238 17/05/1995]',0.055,129.794,0.000,-0.740
'[08:26:34.240 17/05/1995]',0.057,134.227,0.000,-0.743
'[08:26:34.242 17/05/1995]',0.059,134.227,0.000,-0.743
'[08:26:34.244 17/05/1995]',0.060,134.227,0.000,-0.743
'[08:26:34.246 17/05/1995]',0.061,134.227,0.000,-0.743
'[08:26:34.248 17/05/1995]',0.061,137.732,0.000,-0.745
'[08:26:34.250 17/05/1995]',0.061,137.732,0.000,-0.745
'[08:26:34.252 17/05/1995]',0.059,137.732,0.000,-0.745
'[08:26:34.254 17/05/1995]',0.057,137.732,0.000,-0.745
'[08:26:34.256 17/05/1995]',0.055,140.309,0.000,-0.746
'[08:26:34.258 17/05/1995]',0.053,140.309,0.000,-0.746
'[08:26:34.260 17/05/1995]',0.053,140.309,0.000,-0.746
'[08:26:34.262 17/05/1995]',0.053,140.309,0.000,-0.746
'[08:26:34.264 17/05/1995]',0.053,142.062,0.000,-0.747
'[08:26:34.266 17/05/1995]',0.053,142.062,0.000,-0.747
'[08:26:34.268 17/05/1995]',0.053,142.062,0.000,-0.747
'[08:26:34.270 17/05/1995]',0.053,142.062,0.000,-0.747
'[08:26:34.272 17/05/1995]',0.053,142.990,0.000,-0.747
'[08:26:34.274 17/05/1995]',0.053,142.990,0.000,-0.747
'[08:26:34.276 17/05/1995]',0.052,142.990,0.000,-0.747
'[08:26:34.278 17/05/1995]',0.051,142.990,0.000,-0.747
'[08:26:34.280 17/05/1995]',0.050,143.299,0.000,-0.746
'[08:26:34.282 17/05/1995]',0.048,143.299,0.000,-0.746
'[08:26:34.284 17/05/1995]',0.047,143.299,0.000,-0.746
'[08:26:34.286 17/05/1995]',0.046,143.299,0.000,-0.746
'[08:26:34.288 17/05/1995]',0.045,142.784,0.000,-0.744
'[08:26:34.290 17/05/1995]',0.044,142.784,0.000,-0.744
'[08:26:34.292 17/05/1995]',0.042,142.784,0.000,-0.744
'[08:26:34.294 17/05/1995]',0.040,142.784,0.000,-0.744
'[08:26:34.296 17/05/1995]',0.040,141.753,0.000,-0.741
'[08:26:34.298 17/05/1995]',0.040,141.753,0.000,-0.741
'[08:26:34.300 17/05/1995]',0.040,141.753,0.000,-0.741
'[08:26:34.302 17/05/1995]',0.040,141.753,0.000,-0.741
'[08:26:34.304 17/05/1995]',0.040,140.103,0.000,-0.737
'[08:26:34.306 17/05/1995]',0.040,140.103,0.000,-0.737
'[08:26:34.308 17/05/1995]',0.040,140.103,0.000,-0.737
'[08:26:34.310 17/05/1995]',0.040,140.103,0.000,-0.737
'[08:26:34.312 17/05/1995]',0.040,138.041,0.000,-0.733
'[08:26:34.314 17/05/1995]',0.040,138.041,0.000,-0.733
'[08:26:34.316 17/05/1995]',0.041,138.041,0.000,-0.733
'[08:26:34.318 17/05/1995]',0.042,138.041,0.000,-0.733
'[08:26:34.320 17/05/1995]',0.044,135.567,0.000,-0.729
'[08:26:34.322 17/05/1995]',0.046,135.567,0.000,-0.729
'[08:26:34.324 17/05/1995]',0.047,135.567,0.000,-0.729
'[08:26:34.326 17/05/1995]',0.048,135.567,0.000,-0.729
'[08:26:34.328 17/05/1995]',0.047,132.474,0.000,-0.724
'[08:26:34.330 17/05/1995]',0.046,132.474,0.000,-0.724
'[08:26:34.332 17/05/1995]',0.047,132.474,0.000,-0.724
'[08:26:34.334 17/05/1995]',0.048,132.474,0.000,-0.724
'[08:26:34.336 17/05/1995]',0.050,128.969,0.000,-0.719
'[08:26:34.338 17/05/1995]',0.051,128.969,0.000,-0.719
'[08:26:34.340 17/05/1995]',0.053,128.969,0.000,-0.719
'[08:26:34.342 17/05/1995]',0.055,128.969,0.000,-0.719
'[08:26:34.344 17/05/1995]',0.057,124.742,0.000,-0.714
'[08:26:34.346 17/05/1995]',0.059,124.742,0.000,-0.714
'[08:26:34.348 17/05/1995]',0.060,124.742,0.000,-0.714
'[08:26:34.350 17/05/1995]',0.061,124.742,0.000,-0.714
'[08:26:34.352 17/05/1995]',0.062,120.000,0.000,-0.710
'[08:26:34.354 17/05/1995]',0.062,120.000,0.000,-0.710
'[08:26:34.356 17/05/1995]',0.063,120.000,0.000,-0.710
'[08:26:34.358 17/05/1995]',0.064,120.000,0.000,-0.710
'[08:26:34.360 17/05/1995]',0.065,114.845,0.000,-0.705
'[08:26:34.362 17/05/1995]',0.066,114.845,0.000,-0.705
'[08:26:34.364 17/05/1995]',0.066,114.845,0.000,-0.705
'[08:26:34.366 17/05/1995]',0.066,114.845,0.000,-0.705
'[08:26:34.368 17/05/1995]',0.066,109.485,0.000,-0.701
'[08:26:34.370 17/05/1995]',0.066,109.485,0.000,-0.701
'[08:26:34.372 17/05/1995]',0.066,109.485,0.000,-0.701
'[08:26:34.374 17/05/1995]',0.066,109.485,0.000,-0.701
'[08:26:34.376 17/05/1995]',0.066,104.330,0.000,-0.696
'[08:26:34.378 17/05/1995]',0.066,104.330,0.000,-0.696
'[08:26:34.380 17/05/1995]',0.066,104.330,0.000,-0.696
'[08:26:34.382 17/05/1995]',0.066,104.330,0.000,-0.696
'[08:26:34.384 17/05/1995]',0.065,99.381,0.000,-0.691
'[08:26:34.386 17/05/1995]',0.064,99.381,0.000,-0.691
'[08:26:34.388 17/05/1995]',0.062,99.381,0.000,-0.691
'[08:26:34.390 17/05/1995]',0.061,99.381,0.000,-0.691
'[08:26:34.392 17/05/1995]',0.059,94.742,0.000,-0.685
'[08:26:34.394 17/05/1995]',0.057,94.742,0.000,-0.685
'[08:26:34.396 17/05/1995]',0.054,94.742,0.000,-0.685
'[08:26:34.398 17/05/1995]',0.051,94.742,0.000,-0.685
'[08:26:34.400 17/05/1995]',0.050,90.619,0.000,-0.679
'[08:26:34.402 17/05/1995]',0.048,90.619,0.000,-0.679
'[08:26:34.404 17/05/1995]',0.047,90.619,0.000,-0.679
'[08:26:34.406 17/05/1995]',0.046,90.619,0.000,-0.679
'[08:26:34.408 17/05/1995]',0.046,87.010,0.000,-0.673
'[08:26:34.410 17/05/1995]',0.046,87.010,0.000,-0.673
'[08:26:34.412 17/05/1995]',0.046,87.010,0.000,-0.673
'[08:26:34.414 17/05/1995]',0.046,87.010,0.000,-0.673
'[08:26:34.416 17/05/1995]',0.045,83.918,0.000,-0.666
'[08:26:34.418 17/05/1995]',0.044,83.918,0.000,-0.666
'[08:26:34.420 17/05/1995]',0.042,83.918,0.000,-0.666
'[08:26:34.422 17/05/1995]',0.040,83.918,0.000,-0.666
'[08:26:34.424 17/05/1995]',0.039,81.340,0.000,-0.658
'[08:26:34.426 17/05/1995]',0.039,81.340,0.000,-0.658
'[08:26:34.428 17/05/1995]',0.037,81.340,0.000,-0.658
'[08:26:34.430 17/05/1995]',0.035,81.340,0.000,-0.658
'[08:26:34.432 17/05/1995]',0.032,79.072,0.000,-0.651
'[08:26:34.434 17/05/1995]',0.029,79.072,0.000,-0.651
'[08:26:34.436 17/05/1995]',0.028,79.072,0.000,-0.651
'[08:26:34.438 17/05/1995]',0.028,79.072,0.000,-0.651
'[08:26:34.440 17/05/1995]',0.027,77.320,0.000,-0.644
'[08:26:34.442 17/05/1995]',0.026,77.320,0.000,-0.644
'[08:26:34.444 17/05/1995]',0.025,77.320,0.000,-0.644
'[08:26:34.446 17/05/1995]',0.024,77.320,0.000,-0.644
'[08:26:34.448 17/05/1995]',0.020,75.876,0.000,-0.638
'[08:26:34.450 17/05/1995]',0.017,75.876,0.000,-0.638
'[08:26:34.452 17/05/1995]',0.009,75.876,0.000,-0.638
'[08:26:34.454 17/05/1995]',0.002,75.876,0.000,-0.638
'[08:26:34.456 17/05/1995]',-0.008,74.639,0.000,-0.632
'[08:26:34.458 17/05/1995]',-0.018,74.639,0.000,-0.632
'[08:26:34.460 17/05/1995]',-0.027,74.639,0.000,-0.632
'[08:26:34.462 17/05/1995]',-0.035,74.639,0.000,-0.632
'[08:26:34.464 17/05/1995]',-0.039,73.711,0.000,-0.627
'[08:26:34.466 17/05/1995]',-0.044,73.711,0.000,-0.627
'[08:26:34.468 17/05/1995]',-0.046,73.711,0.000,-0.627
'[08:26:34.470 17/05/1995]',-0.048,73.711,0.000,-0.627
'[08:26:34.472 17/05/1995]',-0.047,72.887,0.000,-0.624
'[08:26:34.474 17/05/1995]',-0.046,72.887,0.000,-0.624
'[08:26:34.476 17/05/1995]',-0.043,72.887,0.000,-0.624
'[08:26:34.478 17/05/1995]',-0.040,72.887,0.000,-0.624
'[08:26:34.480 17/05/1995]',-0.037,72.165,0.000,-0.621
'[08:26:34.482 17/05/1995]',-0.033,72.165,0.000,-0.621
'[08:26:34.484 17/05/1995]',-0.028,72.165,0.000,-0.621
'[08:26:34.486 17/05/1995]',-0.024,72.165,0.000,-0.621
'[08:26:34.488 17/05/1995]',-0.017,71.649,0.000,-0.619
'[08:26:34.490 17/05/1995]',-0.011,71.649,0.000,-0.619
'[08:26:34.492 17/05/1995]',-0.004,71.649,0.000,-0.619
'[08:26:34.494 17/05/1995]',0.004,71.649,0.000,-0.619
'[08:26:34.496 17/05/1995]',0.012,71.237,0.000,-0.617
'[08:26:34.498 17/05/1995]',0.020,71.237,0.000,-0.617
'[08:26:34.500 17/05/1995]',0.026,71.237,0.000,-0.617
'[08:26:34.502 17/05/1995]',0.031,71.237,0.000,-0.617
'[08:26:34.504 17/05/1995]',0.036,70.825,0.000,-0.616
'[08:26:34.506 17/05/1995]',0.040,70.825,0.000,-0.616
'[08:26:34.508 17/05/1995]',0.044,70.825,0.000,-0.616
'[08:26:34.510 17/05/1995]',0.048,70.825,0.000,-0.616
'[08:26:34.512 17/05/1995]',0.052,70.412,0.000,-0.614
'[08:26:34.514 17/05/1995]',0.057,70.412,0.000,-0.614
'[08:26:34.516 17/05/1995]',0.061,70.412,0.000,-0.614
'[08:26:34.518 17/05/1995]',0.064,70.412,0.000,-0.614
'[08:26:34.520 17/05/1995]',0.067,70.103,0.000,-0.613
'[08:26:34.522 17/05/1995]',0.070,70.103,0.000,-0.613
'[08:26:34.524 17/05/1995]',0.072,70.103,0.000,-0.613
'[08:26:34.526 17/05/1995]',0.073,70.103,0.000,-0.613
'[08:26:34.528 17/05/1995]',0.073,69.691,0.000,-0.611
'[08:26:34.530 17/05/1995]',0.073,69.691,0.000,-0.611
'[08:26:34.532 17/05/1995]',0.073,69.691,0.000,-0.611
'[08:26:34.534 17/05/1995]',0.073,69.691,0.000,-0.611
'[08:26:34.536 17/05/1995]',0.073,69.381,0.000,-0.608
'[08:26:34.538 17/05/1995]',0.073,69.381,0.000,-0.608
'[08:26:34.540 17/05/1995]',0.074,69.381,0.000,-0.608
'[08:26:34.542 17/05/1995]',0.075,69.381,0.000,-0.608
'[08:26:34.544 17/05/1995]',0.077,68.969,0.000,-0.603
'[08:26:34.546 17/05/1995]',0.079,68.969,0.000,-0.603
'[08:26:34.548 17/05/1995]',0.080,68.969,0.000,-0.603
'[08:26:34.550 17/05/1995]',0.081,68.969,0.000,-0.603
'[08:26:34.552 17/05/1995]',0.082,68.660,0.000,-0.598
'[08:26:34.554 17/05/1995]',0.083,68.660,0.000,-0.598
'[08:26:34.556 17/05/1995]',0.085,68.660,0.000,-0.598
'[08:26:34.558 17/05/1995]',0.088,68.660,0.000,-0.598
'[08:26:34.560 17/05/1995]',0.091,68.144,0.000,-0.592
'[08:26:34.562 17/05/1995]',0.094,68.144,0.000,-0.592
'[08:26:34.564 17/05/1995]',0.100,68.144,0.000,-0.592
'[08:26:34.566 17/05/1995]',0.107,68.144,0.000,-0.592
'[08:26:34.568 17/05/1995]',0.113,67.835,0.000,-0.586
'[08:26:34.570 17/05/1995]',0.119,67.835,0.000,-0.586
'[08:26:34.572 17/05/1995]',0.122,67.835,0.000,-0.586
'[08:26:34.574 17/05/1995]',0.125,67.835,0.000,-0.586
'[08:26:34.576 17/05/1995]',0.112,67.423,0.000,-0.579
'[08:26:34.578 17/05/1995]',0.099,67.423,0.000,-0.579
'[08:26:34.580 17/05/1995]',0.063,67.423,0.000,-0.579
'[08:26:34.582 17/05/1995]',0.028,67.423,0.000,-0.579
'[08:26:34.584 17/05/1995]',-0.045,67.010,0.000,-0.572
'[08:26:34.586 17/05/1995]',-0.118,67.010,0.000,-0.572
'[08:26:34.588 17/05/1995]',-0.228,67.010,0.000,-0.572
'[08:26:34.590 17/05/1995]',-0.338,67.010,0.000,-0.572
'[08:26:34.592 17/05/1995]',-0.474,66.598,0.000,-0.565
'[08:26:34.594 17/05/1995]',-0.610,66.598,0.000,-0.565
'[08:26:34.596 17/05/1995]',-0.746,66.598,0.000,-0.565
'[08:26:34.598 17/05/1995]',-0.882,66.598,0.000,-0.565
'[08:26:34.600 17/05/1995]',-0.984,66.186,0.000,-0.557
'[08:26:34.602 17/05/1995]',-1.087,66.186,0.000,-0.557
'[08:26:34.604 17/05/1995]',-1.128,66.186,0.000,-0.557
'[08:26:34.606 17/05/1995]',-1.168,66.186,0.000,-0.557
'[08:26:34.608 17/05/1995]',-1.135,65.670,0.000,-0.551
'[08:26:34.610 17/05/1995]',-1.102,65.670,0.000,-0.551
'[08:26:34.612 17/05/1995]',-1.009,65.670,0.000,-0.551
'[08:26:34.614 17/05/1995]',-0.916,65.670,0.000,-0.551
'[08:26:34.616 17/05/1995]',-0.793,65.258,0.000,-0.544
'[08:26:34.618 17/05/1995]',-0.670,65.258,0.000,-0.544
'[08:26:34.620 17/05/1995]',-0.551,65.258,0.000,-0.544
'[08:26:34.622 17/05/1995]',-0.432,65.258,0.000,-0.544
'[08:26:34.624 17/05/1995]',-0.335,64.845,0.000,-0.538
'[08:26:34.626 17/05/1995]',-0.239,64.845,0.000,-0.538
'[08:26:34.628 17/05/1995]',-0.168,64.845,0.000,-0.538
'[08:26:34.630 17/05/1995]',-0.097,64.845,0.000,-0.538
'[08:26:34.632 17/05/1995]',-0.046,64.433,0.000,-0.533
'[08:26:34.634 17/05/1995]',0.006,64.433,0.000,-0.533
'[08:26:34.636 17/05/1995]',0.041,64.433,0.000,-0.533
'[08:26:34.638 17/05/1995]',0.077,64.433,0.000,-0.533
'[08:26:34.640 17/05/1995]',0.103,63.814,0.000,-0.529
'[08:26:34.642 17/05/1995]',0.129,63.814,0.000,-0.529
'[08:26:34.644 17/05/1995]',0.144,63.814,0.000,-0.529
'[08:26:34.646 17/05/1995]',0.160,63.814,0.000,-0.529
'[08:26:34.648 17/05/1995]',0.168,63.402,0.000,-0.525
'[08:26:34.650 17/05/1995]',0.176,63.402,0.000,-0.525
'[08:26:34.652 17/05/1995]',0.180,63.402,0.000,-0.525
'[08:26:34.654 17/05/1995]',0.184,63.402,0.000,-0.525
'[08:26:34.656 17/05/1995]',0.186,62.784,0.000,-0.522
'[08:26:34.658 17/05/1995]',0.189,62.784,0.000,-0.522
'[08:26:34.660 17/05/1995]',0.193,62.784,0.000,-0.522
'[08:26:34.662 17/05/1995]',0.197,62.784,0.000,-0.522
'[08:26:34.664 17/05/1995]',0.198,62.371,0.000,-0.522
'[08:26:34.666 17/05/1995]',0.200,62.371,0.000,-0.522
'[08:26:34.668 17/05/1995]',0.202,62.371,0.000,-0.522
'[08:26:34.670 17/05/1995]',0.204,62.371,0.000,-0.522
'[08:26:34.672 17/05/1995]',0.205,61.753,0.000,-0.523
'[08:26:34.674 17/05/1995]',0.206,61.753,0.000,-0.523
'[08:26:34.676 17/05/1995]',0.206,61.753,0.000,-0.523
'[08:26:34.678 17/05/1995]',0.206,61.753,0.000,-0.523
'[08:26:34.680 17/05/1995]',0.204,61.340,0.000,-0.527
'[08:26:34.682 17/05/1995]',0.202,61.340,0.000,-0.527
'[08:26:34.684 17/05/1995]',0.200,61.340,0.000,-0.527
'[08:26:34.686 17/05/1995]',0.198,61.340,0.000,-0.527
'[08:26:34.688 17/05/1995]',0.197,60.722,0.000,-0.532
'[08:26:34.690 17/05/1995]',0.195,60.722,0.000,-0.532
'[08:26:34.692 17/05/1995]',0.194,60.722,0.000,-0.532
'[08:26:34.694 17/05/1995]',0.193,60.722,0.000,-0.532
'[08:26:34.696 17/05/1995]',0.192,60.206,0.000,-0.538
'[08:26:34.698 17/05/1995]',0.191,60.206,0.000,-0.538
'[08:26:34.700 17/05/1995]',0.190,60.206,0.000,-0.538
'[08:26:34.702 17/05/1995]',0.189,60.206,0.000,-0.538
'[08:26:34.704 17/05/1995]',0.189,59.588,0.000,-0.546
'[08:26:34.706 17/05/1995]',0.189,59.588,0.000,-0.546
'[08:26:34.708 17/05/1995]',0.187,59.588,0.000,-0.546
'[08:26:34.710 17/05/1995]',0.185,59.588,0.000,-0.546
'[08:26:34.712 17/05/1995]',0.183,58.969,0.000,-0.556
'[08:26:34.714 17/05/1995]',0.180,58.969,0.000,-0.556
'[08:26:34.716 17/05/1995]',0.177,58.969,0.000,-0.556
'[08:26:34.718 17/05/1995]',0.174,58.969,0.000,-0.556
'[08:26:34.720 17/05/1995]',0.173,58.454,0.000,-0.567
'[08:26:34.722 17/05/1995]',0.171,58.454,0.000,-0.567
'[08:26:34.724 17/05/1995]',0.170,58.454,0.000,-0.567
'[08:26:34.726 17/05/1995]',0.169,58.454,0.000,-0.567
'[08:26:34.728 17/05/1995]',0.168,57.835,0.000,-0.580
'[08:26:34.730 17/05/1995]',0.167,57.835,0.000,-0.580
'[08:26:34.732 17/05/1995]',0.167,57.835,0.000,-0.580
'[08:26:34.734 17/05/1995]',0.167,57.835,0.000,-0.580
'[08:26:34.736 17/05/1995]',0.167,57.423,0.000,-0.595
'[08:26:34.738 17/05/1995]',0.167,57.423,0.000,-0.595
'[08:26:34.740 17/05/1995]',0.166,57.423,0.000,-0.595
'[08:26:34.742 17/05/1995]',0.165,57.423,0.000,-0.595
'[08:26:34.744 17/05/1995]',0.163,57.526,0.000,-0.612
'[08:26:34.746 17/05/1995]',0.162,57.526,0.000,-0.612
'[08:26:34.748 17/05/1995]',0.160,57.526,0.000,-0.612
'[08:26:34.750 17/05/1995]',0.158,57.526,0.000,-0.612
'[08:26:34.752 17/05/1995]',0.156,58.454,0.000,-0.627
'[08:26:34.754 17/05/1995]',0.154,58.454,0.000,-0.627
'[08:26:34.756 17/05/1995]',0.151,58.454,0.000,-0.627
'[08:26:34.758 17/05/1995]',0.147,58.454,0.000,-0.627
'[08:26:34.760 17/05/1995]',0.146,60.928,0.000,-0.641
'[08:26:34.762 17/05/1995]',0.145,60.928,0.000,-0.641
'[08:26:34.764 17/05/1995]',0.142,60.928,0.000,-0.641
'[08:26:34.766 17/05/1995]',0.140,60.928,0.000,-0.641
'[08:26:34.768 17/05/1995]',0.136,65.361,0.000,-0.654
'[08:26:34.770 17/05/1995]',0.132,65.361,0.000,-0.654
'[08:26:34.772 17/05/1995]',0.129,65.361,0.000,-0.654
'[08:26:34.774 17/05/1995]',0.125,65.361,0.000,-0.654
'[08:26:34.776 17/05/1995]',0.123,71.649,0.000,-0.665
'[08:26:34.778 17/05/1995]',0.121,71.649,0.000,-0.665
'[08:26:34.780 17/05/1995]',0.119,71.649,0.000,-0.665
'[08:26:34.782 17/05/1995]',0.118,71.649,0.000,-0.665
'[08:26:34.784 17/05/1995]',0.115,79.588,0.000,-0.674
'[08:26:34.786 17/05/1995]',0.112,79.588,0.000,-0.674
'[08:26:34.788 17/05/1995]',0.109,79.588,0.000,-0.674
'[08:26:34.790 17/05/1995]',0.107,79.588,0.000,-0.674
'[08:26:34.792 17/05/1995]',0.103,88.351,0.000,-0.682
'[08:26:34.794 17/05/1995]',0.099,88.351,0.000,-0.682
'[08:26:34.796 17/05/1995]',0.096,88.351,0.000,-0.682
'[08:26:34.798 17/05/1995]',0.092,88.351,0.000,-0.682
'[08:26:34.800 17/05/1995]',0.088,97.526,0.000,-0.689
'[08:26:34.802 17/05/1995]',0.084,97.526,0.000,-0.689
'[08:26:34.804 17/05/1995]',0.082,97.526,0.000,-0.689
'[08:26:34.806 17/05/1995]',0.079,97.526,0.000,-0.689
'[08:26:34.808 17/05/1995]',0.075,106.289,0.000,-0.695
'[08:26:34.810 17/05/1995]',0.072,106.289,0.000,-0.695
'[08:26:34.812 17/05/1995]',0.069,106.289,0.000,-0.695
'[08:26:34.814 17/05/1995]',0.066,106.289,0.000,-0.695
'[08:26:34.816 17/05/1995]',0.065,114.227,0.000,-0.699
'[08:26:34.818 17/05/1995]',0.064,114.227,0.000,-0.699
'[08:26:34.820 17/05/1995]',0.062,114.227,0.000,-0.699
'[08:26:34.822 17/05/1995]',0.061,114.227,0.000,-0.699
'[08:26:34.824 17/05/1995]',0.059,121.237,0.000,-0.704
'[08:26:34.826 17/05/1995]',0.057,121.237,0.000,-0.704
'[08:26:34.828 17/05/1995]',0.054,121.237,0.000,-0.704
'[08:26:34.830 17/05/1995]',0.051,121.237,0.000,-0.704
'[08:26:34.832 17/05/1995]',0.050,127.423,0.000,-0.709
'[08:26:34.834 17/05/1995]',0.048,127.423,0.000,-0.709
'[08:26:34.836 17/05/1995]',0.047,127.423,0.000,-0.709
'[08:26:34.838 17/05/1995]',0.046,127.423,0.000,-0.709
'[08:26:34.840 17/05/1995]',0.046,132.371,0.000,-0.714
'[08:26:34.842 17/05/1995]',0.046,132.371,0.000,-0.714
'[08:26:34.844 17/05/1995]',0.046,132.371,0.000,-0.714
'[08:26:34.846 17/05/1995]',0.046,132.371,0.000,-0.714
'[08:26:34.848 17/05/1995]',0.046,136.495,0.000,-0.719
'[08:26:34.850 17/05/1995]',0.046,136.495,0.000,-0.719
'[08:26:34.852 17/05/1995]',0.046,136.495,0.000,-0.719
'[08:26:34.854 17/05/1995]',0.046,136.495,0.000,-0.719
'[08:26:34.856 17/05/1995]',0.046,139.485,0.000,-0.722
'[08:26:34.858 17/05/1995]',0.046,139.485,0.000,-0.722
'[08:26:34.860 17/05/1995]',0.046,139.485,0.000,-0.722
'[08:26:34.862 17/05/1995]',0.046,139.485,0.000,-0.722
'[08:26:34.864 17/05/1995]',0.046,141.753,0.000,-0.723
'[08:26:34.866 17/05/1995]',0.046,141.753,0.000,-0.723
'[08:26:34.868 17/05/1995]',0.046,141.753,0.000,-0.723
'[08:26:34.870 17/05/1995]',0.046,141.753,0.000,-0.723
'[08:26:34.872 17/05/1995]',0.046,143.196,0.000,-0.723
'[08:26:34.874 17/05/1995]',0.046,143.196,0.000,-0.723
'[08:26:34.876 17/05/1995]',0.046,143.196,0.000,-0.723
'[08:26:34.878 17/05/1995]',0.046,143.196,0.000,-0.723
'[08:26:34.880 17/05/1995]',0.046,144.021,0.000,-0.722
'[08:26:34.882 17/05/1995]',0.046,144.021,0.000,-0.722
'[08:26:34.884 17/05/1995]',0.046,144.021,0.000,-0.722
'[08:26:34.886 17/05/1995]',0.046,144.021,0.000,-0.722
'[08:26:34.888 17/05/1995]',0.046,144.021,0.000,-0.720
'[08:26:34.890 17/05/1995]',0.046,144.021,0.000,-0.720
'[08:26:34.892 17/05/1995]',0.046,144.021,0.000,-0.720
'[08:26:34.894 17/05/1995]',0.046,144.021,0.000,-0.720
'[08:26:34.896 17/05/1995]',0.045,143.505,0.000,-0.718
'[08:26:34.898 17/05/1995]',0.044,143.505,0.000,-0.718
'[08:26:34.900 17/05/1995]',0.042,143.505,0.000,-0.718
'[08:26:34.902 17/05/1995]',0.040,143.505,0.000,-0.718
'[08:26:34.904 17/05/1995]',0.040,142.165,0.000,-0.715
'[08:26:34.906 17/05/1995]',0.040,142.165,0.000,-0.715
'[08:26:34.908 17/05/1995]',0.040,142.165,0.000,-0.715
'[08:26:34.910 17/05/1995]',0.040,142.165,0.000,-0.715
'[08:26:34.912 17/05/1995]',0.040,140.412,0.000,-0.711
'[08:26:34.914 17/05/1995]',0.040,140.412,0.000,-0.711
'[08:26:34.916 17/05/1995]',0.040,140.412,0.000,-0.711
'[08:26:34.918 17/05/1995]',0.040,140.412,0.000,-0.711
'[08:26:34.920 17/05/1995]',0.041,138.144,0.000,-0.706
'[08:26:34.922 17/05/1995]',0.042,138.144,0.000,-0.706
'[08:26:34.924 17/05/1995]',0.043,138.144,0.000,-0.706
'[08:26:34.926 17/05/1995]',0.044,138.144,0.000,-0.706
'[08:26:34.928 17/05/1995]',0.044,135.464,0.000,-0.700
'[08:26:34.930 17/05/1995]',0.044,135.464,0.000,-0.700
'[08:26:34.932 17/05/1995]',0.045,135.464,0.000,-0.700
'[08:26:34.934 17/05/1995]',0.046,135.464,0.000,-0.700
'[08:26:34.936 17/05/1995]',0.047,132.474,0.000,-0.693
'[08:26:34.938 17/05/1995]',0.048,132.474,0.000,-0.693
'[08:26:34.940 17/05/1995]',0.048,132.474,0.000,-0.693
'[08:26:34.942 17/05/1995]',0.048,132.474,0.000,-0.693
'[08:26:34.944 17/05/1995]',0.051,128.866,0.000,-0.685
'[08:26:34.946 17/05/1995]',0.053,128.866,0.000,-0.685
'[08:26:34.948 17/05/1995]',0.056,128.866,0.000,-0.685
'[08:26:34.950 17/05/1995]',0.059,128.866,0.000,-0.685
'[08:26:34.952 17/05/1995]',0.061,124.639,0.000,-0.677
'[08:26:34.954 17/05/1995]',0.062,124.639,0.000,-0.677
'[08:26:34.956 17/05/1995]',0.064,124.639,0.000,-0.677
'[08:26:34.958 17/05/1995]',0.066,124.639,0.000,-0.677
'[08:26:34.960 17/05/1995]',0.066,119.794,0.000,-0.668
'[08:26:34.962 17/05/1995]',0.066,119.794,0.000,-0.668
'[08:26:34.964 17/05/1995]',0.066,119.794,0.000,-0.668
'[08:26:34.966 17/05/1995]',0.066,119.794,0.000,-0.668
'[08:26:34.968 17/05/1995]',0.065,114.742,0.000,-0.660
'[08:26:34.970 17/05/1995]',0.064,114.742,0.000,-0.660
'[08:26:34.972 17/05/1995]',0.063,114.742,0.000,-0.660
'[08:26:34.974 17/05/1995]',0.062,114.742,0.000,-0.660
'[08:26:34.976 17/05/1995]',0.063,109.381,0.000,-0.651
'[08:26:34.978 17/05/1995]',0.064,109.381,0.000,-0.651
'[08:26:34.980 17/05/1995]',0.064,109.381,0.000,-0.651
'[08:26:34.982 17/05/1995]',0.064,109.381,0.000,-0.651
'[08:26:34.984 17/05/1995]',0.062,104.227,0.000,-0.642
'[08:26:34.986 17/05/1995]',0.061,104.227,0.000,-0.642
