'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[18:14:17.764 19/11/1995]',-0.056,0.006,0.033,64.500,0.000,-0.459
'[18:14:17.766 19/11/1995]',-0.056,0.006,0.033,64.500,0.000,-0.459
'[18:14:17.768 19/11/1995]',-0.056,0.001,0.003,63.950,0.000,-0.451
'[18:14:17.770 19/11/1995]',-0.068,-0.005,0.003,63.950,0.000,-0.451
'[18:14:17.772 19/11/1995]',-0.056,-0.005,0.033,63.950,0.000,-0.451
'[18:14:17.774 19/11/1995]',-0.049,-0.005,0.033,63.950,0.000,-0.451
'[18:14:17.776 19/11/1995]',-0.037,0.001,0.033,63.500,0.000,-0.443
'[18:14:17.778 19/11/1995]',-0.049,0.001,0.003,63.500,0.000,-0.443
'[18:14:17.780 19/11/1995]',-0.049,0.006,0.033,63.500,0.000,-0.443
'[18:14:17.782 19/11/1995]',-0.049,0.006,0.033,63.500,0.000,-0.443
'[18:14:17.784 19/11/1995]',-0.049,0.006,0.033,63.100,0.000,-0.436
'[18:14:17.786 19/11/1995]',-0.049,0.001,0.003,63.100,0.000,-0.436
'[18:14:17.788 19/11/1995]',-0.049,0.001,0.033,63.100,0.000,-0.436
'[18:14:17.790 19/11/1995]',-0.049,0.001,0.033,63.100,0.000,-0.436
'[18:14:17.792 19/11/1995]',-0.049,0.006,0.033,62.750,0.000,-0.430
'[18:14:17.794 19/11/1995]',-0.049,0.006,0.033,62.750,0.000,-0.430
'[18:14:17.796 19/11/1995]',-0.056,0.006,0.033,62.750,0.000,-0.430
'[18:14:17.798 19/11/1995]',-0.056,0.006,0.033,62.750,0.000,-0.430
'[18:14:17.800 19/11/1995]',-0.049,0.006,0.033,62.400,0.000,-0.424
'[18:14:17.802 19/11/1995]',-0.056,0.006,0.033,62.400,0.000,-0.424
'[18:14:17.804 19/11/1995]',-0.056,0.001,0.033,62.400,0.000,-0.424
'[18:14:17.806 19/11/1995]',-0.049,0.001,0.033,62.400,0.000,-0.424
'[18:14:17.808 19/11/1995]',-0.049,0.001,0.033,62.050,0.000,-0.419
'[18:14:17.810 19/11/1995]',-0.037,0.006,0.033,62.050,0.000,-0.419
'[18:14:17.812 19/11/1995]',-0.037,0.006,0.033,62.050,0.000,-0.419
'[18:14:17.814 19/11/1995]',-0.037,0.006,0.033,62.050,0.000,-0.419
'[18:14:17.816 19/11/1995]',-0.049,0.006,0.033,61.750,0.000,-0.414
'[18:14:17.818 19/11/1995]',-0.049,0.001,0.033,61.750,0.000,-0.414
'[18:14:17.820 19/11/1995]',-0.049,0.006,0.003,61.750,0.000,-0.414
'[18:14:17.822 19/11/1995]',-0.049,0.001,0.003,61.750,0.000,-0.414
'[18:14:17.824 19/11/1995]',-0.049,0.001,0.003,61.400,0.000,-0.410
'[18:14:17.826 19/11/1995]',-0.037,0.001,0.033,61.400,0.000,-0.410
'[18:14:17.828 19/11/1995]',-0.037,0.006,0.033,61.400,0.000,-0.410
'[18:14:17.830 19/11/1995]',-0.049,0.006,0.033,61.400,0.000,-0.410
'[18:14:17.832 19/11/1995]',-0.037,0.001,0.033,61.150,0.000,-0.405
'[18:14:17.834 19/11/1995]',-0.049,0.001,0.033,61.150,0.000,-0.405
'[18:14:17.836 19/11/1995]',-0.037,-0.005,0.033,61.150,0.000,-0.405
'[18:14:17.838 19/11/1995]',-0.049,-0.005,0.003,61.150,0.000,-0.405
'[18:14:17.840 19/11/1995]',-0.037,0.001,0.033,60.850,0.000,-0.401
'[18:14:17.842 19/11/1995]',-0.037,0.001,0.003,60.850,0.000,-0.401
'[18:14:17.844 19/11/1995]',-0.037,0.001,0.033,60.850,0.000,-0.401
'[18:14:17.846 19/11/1995]',-0.037,0.006,0.033,60.850,0.000,-0.401
'[18:14:17.848 19/11/1995]',-0.049,0.006,0.033,60.600,0.000,-0.397
'[18:14:17.850 19/11/1995]',-0.037,0.006,0.033,60.600,0.000,-0.397
'[18:14:17.852 19/11/1995]',-0.049,0.001,0.003,60.600,0.000,-0.397
'[18:14:17.854 19/11/1995]',-0.037,0.001,0.003,60.600,0.000,-0.397
'[18:14:17.856 19/11/1995]',-0.037,-0.005,0.003,60.400,0.000,-0.393
'[18:14:17.858 19/11/1995]',-0.037,-0.005,0.003,60.400,0.000,-0.393
'[18:14:17.860 19/11/1995]',-0.037,0.001,0.033,60.400,0.000,-0.393
'[18:14:17.862 19/11/1995]',-0.037,0.001,0.003,60.400,0.000,-0.393
'[18:14:17.864 19/11/1995]',-0.031,0.006,0.033,60.150,0.000,-0.390
'[18:14:17.866 19/11/1995]',-0.037,0.001,0.033,60.150,0.000,-0.390
'[18:14:17.868 19/11/1995]',-0.037,-0.005,0.003,60.150,0.000,-0.390
'[18:14:17.870 19/11/1995]',-0.037,-0.005,0.033,60.150,0.000,-0.390
'[18:14:17.872 19/11/1995]',-0.037,0.001,0.033,59.900,0.000,-0.388
'[18:14:17.874 19/11/1995]',-0.037,0.001,0.003,59.900,0.000,-0.388
'[18:14:17.876 19/11/1995]',-0.037,0.001,0.033,59.900,0.000,-0.388
'[18:14:17.878 19/11/1995]',-0.037,0.001,0.033,59.900,0.000,-0.388
'[18:14:17.880 19/11/1995]',-0.037,0.001,0.033,59.700,0.000,-0.385
'[18:14:17.882 19/11/1995]',-0.037,0.006,0.003,59.700,0.000,-0.385
'[18:14:17.884 19/11/1995]',-0.037,0.001,0.003,59.700,0.000,-0.385
'[18:14:17.886 19/11/1995]',-0.037,0.001,0.033,59.700,0.000,-0.385
'[18:14:17.888 19/11/1995]',-0.037,-0.005,0.003,59.400,0.000,-0.383
'[18:14:17.890 19/11/1995]',-0.037,0.001,0.003,59.400,0.000,-0.383
'[18:14:17.892 19/11/1995]',-0.037,0.001,0.003,59.400,0.000,-0.383
'[18:14:17.894 19/11/1995]',-0.031,0.006,0.033,59.400,0.000,-0.383
'[18:14:17.896 19/11/1995]',-0.037,0.006,0.003,59.150,0.000,-0.381
'[18:14:17.898 19/11/1995]',-0.037,0.001,0.033,59.150,0.000,-0.381
'[18:14:17.900 19/11/1995]',-0.037,0.001,0.033,59.150,0.000,-0.381
'[18:14:17.902 19/11/1995]',-0.037,-0.005,0.003,59.150,0.000,-0.381
'[18:14:17.904 19/11/1995]',-0.037,-0.005,0.033,58.900,0.000,-0.379
'[18:14:17.906 19/11/1995]',-0.037,0.001,0.003,58.900,0.000,-0.379
'[18:14:17.908 19/11/1995]',-0.037,0.001,0.003,58.900,0.000,-0.379
'[18:14:17.910 19/11/1995]',-0.031,0.001,0.003,58.900,0.000,-0.379
'[18:14:17.912 19/11/1995]',-0.037,0.001,0.003,58.700,0.000,-0.377
'[18:14:17.914 19/11/1995]',-0.037,0.001,0.033,58.700,0.000,-0.377
'[18:14:17.916 19/11/1995]',-0.037,0.001,0.003,58.700,0.000,-0.377
'[18:14:17.918 19/11/1995]',-0.037,0.001,0.033,58.700,0.000,-0.377
'[18:14:17.920 19/11/1995]',-0.037,0.001,0.003,58.400,0.000,-0.374
'[18:14:17.922 19/11/1995]',-0.037,0.001,0.003,58.400,0.000,-0.374
'[18:14:17.924 19/11/1995]',-0.037,0.001,0.003,58.400,0.000,-0.374
'[18:14:17.926 19/11/1995]',-0.031,0.001,0.003,58.400,0.000,-0.374
'[18:14:17.928 19/11/1995]',-0.031,0.001,0.003,58.150,0.000,-0.372
'[18:14:17.930 19/11/1995]',-0.031,0.001,0.003,58.150,0.000,-0.372
'[18:14:17.932 19/11/1995]',-0.037,0.001,0.033,58.150,0.000,-0.372
'[18:14:17.934 19/11/1995]',-0.037,0.001,0.003,58.150,0.000,-0.372
'[18:14:17.936 19/11/1995]',-0.037,0.001,0.003,57.900,0.000,-0.369
'[18:14:17.938 19/11/1995]',-0.037,0.001,0.003,57.900,0.000,-0.369
'[18:14:17.940 19/11/1995]',-0.031,-0.005,0.003,57.900,0.000,-0.369
'[18:14:17.942 19/11/1995]',-0.031,0.001,0.003,57.900,0.000,-0.369
'[18:14:17.944 19/11/1995]',-0.031,0.001,0.003,57.700,0.000,-0.366
'[18:14:17.946 19/11/1995]',-0.031,0.001,0.003,57.700,0.000,-0.366
'[18:14:17.948 19/11/1995]',-0.037,0.006,0.033,57.700,0.000,-0.366
'[18:14:17.950 19/11/1995]',-0.056,0.001,0.033,57.700,0.000,-0.366
'[18:14:17.952 19/11/1995]',-0.068,0.001,0.033,57.500,0.000,-0.362
'[18:14:17.954 19/11/1995]',-0.080,0.001,0.033,57.500,0.000,-0.362
'[18:14:17.956 19/11/1995]',-0.074,-0.005,0.033,57.500,0.000,-0.362
'[18:14:17.958 19/11/1995]',-0.074,0.001,0.033,57.500,0.000,-0.362
'[18:14:17.960 19/11/1995]',-0.074,-0.005,0.003,57.300,0.000,-0.358
'[18:14:17.962 19/11/1995]',-0.068,0.001,0.033,57.300,0.000,-0.358
'[18:14:17.964 19/11/1995]',-0.056,0.001,0.033,57.300,0.000,-0.358
'[18:14:17.966 19/11/1995]',-0.049,-0.005,0.003,57.300,0.000,-0.358
'[18:14:17.968 19/11/1995]',-0.037,-0.011,0.003,57.100,0.000,-0.354
'[18:14:17.970 19/11/1995]',-0.031,-0.011,0.003,57.100,0.000,-0.354
'[18:14:17.972 19/11/1995]',-0.012,-0.030,0.003,57.100,0.000,-0.354
'[18:14:17.974 19/11/1995]',0.007,-0.030,0.003,57.100,0.000,-0.354
'[18:14:17.976 19/11/1995]',0.031,-0.030,0.003,56.850,0.000,-0.352
'[18:14:17.978 19/11/1995]',0.069,-0.036,0.003,56.850,0.000,-0.352
'[18:14:17.980 19/11/1995]',0.100,-0.048,-0.029,56.850,0.000,-0.352
'[18:14:17.982 19/11/1995]',0.137,-0.054,0.003,56.850,0.000,-0.352
'[18:14:17.984 19/11/1995]',0.175,-0.072,-0.060,56.700,0.000,-0.350
'[18:14:17.986 19/11/1995]',0.230,-0.078,-0.060,56.700,0.000,-0.350
'[18:14:17.988 19/11/1995]',0.255,-0.089,-0.060,56.700,0.000,-0.350
'[18:14:17.990 19/11/1995]',0.274,-0.089,-0.060,56.700,0.000,-0.350
'[18:14:17.992 19/11/1995]',0.286,-0.078,-0.060,56.500,0.000,-0.348
'[18:14:17.994 19/11/1995]',0.299,-0.072,-0.060,56.500,0.000,-0.348
'[18:14:17.996 19/11/1995]',0.286,-0.072,-0.091,56.500,0.000,-0.348
'[18:14:17.998 19/11/1995]',0.280,-0.078,-0.060,56.500,0.000,-0.348
'[18:14:18.000 19/11/1995]',0.280,-0.089,-0.060,56.300,0.000,-0.347
'[18:14:18.002 19/11/1995]',0.280,-0.101,-0.091,56.300,0.000,-0.347
'[18:14:18.004 19/11/1995]',0.286,-0.114,-0.091,56.300,0.000,-0.347
'[18:14:18.006 19/11/1995]',0.280,-0.120,-0.091,56.300,0.000,-0.347
'[18:14:18.008 19/11/1995]',0.255,-0.120,-0.060,56.050,0.000,-0.346
'[18:14:18.010 19/11/1995]',0.218,-0.114,-0.060,56.050,0.000,-0.346
'[18:14:18.012 19/11/1995]',0.193,-0.101,-0.060,56.050,0.000,-0.346
'[18:14:18.014 19/11/1995]',0.162,-0.095,-0.029,56.050,0.000,-0.346
'[18:14:18.016 19/11/1995]',0.106,-0.078,-0.029,55.850,0.000,-0.344
'[18:14:18.018 19/11/1995]',0.075,-0.048,0.003,55.850,0.000,-0.344
'[18:14:18.020 19/11/1995]',0.031,-0.030,0.003,55.850,0.000,-0.344
'[18:14:18.022 19/11/1995]',-0.006,-0.011,0.003,55.850,0.000,-0.344
'[18:14:18.024 19/11/1995]',-0.049,0.012,0.003,55.650,0.000,-0.342
'[18:14:18.026 19/11/1995]',-0.074,0.024,0.033,55.650,0.000,-0.342
'[18:14:18.028 19/11/1995]',-0.093,0.036,0.033,55.650,0.000,-0.342
'[18:14:18.030 19/11/1995]',-0.105,0.048,0.033,55.650,0.000,-0.342
'[18:14:18.032 19/11/1995]',-0.124,0.048,0.064,55.400,0.000,-0.341
'[18:14:18.034 19/11/1995]',-0.136,0.054,0.033,55.400,0.000,-0.341
'[18:14:18.036 19/11/1995]',-0.136,0.048,0.064,55.400,0.000,-0.341
'[18:14:18.038 19/11/1995]',-0.142,0.048,0.064,55.400,0.000,-0.341
'[18:14:18.040 19/11/1995]',-0.136,0.048,0.033,55.250,0.000,-0.340
'[18:14:18.042 19/11/1995]',-0.136,0.048,0.033,55.250,0.000,-0.340
'[18:14:18.044 19/11/1995]',-0.136,0.048,0.033,55.250,0.000,-0.340
'[18:14:18.046 19/11/1995]',-0.136,0.048,0.064,55.250,0.000,-0.340
'[18:14:18.048 19/11/1995]',-0.136,0.048,0.064,55.000,0.000,-0.339
'[18:14:18.050 19/11/1995]',-0.124,0.048,0.064,55.000,0.000,-0.339
'[18:14:18.052 19/11/1995]',-0.136,0.036,0.033,55.000,0.000,-0.339
'[18:14:18.054 19/11/1995]',-0.124,0.030,0.033,55.000,0.000,-0.339
'[18:14:18.056 19/11/1995]',-0.118,0.036,0.033,54.750,0.000,-0.339
'[18:14:18.058 19/11/1995]',-0.105,0.030,0.033,54.750,0.000,-0.339
'[18:14:18.060 19/11/1995]',-0.105,0.036,0.033,54.750,0.000,-0.339
'[18:14:18.062 19/11/1995]',-0.105,0.036,0.003,54.750,0.000,-0.339
'[18:14:18.064 19/11/1995]',-0.099,0.036,0.064,54.550,0.000,-0.340
'[18:14:18.066 19/11/1995]',-0.093,0.036,0.033,54.550,0.000,-0.340
'[18:14:18.068 19/11/1995]',-0.093,0.030,0.033,54.550,0.000,-0.340
'[18:14:18.070 19/11/1995]',-0.080,0.024,0.033,54.550,0.000,-0.340
'[18:14:18.072 19/11/1995]',-0.080,0.024,0.033,54.350,0.000,-0.341
'[18:14:18.074 19/11/1995]',-0.074,0.024,0.033,54.350,0.000,-0.341
'[18:14:18.076 19/11/1995]',-0.074,0.024,0.033,54.350,0.000,-0.341
'[18:14:18.078 19/11/1995]',-0.074,0.024,0.033,54.350,0.000,-0.341
'[18:14:18.080 19/11/1995]',-0.074,0.024,0.033,54.100,0.000,-0.343
'[18:14:18.082 19/11/1995]',-0.074,0.012,0.003,54.100,0.000,-0.343
'[18:14:18.084 19/11/1995]',-0.074,0.012,0.003,54.100,0.000,-0.343
'[18:14:18.086 19/11/1995]',-0.068,0.012,0.033,54.100,0.000,-0.343
'[18:14:18.088 19/11/1995]',-0.068,0.006,0.003,53.950,0.000,-0.346
'[18:14:18.090 19/11/1995]',-0.056,0.006,0.003,53.950,0.000,-0.346
'[18:14:18.092 19/11/1995]',-0.049,0.006,0.033,53.950,0.000,-0.346
'[18:14:18.094 19/11/1995]',-0.049,0.012,0.003,53.950,0.000,-0.346
'[18:14:18.096 19/11/1995]',-0.049,0.024,0.003,53.750,0.000,-0.349
'[18:14:18.098 19/11/1995]',-0.056,0.012,0.033,53.750,0.000,-0.349
'[18:14:18.100 19/11/1995]',-0.056,0.012,0.003,53.750,0.000,-0.349
'[18:14:18.102 19/11/1995]',-0.056,0.006,0.003,53.750,0.000,-0.349
'[18:14:18.104 19/11/1995]',-0.056,0.006,0.003,53.550,0.000,-0.352
'[18:14:18.106 19/11/1995]',-0.049,0.012,0.003,53.550,0.000,-0.352
'[18:14:18.108 19/11/1995]',-0.049,0.012,0.003,53.550,0.000,-0.352
'[18:14:18.110 19/11/1995]',-0.056,0.012,0.033,53.550,0.000,-0.352
'[18:14:18.112 19/11/1995]',-0.049,0.012,0.033,53.350,0.000,-0.355
'[18:14:18.114 19/11/1995]',-0.049,0.012,0.003,53.350,0.000,-0.355
'[18:14:18.116 19/11/1995]',-0.056,0.006,0.003,53.350,0.000,-0.355
'[18:14:18.118 19/11/1995]',-0.049,0.006,0.033,53.350,0.000,-0.355
'[18:14:18.120 19/11/1995]',-0.049,0.006,0.003,53.200,0.000,-0.357
'[18:14:18.122 19/11/1995]',-0.049,0.006,0.003,53.200,0.000,-0.357
'[18:14:18.124 19/11/1995]',-0.037,0.006,0.033,53.200,0.000,-0.357
'[18:14:18.126 19/11/1995]',-0.037,0.006,0.003,53.200,0.000,-0.357
'[18:14:18.128 19/11/1995]',-0.037,0.012,0.003,53.050,0.000,-0.359
'[18:14:18.130 19/11/1995]',-0.049,0.012,0.003,53.050,0.000,-0.359
'[18:14:18.132 19/11/1995]',-0.049,0.012,0.003,53.050,0.000,-0.359
'[18:14:18.134 19/11/1995]',-0.049,0.012,0.003,53.050,0.000,-0.359
'[18:14:18.136 19/11/1995]',-0.056,0.006,0.003,52.900,0.000,-0.359
'[18:14:18.138 19/11/1995]',-0.049,0.012,0.003,52.900,0.000,-0.359
'[18:14:18.140 19/11/1995]',-0.037,0.012,0.003,52.900,0.000,-0.359
'[18:14:18.142 19/11/1995]',-0.037,0.012,0.003,52.900,0.000,-0.359
'[18:14:18.144 19/11/1995]',-0.037,0.012,0.003,52.750,0.000,-0.358
'[18:14:18.146 19/11/1995]',-0.037,0.024,0.003,52.750,0.000,-0.358
'[18:14:18.148 19/11/1995]',-0.037,0.012,0.003,52.750,0.000,-0.358
'[18:14:18.150 19/11/1995]',-0.037,0.012,0.003,52.750,0.000,-0.358
'[18:14:18.152 19/11/1995]',-0.049,0.006,0.003,52.600,0.000,-0.354
'[18:14:18.154 19/11/1995]',-0.049,0.006,0.003,52.600,0.000,-0.354
'[18:14:18.156 19/11/1995]',-0.037,0.006,0.003,52.600,0.000,-0.354
'[18:14:18.158 19/11/1995]',-0.031,0.006,0.003,52.600,0.000,-0.354
'[18:14:18.160 19/11/1995]',-0.031,0.006,0.003,52.550,0.000,-0.351
'[18:14:18.162 19/11/1995]',-0.031,0.006,0.003,52.550,0.000,-0.351
'[18:14:18.164 19/11/1995]',-0.037,0.006,0.003,52.550,0.000,-0.351
'[18:14:18.166 19/11/1995]',-0.031,0.012,0.003,52.550,0.000,-0.351
'[18:14:18.168 19/11/1995]',-0.031,0.006,0.003,52.750,0.000,-0.348
'[18:14:18.170 19/11/1995]',-0.037,0.012,0.003,52.750,0.000,-0.348
'[18:14:18.172 19/11/1995]',-0.031,0.006,0.003,52.750,0.000,-0.348
'[18:14:18.174 19/11/1995]',-0.031,0.006,0.003,52.750,0.000,-0.348
'[18:14:18.176 19/11/1995]',-0.024,0.012,0.003,53.450,0.000,-0.347
'[18:14:18.178 19/11/1995]',-0.031,0.012,0.003,53.450,0.000,-0.347
'[18:14:18.180 19/11/1995]',-0.024,0.012,0.003,53.450,0.000,-0.347
'[18:14:18.182 19/11/1995]',-0.031,0.012,0.003,53.450,0.000,-0.347
'[18:14:18.184 19/11/1995]',-0.024,0.012,0.003,54.800,0.000,-0.346
'[18:14:18.186 19/11/1995]',-0.024,0.006,0.003,54.800,0.000,-0.346
'[18:14:18.188 19/11/1995]',-0.024,0.012,0.003,54.800,0.000,-0.346
'[18:14:18.190 19/11/1995]',-0.024,0.012,0.003,54.800,0.000,-0.346
'[18:14:18.192 19/11/1995]',-0.012,0.012,0.003,57.000,0.000,-0.345
'[18:14:18.194 19/11/1995]',-0.006,0.024,0.003,57.000,0.000,-0.345
'[18:14:18.196 19/11/1995]',-0.006,0.024,0.003,57.000,0.000,-0.345
'[18:14:18.198 19/11/1995]',-0.006,0.012,0.003,57.000,0.000,-0.345
'[18:14:18.200 19/11/1995]',-0.012,0.024,0.003,59.850,0.000,-0.344
'[18:14:18.202 19/11/1995]',-0.012,0.012,0.003,59.850,0.000,-0.344
'[18:14:18.204 19/11/1995]',-0.006,0.012,0.003,59.850,0.000,-0.344
'[18:14:18.206 19/11/1995]',-0.006,0.012,0.003,59.850,0.000,-0.344
'[18:14:18.208 19/11/1995]',0.001,0.006,0.003,63.300,0.000,-0.344
'[18:14:18.210 19/11/1995]',0.001,0.006,0.003,63.300,0.000,-0.344
'[18:14:18.212 19/11/1995]',0.007,0.012,0.003,63.300,0.000,-0.344
'[18:14:18.214 19/11/1995]',0.007,0.012,0.003,63.300,0.000,-0.344
'[18:14:18.216 19/11/1995]',0.007,0.012,0.003,67.050,0.000,-0.343
'[18:14:18.218 19/11/1995]',0.007,0.001,0.003,67.050,0.000,-0.343
'[18:14:18.220 19/11/1995]',0.013,0.006,0.003,67.050,0.000,-0.343
'[18:14:18.222 19/11/1995]',0.013,0.006,0.003,67.050,0.000,-0.343
'[18:14:18.224 19/11/1995]',0.025,0.006,0.003,71.000,0.000,-0.343
'[18:14:18.226 19/11/1995]',0.025,0.012,0.003,71.000,0.000,-0.343
'[18:14:18.228 19/11/1995]',0.031,0.006,0.003,71.000,0.000,-0.343
'[18:14:18.230 19/11/1995]',0.031,0.012,0.003,71.000,0.000,-0.343
'[18:14:18.232 19/11/1995]',0.031,0.012,0.003,75.000,0.000,-0.345
'[18:14:18.234 19/11/1995]',0.031,0.012,0.003,75.000,0.000,-0.345
'[18:14:18.236 19/11/1995]',0.031,0.006,0.003,75.000,0.000,-0.345
'[18:14:18.238 19/11/1995]',0.031,0.006,0.003,75.000,0.000,-0.345
'[18:14:18.240 19/11/1995]',0.038,0.012,0.003,78.850,0.000,-0.347
'[18:14:18.242 19/11/1995]',0.038,0.012,0.003,78.850,0.000,-0.347
'[18:14:18.244 19/11/1995]',0.038,0.012,0.003,78.850,0.000,-0.347
'[18:14:18.246 19/11/1995]',0.038,0.012,0.003,78.850,0.000,-0.347
'[18:14:18.248 19/11/1995]',0.050,0.012,0.003,82.600,0.000,-0.351
'[18:14:18.250 19/11/1995]',0.031,0.012,0.003,82.600,0.000,-0.351
'[18:14:18.252 19/11/1995]',0.038,0.012,0.003,82.600,0.000,-0.351
'[18:14:18.254 19/11/1995]',0.038,0.006,0.003,82.600,0.000,-0.351
'[18:14:18.256 19/11/1995]',0.050,0.006,0.003,86.100,0.000,-0.354
'[18:14:18.258 19/11/1995]',0.038,0.012,0.003,86.100,0.000,-0.354
'[18:14:18.260 19/11/1995]',0.050,0.012,0.003,86.100,0.000,-0.354
'[18:14:18.262 19/11/1995]',0.050,0.024,0.003,86.100,0.000,-0.354
'[18:14:18.264 19/11/1995]',0.038,0.012,0.003,89.400,0.000,-0.357
'[18:14:18.266 19/11/1995]',0.038,0.012,0.003,89.400,0.000,-0.357
'[18:14:18.268 19/11/1995]',0.038,0.012,0.003,89.400,0.000,-0.357
'[18:14:18.270 19/11/1995]',0.038,0.012,0.003,89.400,0.000,-0.357
'[18:14:18.272 19/11/1995]',0.038,0.006,0.003,92.400,0.000,-0.360
'[18:14:18.274 19/11/1995]',0.050,0.012,0.003,92.400,0.000,-0.360
'[18:14:18.276 19/11/1995]',0.050,0.006,0.003,92.400,0.000,-0.360
'[18:14:18.278 19/11/1995]',0.050,0.012,0.003,92.400,0.000,-0.360
'[18:14:18.280 19/11/1995]',0.038,0.012,0.003,95.000,0.000,-0.362
'[18:14:18.282 19/11/1995]',0.031,0.006,0.003,95.000,0.000,-0.362
'[18:14:18.284 19/11/1995]',0.038,0.006,0.003,95.000,0.000,-0.362
'[18:14:18.286 19/11/1995]',0.031,0.006,0.003,95.000,0.000,-0.362
'[18:14:18.288 19/11/1995]',0.031,0.001,0.003,97.300,0.000,-0.364
'[18:14:18.290 19/11/1995]',0.031,0.001,0.003,97.300,0.000,-0.364
'[18:14:18.292 19/11/1995]',0.031,0.001,0.003,97.300,0.000,-0.364
'[18:14:18.294 19/11/1995]',0.031,0.006,0.003,97.300,0.000,-0.364
'[18:14:18.296 19/11/1995]',0.031,0.006,0.003,99.250,0.000,-0.366
'[18:14:18.298 19/11/1995]',0.025,0.006,0.003,99.250,0.000,-0.366
'[18:14:18.300 19/11/1995]',0.013,0.001,0.003,99.250,0.000,-0.366
'[18:14:18.302 19/11/1995]',0.013,0.001,0.003,99.250,0.000,-0.366
'[18:14:18.304 19/11/1995]',0.013,-0.005,0.003,100.850,0.000,-0.367
'[18:14:18.306 19/11/1995]',0.013,-0.005,0.003,100.850,0.000,-0.367
'[18:14:18.308 19/11/1995]',0.007,-0.005,0.003,100.850,0.000,-0.367
'[18:14:18.310 19/11/1995]',0.007,-0.011,0.003,100.850,0.000,-0.367
'[18:14:18.312 19/11/1995]',0.007,0.001,0.003,102.150,0.000,-0.368
'[18:14:18.314 19/11/1995]',0.007,0.001,0.003,102.150,0.000,-0.368
'[18:14:18.316 19/11/1995]',0.007,0.001,0.003,102.150,0.000,-0.368
'[18:14:18.318 19/11/1995]',0.001,-0.005,0.003,102.150,0.000,-0.368
'[18:14:18.320 19/11/1995]',0.001,0.001,0.003,103.200,0.000,-0.369
'[18:14:18.322 19/11/1995]',0.007,0.001,0.003,103.200,0.000,-0.369
'[18:14:18.324 19/11/1995]',0.001,0.001,0.003,103.200,0.000,-0.369
'[18:14:18.326 19/11/1995]',0.001,0.001,0.003,103.200,0.000,-0.369
'[18:14:18.328 19/11/1995]',-0.006,0.001,0.003,103.850,0.000,-0.368
'[18:14:18.330 19/11/1995]',0.001,0.001,0.003,103.850,0.000,-0.368
'[18:14:18.332 19/11/1995]',-0.006,0.001,0.003,103.850,0.000,-0.368
'[18:14:18.334 19/11/1995]',-0.012,0.001,0.003,103.850,0.000,-0.368
'[18:14:18.336 19/11/1995]',-0.012,-0.005,0.003,104.250,0.000,-0.367
'[18:14:18.338 19/11/1995]',-0.012,-0.005,0.003,104.250,0.000,-0.367
'[18:14:18.340 19/11/1995]',-0.006,-0.005,0.003,104.250,0.000,-0.367
'[18:14:18.342 19/11/1995]',-0.012,-0.011,0.003,104.250,0.000,-0.367
'[18:14:18.344 19/11/1995]',-0.012,0.001,0.003,104.400,0.000,-0.365
'[18:14:18.346 19/11/1995]',-0.024,0.001,0.003,104.400,0.000,-0.365
'[18:14:18.348 19/11/1995]',-0.024,0.001,0.003,104.400,0.000,-0.365
'[18:14:18.350 19/11/1995]',-0.024,0.001,0.003,104.400,0.000,-0.365
'[18:14:18.352 19/11/1995]',-0.024,-0.005,0.003,104.250,0.000,-0.363
'[18:14:18.354 19/11/1995]',-0.024,-0.011,0.003,104.250,0.000,-0.363
'[18:14:18.356 19/11/1995]',-0.024,-0.011,0.003,104.250,0.000,-0.363
'[18:14:18.358 19/11/1995]',-0.024,-0.011,0.003,104.250,0.000,-0.363
'[18:14:18.360 19/11/1995]',-0.012,-0.005,0.003,103.850,0.000,-0.361
'[18:14:18.362 19/11/1995]',-0.012,-0.005,0.003,103.850,0.000,-0.361
'[18:14:18.364 19/11/1995]',-0.024,-0.005,0.003,103.850,0.000,-0.361
'[18:14:18.366 19/11/1995]',-0.031,-0.011,0.003,103.850,0.000,-0.361
'[18:14:18.368 19/11/1995]',-0.024,-0.005,0.003,103.150,0.000,-0.359
'[18:14:18.370 19/11/1995]',-0.031,-0.011,0.003,103.150,0.000,-0.359
'[18:14:18.372 19/11/1995]',-0.024,-0.011,0.003,103.150,0.000,-0.359
'[18:14:18.374 19/11/1995]',-0.024,-0.011,0.003,103.150,0.000,-0.359
'[18:14:18.376 19/11/1995]',-0.012,-0.005,0.003,102.150,0.000,-0.358
'[18:14:18.378 19/11/1995]',-0.024,-0.005,0.003,102.150,0.000,-0.358
'[18:14:18.380 19/11/1995]',-0.024,-0.005,0.003,102.150,0.000,-0.358
'[18:14:18.382 19/11/1995]',-0.024,-0.005,0.003,102.150,0.000,-0.358
'[18:14:18.384 19/11/1995]',-0.024,-0.005,0.003,100.850,0.000,-0.357
'[18:14:18.386 19/11/1995]',-0.024,-0.005,0.003,100.850,0.000,-0.357
'[18:14:18.388 19/11/1995]',-0.024,-0.005,0.003,100.850,0.000,-0.357
'[18:14:18.390 19/11/1995]',-0.031,-0.005,0.003,100.850,0.000,-0.357
'[18:14:18.392 19/11/1995]',-0.031,-0.005,0.003,99.350,0.000,-0.355
'[18:14:18.394 19/11/1995]',-0.031,-0.005,0.033,99.350,0.000,-0.355
'[18:14:18.396 19/11/1995]',-0.031,-0.005,0.003,99.350,0.000,-0.355
