'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[09:14:04.172 01/06/1995]',-0.054,0.073,90.726,17.863,102.060,0.000,-0.860
'[09:14:04.174 01/06/1995]',-0.048,0.049,90.726,17.863,102.060,0.000,-0.860
'[09:14:04.176 01/06/1995]',-0.030,0.049,94.679,17.450,101.457,0.000,-0.881
'[09:14:04.178 01/06/1995]',-0.030,0.025,94.679,17.450,101.457,0.000,-0.881
'[09:14:04.180 01/06/1995]',-0.048,0.025,94.679,17.450,101.457,0.000,-0.881
'[09:14:04.182 01/06/1995]',-0.048,0.049,94.679,17.450,101.457,0.000,-0.881
'[09:14:04.184 01/06/1995]',-0.054,0.073,98.682,16.925,101.759,0.000,-0.902
'[09:14:04.186 01/06/1995]',-0.066,0.073,98.682,16.925,101.759,0.000,-0.902
'[09:14:04.188 01/06/1995]',-0.054,0.097,98.682,16.925,101.759,0.000,-0.902
'[09:14:04.190 01/06/1995]',-0.048,0.073,98.682,16.925,101.759,0.000,-0.902
'[09:14:04.192 01/06/1995]',-0.048,0.073,102.385,16.288,102.512,0.000,-0.924
'[09:14:04.194 01/06/1995]',-0.048,0.073,102.385,16.288,102.512,0.000,-0.924
'[09:14:04.196 01/06/1995]',-0.048,0.049,102.385,16.288,102.512,0.000,-0.924
'[09:14:04.198 01/06/1995]',-0.054,0.073,102.385,16.288,102.512,0.000,-0.924
'[09:14:04.200 01/06/1995]',-0.054,0.073,105.538,15.750,103.341,0.000,-0.946
'[09:14:04.202 01/06/1995]',-0.048,0.073,105.538,15.750,103.341,0.000,-0.946
'[09:14:04.204 01/06/1995]',-0.054,0.073,105.538,15.750,103.341,0.000,-0.946
'[09:14:04.206 01/06/1995]',-0.054,0.097,105.538,15.750,103.341,0.000,-0.946
'[09:14:04.208 01/06/1995]',-0.054,0.073,108.040,15.525,103.794,0.000,-0.968
'[09:14:04.210 01/06/1995]',-0.036,0.073,108.040,15.525,103.794,0.000,-0.968
'[09:14:04.212 01/06/1995]',-0.048,0.049,108.040,15.525,103.794,0.000,-0.968
'[09:14:04.214 01/06/1995]',-0.048,0.049,108.040,15.525,103.794,0.000,-0.968
'[09:14:04.216 01/06/1995]',-0.048,0.049,109.942,15.525,103.794,0.000,-0.990
'[09:14:04.218 01/06/1995]',-0.054,0.073,109.942,15.525,103.794,0.000,-0.990
'[09:14:04.220 01/06/1995]',-0.048,0.073,109.942,15.525,103.794,0.000,-0.990
'[09:14:04.222 01/06/1995]',-0.054,0.073,109.942,15.525,103.794,0.000,-0.990
'[09:14:04.224 01/06/1995]',-0.048,0.073,110.993,15.350,103.718,0.000,-1.012
'[09:14:04.226 01/06/1995]',-0.048,0.073,110.993,15.350,103.718,0.000,-1.012
'[09:14:04.228 01/06/1995]',-0.054,0.049,110.993,15.350,103.718,0.000,-1.012
'[09:14:04.230 01/06/1995]',-0.048,0.073,110.993,15.350,103.718,0.000,-1.012
'[09:14:04.232 01/06/1995]',-0.066,0.073,111.193,14.938,104.171,0.000,-
'[09:14:04.234 01/06/1995]',-0.054,0.073,111.193,14.938,104.171,0.000,-
'[09:14:04.236 01/06/1995]',-0.066,0.073,111.193,14.938,104.171,0.000,-
'[09:14:04.238 01/06/1995]',-0.054,0.073,111.193,14.938,104.171,0.000,-
'[09:14:04.240 01/06/1995]',-0.048,0.073,110.642,14.412,105.000,0.000,-
'[09:14:04.242 01/06/1995]',-0.048,0.049,110.642,14.412,105.000,0.000,-
'[09:14:04.244 01/06/1995]',-0.048,0.049,110.642,14.412,105.000,0.000,-
'[09:14:04.246 01/06/1995]',-0.054,0.025,110.642,14.412,105.000,0.000,-
'[09:14:04.248 01/06/1995]',-0.066,0.049,109.541,14.000,105.452,0.000,-
'[09:14:04.250 01/06/1995]',-0.078,0.073,109.541,14.000,105.452,0.000,-
'[09:14:04.252 01/06/1995]',-0.078,0.097,109.541,14.000,105.452,0.000,-
'[09:14:04.254 01/06/1995]',-0.078,0.097,109.541,14.000,105.452,0.000,-
'[09:14:04.256 01/06/1995]',-0.072,0.097,107.940,13.650,104.698,0.000,-
'[09:14:04.258 01/06/1995]',-0.066,0.097,107.940,13.650,104.698,0.000,-
'[09:14:04.260 01/06/1995]',-0.066,0.097,107.940,13.650,104.698,0.000,-
'[09:14:04.262 01/06/1995]',-0.066,0.097,107.940,13.650,104.698,0.000,-
'[09:14:04.264 01/06/1995]',-0.072,0.097,106.089,13.300,102.211,0.000,-
'[09:14:04.266 01/06/1995]',-0.078,0.121,106.089,13.300,102.211,0.000,-
'[09:14:04.268 01/06/1995]',-0.089,0.145,106.089,13.300,102.211,0.000,-
'[09:14:04.270 01/06/1995]',-0.095,0.145,106.089,13.300,102.211,0.000,-
'[09:14:04.272 01/06/1995]',-0.089,0.169,104.037,13.000,98.743,0.000,-
'[09:14:04.274 01/06/1995]',-0.089,0.145,104.037,13.000,98.743,0.000,-
'[09:14:04.276 01/06/1995]',-0.078,0.145,104.037,13.000,98.743,0.000,-
'[09:14:04.278 01/06/1995]',-0.078,0.145,104.037,13.000,98.743,0.000,-
'[09:14:04.280 01/06/1995]',-0.078,0.145,101.985,12.650,96.105,0.000,-
'[09:14:04.282 01/06/1995]',-0.078,0.145,101.985,12.650,96.105,0.000,-
'[09:14:04.284 01/06/1995]',-0.078,0.145,101.985,12.650,96.105,0.000,-
'[09:14:04.286 01/06/1995]',-0.078,0.145,101.985,12.650,96.105,0.000,-
'[09:14:04.288 01/06/1995]',-0.078,0.121,99.933,12.238,95.201,0.000,-
'[09:14:04.290 01/06/1995]',-0.072,0.121,99.933,12.238,95.201,0.000,-
'[09:14:04.292 01/06/1995]',-0.066,0.121,99.933,12.238,95.201,0.000,-
'[09:14:04.294 01/06/1995]',-0.066,0.097,99.933,12.238,95.201,0.000,-
'[09:14:04.296 01/06/1995]',-0.066,0.097,97.782,11.775,95.427,0.000,-
'[09:14:04.298 01/06/1995]',-0.072,0.097,97.782,11.775,95.427,0.000,-
'[09:14:04.300 01/06/1995]',-0.072,0.097,97.782,11.775,95.427,0.000,-
'[09:14:04.302 01/06/1995]',-0.072,0.097,97.782,11.775,95.427,0.000,-
'[09:14:04.304 01/06/1995]',-0.066,0.097,95.680,11.300,95.201,0.000,-
'[09:14:04.306 01/06/1995]',-0.066,0.097,95.680,11.300,95.201,0.000,-
'[09:14:04.308 01/06/1995]',-0.054,0.097,95.680,11.300,95.201,0.000,-
'[09:14:04.310 01/06/1995]',-0.054,0.097,95.680,11.300,95.201,0.000,-
'[09:14:04.312 01/06/1995]',-0.048,0.073,93.628,11.012,94.372,0.000,-
'[09:14:04.314 01/06/1995]',-0.048,0.073,93.628,11.012,94.372,0.000,-
'[09:14:04.316 01/06/1995]',-0.048,0.073,93.628,11.012,94.372,0.000,-
'[09:14:04.318 01/06/1995]',-0.048,0.073,93.628,11.012,94.372,0.000,-
'[09:14:04.320 01/06/1995]',-0.048,0.073,91.627,11.062,93.919,0.000,-
'[09:14:04.322 01/06/1995]',-0.036,0.073,91.627,11.062,93.919,0.000,-
'[09:14:04.324 01/06/1995]',-0.030,0.073,91.627,11.062,93.919,0.000,-
'[09:14:04.326 01/06/1995]',-0.036,0.049,91.627,11.062,93.919,0.000,-
'[09:14:04.328 01/06/1995]',-0.024,0.025,89.725,11.300,93.769,0.000,-
'[09:14:04.330 01/06/1995]',-0.024,0.002,89.725,11.300,93.769,0.000,-
'[09:14:04.332 01/06/1995]',-0.030,0.002,89.725,11.300,93.769,0.000,-
'[09:14:04.334 01/06/1995]',-0.024,0.002,89.725,11.300,93.769,0.000,-
'[09:14:04.336 01/06/1995]',-0.024,0.002,87.773,11.425,93.166,0.000,-
'[09:14:04.338 01/06/1995]',-0.024,0.002,87.773,11.425,93.166,0.000,-
'[09:14:04.340 01/06/1995]',-0.011,0.002,87.773,11.425,93.166,0.000,-
'[09:14:04.342 01/06/1995]',-0.005,0.002,87.773,11.425,93.166,0.000,-
'[09:14:04.344 01/06/1995]',-0.005,0.002,85.822,11.012,91.809,0.000,-
'[09:14:04.346 01/06/1995]',-0.005,0.002,85.822,11.012,91.809,0.000,-
'[09:14:04.348 01/06/1995]',-0.011,0.002,85.822,11.012,91.809,0.000,-
'[09:14:04.350 01/06/1995]',-0.024,0.002,85.822,11.012,91.809,0.000,-
'[09:14:04.352 01/06/1995]',-0.030,0.002,83.920,9.838,90.527,0.000,-
'[09:14:04.354 01/06/1995]',-0.030,0.002,83.920,9.838,90.527,0.000,-
'[09:14:04.356 01/06/1995]',-0.024,0.002,83.920,9.838,90.527,0.000,-
'[09:14:04.358 01/06/1995]',-0.011,0.002,83.920,9.838,90.527,0.000,-
'[09:14:04.360 01/06/1995]',-0.005,0.002,82.219,8.137,89.924,0.000,-
'[09:14:04.362 01/06/1995]',-0.005,0.002,82.219,8.137,89.924,0.000,-
'[09:14:04.364 01/06/1995]',-0.011,0.002,82.219,8.137,89.924,0.000,-
'[09:14:04.366 01/06/1995]',-0.011,0.002,82.219,8.137,89.924,0.000,-
'[09:14:04.368 01/06/1995]',-0.030,0.002,80.667,6.737,89.472,0.000,-
'[09:14:04.370 01/06/1995]',-0.024,0.025,80.667,6.737,89.472,0.000,-
'[09:14:04.372 01/06/1995]',-0.030,0.025,80.667,6.737,89.472,0.000,-
'[09:14:04.374 01/06/1995]',-0.024,0.002,80.667,6.737,89.472,0.000,-
'[09:14:04.376 01/06/1995]',-0.011,0.002,79.366,6.562,88.492,0.000,-
'[09:14:04.378 01/06/1995]',-0.011,0.002,79.366,6.562,88.492,0.000,-
'[09:14:04.380 01/06/1995]',-0.011,0.002,79.366,6.562,88.492,0.000,-
'[09:14:04.382 01/06/1995]',-0.024,0.002,79.366,6.562,88.492,0.000,-
'[09:14:04.384 01/06/1995]',-0.024,0.002,78.215,8.025,86.834,0.000,-
'[09:14:04.386 01/06/1995]',-0.030,0.002,78.215,8.025,86.834,0.000,-
'[09:14:04.388 01/06/1995]',-0.030,0.025,78.215,8.025,86.834,0.000,-
'[09:14:04.390 01/06/1995]',-0.024,0.025,78.215,8.025,86.834,0.000,-
'[09:14:04.392 01/06/1995]',-0.024,0.025,77.214,10.363,84.874,0.000,-
'[09:14:04.394 01/06/1995]',-0.011,0.002,77.214,10.363,84.874,0.000,-
'[09:14:04.396 01/06/1995]',-0.024,0.025,77.214,10.363,84.874,0.000,-
'[09:14:04.398 01/06/1995]',-0.024,0.049,77.214,10.363,84.874,0.000,-
'[09:14:04.400 01/06/1995]',-0.036,0.073,76.414,12.537,82.990,0.000,-
'[09:14:04.402 01/06/1995]',-0.048,0.121,76.414,12.537,82.990,0.000,-
'[09:14:04.404 01/06/1995]',-0.048,0.145,76.414,12.537,82.990,0.000,-
'[09:14:04.406 01/06/1995]',-0.054,0.193,76.414,12.537,82.990,0.000,-
'[09:14:04.408 01/06/1995]',-0.066,0.217,75.613,13.762,81.256,0.000,-
'[09:14:04.410 01/06/1995]',-0.078,0.266,75.613,13.762,81.256,0.000,-
'[09:14:04.412 01/06/1995]',-0.101,0.314,75.613,13.762,81.256,0.000,-
'[09:14:04.414 01/06/1995]',-0.119,0.338,75.613,13.762,81.256,0.000,-
'[09:14:04.416 01/06/1995]',-0.137,0.361,75.063,13.875,79.673,0.000,-
'[09:14:04.418 01/06/1995]',-0.137,0.361,75.063,13.875,79.673,0.000,-
'[09:14:04.420 01/06/1995]',-0.119,0.361,75.063,13.875,79.673,0.000,-
'[09:14:04.422 01/06/1995]',-0.095,0.338,75.063,13.875,79.673,0.000,-
'[09:14:04.424 01/06/1995]',-0.054,0.314,74.512,13.125,78.618,0.000,-
'[09:14:04.426 01/06/1995]',-0.024,0.242,74.512,13.125,78.618,0.000,-
'[09:14:04.428 01/06/1995]',0.030,0.097,74.512,13.125,78.618,0.000,-
'[09:14:04.430 01/06/1995]',0.090,-0.070,74.512,13.125,78.618,0.000,-
'[09:14:04.432 01/06/1995]',0.156,-0.286,74.012,11.775,77.789,0.000,-
'[09:14:04.434 01/06/1995]',0.204,-0.478,74.012,11.775,77.789,0.000,-
'[09:14:04.436 01/06/1995]',0.264,-0.598,74.012,11.775,77.789,0.000,-
'[09:14:04.438 01/06/1995]',0.294,-0.717,74.012,11.775,77.789,0.000,-
'[09:14:04.440 01/06/1995]',0.342,-0.837,73.561,10.125,77.110,0.000,-
'[09:14:04.442 01/06/1995]',0.366,-0.909,73.561,10.125,77.110,0.000,-
'[09:14:04.444 01/06/1995]',0.378,-0.933,73.561,10.125,77.110,0.000,-
'[09:14:04.446 01/06/1995]',0.360,-0.909,73.561,10.125,77.110,0.000,-
'[09:14:04.448 01/06/1995]',0.330,-0.861,73.161,8.662,75.754,0.000,-
'[09:14:04.450 01/06/1995]',0.294,-0.789,73.161,8.662,75.754,0.000,-
'[09:14:04.452 01/06/1995]',0.246,-0.693,73.161,8.662,75.754,0.000,-
'[09:14:04.454 01/06/1995]',0.210,-0.598,73.161,8.662,75.754,0.000,-
'[09:14:04.456 01/06/1995]',0.180,-0.550,72.761,8.025,73.191,0.000,-
'[09:14:04.458 01/06/1995]',0.144,-0.454,72.761,8.025,73.191,0.000,-
'[09:14:04.460 01/06/1995]',0.120,-0.381,72.761,8.025,73.191,0.000,-
'[09:14:04.462 01/06/1995]',0.090,-0.310,72.761,8.025,73.191,0.000,-
'[09:14:04.464 01/06/1995]',0.048,-0.214,72.310,8.025,70.176,0.000,-
'[09:14:04.466 01/06/1995]',0.006,-0.142,72.310,8.025,70.176,0.000,-
'[09:14:04.468 01/06/1995]',-0.011,-0.070,72.310,8.025,70.176,0.000,-
'[09:14:04.470 01/06/1995]',-0.036,-0.022,72.310,8.025,70.176,0.000,-
'[09:14:04.472 01/06/1995]',-0.054,0.002,71.710,8.250,67.839,0.000,-
'[09:14:04.474 01/06/1995]',-0.066,0.025,71.710,8.250,67.839,0.000,-
'[09:14:04.476 01/06/1995]',-0.066,0.073,71.710,8.250,67.839,0.000,-
'[09:14:04.478 01/06/1995]',-0.066,0.073,71.710,8.250,67.839,0.000,-
'[09:14:04.480 01/06/1995]',-0.066,0.073,70.959,8.312,66.784,0.000,-
'[09:14:04.482 01/06/1995]',-0.066,0.097,70.959,8.312,66.784,0.000,-
'[09:14:04.484 01/06/1995]',-0.072,0.097,70.959,8.312,66.784,0.000,-
'[09:14:04.486 01/06/1995]',-0.078,0.097,70.959,8.312,66.784,0.000,-
'[09:14:04.488 01/06/1995]',-0.078,0.097,70.058,8.438,66.558,0.000,-
'[09:14:04.490 01/06/1995]',-0.072,0.097,70.058,8.438,66.558,0.000,-
'[09:14:04.492 01/06/1995]',-0.072,0.121,70.058,8.438,66.558,0.000,-
'[09:14:04.494 01/06/1995]',-0.078,0.121,70.058,8.438,66.558,0.000,-
'[09:14:04.496 01/06/1995]',-0.072,0.121,69.008,8.838,66.407,0.000,-1.002
'[09:14:04.498 01/06/1995]',-0.072,0.121,69.008,8.838,66.407,0.000,-1.002
'[09:14:04.500 01/06/1995]',-0.078,0.121,69.008,8.838,66.407,0.000,-1.002
'[09:14:04.502 01/06/1995]',-0.078,0.145,69.008,8.838,66.407,0.000,-1.002
'[09:14:04.504 01/06/1995]',-0.089,0.121,67.907,9.600,65.804,0.000,-0.979
'[09:14:04.506 01/06/1995]',-0.078,0.121,67.907,9.600,65.804,0.000,-0.979
'[09:14:04.508 01/06/1995]',-0.078,0.121,67.907,9.600,65.804,0.000,-0.979
'[09:14:04.510 01/06/1995]',-0.072,0.121,67.907,9.600,65.804,0.000,-0.979
'[09:14:04.512 01/06/1995]',-0.072,0.121,66.656,10.488,64.899,0.000,-0.955
'[09:14:04.514 01/06/1995]',-0.072,0.121,66.656,10.488,64.899,0.000,-0.955
'[09:14:04.516 01/06/1995]',-0.078,0.121,66.656,10.488,64.899,0.000,-0.955
'[09:14:04.518 01/06/1995]',-0.089,0.121,66.656,10.488,64.899,0.000,-0.955
'[09:14:04.520 01/06/1995]',-0.078,0.145,65.405,11.363,63.844,0.000,-0.930
'[09:14:04.522 01/06/1995]',-0.078,0.145,65.405,11.363,63.844,0.000,-0.930
'[09:14:04.524 01/06/1995]',-0.072,0.145,65.405,11.363,63.844,0.000,-0.930
'[09:14:04.526 01/06/1995]',-0.072,0.145,65.405,11.363,63.844,0.000,-0.930
'[09:14:04.528 01/06/1995]',-0.072,0.145,64.003,12.188,63.166,0.000,-0.905
'[09:14:04.530 01/06/1995]',-0.072,0.145,64.003,12.188,63.166,0.000,-0.905
'[09:14:04.532 01/06/1995]',-0.078,0.121,64.003,12.188,63.166,0.000,-0.905
'[09:14:04.534 01/06/1995]',-0.078,0.145,64.003,12.188,63.166,0.000,-0.905
'[09:14:04.536 01/06/1995]',-0.078,0.145,62.602,12.938,63.844,0.000,-0.880
'[09:14:04.538 01/06/1995]',-0.072,0.145,62.602,12.938,63.844,0.000,-0.880
'[09:14:04.540 01/06/1995]',-0.078,0.145,62.602,12.938,63.844,0.000,-0.880
'[09:14:04.542 01/06/1995]',-0.078,0.145,62.602,12.938,63.844,0.000,-0.880
'[09:14:04.544 01/06/1995]',-0.066,0.121,61.151,14.000,66.558,0.000,-0.857
'[09:14:04.546 01/06/1995]',-0.066,0.097,61.151,14.000,66.558,0.000,-0.857
'[09:14:04.548 01/06/1995]',-0.072,0.097,61.151,14.000,66.558,0.000,-0.857
'[09:14:04.550 01/06/1995]',-0.078,0.121,61.151,14.000,66.558,0.000,-0.857
'[09:14:04.552 01/06/1995]',-0.072,0.121,59.550,15.525,70.703,0.000,-0.834
'[09:14:04.554 01/06/1995]',-0.078,0.145,59.550,15.525,70.703,0.000,-0.834
'[09:14:04.556 01/06/1995]',-0.072,0.145,59.550,15.525,70.703,0.000,-0.834
'[09:14:04.558 01/06/1995]',-0.072,0.145,59.550,15.525,70.703,0.000,-0.834
'[09:14:04.560 01/06/1995]',-0.072,0.121,57.848,17.512,74.849,0.000,-0.811
'[09:14:04.562 01/06/1995]',-0.054,0.097,57.848,17.512,74.849,0.000,-0.811
'[09:14:04.564 01/06/1995]',-0.066,0.097,57.848,17.512,74.849,0.000,-0.811
'[09:14:04.566 01/06/1995]',-0.066,0.097,57.848,17.512,74.849,0.000,-0.811
'[09:14:04.568 01/06/1995]',-0.072,0.121,56.247,19.387,78.316,0.000,-0.789
'[09:14:04.570 01/06/1995]',-0.078,0.121,56.247,19.387,78.316,0.000,-0.789
'[09:14:04.572 01/06/1995]',-0.072,0.121,56.247,19.387,78.316,0.000,-0.789
'[09:14:04.574 01/06/1995]',-0.072,0.097,56.247,19.387,78.316,0.000,-0.789
'[09:14:04.576 01/06/1995]',-0.072,0.121,54.746,20.500,80.502,0.000,-0.768
'[09:14:04.578 01/06/1995]',-0.072,0.097,54.746,20.500,80.502,0.000,-0.768
'[09:14:04.580 01/06/1995]',-0.066,0.097,54.746,20.500,80.502,0.000,-0.768
'[09:14:04.582 01/06/1995]',-0.072,0.097,54.746,20.500,80.502,0.000,-0.768
'[09:14:04.584 01/06/1995]',-0.072,0.097,53.395,20.625,81.859,0.000,-0.749
'[09:14:04.586 01/06/1995]',-0.072,0.097,53.395,20.625,81.859,0.000,-0.749
'[09:14:04.588 01/06/1995]',-0.072,0.121,53.395,20.625,81.859,0.000,-0.749
'[09:14:04.590 01/06/1995]',-0.066,0.121,53.395,20.625,81.859,0.000,-0.749
'[09:14:04.592 01/06/1995]',-0.054,0.097,52.043,20.038,83.970,0.000,-0.730
'[09:14:04.594 01/06/1995]',-0.054,0.097,52.043,20.038,83.970,0.000,-0.730
'[09:14:04.596 01/06/1995]',-0.048,0.097,52.043,20.038,83.970,0.000,-0.730
'[09:14:04.598 01/06/1995]',-0.054,0.097,52.043,20.038,83.970,0.000,-0.730
'[09:14:04.600 01/06/1995]',-0.054,0.097,50.993,19.100,86.759,0.000,-0.712
'[09:14:04.602 01/06/1995]',-0.066,0.097,50.993,19.100,86.759,0.000,-0.712
'[09:14:04.604 01/06/1995]',-0.054,0.097,50.993,19.100,86.759,0.000,-0.712
'[09:14:04.606 01/06/1995]',-0.054,0.097,50.993,19.100,86.759,0.000,-0.712
'[09:14:04.608 01/06/1995]',-0.048,0.097,50.392,18.038,88.040,0.000,-0.695
'[09:14:04.610 01/06/1995]',-0.036,0.073,50.392,18.038,88.040,0.000,-0.695
'[09:14:04.612 01/06/1995]',-0.036,0.073,50.392,18.038,88.040,0.000,-0.695
'[09:14:04.614 01/06/1995]',-0.036,0.073,50.392,18.038,88.040,0.000,-0.695
'[09:14:04.616 01/06/1995]',-0.036,0.073,50.342,17.275,87.512,0.000,-0.678
'[09:14:04.618 01/06/1995]',-0.048,0.073,50.342,17.275,87.512,0.000,-0.678
'[09:14:04.620 01/06/1995]',-0.048,0.049,50.342,17.275,87.512,0.000,-0.678
'[09:14:04.622 01/06/1995]',-0.036,0.049,50.342,17.275,87.512,0.000,-0.678
'[09:14:04.624 01/06/1995]',-0.030,0.049,51.043,17.100,87.512,0.000,-0.662
'[09:14:04.626 01/06/1995]',-0.030,0.025,51.043,17.100,87.512,0.000,-0.662
'[09:14:04.628 01/06/1995]',-0.024,0.025,51.043,17.100,87.512,0.000,-0.662
'[09:14:04.630 01/06/1995]',-0.024,0.002,51.043,17.100,87.512,0.000,-0.662
'[09:14:04.632 01/06/1995]',-0.024,0.002,52.694,17.337,89.623,0.000,-0.647
'[09:14:04.634 01/06/1995]',-0.030,0.002,52.694,17.337,89.623,0.000,-0.647
'[09:14:04.636 01/06/1995]',-0.030,0.002,52.694,17.337,89.623,0.000,-0.647
'[09:14:04.638 01/06/1995]',-0.024,0.002,52.694,17.337,89.623,0.000,-0.647
'[09:14:04.640 01/06/1995]',-0.011,0.002,55.296,17.812,91.960,0.000,-0.634
'[09:14:04.642 01/06/1995]',-0.005,0.002,55.296,17.812,91.960,0.000,-0.634
'[09:14:04.644 01/06/1995]',-0.005,-0.022,55.296,17.812,91.960,0.000,-0.634
'[09:14:04.646 01/06/1995]',0.006,-0.022,55.296,17.812,91.960,0.000,-0.634
'[09:14:04.648 01/06/1995]',0.006,-0.046,58.699,18.562,92.638,0.000,-0.622
'[09:14:04.650 01/06/1995]',0.006,-0.046,58.699,18.562,92.638,0.000,-0.622
'[09:14:04.652 01/06/1995]',0.006,-0.046,58.699,18.562,92.638,0.000,-0.622
'[09:14:04.654 01/06/1995]',0.006,-0.046,58.699,18.562,92.638,0.000,-0.622
'[09:14:04.656 01/06/1995]',0.024,-0.046,62.852,19.688,91.809,0.000,-0.610
'[09:14:04.658 01/06/1995]',0.030,-0.070,62.852,19.688,91.809,0.000,-0.610
'[09:14:04.660 01/06/1995]',0.036,-0.070,62.852,19.688,91.809,0.000,-0.610
'[09:14:04.662 01/06/1995]',0.036,-0.094,62.852,19.688,91.809,0.000,-0.610
'[09:14:04.664 01/06/1995]',0.048,-0.118,67.907,20.675,91.130,0.000,-0.600
'[09:14:04.666 01/06/1995]',0.048,-0.142,67.907,20.675,91.130,0.000,-0.600
'[09:14:04.668 01/06/1995]',0.048,-0.166,67.907,20.675,91.130,0.000,-0.600
'[09:14:04.670 01/06/1995]',0.054,-0.166,67.907,20.675,91.130,0.000,-0.600
'[09:14:04.672 01/06/1995]',0.066,-0.190,73.662,21.087,91.583,0.000,-0.589
'[09:14:04.674 01/06/1995]',0.078,-0.214,73.662,21.087,91.583,0.000,-0.589
'[09:14:04.676 01/06/1995]',0.090,-0.214,73.662,21.087,91.583,0.000,-0.589
'[09:14:04.678 01/06/1995]',0.096,-0.238,73.662,21.087,91.583,0.000,-0.589
'[09:14:04.680 01/06/1995]',0.102,-0.238,79.917,20.913,92.638,0.000,-0.579
'[09:14:04.682 01/06/1995]',0.102,-0.262,79.917,20.913,92.638,0.000,-0.579
'[09:14:04.684 01/06/1995]',0.114,-0.286,79.917,20.913,92.638,0.000,-0.579
'[09:14:04.686 01/06/1995]',0.114,-0.286,79.917,20.913,92.638,0.000,-0.579
'[09:14:04.688 01/06/1995]',0.120,-0.286,86.322,20.562,93.241,0.000,-0.568
'[09:14:04.690 01/06/1995]',0.138,-0.310,86.322,20.562,93.241,0.000,-0.568
'[09:14:04.692 01/06/1995]',0.144,-0.310,86.322,20.562,93.241,0.000,-0.568
'[09:14:04.694 01/06/1995]',0.156,-0.334,86.322,20.562,93.241,0.000,-0.568
'[09:14:04.696 01/06/1995]',0.156,-0.334,92.277,20.087,93.166,0.000,-0.558
'[09:14:04.698 01/06/1995]',0.162,-0.334,92.277,20.087,93.166,0.000,-0.558
'[09:14:04.700 01/06/1995]',0.162,-0.357,92.277,20.087,93.166,0.000,-0.558
'[09:14:04.702 01/06/1995]',0.162,-0.357,92.277,20.087,93.166,0.000,-0.558
'[09:14:04.704 01/06/1995]',0.162,-0.357,97.632,19.688,93.015,0.000,-0.548
'[09:14:04.706 01/06/1995]',0.168,-0.381,97.632,19.688,93.015,0.000,-0.548
'[09:14:04.708 01/06/1995]',0.180,-0.405,97.632,19.688,93.015,0.000,-0.548
'[09:14:04.710 01/06/1995]',0.186,-0.430,97.632,19.688,93.015,0.000,-0.548
'[09:14:04.712 01/06/1995]',0.198,-0.430,102.235,19.325,93.090,0.000,-0.538
'[09:14:04.714 01/06/1995]',0.198,-0.454,102.235,19.325,93.090,0.000,-0.538
'[09:14:04.716 01/06/1995]',0.186,-0.430,102.235,19.325,93.090,0.000,-0.538
'[09:14:04.718 01/06/1995]',0.180,-0.405,102.235,19.325,93.090,0.000,-0.538
'[09:14:04.720 01/06/1995]',0.180,-0.405,106.139,19.100,93.241,0.000,-0.529
'[09:14:04.722 01/06/1995]',0.186,-0.405,106.139,19.100,93.241,0.000,-0.529
'[09:14:04.724 01/06/1995]',0.186,-0.405,106.139,19.100,93.241,0.000,-0.529
'[09:14:04.726 01/06/1995]',0.186,-0.430,106.139,19.100,93.241,0.000,-0.529
'[09:14:04.728 01/06/1995]',0.186,-0.430,108.641,19.100,93.166,0.000,-0.520
'[09:14:04.730 01/06/1995]',0.186,-0.430,108.641,19.100,93.166,0.000,-0.520
'[09:14:04.732 01/06/1995]',0.180,-0.430,108.641,19.100,93.166,0.000,-0.520
'[09:14:04.734 01/06/1995]',0.180,-0.405,108.641,19.100,93.166,0.000,-0.520
'[09:14:04.736 01/06/1995]',0.180,-0.405,109.541,19.038,92.638,0.000,-0.511
'[09:14:04.738 01/06/1995]',0.180,-0.405,109.541,19.038,92.638,0.000,-0.511
'[09:14:04.740 01/06/1995]',0.168,-0.381,109.541,19.038,92.638,0.000,-0.511
'[09:14:04.742 01/06/1995]',0.168,-0.381,109.541,19.038,92.638,0.000,-0.511
'[09:14:04.744 01/06/1995]',0.168,-0.381,108.941,18.800,91.809,0.000,-0.502
'[09:14:04.746 01/06/1995]',0.168,-0.381,108.941,18.800,91.809,0.000,-0.502
'[09:14:04.748 01/06/1995]',0.156,-0.357,108.941,18.800,91.809,0.000,-0.502
'[09:14:04.750 01/06/1995]',0.144,-0.334,108.941,18.800,91.809,0.000,-0.502
'[09:14:04.752 01/06/1995]',0.138,-0.310,107.490,18.337,90.829,0.000,-0.493
'[09:14:04.754 01/06/1995]',0.138,-0.310,107.490,18.337,90.829,0.000,-0.493
'[09:14:04.756 01/06/1995]',0.138,-0.286,107.490,18.337,90.829,0.000,-0.493
'[09:14:04.758 01/06/1995]',0.132,-0.286,107.490,18.337,90.829,0.000,-0.493
'[09:14:04.760 01/06/1995]',0.132,-0.286,105.488,17.688,89.623,0.000,-0.485
'[09:14:04.762 01/06/1995]',0.132,-0.262,105.488,17.688,89.623,0.000,-0.485
'[09:14:04.764 01/06/1995]',0.120,-0.238,105.488,17.688,89.623,0.000,-0.485
'[09:14:04.766 01/06/1995]',0.102,-0.238,105.488,17.688,89.623,0.000,-0.485
'[09:14:04.768 01/06/1995]',0.096,-0.214,102.936,17.100,88.115,0.000,-0.478
