'Time and date','II','I','V','ABP','PLETH','RESP'
'[11:35:17.826 10/11/1995]',-0.023,-0.034,0.029,60.526,-0.219,0.276
'[11:35:17.828 10/11/1995]',-0.029,-0.034,0.029,60.526,-0.219,0.276
'[11:35:17.830 10/11/1995]',-0.011,-0.046,0.029,60.526,-0.219,0.276
'[11:35:17.832 10/11/1995]',-0.023,-0.046,0.029,60.226,-0.243,0.288
'[11:35:17.834 10/11/1995]',-0.023,-0.046,0.029,60.226,-0.243,0.288
'[11:35:17.836 10/11/1995]',-0.023,-0.046,0.035,60.226,-0.243,0.288
'[11:35:17.838 10/11/1995]',-0.023,-0.034,0.029,60.226,-0.243,0.288
'[11:35:17.840 10/11/1995]',-0.023,-0.034,0.029,59.850,-0.261,0.300
'[11:35:17.842 10/11/1995]',-0.023,-0.034,0.035,59.850,-0.261,0.300
'[11:35:17.844 10/11/1995]',-0.023,-0.034,0.035,59.850,-0.261,0.300
'[11:35:17.846 10/11/1995]',-0.023,-0.034,0.029,59.850,-0.261,0.300
'[11:35:17.848 10/11/1995]',-0.011,-0.046,0.035,59.323,-0.278,0.310
'[11:35:17.850 10/11/1995]',-0.029,-0.046,0.029,59.323,-0.278,0.310
'[11:35:17.852 10/11/1995]',-0.023,-0.034,0.035,59.323,-0.278,0.310
'[11:35:17.854 10/11/1995]',-0.023,-0.046,0.029,59.323,-0.278,0.310
'[11:35:17.856 10/11/1995]',-0.029,-0.046,0.035,58.797,-0.299,0.319
'[11:35:17.858 10/11/1995]',-0.011,-0.046,0.035,58.797,-0.299,0.319
'[11:35:17.860 10/11/1995]',-0.023,-0.046,0.029,58.797,-0.299,0.319
'[11:35:17.862 10/11/1995]',-0.023,-0.034,0.035,58.797,-0.299,0.319
'[11:35:17.864 10/11/1995]',-0.029,-0.034,0.035,58.271,-0.312,0.328
'[11:35:17.866 10/11/1995]',-0.029,-0.034,0.029,58.271,-0.312,0.328
'[11:35:17.868 10/11/1995]',-0.029,-0.034,0.029,58.271,-0.312,0.328
'[11:35:17.870 10/11/1995]',-0.029,-0.034,0.035,58.271,-0.312,0.328
'[11:35:17.872 10/11/1995]',-0.023,-0.034,0.035,57.744,-0.330,0.335
'[11:35:17.874 10/11/1995]',-0.029,-0.034,0.035,57.744,-0.330,0.335
'[11:35:17.876 10/11/1995]',-0.011,-0.034,0.035,57.744,-0.330,0.335
'[11:35:17.878 10/11/1995]',-0.029,-0.034,0.035,57.744,-0.330,0.335
'[11:35:17.880 10/11/1995]',-0.023,-0.034,0.029,57.218,-0.344,0.341
'[11:35:17.882 10/11/1995]',-0.029,-0.034,0.029,57.218,-0.344,0.341
'[11:35:17.884 10/11/1995]',-0.029,-0.034,0.029,57.218,-0.344,0.341
'[11:35:17.886 10/11/1995]',-0.023,-0.034,0.029,57.218,-0.344,0.341
'[11:35:17.888 10/11/1995]',-0.029,-0.034,0.029,56.692,-0.354,0.347
'[11:35:17.890 10/11/1995]',-0.023,-0.034,0.029,56.692,-0.354,0.347
'[11:35:17.892 10/11/1995]',-0.023,-0.034,0.029,56.692,-0.354,0.347
'[11:35:17.894 10/11/1995]',-0.023,-0.034,0.029,56.692,-0.354,0.347
'[11:35:17.896 10/11/1995]',-0.029,-0.034,0.029,56.165,-0.372,0.351
'[11:35:17.898 10/11/1995]',-0.029,-0.034,0.023,56.165,-0.372,0.351
'[11:35:17.900 10/11/1995]',-0.029,-0.034,0.029,56.165,-0.372,0.351
'[11:35:17.902 10/11/1995]',-0.029,-0.028,0.029,56.165,-0.372,0.351
'[11:35:17.904 10/11/1995]',-0.029,-0.034,0.029,55.639,-0.383,0.355
'[11:35:17.906 10/11/1995]',-0.029,-0.028,0.023,55.639,-0.383,0.355
'[11:35:17.908 10/11/1995]',-0.023,-0.028,0.029,55.639,-0.383,0.355
'[11:35:17.910 10/11/1995]',-0.023,-0.028,0.029,55.639,-0.383,0.355
'[11:35:17.912 10/11/1995]',-0.029,-0.028,0.023,55.113,-0.393,0.359
'[11:35:17.914 10/11/1995]',-0.023,-0.028,0.023,55.113,-0.393,0.359
'[11:35:17.916 10/11/1995]',-0.029,-0.034,0.023,55.113,-0.393,0.359
'[11:35:17.918 10/11/1995]',-0.029,-0.028,0.023,55.113,-0.393,0.359
'[11:35:17.920 10/11/1995]',-0.029,-0.028,0.023,54.586,-0.410,0.363
'[11:35:17.922 10/11/1995]',-0.023,-0.028,0.023,54.586,-0.410,0.363
'[11:35:17.924 10/11/1995]',-0.023,-0.028,0.023,54.586,-0.410,0.363
'[11:35:17.926 10/11/1995]',-0.011,-0.028,0.023,54.586,-0.410,0.363
'[11:35:17.928 10/11/1995]',-0.011,-0.023,0.023,54.135,-0.424,0.368
'[11:35:17.930 10/11/1995]',-0.023,-0.023,0.012,54.135,-0.424,0.368
'[11:35:17.932 10/11/1995]',-0.011,-0.023,0.012,54.135,-0.424,0.368
'[11:35:17.934 10/11/1995]',-0.023,-0.023,0.012,54.135,-0.424,0.368
'[11:35:17.936 10/11/1995]',-0.023,-0.011,0.012,53.835,-0.434,0.372
'[11:35:17.938 10/11/1995]',-0.011,-0.011,0.012,53.835,-0.434,0.372
'[11:35:17.940 10/11/1995]',-0.005,-0.011,0.012,53.835,-0.434,0.372
'[11:35:17.942 10/11/1995]',-0.005,-0.011,0.012,53.835,-0.434,0.372
'[11:35:17.944 10/11/1995]',-0.011,-0.023,0.012,53.985,-0.449,0.376
'[11:35:17.946 10/11/1995]',-0.005,-0.011,0.012,53.985,-0.449,0.376
'[11:35:17.948 10/11/1995]',-0.005,-0.011,0.006,53.985,-0.449,0.376
'[11:35:17.950 10/11/1995]',-0.005,-0.011,0.012,53.985,-0.449,0.376
'[11:35:17.952 10/11/1995]',-0.005,-0.011,0.006,54.887,-0.459,0.380
'[11:35:17.954 10/11/1995]',-0.005,-0.011,0.012,54.887,-0.459,0.380
'[11:35:17.956 10/11/1995]',-0.005,-0.011,0.006,54.887,-0.459,0.380
'[11:35:17.958 10/11/1995]',0.001,-0.005,0.006,54.887,-0.459,0.380
'[11:35:17.960 10/11/1995]',0.001,-0.011,0.006,57.143,-0.472,0.383
'[11:35:17.962 10/11/1995]',-0.005,-0.011,0.006,57.143,-0.472,0.383
'[11:35:17.964 10/11/1995]',0.001,-0.011,0.006,57.143,-0.472,0.383
'[11:35:17.966 10/11/1995]',0.001,-0.011,0.006,57.143,-0.472,0.383
'[11:35:17.968 10/11/1995]',-0.005,-0.011,0.006,61.203,-0.483,0.387
'[11:35:17.970 10/11/1995]',0.001,-0.011,0.006,61.203,-0.483,0.387
'[11:35:17.972 10/11/1995]',0.001,-0.011,0.001,61.203,-0.483,0.387
'[11:35:17.974 10/11/1995]',0.001,-0.011,0.001,61.203,-0.483,0.387
'[11:35:17.976 10/11/1995]',0.001,-0.005,0.001,66.767,-0.490,0.392
'[11:35:17.978 10/11/1995]',0.006,-0.011,0.001,66.767,-0.490,0.392
'[11:35:17.980 10/11/1995]',0.001,-0.011,0.001,66.767,-0.490,0.392
'[11:35:17.982 10/11/1995]',0.001,-0.011,0.001,66.767,-0.490,0.392
'[11:35:17.984 10/11/1995]',0.001,-0.011,0.001,73.534,-0.497,0.398
'[11:35:17.986 10/11/1995]',0.001,-0.005,0.001,73.534,-0.497,0.398
'[11:35:17.988 10/11/1995]',0.001,-0.011,-0.005,73.534,-0.497,0.398
'[11:35:17.990 10/11/1995]',0.006,-0.005,0.001,73.534,-0.497,0.398
'[11:35:17.992 10/11/1995]',0.012,-0.005,-0.005,80.677,-0.493,0.405
'[11:35:17.994 10/11/1995]',0.006,-0.011,-0.005,80.677,-0.493,0.405
'[11:35:17.996 10/11/1995]',0.006,-0.005,-0.005,80.677,-0.493,0.405
'[11:35:17.998 10/11/1995]',0.006,-0.011,-0.005,80.677,-0.493,0.405
'[11:35:18.000 10/11/1995]',0.006,-0.011,-0.011,87.368,-0.490,0.412
'[11:35:18.002 10/11/1995]',0.006,-0.005,-0.005,87.368,-0.490,0.412
'[11:35:18.004 10/11/1995]',0.006,-0.005,-0.005,87.368,-0.490,0.412
'[11:35:18.006 10/11/1995]',0.012,-0.005,-0.005,87.368,-0.490,0.412
'[11:35:18.008 10/11/1995]',0.012,-0.005,-0.005,93.383,-0.479,0.418
'[11:35:18.010 10/11/1995]',0.012,-0.005,-0.011,93.383,-0.479,0.418
'[11:35:18.012 10/11/1995]',0.012,-0.005,-0.011,93.383,-0.479,0.418
'[11:35:18.014 10/11/1995]',0.012,0.001,-0.005,93.383,-0.479,0.418
'[11:35:18.016 10/11/1995]',0.012,-0.005,-0.011,98.421,-0.459,0.423
'[11:35:18.018 10/11/1995]',0.012,-0.005,-0.005,98.421,-0.459,0.423
'[11:35:18.020 10/11/1995]',0.012,-0.005,-0.005,98.421,-0.459,0.423
'[11:35:18.022 10/11/1995]',0.012,-0.005,-0.011,98.421,-0.459,0.423
'[11:35:18.024 10/11/1995]',0.012,0.001,-0.005,102.707,-0.434,0.428
'[11:35:18.026 10/11/1995]',0.024,-0.005,-0.011,102.707,-0.434,0.428
'[11:35:18.028 10/11/1995]',0.024,0.001,0.001,102.707,-0.434,0.428
'[11:35:18.030 10/11/1995]',0.024,-0.005,-0.005,102.707,-0.434,0.428
'[11:35:18.032 10/11/1995]',0.012,0.006,-0.005,106.241,-0.389,0.433
'[11:35:18.034 10/11/1995]',0.024,-0.005,-0.005,106.241,-0.389,0.433
'[11:35:18.036 10/11/1995]',0.012,-0.005,-0.005,106.241,-0.389,0.433
'[11:35:18.038 10/11/1995]',0.024,0.001,-0.005,106.241,-0.389,0.433
'[11:35:18.040 10/11/1995]',0.024,0.001,-0.005,109.173,-0.344,0.439
'[11:35:18.042 10/11/1995]',0.024,0.001,-0.005,109.173,-0.344,0.439
'[11:35:18.044 10/11/1995]',0.024,-0.005,-0.005,109.173,-0.344,0.439
'[11:35:18.046 10/11/1995]',0.024,-0.005,-0.005,109.173,-0.344,0.439
'[11:35:18.048 10/11/1995]',0.024,-0.005,-0.005,111.579,-0.288,0.446
'[11:35:18.050 10/11/1995]',0.012,-0.005,-0.005,111.579,-0.288,0.446
'[11:35:18.052 10/11/1995]',0.012,0.001,-0.005,111.579,-0.288,0.446
'[11:35:18.054 10/11/1995]',0.012,0.001,-0.005,111.579,-0.288,0.446
'[11:35:18.056 10/11/1995]',0.024,0.001,0.001,113.534,-0.226,0.453
'[11:35:18.058 10/11/1995]',0.024,0.001,-0.005,113.534,-0.226,0.453
'[11:35:18.060 10/11/1995]',0.024,0.006,0.001,113.534,-0.226,0.453
'[11:35:18.062 10/11/1995]',0.024,-0.005,-0.005,113.534,-0.226,0.453
'[11:35:18.064 10/11/1995]',0.024,-0.005,-0.005,114.962,-0.153,0.461
'[11:35:18.066 10/11/1995]',0.024,0.001,0.001,114.962,-0.153,0.461
'[11:35:18.068 10/11/1995]',0.024,-0.005,0.001,114.962,-0.153,0.461
'[11:35:18.070 10/11/1995]',0.024,-0.005,0.001,114.962,-0.153,0.461
'[11:35:18.072 10/11/1995]',0.024,-0.005,0.001,115.789,-0.080,0.469
'[11:35:18.074 10/11/1995]',0.024,-0.005,0.001,115.789,-0.080,0.469
'[11:35:18.076 10/11/1995]',0.030,-0.005,0.001,115.789,-0.080,0.469
'[11:35:18.078 10/11/1995]',0.012,-0.005,0.001,115.789,-0.080,0.469
'[11:35:18.080 10/11/1995]',0.024,0.001,0.001,116.015,-0.007,0.477
'[11:35:18.082 10/11/1995]',0.012,0.001,0.001,116.015,-0.007,0.477
'[11:35:18.084 10/11/1995]',0.012,-0.005,0.001,116.015,-0.007,0.477
'[11:35:18.086 10/11/1995]',0.024,-0.005,0.001,116.015,-0.007,0.477
'[11:35:18.088 10/11/1995]',0.012,-0.005,0.001,115.489,0.062,0.485
'[11:35:18.090 10/11/1995]',0.024,-0.005,0.001,115.489,0.062,0.485
'[11:35:18.092 10/11/1995]',0.024,-0.005,0.001,115.489,0.062,0.485
'[11:35:18.094 10/11/1995]',0.024,-0.005,0.001,115.489,0.062,0.485
'[11:35:18.096 10/11/1995]',0.024,-0.005,0.001,114.361,0.139,0.493
'[11:35:18.098 10/11/1995]',0.012,-0.005,0.006,114.361,0.139,0.493
'[11:35:18.100 10/11/1995]',0.012,-0.011,0.006,114.361,0.139,0.493
'[11:35:18.102 10/11/1995]',0.012,-0.011,0.006,114.361,0.139,0.493
'[11:35:18.104 10/11/1995]',0.024,-0.005,0.001,112.632,0.209,0.501
'[11:35:18.106 10/11/1995]',0.012,-0.005,0.006,112.632,0.209,0.501
'[11:35:18.108 10/11/1995]',0.024,0.001,0.006,112.632,0.209,0.501
'[11:35:18.110 10/11/1995]',0.012,0.001,0.006,112.632,0.209,0.501
'[11:35:18.112 10/11/1995]',0.006,0.001,0.006,110.376,0.272,0.509
'[11:35:18.114 10/11/1995]',0.012,-0.005,0.006,110.376,0.272,0.509
'[11:35:18.116 10/11/1995]',0.006,-0.005,0.006,110.376,0.272,0.509
'[11:35:18.118 10/11/1995]',0.012,-0.011,0.006,110.376,0.272,0.509
'[11:35:18.120 10/11/1995]',0.006,-0.011,0.006,107.669,0.334,0.517
'[11:35:18.122 10/11/1995]',0.012,-0.005,0.006,107.669,0.334,0.517
'[11:35:18.124 10/11/1995]',0.012,-0.005,0.006,107.669,0.334,0.517
'[11:35:18.126 10/11/1995]',0.006,-0.005,0.006,107.669,0.334,0.517
'[11:35:18.128 10/11/1995]',0.012,-0.005,0.006,104.737,0.386,0.525
'[11:35:18.130 10/11/1995]',0.012,-0.011,0.006,104.737,0.386,0.525
'[11:35:18.132 10/11/1995]',0.012,-0.005,0.006,104.737,0.386,0.525
'[11:35:18.134 10/11/1995]',0.006,-0.005,0.006,104.737,0.386,0.525
'[11:35:18.136 10/11/1995]',0.006,-0.011,0.006,101.504,0.438,0.535
'[11:35:18.138 10/11/1995]',0.006,-0.011,0.001,101.504,0.438,0.535
'[11:35:18.140 10/11/1995]',0.006,-0.011,0.006,101.504,0.438,0.535
'[11:35:18.142 10/11/1995]',0.006,-0.005,0.006,101.504,0.438,0.535
'[11:35:18.144 10/11/1995]',0.001,-0.005,0.012,98.045,0.476,0.545
'[11:35:18.146 10/11/1995]',0.006,-0.011,0.001,98.045,0.476,0.545
'[11:35:18.148 10/11/1995]',0.006,-0.011,0.001,98.045,0.476,0.545
'[11:35:18.150 10/11/1995]',0.001,-0.011,0.001,98.045,0.476,0.545
'[11:35:18.152 10/11/1995]',0.001,-0.011,0.001,94.436,0.514,0.555
'[11:35:18.154 10/11/1995]',0.006,-0.005,0.001,94.436,0.514,0.555
'[11:35:18.156 10/11/1995]',0.006,-0.011,0.001,94.436,0.514,0.555
'[11:35:18.158 10/11/1995]',0.006,-0.011,0.001,94.436,0.514,0.555
'[11:35:18.160 10/11/1995]',0.006,-0.005,0.001,90.677,0.538,0.566
'[11:35:18.162 10/11/1995]',0.006,-0.005,0.001,90.677,0.538,0.566
'[11:35:18.164 10/11/1995]',0.006,-0.005,0.001,90.677,0.538,0.566
'[11:35:18.166 10/11/1995]',0.001,-0.011,0.001,90.677,0.538,0.566
'[11:35:18.168 10/11/1995]',0.001,-0.005,0.006,86.917,0.558,0.576
'[11:35:18.170 10/11/1995]',0.001,-0.011,0.001,86.917,0.558,0.576
'[11:35:18.172 10/11/1995]',0.006,-0.005,0.001,86.917,0.558,0.576
'[11:35:18.174 10/11/1995]',0.012,-0.005,0.001,86.917,0.558,0.576
'[11:35:18.176 10/11/1995]',0.012,-0.005,0.001,83.158,0.573,0.585
'[11:35:18.178 10/11/1995]',0.024,-0.005,0.001,83.158,0.573,0.585
'[11:35:18.180 10/11/1995]',0.012,-0.005,-0.005,83.158,0.573,0.585
'[11:35:18.182 10/11/1995]',0.012,0.001,-0.005,83.158,0.573,0.585
'[11:35:18.184 10/11/1995]',0.012,0.001,-0.005,79.624,0.583,0.594
'[11:35:18.186 10/11/1995]',0.024,0.001,0.001,79.624,0.583,0.594
'[11:35:18.188 10/11/1995]',0.024,0.001,0.001,79.624,0.583,0.594
'[11:35:18.190 10/11/1995]',0.024,0.006,0.001,79.624,0.583,0.594
'[11:35:18.192 10/11/1995]',0.036,0.001,0.001,76.391,0.583,0.602
'[11:35:18.194 10/11/1995]',0.030,-0.005,0.001,76.391,0.583,0.602
'[11:35:18.196 10/11/1995]',0.036,0.001,0.006,76.391,0.583,0.602
'[11:35:18.198 10/11/1995]',0.036,0.001,-0.005,76.391,0.583,0.602
'[11:35:18.200 10/11/1995]',0.036,0.001,0.001,73.534,0.576,0.609
'[11:35:18.202 10/11/1995]',0.048,0.001,-0.005,73.534,0.576,0.609
'[11:35:18.204 10/11/1995]',0.054,0.006,-0.005,73.534,0.576,0.609
'[11:35:18.206 10/11/1995]',0.054,0.006,-0.005,73.534,0.576,0.609
'[11:35:18.208 10/11/1995]',0.066,0.012,-0.005,71.203,0.558,0.615
'[11:35:18.210 10/11/1995]',0.072,0.023,-0.011,71.203,0.558,0.615
'[11:35:18.212 10/11/1995]',0.072,0.023,-0.011,71.203,0.558,0.615
'[11:35:18.214 10/11/1995]',0.066,0.023,-0.022,71.203,0.558,0.615
'[11:35:18.216 10/11/1995]',0.066,0.023,-0.022,69.323,0.545,0.621
'[11:35:18.218 10/11/1995]',0.054,0.012,-0.028,69.323,0.545,0.621
'[11:35:18.220 10/11/1995]',0.066,0.012,-0.022,69.323,0.545,0.621
'[11:35:18.222 10/11/1995]',0.054,0.006,-0.022,69.323,0.545,0.621
'[11:35:18.224 10/11/1995]',0.066,0.012,-0.022,67.820,0.521,0.626
'[11:35:18.226 10/11/1995]',0.048,0.023,-0.028,67.820,0.521,0.626
'[11:35:18.228 10/11/1995]',0.048,0.023,-0.028,67.820,0.521,0.626
'[11:35:18.230 10/11/1995]',0.048,0.012,-0.028,67.820,0.521,0.626
'[11:35:18.232 10/11/1995]',0.048,0.012,-0.028,66.767,0.494,0.629
'[11:35:18.234 10/11/1995]',0.048,0.012,-0.028,66.767,0.494,0.629
'[11:35:18.236 10/11/1995]',0.036,0.023,-0.028,66.767,0.494,0.629
'[11:35:18.238 10/11/1995]',0.048,0.012,-0.034,66.767,0.494,0.629
'[11:35:18.240 10/11/1995]',0.036,0.012,-0.028,66.015,0.460,0.630
'[11:35:18.242 10/11/1995]',0.036,0.023,-0.028,66.015,0.460,0.630
'[11:35:18.244 10/11/1995]',0.030,0.023,-0.034,66.015,0.460,0.630
'[11:35:18.246 10/11/1995]',0.024,0.012,-0.028,66.015,0.460,0.630
'[11:35:18.248 10/11/1995]',0.024,0.006,-0.022,65.564,0.426,0.631
'[11:35:18.250 10/11/1995]',0.012,0.001,-0.011,65.564,0.426,0.631
'[11:35:18.252 10/11/1995]',0.006,0.001,-0.005,65.564,0.426,0.631
'[11:35:18.254 10/11/1995]',0.006,0.001,-0.011,65.564,0.426,0.631
'[11:35:18.256 10/11/1995]',0.006,0.001,-0.005,65.263,0.392,0.630
'[11:35:18.258 10/11/1995]',0.006,0.001,-0.005,65.263,0.392,0.630
'[11:35:18.260 10/11/1995]',0.001,-0.005,-0.005,65.263,0.392,0.630
'[11:35:18.262 10/11/1995]',0.001,-0.005,-0.005,65.263,0.392,0.630
'[11:35:18.264 10/11/1995]',-0.005,0.001,-0.005,65.038,0.354,0.629
'[11:35:18.266 10/11/1995]',-0.005,0.001,-0.005,65.038,0.354,0.629
'[11:35:18.268 10/11/1995]',-0.005,-0.005,0.001,65.038,0.354,0.629
'[11:35:18.270 10/11/1995]',-0.005,-0.005,0.001,65.038,0.354,0.629
'[11:35:18.272 10/11/1995]',-0.005,-0.005,-0.005,64.962,0.314,0.627
'[11:35:18.274 10/11/1995]',-0.005,0.001,0.001,64.962,0.314,0.627
'[11:35:18.276 10/11/1995]',-0.005,-0.005,-0.005,64.962,0.314,0.627
'[11:35:18.278 10/11/1995]',-0.005,-0.005,-0.005,64.962,0.314,0.627
'[11:35:18.280 10/11/1995]',-0.005,0.001,-0.005,64.887,0.269,0.625
'[11:35:18.282 10/11/1995]',-0.011,-0.005,-0.005,64.887,0.269,0.625
'[11:35:18.284 10/11/1995]',-0.005,-0.005,0.001,64.887,0.269,0.625
'[11:35:18.286 10/11/1995]',-0.005,-0.005,-0.005,64.887,0.269,0.625
'[11:35:18.288 10/11/1995]',-0.005,-0.005,-0.005,64.812,0.235,0.622
'[11:35:18.290 10/11/1995]',-0.005,-0.005,-0.005,64.812,0.235,0.622
'[11:35:18.292 10/11/1995]',-0.005,0.001,-0.005,64.812,0.235,0.622
'[11:35:18.294 10/11/1995]',0.001,0.001,-0.005,64.812,0.235,0.622
'[11:35:18.296 10/11/1995]',-0.005,-0.005,-0.005,64.737,0.195,0.618
'[11:35:18.298 10/11/1995]',-0.005,-0.005,-0.005,64.737,0.195,0.618
'[11:35:18.300 10/11/1995]',-0.011,-0.005,-0.011,64.737,0.195,0.618
'[11:35:18.302 10/11/1995]',-0.005,0.001,-0.005,64.737,0.195,0.618
'[11:35:18.304 10/11/1995]',-0.005,0.001,-0.005,64.662,0.160,0.613
'[11:35:18.306 10/11/1995]',-0.005,0.006,-0.005,64.662,0.160,0.613
'[11:35:18.308 10/11/1995]',-0.005,0.029,-0.011,64.662,0.160,0.613
'[11:35:18.310 10/11/1995]',-0.011,0.029,-0.011,64.662,0.160,0.613
'[11:35:18.312 10/11/1995]',-0.005,0.023,-0.011,64.511,0.119,0.607
'[11:35:18.314 10/11/1995]',-0.029,0.023,-0.022,64.511,0.119,0.607
'[11:35:18.316 10/11/1995]',-0.035,0.012,-0.022,64.511,0.119,0.607
'[11:35:18.318 10/11/1995]',-0.053,0.012,-0.028,64.511,0.119,0.607
'[11:35:18.320 10/11/1995]',-0.065,0.012,-0.028,64.361,0.088,0.600
'[11:35:18.322 10/11/1995]',-0.065,0.012,-0.028,64.361,0.088,0.600
'[11:35:18.324 10/11/1995]',-0.071,0.023,-0.034,64.361,0.088,0.600
'[11:35:18.326 10/11/1995]',-0.077,0.023,-0.045,64.361,0.088,0.600
'[11:35:18.328 10/11/1995]',-0.071,0.029,-0.063,64.211,0.054,0.593
'[11:35:18.330 10/11/1995]',-0.071,0.046,-0.074,64.211,0.054,0.593
'[11:35:18.332 10/11/1995]',-0.053,0.052,-0.097,64.211,0.054,0.593
'[11:35:18.334 10/11/1995]',-0.053,0.069,-0.125,64.211,0.054,0.593
'[11:35:18.336 10/11/1995]',-0.047,0.087,-0.148,63.910,0.028,0.586
'[11:35:18.338 10/11/1995]',-0.053,0.098,-0.171,63.910,0.028,0.586
'[11:35:18.340 10/11/1995]',-0.053,0.115,-0.200,63.910,0.028,0.586
'[11:35:18.342 10/11/1995]',-0.047,0.127,-0.223,63.910,0.028,0.586
'[11:35:18.344 10/11/1995]',-0.053,0.138,-0.251,63.684,-0.004,0.579
'[11:35:18.346 10/11/1995]',-0.071,0.138,-0.274,63.684,-0.004,0.579
'[11:35:18.348 10/11/1995]',-0.100,0.138,-0.280,63.684,-0.004,0.579
'[11:35:18.350 10/11/1995]',-0.130,0.138,-0.285,63.684,-0.004,0.579
'[11:35:18.352 10/11/1995]',-0.130,0.133,-0.285,63.459,-0.034,0.572
'[11:35:18.354 10/11/1995]',-0.100,0.115,-0.274,63.459,-0.034,0.572
'[11:35:18.356 10/11/1995]',-0.077,0.098,-0.251,63.459,-0.034,0.572
'[11:35:18.358 10/11/1995]',-0.071,0.075,-0.211,63.459,-0.034,0.572
'[11:35:18.360 10/11/1995]',-0.071,0.052,-0.160,63.158,-0.061,0.565
'[11:35:18.362 10/11/1995]',-0.071,0.023,-0.131,63.158,-0.061,0.565
'[11:35:18.364 10/11/1995]',-0.088,0.006,-0.091,63.158,-0.061,0.565
'[11:35:18.366 10/11/1995]',-0.118,-0.011,-0.063,63.158,-0.061,0.565
'[11:35:18.368 10/11/1995]',-0.154,-0.028,-0.028,62.932,-0.082,0.558
'[11:35:18.370 10/11/1995]',-0.183,-0.034,-0.005,62.932,-0.082,0.558
'[11:35:18.372 10/11/1995]',-0.207,-0.051,0.006,62.932,-0.082,0.558
'[11:35:18.374 10/11/1995]',-0.207,-0.051,0.012,62.932,-0.082,0.558
'[11:35:18.376 10/11/1995]',-0.195,-0.051,0.012,62.707,-0.105,0.552
'[11:35:18.378 10/11/1995]',-0.165,-0.051,0.012,62.707,-0.105,0.552
'[11:35:18.380 10/11/1995]',-0.142,-0.051,0.012,62.707,-0.105,0.552
'[11:35:18.382 10/11/1995]',-0.118,-0.046,0.012,62.707,-0.105,0.552
'[11:35:18.384 10/11/1995]',-0.094,-0.046,0.012,62.406,-0.126,0.546
'[11:35:18.386 10/11/1995]',-0.077,-0.034,0.023,62.406,-0.126,0.546
'[11:35:18.388 10/11/1995]',-0.053,-0.034,0.023,62.406,-0.126,0.546
'[11:35:18.390 10/11/1995]',-0.053,-0.034,0.023,62.406,-0.126,0.546
'[11:35:18.392 10/11/1995]',-0.029,-0.028,0.029,62.105,-0.150,0.539
'[11:35:18.394 10/11/1995]',-0.029,-0.028,0.035,62.105,-0.150,0.539
'[11:35:18.396 10/11/1995]',-0.023,-0.028,0.035,62.105,-0.150,0.539
'[11:35:18.398 10/11/1995]',-0.023,-0.028,0.035,62.105,-0.150,0.539
'[11:35:18.400 10/11/1995]',-0.011,-0.028,0.046,61.805,-0.170,0.532
'[11:35:18.402 10/11/1995]',-0.011,-0.028,0.035,61.805,-0.170,0.532
'[11:35:18.404 10/11/1995]',-0.011,-0.023,0.035,61.805,-0.170,0.532
'[11:35:18.406 10/11/1995]',-0.005,-0.028,0.046,61.805,-0.170,0.532
'[11:35:18.408 10/11/1995]',-0.005,-0.023,0.035,61.353,-0.191,0.525
'[11:35:18.410 10/11/1995]',-0.005,-0.023,0.035,61.353,-0.191,0.525
'[11:35:18.412 10/11/1995]',-0.011,-0.023,0.035,61.353,-0.191,0.525
'[11:35:18.414 10/11/1995]',-0.005,-0.023,0.046,61.353,-0.191,0.525
'[11:35:18.416 10/11/1995]',-0.005,-0.028,0.046,60.902,-0.211,0.517
'[11:35:18.418 10/11/1995]',-0.005,-0.028,0.035,60.902,-0.211,0.517
'[11:35:18.420 10/11/1995]',-0.005,-0.023,0.046,60.902,-0.211,0.517
'[11:35:18.422 10/11/1995]',-0.005,-0.023,0.046,60.902,-0.211,0.517
'[11:35:18.424 10/11/1995]',-0.005,-0.011,0.046,60.451,-0.225,0.509
'[11:35:18.426 10/11/1995]',-0.011,-0.023,0.046,60.451,-0.225,0.509
'[11:35:18.428 10/11/1995]',-0.011,-0.023,0.046,60.451,-0.225,0.509
'[11:35:18.430 10/11/1995]',-0.005,-0.023,0.035,60.451,-0.225,0.509
'[11:35:18.432 10/11/1995]',-0.005,-0.023,0.035,59.925,-0.241,0.501
'[11:35:18.434 10/11/1995]',-0.005,-0.023,0.046,59.925,-0.241,0.501
'[11:35:18.436 10/11/1995]',-0.011,-0.028,0.046,59.925,-0.241,0.501
'[11:35:18.438 10/11/1995]',-0.005,-0.023,0.035,59.925,-0.241,0.501
'[11:35:18.440 10/11/1995]',-0.011,-0.023,0.046,59.474,-0.262,0.492
'[11:35:18.442 10/11/1995]',-0.005,-0.023,0.046,59.474,-0.262,0.492
'[11:35:18.444 10/11/1995]',-0.005,-0.028,0.046,59.474,-0.262,0.492
'[11:35:18.446 10/11/1995]',-0.011,-0.023,0.046,59.474,-0.262,0.492
'[11:35:18.448 10/11/1995]',-0.011,-0.023,0.035,58.947,-0.279,0.482
'[11:35:18.450 10/11/1995]',-0.011,-0.023,0.046,58.947,-0.279,0.482
'[11:35:18.452 10/11/1995]',-0.005,-0.023,0.046,58.947,-0.279,0.482
'[11:35:18.454 10/11/1995]',-0.011,-0.023,0.035,58.947,-0.279,0.482
'[11:35:18.456 10/11/1995]',-0.011,-0.023,0.035,58.496,-0.289,0.472
