'Time and date','II','aVF','ABP','PAP','CVP','LAP','PLETH','CO2'
'[22:44:10.470 23/02/1996]',0.040,0.088,74.500,20.133,10.238,8.088,-0.518,58.600
'[22:44:10.472 23/02/1996]',0.043,0.089,74.400,21.354,10.412,7.975,-0.542,58.600
'[22:44:10.474 23/02/1996]',0.045,0.091,74.400,21.354,10.412,7.975,-0.542,58.600
'[22:44:10.476 23/02/1996]',0.047,0.092,74.400,21.354,10.412,7.975,-0.542,58.600
'[22:44:10.478 23/02/1996]',0.049,0.093,74.400,21.354,10.412,7.975,-0.542,58.600
'[22:44:10.480 23/02/1996]',0.051,0.094,74.500,22.114,10.588,7.850,-0.561,58.650
'[22:44:10.482 23/02/1996]',0.052,0.095,74.500,22.114,10.588,7.850,-0.561,58.650
'[22:44:10.484 23/02/1996]',0.053,0.097,74.500,22.114,10.588,7.850,-0.561,58.650
'[22:44:10.486 23/02/1996]',0.055,0.099,74.500,22.114,10.588,7.850,-0.561,58.650
'[22:44:10.488 23/02/1996]',0.058,0.101,74.950,22.475,10.762,7.737,-0.576,58.700
'[22:44:10.490 23/02/1996]',0.060,0.103,74.950,22.475,10.762,7.737,-0.576,58.700
'[22:44:10.492 23/02/1996]',0.063,0.105,74.950,22.475,10.762,7.737,-0.576,58.700
'[22:44:10.494 23/02/1996]',0.066,0.108,74.950,22.475,10.762,7.737,-0.576,58.700
'[22:44:10.496 23/02/1996]',0.069,0.111,76.100,22.699,10.938,7.675,-0.590,58.750
'[22:44:10.498 23/02/1996]',0.072,0.114,76.100,22.699,10.938,7.675,-0.590,58.750
'[22:44:10.500 23/02/1996]',0.074,0.117,76.100,22.699,10.938,7.675,-0.590,58.750
'[22:44:10.502 23/02/1996]',0.077,0.121,76.100,22.699,10.938,7.675,-0.590,58.750
'[22:44:10.504 23/02/1996]',0.080,0.122,78.800,22.936,11.000,7.625,-0.595,58.650
'[22:44:10.506 23/02/1996]',0.082,0.124,78.800,22.936,11.000,7.625,-0.595,58.650
'[22:44:10.508 23/02/1996]',0.084,0.124,78.800,22.936,11.000,7.625,-0.595,58.650
'[22:44:10.510 23/02/1996]',0.085,0.124,78.800,22.936,11.000,7.625,-0.595,58.650
'[22:44:10.512 23/02/1996]',0.086,0.124,83.900,23.285,10.938,7.625,-0.595,58.583
'[22:44:10.514 23/02/1996]',0.088,0.125,83.900,23.285,10.938,7.625,-0.595,58.583
'[22:44:10.516 23/02/1996]',0.089,0.126,83.900,23.285,10.938,7.625,-0.595,58.583
'[22:44:10.518 23/02/1996]',0.091,0.127,83.900,23.285,10.938,7.625,-0.595,58.583
'[22:44:10.520 23/02/1996]',0.091,0.128,91.550,23.522,10.825,7.675,-0.585,58.517
'[22:44:10.522 23/02/1996]',0.092,0.128,91.550,23.522,10.825,7.675,-0.585,58.517
'[22:44:10.524 23/02/1996]',0.091,0.128,91.550,23.522,10.825,7.675,-0.585,58.517
'[22:44:10.526 23/02/1996]',0.091,0.128,91.550,23.522,10.825,7.675,-0.585,58.517
'[22:44:10.528 23/02/1996]',0.091,0.128,101.050,23.584,10.650,7.800,-0.561,58.450
'[22:44:10.530 23/02/1996]',0.091,0.127,101.050,23.584,10.650,7.800,-0.561,58.450
'[22:44:10.532 23/02/1996]',0.091,0.126,101.050,23.584,10.650,7.800,-0.561,58.450
'[22:44:10.534 23/02/1996]',0.091,0.124,101.050,23.584,10.650,7.800,-0.561,58.450
'[22:44:10.536 23/02/1996]',0.090,0.121,111.200,23.459,10.537,8.025,-0.522,58.450
'[22:44:10.538 23/02/1996]',0.090,0.119,111.200,23.459,10.537,8.025,-0.522,58.450
'[22:44:10.540 23/02/1996]',0.088,0.116,111.200,23.459,10.537,8.025,-0.522,58.450
'[22:44:10.542 23/02/1996]',0.087,0.112,111.200,23.459,10.537,8.025,-0.522,58.450
'[22:44:10.544 23/02/1996]',0.085,0.108,121.050,22.936,10.412,8.325,-0.470,58.450
'[22:44:10.546 23/02/1996]',0.082,0.104,121.050,22.936,10.412,8.325,-0.470,58.450
'[22:44:10.548 23/02/1996]',0.079,0.101,121.050,22.936,10.412,8.325,-0.470,58.450
'[22:44:10.550 23/02/1996]',0.076,0.097,121.050,22.936,10.412,8.325,-0.470,58.450
'[22:44:10.552 23/02/1996]',0.073,0.093,129.850,22.002,10.475,8.675,-0.393,58.450
'[22:44:10.554 23/02/1996]',0.070,0.090,129.850,22.002,10.475,8.675,-0.393,58.450
'[22:44:10.556 23/02/1996]',0.068,0.086,129.850,22.002,10.475,8.675,-0.393,58.450
'[22:44:10.558 23/02/1996]',0.065,0.082,129.850,22.002,10.475,8.675,-0.393,58.450
'[22:44:10.560 23/02/1996]',0.062,0.078,136.850,20.893,10.588,9.025,-0.307,58.450
'[22:44:10.562 23/02/1996]',0.060,0.074,136.850,20.893,10.588,9.025,-0.307,58.450
'[22:44:10.564 23/02/1996]',0.057,0.069,136.850,20.893,10.588,9.025,-0.307,58.450
'[22:44:10.566 23/02/1996]',0.053,0.063,136.850,20.893,10.588,9.025,-0.307,58.450
'[22:44:10.568 23/02/1996]',0.049,0.058,141.500,20.245,10.887,9.375,-0.202,58.500
'[22:44:10.570 23/02/1996]',0.045,0.052,141.500,20.245,10.887,9.375,-0.202,58.500
'[22:44:10.572 23/02/1996]',0.040,0.046,141.500,20.245,10.887,9.375,-0.202,58.500
'[22:44:10.574 23/02/1996]',0.035,0.041,141.500,20.245,10.887,9.375,-0.202,58.500
'[22:44:10.576 23/02/1996]',0.031,0.036,143.700,20.544,11.175,9.725,-0.096,58.583
'[22:44:10.578 23/02/1996]',0.027,0.031,143.700,20.544,11.175,9.725,-0.096,58.583
'[22:44:10.580 23/02/1996]',0.024,0.027,143.700,20.544,11.175,9.725,-0.096,58.583
'[22:44:10.582 23/02/1996]',0.021,0.023,143.700,20.544,11.175,9.725,-0.096,58.583
'[22:44:10.584 23/02/1996]',0.019,0.021,143.750,21.715,11.588,10.075,0.024,58.667
'[22:44:10.586 23/02/1996]',0.017,0.018,143.750,21.715,11.588,10.075,0.024,58.667
'[22:44:10.588 23/02/1996]',0.015,0.017,143.750,21.715,11.588,10.075,0.024,58.667
'[22:44:10.590 23/02/1996]',0.013,0.016,143.750,21.715,11.588,10.075,0.024,58.667
'[22:44:10.592 23/02/1996]',0.012,0.015,142.150,23.285,12.000,10.312,0.135,58.750
'[22:44:10.594 23/02/1996]',0.011,0.015,142.150,23.285,12.000,10.312,0.135,58.750
'[22:44:10.596 23/02/1996]',0.011,0.015,142.150,23.285,12.000,10.312,0.135,58.750
'[22:44:10.598 23/02/1996]',0.010,0.014,142.150,23.285,12.000,10.312,0.135,58.750
'[22:44:10.600 23/02/1996]',0.011,0.014,139.250,24.518,12.412,10.438,0.235,58.667
'[22:44:10.602 23/02/1996]',0.011,0.014,139.250,24.518,12.412,10.438,0.235,58.667
'[22:44:10.604 23/02/1996]',0.011,0.014,139.250,24.518,12.412,10.438,0.235,58.667
'[22:44:10.606 23/02/1996]',0.010,0.014,139.250,24.518,12.412,10.438,0.235,58.667
'[22:44:10.608 23/02/1996]',0.009,0.014,135.650,24.743,12.762,10.488,0.331,58.600
'[22:44:10.610 23/02/1996]',0.008,0.014,135.650,24.743,12.762,10.488,0.331,58.600
'[22:44:10.612 23/02/1996]',0.006,0.013,135.650,24.743,12.762,10.488,0.331,58.600
'[22:44:10.614 23/02/1996]',0.005,0.013,135.650,24.743,12.762,10.488,0.331,58.600
'[22:44:10.616 23/02/1996]',0.004,0.013,131.700,23.808,12.988,10.550,0.408,58.533
'[22:44:10.618 23/02/1996]',0.004,0.012,131.700,23.808,12.988,10.550,0.408,58.533
'[22:44:10.620 23/02/1996]',0.003,0.013,131.700,23.808,12.988,10.550,0.408,58.533
'[22:44:10.622 23/02/1996]',0.002,0.013,131.700,23.808,12.988,10.550,0.408,58.533
'[22:44:10.624 23/02/1996]',0.001,0.014,127.850,22.002,13.162,10.550,0.466,58.467
'[22:44:10.626 23/02/1996]',-0.001,0.015,127.850,22.002,13.162,10.550,0.466,58.467
'[22:44:10.628 23/02/1996]',-0.003,0.015,127.850,22.002,13.162,10.550,0.466,58.467
'[22:44:10.630 23/02/1996]',-0.005,0.014,127.850,22.002,13.162,10.550,0.466,58.467
'[22:44:10.632 23/02/1996]',-0.006,0.014,124.200,19.958,13.287,10.550,0.504,58.433
'[22:44:10.634 23/02/1996]',-0.007,0.014,124.200,19.958,13.287,10.550,0.504,58.433
'[22:44:10.636 23/02/1996]',-0.008,0.014,124.200,19.958,13.287,10.550,0.504,58.433
'[22:44:10.638 23/02/1996]',-0.009,0.014,124.200,19.958,13.287,10.550,0.504,58.433
'[22:44:10.640 23/02/1996]',-0.011,0.013,120.800,18.090,13.225,10.488,0.528,58.400
'[22:44:10.642 23/02/1996]',-0.012,0.013,120.800,18.090,13.225,10.488,0.528,58.400
'[22:44:10.644 23/02/1996]',-0.014,0.012,120.800,18.090,13.225,10.488,0.528,58.400
'[22:44:10.646 23/02/1996]',-0.016,0.011,120.800,18.090,13.225,10.488,0.528,58.400
'[22:44:10.648 23/02/1996]',-0.017,0.010,117.450,16.458,13.162,10.488,0.542,58.367
'[22:44:10.650 23/02/1996]',-0.018,0.009,117.450,16.458,13.162,10.488,0.542,58.367
'[22:44:10.652 23/02/1996]',-0.018,0.009,117.450,16.458,13.162,10.488,0.542,58.367
'[22:44:10.654 23/02/1996]',-0.019,0.008,117.450,16.458,13.162,10.488,0.542,58.367
'[22:44:10.656 23/02/1996]',-0.019,0.007,114.050,15.000,12.988,10.438,0.537,58.333
'[22:44:10.658 23/02/1996]',-0.019,0.006,114.050,15.000,12.988,10.438,0.537,58.333
'[22:44:10.660 23/02/1996]',-0.019,0.006,114.050,15.000,12.988,10.438,0.537,58.333
'[22:44:10.662 23/02/1996]',-0.019,0.006,114.050,15.000,12.988,10.438,0.537,58.333
'[22:44:10.664 23/02/1996]',-0.019,0.005,110.450,13.592,12.875,10.438,0.532,58.350
'[22:44:10.666 23/02/1996]',-0.020,0.004,110.450,13.592,12.875,10.438,0.532,58.350
'[22:44:10.668 23/02/1996]',-0.021,0.003,110.450,13.592,12.875,10.438,0.532,58.350
'[22:44:10.670 23/02/1996]',-0.023,0.002,110.450,13.592,12.875,10.438,0.532,58.350
'[22:44:10.672 23/02/1996]',-0.024,0.001,106.450,12.720,12.700,10.375,0.508,58.383
'[22:44:10.674 23/02/1996]',-0.025,-0.001,106.450,12.720,12.700,10.375,0.508,58.383
'[22:44:10.676 23/02/1996]',-0.026,-0.003,106.450,12.720,12.700,10.375,0.508,58.383
'[22:44:10.678 23/02/1996]',-0.028,-0.005,106.450,12.720,12.700,10.375,0.508,58.383
'[22:44:10.680 23/02/1996]',-0.029,-0.006,102.400,13.306,12.525,10.262,0.484,58.417
'[22:44:10.682 23/02/1996]',-0.029,-0.007,102.400,13.306,12.525,10.262,0.484,58.417
'[22:44:10.684 23/02/1996]',-0.030,-0.008,102.400,13.306,12.525,10.262,0.484,58.417
'[22:44:10.686 23/02/1996]',-0.031,-0.009,102.400,13.306,12.525,10.262,0.484,58.417
'[22:44:10.688 23/02/1996]',-0.032,-0.010,98.550,16.221,12.350,10.025,0.456,58.450
'[22:44:10.690 23/02/1996]',-0.033,-0.011,98.550,16.221,12.350,10.025,0.456,58.450
'[22:44:10.692 23/02/1996]',-0.034,-0.011,98.550,16.221,12.350,10.025,0.456,58.450
'[22:44:10.694 23/02/1996]',-0.034,-0.012,98.550,16.221,12.350,10.025,0.456,58.450
'[22:44:10.696 23/02/1996]',-0.034,-0.013,95.350,20.955,12.113,9.675,0.331,58.533
'[22:44:10.698 23/02/1996]',-0.033,-0.015,95.350,20.955,12.113,9.675,0.331,58.533
'[22:44:10.700 23/02/1996]',-0.033,-0.015,95.350,20.955,12.113,9.675,0.331,58.533
'[22:44:10.702 23/02/1996]',-0.032,-0.014,95.350,20.955,12.113,9.675,0.331,58.533
'[22:44:10.704 23/02/1996]',-0.030,-0.012,92.950,25.565,11.875,9.200,0.297,58.633
'[22:44:10.706 23/02/1996]',-0.028,-0.010,92.950,25.565,11.875,9.200,0.297,58.633
'[22:44:10.708 23/02/1996]',-0.024,-0.006,92.950,25.565,11.875,9.200,0.297,58.633
'[22:44:10.710 23/02/1996]',-0.020,-0.003,92.950,25.565,11.875,9.200,0.297,58.633
'[22:44:10.712 23/02/1996]',-0.015,0.001,91.250,27.782,11.650,8.738,0.260,58.733
'[22:44:10.714 23/02/1996]',-0.009,0.005,91.250,27.782,11.650,8.738,0.260,58.733
'[22:44:10.716 23/02/1996]',-0.004,0.008,91.250,27.782,11.650,8.738,0.260,58.733
'[22:44:10.718 23/02/1996]',0.001,0.011,91.250,27.782,11.650,8.738,0.260,58.733
'[22:44:10.720 23/02/1996]',0.005,0.013,90.350,26.387,11.412,8.262,0.217,58.833
'[22:44:10.722 23/02/1996]',0.010,0.016,90.350,26.387,11.412,8.262,0.217,58.833
'[22:44:10.724 23/02/1996]',0.015,0.019,90.350,26.387,11.412,8.262,0.217,58.833
'[22:44:10.726 23/02/1996]',0.020,0.023,90.350,26.387,11.412,8.262,0.217,58.833
'[22:44:10.728 23/02/1996]',0.026,0.028,89.850,22.002,11.238,7.912,0.176,58.717
'[22:44:10.730 23/02/1996]',0.032,0.032,89.850,22.002,11.238,7.912,0.176,58.717
'[22:44:10.732 23/02/1996]',0.039,0.036,89.850,22.002,11.238,7.912,0.176,58.717
'[22:44:10.734 23/02/1996]',0.046,0.041,89.850,22.002,11.238,7.912,0.176,58.717
'[22:44:10.736 23/02/1996]',0.052,0.045,89.950,16.806,11.000,7.562,0.138,58.617
'[22:44:10.738 23/02/1996]',0.058,0.050,89.950,16.806,11.000,7.562,0.138,58.617
'[22:44:10.740 23/02/1996]',0.062,0.052,89.950,16.806,11.000,7.562,0.138,58.617
'[22:44:10.742 23/02/1996]',0.067,0.054,89.950,16.806,11.000,7.562,0.138,58.617
'[22:44:10.744 23/02/1996]',0.070,0.054,90.300,12.832,10.762,7.325,0.092,58.517
'[22:44:10.746 23/02/1996]',0.072,0.054,90.300,12.832,10.762,7.325,0.092,58.517
'[22:44:10.748 23/02/1996]',0.070,0.052,90.300,12.832,10.762,7.325,0.092,58.517
'[22:44:10.750 23/02/1996]',0.069,0.050,90.300,12.832,10.762,7.325,0.092,58.517
'[22:44:10.752 23/02/1996]',0.064,0.045,90.900,11.262,10.475,7.213,0.050,58.417
'[22:44:10.754 23/02/1996]',0.059,0.040,90.900,11.262,10.475,7.213,0.050,58.417
'[22:44:10.756 23/02/1996]',0.050,0.033,90.900,11.262,10.475,7.213,0.050,58.417
'[22:44:10.758 23/02/1996]',0.041,0.026,90.900,11.262,10.475,7.213,0.050,58.417
'[22:44:10.760 23/02/1996]',0.029,0.018,91.550,11.898,10.175,7.263,0.013,58.350
'[22:44:10.762 23/02/1996]',0.017,0.010,91.550,11.898,10.175,7.263,0.013,58.350
'[22:44:10.764 23/02/1996]',0.004,0.002,91.550,11.898,10.175,7.263,0.013,58.350
'[22:44:10.766 23/02/1996]',-0.009,-0.007,91.550,11.898,10.175,7.263,0.013,58.350
'[22:44:10.768 23/02/1996]',-0.020,-0.014,92.150,13.829,9.825,7.625,-0.025,58.317
'[22:44:10.770 23/02/1996]',-0.031,-0.021,92.150,13.829,9.825,7.625,-0.025,58.317
'[22:44:10.772 23/02/1996]',-0.039,-0.026,92.150,13.829,9.825,7.625,-0.025,58.317
'[22:44:10.774 23/02/1996]',-0.047,-0.032,92.150,13.829,9.825,7.625,-0.025,58.317
'[22:44:10.776 23/02/1996]',-0.053,-0.035,92.550,15.984,9.537,8.200,-0.051,58.283
'[22:44:10.778 23/02/1996]',-0.059,-0.039,92.550,15.984,9.537,8.200,-0.051,58.283
'[22:44:10.780 23/02/1996]',-0.064,-0.042,92.550,15.984,9.537,8.200,-0.051,58.283
'[22:44:10.782 23/02/1996]',-0.068,-0.045,92.550,15.984,9.537,8.200,-0.051,58.283
'[22:44:10.784 23/02/1996]',-0.072,-0.049,92.800,17.616,9.300,8.963,-0.075,58.250
'[22:44:10.786 23/02/1996]',-0.077,-0.052,92.800,17.616,9.300,8.963,-0.075,58.250
'[22:44:10.788 23/02/1996]',-0.082,-0.054,92.800,17.616,9.300,8.963,-0.075,58.250
'[22:44:10.790 23/02/1996]',-0.086,-0.057,92.800,17.616,9.300,8.963,-0.075,58.250
'[22:44:10.792 23/02/1996]',-0.091,-0.059,92.900,18.501,9.125,9.850,-0.101,58.267
'[22:44:10.794 23/02/1996]',-0.096,-0.060,92.900,18.501,9.125,9.850,-0.101,58.267
'[22:44:10.796 23/02/1996]',-0.099,-0.061,92.900,18.501,9.125,9.850,-0.101,58.267
'[22:44:10.798 23/02/1996]',-0.101,-0.063,92.900,18.501,9.125,9.850,-0.101,58.267
'[22:44:10.800 23/02/1996]',-0.102,-0.065,92.850,18.787,9.062,10.613,-0.117,58.283
'[22:44:10.802 23/02/1996]',-0.103,-0.067,92.850,18.787,9.062,10.613,-0.117,58.283
'[22:44:10.804 23/02/1996]',-0.104,-0.069,92.850,18.787,9.062,10.613,-0.117,58.283
'[22:44:10.806 23/02/1996]',-0.106,-0.071,92.850,18.787,9.062,10.613,-0.117,58.283
'[22:44:10.808 23/02/1996]',-0.106,-0.072,92.600,18.551,9.062,11.312,-0.130,58.300
'[22:44:10.810 23/02/1996]',-0.107,-0.073,92.600,18.551,9.062,11.312,-0.130,58.300
'[22:44:10.812 23/02/1996]',-0.106,-0.073,92.600,18.551,9.062,11.312,-0.130,58.300
'[22:44:10.814 23/02/1996]',-0.106,-0.074,92.600,18.551,9.062,11.312,-0.130,58.300
'[22:44:10.816 23/02/1996]',-0.106,-0.073,92.150,18.090,9.188,11.775,-0.142,58.317
'[22:44:10.818 23/02/1996]',-0.106,-0.073,92.150,18.090,9.188,11.775,-0.142,58.317
'[22:44:10.820 23/02/1996]',-0.106,-0.072,92.150,18.090,9.188,11.775,-0.142,58.317
'[22:44:10.822 23/02/1996]',-0.106,-0.072,92.150,18.090,9.188,11.775,-0.142,58.317
'[22:44:10.824 23/02/1996]',-0.106,-0.071,91.500,17.267,9.475,12.075,-0.155,58.383
'[22:44:10.826 23/02/1996]',-0.107,-0.071,91.500,17.267,9.475,12.075,-0.155,58.383
'[22:44:10.828 23/02/1996]',-0.108,-0.071,91.500,17.267,9.475,12.075,-0.155,58.383
'[22:44:10.830 23/02/1996]',-0.109,-0.072,91.500,17.267,9.475,12.075,-0.155,58.383
'[22:44:10.832 23/02/1996]',-0.110,-0.073,90.750,15.872,9.825,12.188,-0.164,58.467
'[22:44:10.834 23/02/1996]',-0.111,-0.074,90.750,15.872,9.825,12.188,-0.164,58.467
'[22:44:10.836 23/02/1996]',-0.111,-0.073,90.750,15.872,9.825,12.188,-0.164,58.467
'[22:44:10.838 23/02/1996]',-0.110,-0.073,90.750,15.872,9.825,12.188,-0.164,58.467
'[22:44:10.840 23/02/1996]',-0.110,-0.073,89.950,13.941,10.350,12.250,-0.180,58.550
'[22:44:10.842 23/02/1996]',-0.110,-0.074,89.950,13.941,10.350,12.250,-0.180,58.550
'[22:44:10.844 23/02/1996]',-0.111,-0.075,89.950,13.941,10.350,12.250,-0.180,58.550
'[22:44:10.846 23/02/1996]',-0.111,-0.077,89.950,13.941,10.350,12.250,-0.180,58.550
'[22:44:10.848 23/02/1996]',-0.114,-0.081,89.050,11.960,10.887,12.137,-0.193,58.633
'[22:44:10.850 23/02/1996]',-0.117,-0.084,89.050,11.960,10.887,12.137,-0.193,58.633
'[22:44:10.852 23/02/1996]',-0.125,-0.090,89.050,11.960,10.887,12.137,-0.193,58.633
'[22:44:10.854 23/02/1996]',-0.133,-0.097,89.050,11.960,10.887,12.137,-0.193,58.633
'[22:44:10.856 23/02/1996]',-0.146,-0.110,88.050,10.677,11.475,11.900,-0.205,58.567
'[22:44:10.858 23/02/1996]',-0.159,-0.122,88.050,10.677,11.475,11.900,-0.205,58.567
'[22:44:10.860 23/02/1996]',-0.179,-0.144,88.050,10.677,11.475,11.900,-0.205,58.567
'[22:44:10.862 23/02/1996]',-0.199,-0.166,88.050,10.677,11.475,11.900,-0.205,58.567
'[22:44:10.864 23/02/1996]',-0.224,-0.196,87.100,10.901,12.000,11.725,-0.222,58.517
'[22:44:10.866 23/02/1996]',-0.249,-0.226,87.100,10.901,12.000,11.725,-0.222,58.517
'[22:44:10.868 23/02/1996]',-0.274,-0.260,87.100,10.901,12.000,11.725,-0.222,58.517
'[22:44:10.870 23/02/1996]',-0.299,-0.294,87.100,10.901,12.000,11.725,-0.222,58.517
'[22:44:10.872 23/02/1996]',-0.318,-0.329,86.250,12.483,12.412,11.488,-0.243,58.467
'[22:44:10.874 23/02/1996]',-0.337,-0.363,86.250,12.483,12.412,11.488,-0.243,58.467
'[22:44:10.876 23/02/1996]',-0.344,-0.396,86.250,12.483,12.412,11.488,-0.243,58.467
'[22:44:10.878 23/02/1996]',-0.351,-0.429,86.250,12.483,12.412,11.488,-0.243,58.467
'[22:44:10.880 23/02/1996]',-0.342,-0.455,85.400,14.589,12.762,11.312,-0.264,58.417
'[22:44:10.882 23/02/1996]',-0.333,-0.480,85.400,14.589,12.762,11.312,-0.264,58.417
'[22:44:10.884 23/02/1996]',-0.310,-0.490,85.400,14.589,12.762,11.312,-0.264,58.417
'[22:44:10.886 23/02/1996]',-0.287,-0.500,85.400,14.589,12.762,11.312,-0.264,58.417
'[22:44:10.888 23/02/1996]',-0.249,-0.487,84.550,16.283,12.988,11.200,-0.281,58.317
'[22:44:10.890 23/02/1996]',-0.211,-0.475,84.550,16.283,12.988,11.200,-0.281,58.317
'[22:44:10.892 23/02/1996]',-0.163,-0.434,84.550,16.283,12.988,11.200,-0.281,58.317
'[22:44:10.894 23/02/1996]',-0.115,-0.393,84.550,16.283,12.988,11.200,-0.281,58.317
'[22:44:10.896 23/02/1996]',-0.065,-0.327,83.650,16.919,13.050,10.963,-0.305,58.250
'[22:44:10.898 23/02/1996]',-0.014,-0.261,83.650,16.919,13.050,10.963,-0.305,58.250
'[22:44:10.900 23/02/1996]',0.029,-0.185,83.650,16.919,13.050,10.963,-0.305,58.250
'[22:44:10.902 23/02/1996]',0.072,-0.110,83.650,16.919,13.050,10.963,-0.305,58.250
'[22:44:10.904 23/02/1996]',0.097,-0.045,82.700,16.333,13.050,10.725,-0.327,58.183
'[22:44:10.906 23/02/1996]',0.122,0.020,82.700,16.333,13.050,10.725,-0.327,58.183
'[22:44:10.908 23/02/1996]',0.126,0.058,82.700,16.333,13.050,10.725,-0.327,58.183
'[22:44:10.910 23/02/1996]',0.130,0.096,82.700,16.333,13.050,10.725,-0.327,58.183
'[22:44:10.912 23/02/1996]',0.115,0.104,81.850,15.000,12.938,10.488,-0.347,58.117
'[22:44:10.914 23/02/1996]',0.100,0.112,81.850,15.000,12.938,10.488,-0.347,58.117
'[22:44:10.916 23/02/1996]',0.071,0.099,81.850,15.000,12.938,10.488,-0.347,58.117
'[22:44:10.918 23/02/1996]',0.043,0.085,81.850,15.000,12.938,10.488,-0.347,58.117
'[22:44:10.920 23/02/1996]',0.012,0.063,80.950,13.592,12.762,10.312,-0.368,58.083
'[22:44:10.922 23/02/1996]',-0.019,0.041,80.950,13.592,12.762,10.312,-0.368,58.083
'[22:44:10.924 23/02/1996]',-0.045,0.021,80.950,13.592,12.762,10.312,-0.368,58.083
'[22:44:10.926 23/02/1996]',-0.072,0.000,80.950,13.592,12.762,10.312,-0.368,58.083
'[22:44:10.928 23/02/1996]',-0.090,-0.013,80.100,12.944,12.463,10.075,-0.386,58.100
'[22:44:10.930 23/02/1996]',-0.108,-0.026,80.100,12.944,12.463,10.075,-0.386,58.100
'[22:44:10.932 23/02/1996]',-0.115,-0.030,80.100,12.944,12.463,10.075,-0.386,58.100
'[22:44:10.934 23/02/1996]',-0.121,-0.034,80.100,12.944,12.463,10.075,-0.386,58.100
'[22:44:10.936 23/02/1996]',-0.117,-0.030,79.200,13.306,12.175,9.850,-0.402,58.117
'[22:44:10.938 23/02/1996]',-0.112,-0.027,79.200,13.306,12.175,9.850,-0.402,58.117
'[22:44:10.940 23/02/1996]',-0.101,-0.019,79.200,13.306,12.175,9.850,-0.402,58.117
'[22:44:10.942 23/02/1996]',-0.089,-0.012,79.200,13.306,12.175,9.850,-0.402,58.117
'[22:44:10.944 23/02/1996]',-0.075,-0.003,78.250,14.589,11.825,9.550,-0.419,58.133
'[22:44:10.946 23/02/1996]',-0.061,0.006,78.250,14.589,11.825,9.550,-0.419,58.133
'[22:44:10.948 23/02/1996]',-0.049,0.013,78.250,14.589,11.825,9.550,-0.419,58.133
'[22:44:10.950 23/02/1996]',-0.036,0.021,78.250,14.589,11.825,9.550,-0.419,58.133
'[22:44:10.952 23/02/1996]',-0.027,0.026,77.400,15.872,11.475,9.200,-0.435,58.067
'[22:44:10.954 23/02/1996]',-0.018,0.031,77.400,15.872,11.475,9.200,-0.435,58.067
'[22:44:10.956 23/02/1996]',-0.012,0.035,77.400,15.872,11.475,9.200,-0.435,58.067
'[22:44:10.958 23/02/1996]',-0.006,0.038,77.400,15.872,11.475,9.200,-0.435,58.067
'[22:44:10.960 23/02/1996]',-0.002,0.042,76.500,16.570,11.238,8.963,-0.448,58.000
'[22:44:10.962 23/02/1996]',0.002,0.045,76.500,16.570,11.238,8.963,-0.448,58.000
'[22:44:10.964 23/02/1996]',0.005,0.049,76.500,16.570,11.238,8.963,-0.448,58.000
'[22:44:10.966 23/02/1996]',0.009,0.053,76.500,16.570,11.238,8.963,-0.448,58.000
'[22:44:10.968 23/02/1996]',0.013,0.057,75.700,16.869,11.000,8.787,-0.461,57.933
'[22:44:10.970 23/02/1996]',0.016,0.060,75.700,16.869,11.000,8.787,-0.461,57.933
'[22:44:10.972 23/02/1996]',0.019,0.064,75.700,16.869,11.000,8.787,-0.461,57.933
'[22:44:10.974 23/02/1996]',0.022,0.067,75.700,16.869,11.000,8.787,-0.461,57.933
'[22:44:10.976 23/02/1996]',0.025,0.071,74.950,17.616,10.887,8.675,-0.469,57.867
'[22:44:10.978 23/02/1996]',0.028,0.075,74.950,17.616,10.887,8.675,-0.469,57.867
'[22:44:10.980 23/02/1996]',0.030,0.078,74.950,17.616,10.887,8.675,-0.469,57.867
'[22:44:10.982 23/02/1996]',0.033,0.081,74.950,17.616,10.887,8.675,-0.469,57.867
'[22:44:10.984 23/02/1996]',0.036,0.083,74.350,19.261,10.825,8.500,-0.481,57.950
'[22:44:10.986 23/02/1996]',0.039,0.085,74.350,19.261,10.825,8.500,-0.481,57.950
'[22:44:10.988 23/02/1996]',0.042,0.086,74.350,19.261,10.825,8.500,-0.481,57.950
'[22:44:10.990 23/02/1996]',0.044,0.088,74.350,19.261,10.825,8.500,-0.481,57.950
'[22:44:10.992 23/02/1996]',0.046,0.089,74.000,21.067,10.825,8.325,-0.486,58.050
'[22:44:10.994 23/02/1996]',0.048,0.091,74.000,21.067,10.825,8.325,-0.486,58.050
'[22:44:10.996 23/02/1996]',0.050,0.092,74.000,21.067,10.825,8.325,-0.486,58.050
'[22:44:10.998 23/02/1996]',0.052,0.093,74.000,21.067,10.825,8.325,-0.486,58.050
'[22:44:11.000 23/02/1996]',0.054,0.094,73.850,22.413,10.938,8.088,-0.498,58.150
'[22:44:11.002 23/02/1996]',0.056,0.095,73.850,22.413,10.938,8.088,-0.498,58.150
'[22:44:11.004 23/02/1996]',0.058,0.097,73.850,22.413,10.938,8.088,-0.498,58.150
'[22:44:11.006 23/02/1996]',0.059,0.099,73.850,22.413,10.938,8.088,-0.498,58.150
'[22:44:11.008 23/02/1996]',0.061,0.101,74.000,23.048,11.113,7.975,-0.506,58.250
'[22:44:11.010 23/02/1996]',0.063,0.103,74.000,23.048,11.113,7.975,-0.506,58.250
