'Time and date','II','MCL1','ABP','PAP','ART','PLETH','RESP'
'[14:11:59.930 07/05/1995]',-0.015,-0.006,63.450,43.100,80.120,-0.133,-0.513
'[14:11:59.932 07/05/1995]',-0.015,-0.013,63.450,43.100,80.120,-0.133,-0.513
'[14:11:59.934 07/05/1995]',-0.015,-0.006,63.450,43.100,80.120,-0.133,-0.513
'[14:11:59.936 07/05/1995]',-0.015,-0.006,64.700,39.275,78.020,-0.122,-0.510
'[14:11:59.938 07/05/1995]',-0.015,-0.006,64.700,39.275,78.020,-0.122,-0.510
'[14:11:59.940 07/05/1995]',0.001,-0.006,64.700,39.275,78.020,-0.122,-0.510
'[14:11:59.942 07/05/1995]',0.001,-0.006,64.700,39.275,78.020,-0.122,-0.510
'[14:11:59.944 07/05/1995]',0.001,-0.006,66.400,36.000,75.844,-0.114,-0.507
'[14:11:59.946 07/05/1995]',0.001,-0.006,66.400,36.000,75.844,-0.114,-0.507
'[14:11:59.948 07/05/1995]',0.001,-0.006,66.400,36.000,75.844,-0.114,-0.507
'[14:11:59.950 07/05/1995]',0.001,-0.006,66.400,36.000,75.844,-0.114,-0.507
'[14:11:59.952 07/05/1995]',0.001,-0.006,67.900,35.425,73.668,-0.112,-0.504
'[14:11:59.954 07/05/1995]',0.001,-0.006,67.900,35.425,73.668,-0.112,-0.504
'[14:11:59.956 07/05/1995]',0.001,-0.006,67.900,35.425,73.668,-0.112,-0.504
'[14:11:59.958 07/05/1995]',0.001,-0.006,67.900,35.425,73.668,-0.112,-0.504
'[14:11:59.960 07/05/1995]',0.001,-0.006,68.900,38.300,71.793,-0.114,-0.502
'[14:11:59.962 07/05/1995]',0.001,-0.006,68.900,38.300,71.793,-0.114,-0.502
'[14:11:59.964 07/05/1995]',0.001,-0.013,68.900,38.300,71.793,-0.114,-0.502
'[14:11:59.966 07/05/1995]',0.001,-0.013,68.900,38.300,71.793,-0.114,-0.502
'[14:11:59.968 07/05/1995]',0.001,-0.013,69.500,42.400,70.068,-0.116,-0.501
'[14:11:59.970 07/05/1995]',0.001,-0.013,69.500,42.400,70.068,-0.116,-0.501
'[14:11:59.972 07/05/1995]',0.001,-0.013,69.500,42.400,70.068,-0.116,-0.501
'[14:11:59.974 07/05/1995]',0.001,-0.013,69.500,42.400,70.068,-0.116,-0.501
'[14:11:59.976 07/05/1995]',0.001,-0.013,70.100,44.550,68.567,-0.127,-0.499
'[14:11:59.978 07/05/1995]',0.001,-0.013,70.100,44.550,68.567,-0.127,-0.499
'[14:11:59.980 07/05/1995]',0.001,-0.013,70.100,44.550,68.567,-0.127,-0.499
'[14:11:59.982 07/05/1995]',0.001,-0.013,70.100,44.550,68.567,-0.127,-0.499
'[14:11:59.984 07/05/1995]',0.001,-0.013,71.250,43.575,67.442,-0.138,-0.497
'[14:11:59.986 07/05/1995]',0.001,-0.013,71.250,43.575,67.442,-0.138,-0.497
'[14:11:59.988 07/05/1995]',0.001,-0.013,71.250,43.575,67.442,-0.138,-0.497
'[14:11:59.990 07/05/1995]',0.001,-0.013,71.250,43.575,67.442,-0.138,-0.497
'[14:11:59.992 07/05/1995]',0.001,-0.013,73.500,40.525,66.542,-0.155,-0.495
'[14:11:59.994 07/05/1995]',0.001,-0.013,73.500,40.525,66.542,-0.155,-0.495
'[14:11:59.996 07/05/1995]',0.001,-0.013,73.500,40.525,66.542,-0.155,-0.495
'[14:11:59.998 07/05/1995]',0.001,-0.013,73.500,40.525,66.542,-0.155,-0.495
'[14:12:00.000 07/05/1995]',0.001,-0.013,76.950,37.125,66.092,-0.175,-0.492
'[14:12:00.002 07/05/1995]',0.001,-0.027,76.950,37.125,66.092,-0.175,-0.492
'[14:12:00.004 07/05/1995]',0.001,-0.013,76.950,37.125,66.092,-0.175,-0.492
'[14:12:00.006 07/05/1995]',0.001,-0.013,76.950,37.125,66.092,-0.175,-0.492
'[14:12:00.008 07/05/1995]',0.001,-0.013,81.700,34.725,66.242,-0.195,-0.489
'[14:12:00.010 07/05/1995]',0.001,-0.013,81.700,34.725,66.242,-0.195,-0.489
'[14:12:00.012 07/05/1995]',0.001,-0.013,81.700,34.725,66.242,-0.195,-0.489
'[14:12:00.014 07/05/1995]',0.001,-0.013,81.700,34.725,66.242,-0.195,-0.489
'[14:12:00.016 07/05/1995]',0.001,-0.013,87.250,33.825,67.217,-0.218,-0.485
'[14:12:00.018 07/05/1995]',0.001,-0.013,87.250,33.825,67.217,-0.218,-0.485
'[14:12:00.020 07/05/1995]',0.001,-0.013,87.250,33.825,67.217,-0.218,-0.485
'[14:12:00.022 07/05/1995]',0.001,-0.013,87.250,33.825,67.217,-0.218,-0.485
'[14:12:00.024 07/05/1995]',0.001,-0.013,93.000,34.125,68.867,-0.245,-0.481
'[14:12:00.026 07/05/1995]',0.001,-0.013,93.000,34.125,68.867,-0.245,-0.481
'[14:12:00.028 07/05/1995]',0.001,-0.006,93.000,34.125,68.867,-0.245,-0.481
'[14:12:00.030 07/05/1995]',0.001,-0.013,93.000,34.125,68.867,-0.245,-0.481
'[14:12:00.032 07/05/1995]',0.001,-0.013,98.250,35.075,71.343,-0.271,-0.477
'[14:12:00.034 07/05/1995]',0.001,-0.013,98.250,35.075,71.343,-0.271,-0.477
'[14:12:00.036 07/05/1995]',0.001,-0.013,98.250,35.075,71.343,-0.271,-0.477
'[14:12:00.038 07/05/1995]',0.001,-0.006,98.250,35.075,71.343,-0.271,-0.477
'[14:12:00.040 07/05/1995]',0.001,-0.006,102.650,36.175,74.494,-0.299,-0.473
'[14:12:00.042 07/05/1995]',0.001,-0.006,102.650,36.175,74.494,-0.299,-0.473
'[14:12:00.044 07/05/1995]',0.001,-0.006,102.650,36.175,74.494,-0.299,-0.473
'[14:12:00.046 07/05/1995]',0.001,-0.006,102.650,36.175,74.494,-0.299,-0.473
'[14:12:00.048 07/05/1995]',0.001,-0.006,105.850,36.950,78.245,-0.324,-0.469
'[14:12:00.050 07/05/1995]',-0.015,-0.006,105.850,36.950,78.245,-0.324,-0.469
'[14:12:00.052 07/05/1995]',0.001,-0.006,105.850,36.950,78.245,-0.324,-0.469
'[14:12:00.054 07/05/1995]',0.001,-0.006,105.850,36.950,78.245,-0.324,-0.469
'[14:12:00.056 07/05/1995]',0.001,0.001,107.700,37.225,82.521,-0.347,-0.466
'[14:12:00.058 07/05/1995]',0.001,-0.006,107.700,37.225,82.521,-0.347,-0.466
'[14:12:00.060 07/05/1995]',0.001,-0.006,107.700,37.225,82.521,-0.347,-0.466
'[14:12:00.062 07/05/1995]',0.001,-0.006,107.700,37.225,82.521,-0.347,-0.466
'[14:12:00.064 07/05/1995]',-0.015,-0.006,108.950,36.875,87.397,-0.369,-0.462
'[14:12:00.066 07/05/1995]',-0.015,-0.006,108.950,36.875,87.397,-0.369,-0.462
'[14:12:00.068 07/05/1995]',0.001,-0.006,108.950,36.875,87.397,-0.369,-0.462
'[14:12:00.070 07/05/1995]',-0.015,-0.006,108.950,36.875,87.397,-0.369,-0.462
'[14:12:00.072 07/05/1995]',-0.015,-0.006,110.700,36.000,92.648,-0.385,-0.457
'[14:12:00.074 07/05/1995]',-0.015,0.001,110.700,36.000,92.648,-0.385,-0.457
'[14:12:00.076 07/05/1995]',-0.015,-0.006,110.700,36.000,92.648,-0.385,-0.457
'[14:12:00.078 07/05/1995]',-0.015,-0.006,110.700,36.000,92.648,-0.385,-0.457
'[14:12:00.080 07/05/1995]',-0.015,-0.006,113.450,34.725,98.050,-0.394,-0.452
'[14:12:00.082 07/05/1995]',-0.015,0.001,113.450,34.725,98.050,-0.394,-0.452
'[14:12:00.084 07/05/1995]',-0.015,-0.006,113.450,34.725,98.050,-0.394,-0.452
'[14:12:00.086 07/05/1995]',-0.015,-0.006,113.450,34.725,98.050,-0.394,-0.452
'[14:12:00.088 07/05/1995]',-0.015,-0.006,116.250,33.250,103.601,-0.394,-0.445
'[14:12:00.090 07/05/1995]',-0.015,0.001,116.250,33.250,103.601,-0.394,-0.445
'[14:12:00.092 07/05/1995]',-0.015,0.001,116.250,33.250,103.601,-0.394,-0.445
'[14:12:00.094 07/05/1995]',-0.015,0.001,116.250,33.250,103.601,-0.394,-0.445
'[14:12:00.096 07/05/1995]',0.001,0.001,117.350,32.025,108.927,-0.385,-0.438
'[14:12:00.098 07/05/1995]',0.001,0.001,117.350,32.025,108.927,-0.385,-0.438
'[14:12:00.100 07/05/1995]',0.001,0.001,117.350,32.025,108.927,-0.385,-0.438
'[14:12:00.102 07/05/1995]',0.001,0.007,117.350,32.025,108.927,-0.385,-0.438
'[14:12:00.104 07/05/1995]',0.001,0.001,116.000,31.425,113.803,-0.371,-0.430
'[14:12:00.106 07/05/1995]',0.001,0.001,116.000,31.425,113.803,-0.371,-0.430
'[14:12:00.108 07/05/1995]',0.017,0.001,116.000,31.425,113.803,-0.371,-0.430
'[14:12:00.110 07/05/1995]',0.017,-0.006,116.000,31.425,113.803,-0.371,-0.430
'[14:12:00.112 07/05/1995]',0.017,0.001,112.450,31.425,118.005,-0.341,-0.423
'[14:12:00.114 07/05/1995]',0.033,0.001,112.450,31.425,118.005,-0.341,-0.423
'[14:12:00.116 07/05/1995]',0.033,0.001,112.450,31.425,118.005,-0.341,-0.423
'[14:12:00.118 07/05/1995]',0.050,0.001,112.450,31.425,118.005,-0.341,-0.423
'[14:12:00.120 07/05/1995]',0.050,0.001,107.400,31.675,121.305,-0.304,-0.415
'[14:12:00.122 07/05/1995]',0.050,0.001,107.400,31.675,121.305,-0.304,-0.415
'[14:12:00.124 07/05/1995]',0.050,0.001,107.400,31.675,121.305,-0.304,-0.415
'[14:12:00.126 07/05/1995]',0.050,-0.006,107.400,31.675,121.305,-0.304,-0.415
'[14:12:00.128 07/05/1995]',0.050,-0.006,102.650,31.775,123.706,-0.260,-0.408
'[14:12:00.130 07/05/1995]',0.050,-0.006,102.650,31.775,123.706,-0.260,-0.408
'[14:12:00.132 07/05/1995]',0.050,-0.013,102.650,31.775,123.706,-0.260,-0.408
'[14:12:00.134 07/05/1995]',0.050,-0.006,102.650,31.775,123.706,-0.260,-0.408
'[14:12:00.136 07/05/1995]',0.050,-0.013,99.450,31.500,125.131,-0.205,-0.401
'[14:12:00.138 07/05/1995]',0.050,-0.013,99.450,31.500,125.131,-0.205,-0.401
'[14:12:00.140 07/05/1995]',0.033,-0.027,99.450,31.500,125.131,-0.205,-0.401
'[14:12:00.142 07/05/1995]',0.033,-0.027,99.450,31.500,125.131,-0.205,-0.401
'[14:12:00.144 07/05/1995]',0.033,-0.034,98.100,31.025,125.806,-0.148,-0.395
'[14:12:00.146 07/05/1995]',0.033,-0.034,98.100,31.025,125.806,-0.148,-0.395
'[14:12:00.148 07/05/1995]',0.033,-0.041,98.100,31.025,125.806,-0.148,-0.395
'[14:12:00.150 07/05/1995]',0.017,-0.041,98.100,31.025,125.806,-0.148,-0.395
'[14:12:00.152 07/05/1995]',0.017,-0.041,98.350,30.675,125.581,-0.085,-0.389
'[14:12:00.154 07/05/1995]',0.017,-0.054,98.350,30.675,125.581,-0.085,-0.389
'[14:12:00.156 07/05/1995]',0.017,-0.054,98.350,30.675,125.581,-0.085,-0.389
'[14:12:00.158 07/05/1995]',0.017,-0.054,98.350,30.675,125.581,-0.085,-0.389
'[14:12:00.160 07/05/1995]',0.001,-0.054,98.900,30.625,124.231,-0.021,-0.384
'[14:12:00.162 07/05/1995]',0.017,-0.054,98.900,30.625,124.231,-0.021,-0.384
'[14:12:00.164 07/05/1995]',0.017,-0.054,98.900,30.625,124.231,-0.021,-0.384
'[14:12:00.166 07/05/1995]',0.017,-0.054,98.900,30.625,124.231,-0.021,-0.384
'[14:12:00.168 07/05/1995]',0.017,-0.041,98.200,30.800,121.830,0.040,-0.379
'[14:12:00.170 07/05/1995]',0.017,-0.041,98.200,30.800,121.830,0.040,-0.379
'[14:12:00.172 07/05/1995]',0.017,-0.041,98.200,30.800,121.830,0.040,-0.379
'[14:12:00.174 07/05/1995]',0.017,-0.041,98.200,30.800,121.830,0.040,-0.379
'[14:12:00.176 07/05/1995]',0.017,-0.041,95.300,30.725,118.455,0.099,-0.374
'[14:12:00.178 07/05/1995]',0.017,-0.034,95.300,30.725,118.455,0.099,-0.374
'[14:12:00.180 07/05/1995]',0.017,-0.034,95.300,30.725,118.455,0.099,-0.374
'[14:12:00.182 07/05/1995]',0.017,-0.027,95.300,30.725,118.455,0.099,-0.374
'[14:12:00.184 07/05/1995]',0.017,-0.013,90.150,30.025,114.479,0.153,-0.369
'[14:12:00.186 07/05/1995]',0.017,-0.006,90.150,30.025,114.479,0.153,-0.369
'[14:12:00.188 07/05/1995]',0.001,-0.006,90.150,30.025,114.479,0.153,-0.369
'[14:12:00.190 07/05/1995]',0.001,0.001,90.150,30.025,114.479,0.153,-0.369
'[14:12:00.192 07/05/1995]',0.001,0.007,83.900,28.975,110.353,0.197,-0.365
'[14:12:00.194 07/05/1995]',-0.015,0.007,83.900,28.975,110.353,0.197,-0.365
'[14:12:00.196 07/05/1995]',-0.015,0.014,83.900,28.975,110.353,0.197,-0.365
'[14:12:00.198 07/05/1995]',-0.015,0.014,83.900,28.975,110.353,0.197,-0.365
'[14:12:00.200 07/05/1995]',-0.031,0.007,78.050,27.975,106.077,0.236,-0.360
'[14:12:00.202 07/05/1995]',-0.031,0.014,78.050,27.975,106.077,0.236,-0.360
'[14:12:00.204 07/05/1995]',-0.031,0.014,78.050,27.975,106.077,0.236,-0.360
'[14:12:00.206 07/05/1995]',-0.031,0.014,78.050,27.975,106.077,0.236,-0.360
'[14:12:00.208 07/05/1995]',-0.047,0.014,73.850,27.625,101.875,0.267,-0.356
'[14:12:00.210 07/05/1995]',-0.047,0.014,73.850,27.625,101.875,0.267,-0.356
'[14:12:00.212 07/05/1995]',-0.047,0.014,73.850,27.625,101.875,0.267,-0.356
'[14:12:00.214 07/05/1995]',-0.047,0.007,73.850,27.625,101.875,0.267,-0.356
'[14:12:00.216 07/05/1995]',-0.047,0.007,71.800,28.025,97.824,0.287,-0.353
'[14:12:00.218 07/05/1995]',-0.047,0.014,71.800,28.025,97.824,0.287,-0.353
'[14:12:00.220 07/05/1995]',-0.047,0.007,71.800,28.025,97.824,0.287,-0.353
'[14:12:00.222 07/05/1995]',-0.047,0.007,71.800,28.025,97.824,0.287,-0.353
'[14:12:00.224 07/05/1995]',-0.047,0.014,71.650,28.800,93.848,0.295,-0.349
'[14:12:00.226 07/05/1995]',-0.047,0.014,71.650,28.800,93.848,0.295,-0.349
'[14:12:00.228 07/05/1995]',-0.047,0.007,71.650,28.800,93.848,0.295,-0.349
'[14:12:00.230 07/05/1995]',-0.031,0.007,71.650,28.800,93.848,0.295,-0.349
'[14:12:00.232 07/05/1995]',-0.031,0.001,72.900,29.450,90.173,0.295,-0.346
'[14:12:00.234 07/05/1995]',-0.031,0.007,72.900,29.450,90.173,0.295,-0.346
'[14:12:00.236 07/05/1995]',-0.031,0.007,72.900,29.450,90.173,0.295,-0.346
'[14:12:00.238 07/05/1995]',-0.031,0.007,72.900,29.450,90.173,0.295,-0.346
'[14:12:00.240 07/05/1995]',-0.031,0.007,74.850,29.625,86.797,0.284,-0.343
'[14:12:00.242 07/05/1995]',-0.031,0.007,74.850,29.625,86.797,0.284,-0.343
'[14:12:00.244 07/05/1995]',-0.031,0.007,74.850,29.625,86.797,0.284,-0.343
'[14:12:00.246 07/05/1995]',-0.031,0.007,74.850,29.625,86.797,0.284,-0.343
'[14:12:00.248 07/05/1995]',-0.031,0.007,76.750,29.325,83.646,0.270,-0.339
'[14:12:00.250 07/05/1995]',-0.031,0.007,76.750,29.325,83.646,0.270,-0.339
'[14:12:00.252 07/05/1995]',-0.031,0.007,76.750,29.325,83.646,0.270,-0.339
'[14:12:00.254 07/05/1995]',-0.031,0.001,76.750,29.325,83.646,0.270,-0.339
'[14:12:00.256 07/05/1995]',-0.015,0.007,78.300,28.850,80.870,0.245,-0.336
'[14:12:00.258 07/05/1995]',-0.031,0.007,78.300,28.850,80.870,0.245,-0.336
'[14:12:00.260 07/05/1995]',-0.031,0.001,78.300,28.850,80.870,0.245,-0.336
'[14:12:00.262 07/05/1995]',-0.031,0.001,78.300,28.850,80.870,0.245,-0.336
'[14:12:00.264 07/05/1995]',-0.031,0.001,79.050,28.450,78.395,0.214,-0.333
'[14:12:00.266 07/05/1995]',-0.031,0.007,79.050,28.450,78.395,0.214,-0.333
'[14:12:00.268 07/05/1995]',-0.031,0.007,79.050,28.450,78.395,0.214,-0.333
'[14:12:00.270 07/05/1995]',-0.031,0.007,79.050,28.450,78.395,0.214,-0.333
'[14:12:00.272 07/05/1995]',-0.031,0.028,79.000,28.025,76.219,0.177,-0.330
'[14:12:00.274 07/05/1995]',-0.031,0.055,79.000,28.025,76.219,0.177,-0.330
'[14:12:00.276 07/05/1995]',-0.047,0.090,79.000,28.025,76.219,0.177,-0.330
'[14:12:00.278 07/05/1995]',-0.047,0.138,79.000,28.025,76.219,0.177,-0.330
'[14:12:00.280 07/05/1995]',-0.064,0.193,78.150,27.675,74.344,0.142,-0.328
'[14:12:00.282 07/05/1995]',-0.080,0.261,78.150,27.675,74.344,0.142,-0.328
'[14:12:00.284 07/05/1995]',-0.096,0.329,78.150,27.675,74.344,0.142,-0.328
'[14:12:00.286 07/05/1995]',-0.080,0.391,78.150,27.675,74.344,0.142,-0.328
'[14:12:00.288 07/05/1995]',-0.064,0.439,76.900,27.500,72.843,0.101,-0.326
'[14:12:00.290 07/05/1995]',-0.031,0.460,76.900,27.500,72.843,0.101,-0.326
'[14:12:00.292 07/05/1995]',0.017,0.480,76.900,27.500,72.843,0.101,-0.326
'[14:12:00.294 07/05/1995]',0.099,0.480,76.900,27.500,72.843,0.101,-0.326
'[14:12:00.296 07/05/1995]',0.164,0.480,75.250,27.625,71.568,0.057,-0.324
'[14:12:00.298 07/05/1995]',0.244,0.467,75.250,27.625,71.568,0.057,-0.324
'[14:12:00.300 07/05/1995]',0.326,0.439,75.250,27.625,71.568,0.057,-0.324
'[14:12:00.302 07/05/1995]',0.375,0.391,75.250,27.625,71.568,0.057,-0.324
'[14:12:00.304 07/05/1995]',0.342,0.357,73.450,27.800,70.593,0.009,-0.322
'[14:12:00.306 07/05/1995]',0.261,0.357,73.450,27.800,70.593,0.009,-0.322
'[14:12:00.308 07/05/1995]',0.099,0.357,73.450,27.800,70.593,0.009,-0.322
'[14:12:00.310 07/05/1995]',-0.047,0.343,73.450,27.800,70.593,0.009,-0.322
'[14:12:00.312 07/05/1995]',-0.227,0.329,71.400,27.800,69.767,-0.035,-0.319
'[14:12:00.314 07/05/1995]',-0.389,0.302,71.400,27.800,69.767,-0.035,-0.319
'[14:12:00.316 07/05/1995]',-0.519,0.261,71.400,27.800,69.767,-0.035,-0.319
'[14:12:00.318 07/05/1995]',-0.600,0.233,71.400,27.800,69.767,-0.035,-0.319
'[14:12:00.320 07/05/1995]',-0.665,0.227,69.050,27.325,69.242,-0.081,-0.316
'[14:12:00.322 07/05/1995]',-0.697,0.193,69.050,27.325,69.242,-0.081,-0.316
'[14:12:00.324 07/05/1995]',-0.697,0.179,69.050,27.325,69.242,-0.081,-0.316
'[14:12:00.326 07/05/1995]',-0.681,0.138,69.050,27.325,69.242,-0.081,-0.316
'[14:12:00.328 07/05/1995]',-0.649,0.090,66.500,26.575,68.867,-0.127,-0.312
'[14:12:00.330 07/05/1995]',-0.584,0.055,66.500,26.575,68.867,-0.127,-0.312
'[14:12:00.332 07/05/1995]',-0.519,0.028,66.500,26.575,68.867,-0.127,-0.312
'[14:12:00.334 07/05/1995]',-0.454,0.001,66.500,26.575,68.867,-0.127,-0.312
'[14:12:00.336 07/05/1995]',-0.373,-0.013,64.300,26.050,68.567,-0.172,-0.309
'[14:12:00.338 07/05/1995]',-0.291,-0.041,64.300,26.050,68.567,-0.172,-0.309
'[14:12:00.340 07/05/1995]',-0.194,-0.061,64.300,26.050,68.567,-0.172,-0.309
'[14:12:00.342 07/05/1995]',-0.129,-0.075,64.300,26.050,68.567,-0.172,-0.309
'[14:12:00.344 07/05/1995]',-0.080,-0.082,62.600,26.150,68.417,-0.214,-0.306
'[14:12:00.346 07/05/1995]',-0.031,-0.082,62.600,26.150,68.417,-0.214,-0.306
'[14:12:00.348 07/05/1995]',-0.015,-0.082,62.600,26.150,68.417,-0.214,-0.306
'[14:12:00.350 07/05/1995]',0.001,-0.082,62.600,26.150,68.417,-0.214,-0.306
'[14:12:00.352 07/05/1995]',0.001,-0.075,61.350,26.875,68.342,-0.252,-0.304
'[14:12:00.354 07/05/1995]',0.001,-0.075,61.350,26.875,68.342,-0.252,-0.304
'[14:12:00.356 07/05/1995]',0.001,-0.075,61.350,26.875,68.342,-0.252,-0.304
'[14:12:00.358 07/05/1995]',0.001,-0.075,61.350,26.875,68.342,-0.252,-0.304
'[14:12:00.360 07/05/1995]',0.001,-0.075,60.250,27.975,68.192,-0.288,-0.301
'[14:12:00.362 07/05/1995]',0.001,-0.082,60.250,27.975,68.192,-0.288,-0.301
'[14:12:00.364 07/05/1995]',0.001,-0.075,60.250,27.975,68.192,-0.288,-0.301
'[14:12:00.366 07/05/1995]',0.001,-0.075,60.250,27.975,68.192,-0.288,-0.301
'[14:12:00.368 07/05/1995]',0.001,-0.075,58.950,28.925,67.892,-0.322,-0.299
'[14:12:00.370 07/05/1995]',0.001,-0.061,58.950,28.925,67.892,-0.322,-0.299
'[14:12:00.372 07/05/1995]',0.001,-0.061,58.950,28.925,67.892,-0.322,-0.299
'[14:12:00.374 07/05/1995]',0.001,-0.075,58.950,28.925,67.892,-0.322,-0.299
'[14:12:00.376 07/05/1995]',0.001,-0.061,57.500,29.500,67.517,-0.347,-0.296
'[14:12:00.378 07/05/1995]',0.017,-0.075,57.500,29.500,67.517,-0.347,-0.296
'[14:12:00.380 07/05/1995]',0.017,-0.075,57.500,29.500,67.517,-0.347,-0.296
'[14:12:00.382 07/05/1995]',0.017,-0.075,57.500,29.500,67.517,-0.347,-0.296
'[14:12:00.384 07/05/1995]',0.017,-0.075,55.550,29.500,66.842,-0.376,-0.294
'[14:12:00.386 07/05/1995]',0.033,-0.075,55.550,29.500,66.842,-0.376,-0.294
'[14:12:00.388 07/05/1995]',0.017,-0.075,55.550,29.500,66.842,-0.376,-0.294
'[14:12:00.390 07/05/1995]',0.033,-0.075,55.550,29.500,66.842,-0.376,-0.294
'[14:12:00.392 07/05/1995]',0.033,-0.082,53.350,28.750,66.017,-0.398,-0.292
'[14:12:00.394 07/05/1995]',0.033,-0.075,53.350,28.750,66.017,-0.398,-0.292
'[14:12:00.396 07/05/1995]',0.033,-0.075,53.350,28.750,66.017,-0.398,-0.292
'[14:12:00.398 07/05/1995]',0.050,-0.075,53.350,28.750,66.017,-0.398,-0.292
'[14:12:00.400 07/05/1995]',0.066,-0.061,51.100,27.625,64.966,-0.415,-0.291
'[14:12:00.402 07/05/1995]',0.050,-0.075,51.100,27.625,64.966,-0.415,-0.291
'[14:12:00.404 07/05/1995]',0.050,-0.075,51.100,27.625,64.966,-0.415,-0.291
'[14:12:00.406 07/05/1995]',0.050,-0.075,51.100,27.625,64.966,-0.415,-0.291
'[14:12:00.408 07/05/1995]',0.050,-0.075,49.750,26.975,63.766,-0.433,-0.289
'[14:12:00.410 07/05/1995]',0.050,-0.082,49.750,26.975,63.766,-0.433,-0.289
'[14:12:00.412 07/05/1995]',0.066,-0.082,49.750,26.975,63.766,-0.433,-0.289
'[14:12:00.414 07/05/1995]',0.050,-0.082,49.750,26.975,63.766,-0.433,-0.289
'[14:12:00.416 07/05/1995]',0.050,-0.082,49.700,27.450,62.416,-0.446,-0.288
'[14:12:00.418 07/05/1995]',0.066,-0.082,49.700,27.450,62.416,-0.446,-0.288
'[14:12:00.420 07/05/1995]',0.066,-0.082,49.700,27.450,62.416,-0.446,-0.288
'[14:12:00.422 07/05/1995]',0.082,-0.082,49.700,27.450,62.416,-0.446,-0.288
'[14:12:00.424 07/05/1995]',0.066,-0.082,51.150,29.100,60.840,-0.457,-0.288
'[14:12:00.426 07/05/1995]',0.066,-0.082,51.150,29.100,60.840,-0.457,-0.288
'[14:12:00.428 07/05/1995]',0.082,-0.082,51.150,29.100,60.840,-0.457,-0.288
'[14:12:00.430 07/05/1995]',0.082,-0.082,51.150,29.100,60.840,-0.457,-0.288
'[14:12:00.432 07/05/1995]',0.082,-0.082,53.750,31.900,59.265,-0.466,-0.288
'[14:12:00.434 07/05/1995]',0.082,-0.082,53.750,31.900,59.265,-0.466,-0.288
'[14:12:00.436 07/05/1995]',0.082,-0.082,53.750,31.900,59.265,-0.466,-0.288
'[14:12:00.438 07/05/1995]',0.082,-0.082,53.750,31.900,59.265,-0.466,-0.288
'[14:12:00.440 07/05/1995]',0.082,-0.082,56.850,36.000,57.839,-0.474,-0.288
'[14:12:00.442 07/05/1995]',0.082,-0.089,56.850,36.000,57.839,-0.474,-0.288
'[14:12:00.444 07/05/1995]',0.082,-0.089,56.850,36.000,57.839,-0.474,-0.288
'[14:12:00.446 07/05/1995]',0.082,-0.089,56.850,36.000,57.839,-0.474,-0.288
'[14:12:00.448 07/05/1995]',0.099,-0.089,59.650,41.225,56.489,-0.481,-0.289
'[14:12:00.450 07/05/1995]',0.082,-0.089,59.650,41.225,56.489,-0.481,-0.289
'[14:12:00.452 07/05/1995]',0.082,-0.082,59.650,41.225,56.489,-0.481,-0.289
'[14:12:00.454 07/05/1995]',0.099,-0.082,59.650,41.225,56.489,-0.481,-0.289
'[14:12:00.456 07/05/1995]',0.099,-0.082,62.100,46.500,55.439,-0.490,-0.290
'[14:12:00.458 07/05/1995]',0.099,-0.082,62.100,46.500,55.439,-0.490,-0.290
'[14:12:00.460 07/05/1995]',0.099,-0.089,62.100,46.500,55.439,-0.490,-0.290
'[14:12:00.462 07/05/1995]',0.099,-0.089,62.100,46.500,55.439,-0.490,-0.290
'[14:12:00.464 07/05/1995]',0.099,-0.089,64.800,50.425,55.064,-0.496,-0.291
'[14:12:00.466 07/05/1995]',0.099,-0.082,64.800,50.425,55.064,-0.496,-0.291
'[14:12:00.468 07/05/1995]',0.099,-0.089,64.800,50.425,55.064,-0.496,-0.291
'[14:12:00.470 07/05/1995]',0.099,-0.082,64.800,50.425,55.064,-0.496,-0.291
'[14:12:00.472 07/05/1995]',0.099,-0.082,69.100,52.575,55.289,-0.507,-0.291
'[14:12:00.474 07/05/1995]',0.099,-0.089,69.100,52.575,55.289,-0.507,-0.291
'[14:12:00.476 07/05/1995]',0.099,-0.089,69.100,52.575,55.289,-0.507,-0.291
'[14:12:00.478 07/05/1995]',0.099,-0.089,69.100,52.575,55.289,-0.507,-0.291
'[14:12:00.480 07/05/1995]',0.099,-0.082,75.650,53.700,56.339,-0.514,-0.291
'[14:12:00.482 07/05/1995]',0.099,-0.089,75.650,53.700,56.339,-0.514,-0.291
'[14:12:00.484 07/05/1995]',0.115,-0.082,75.650,53.700,56.339,-0.514,-0.291
'[14:12:00.486 07/05/1995]',0.099,-0.089,75.650,53.700,56.339,-0.514,-0.291
'[14:12:00.488 07/05/1995]',0.099,-0.089,83.250,54.700,58.065,-0.525,-0.291
'[14:12:00.490 07/05/1995]',0.115,-0.089,83.250,54.700,58.065,-0.525,-0.291
'[14:12:00.492 07/05/1995]',0.099,-0.082,83.250,54.700,58.065,-0.525,-0.291
'[14:12:00.494 07/05/1995]',0.099,-0.082,83.250,54.700,58.065,-0.525,-0.291
'[14:12:00.496 07/05/1995]',0.115,-0.082,89.050,56.050,60.090,-0.531,-0.291
'[14:12:00.498 07/05/1995]',0.099,-0.082,89.050,56.050,60.090,-0.531,-0.291
'[14:12:00.500 07/05/1995]',0.099,-0.082,89.050,56.050,60.090,-0.531,-0.291
